train_episode,train_steps,reward,env
55129,320395,-6157.0,10
55130,321390,-5065.0,11
55131,321698,-2120.0,11
55132,321930,-2318.0,11
55133,322925,-5510.0,11
55134,323149,-2090.0,10
55135,324077,-4515.0,9
55136,325072,-4383.0,11
55137,326033,-10731.0,10
55138,326274,-2100.0,10
55139,327235,-6207.0,10
55140,328163,-5012.0,9
55141,329158,-6477.0,11
55142,329324,-1669.0,10
55143,329588,-2205.0,9
55144,330549,-13633.0,10
55145,331477,-7223.0,9
55146,331723,-2209.0,11
55147,332718,-6411.0,11
55148,333646,-10685.0,9
55149,333904,-2294.0,10
55150,334185,-2663.0,11
55151,334420,-2055.0,9
55152,335415,-8823.0,11
55153,336376,-4784.0,10
55154,336640,-1853.0,9
55155,337635,-5680.0,11
55156,338630,-12949.0,11
55157,338841,-2094.0,10
55158,339836,-6572.0,11
55159,340148,-2206.0,11
55160,340366,-2109.0,10
55161,340620,-1781.0,9
55162,340909,-1829.0,11
55163,341199,-2170.0,10
55164,342127,-7538.0,9
55165,342320,-1639.0,11
55166,343281,-8479.0,10
55167,344242,-8410.0,10
55168,345170,-6182.0,9
55169,346165,-5156.0,11
55170,346428,-2640.0,11
55171,347423,-4546.0,11
55172,348418,-8983.0,11
55173,349413,-8955.0,11
55174,349637,-2170.0,10
55175,350598,-3433.0,10
55176,350856,-2214.0,10
55177,351784,-3407.0,9
55178,352712,-7406.0,9
55179,352990,-2086.0,9
55180,353985,-12534.0,11
55181,354233,-1771.0,10
55182,354444,-2009.0,10
55183,355439,-5471.0,11
55184,355754,-2249.0,10
55185,356749,-7877.0,11
55186,357710,-8651.0,10
55187,358082,-2471.0,11
55188,359043,-8220.0,10
55189,360004,-5980.0,10
55190,360250,-2283.0,11
55191,360529,-1836.0,9
55192,360842,-3042.0,11
55193,361803,-5384.0,10
55194,362731,-2908.0,9
55195,362975,-2132.0,11
55196,363234,-2049.0,10
55197,364195,-3474.0,10
55198,365190,-9690.0,11
55199,366185,-5587.0,11
55200,367113,-4875.0,9
55201,368041,-5806.0,9
55202,368969,-7911.0,9
55203,369897,-6143.0,9
55204,370114,-1587.0,9
55205,370288,-1399.0,10
55206,371249,-4329.0,10
55207,372177,-5028.0,9
55208,372436,-2185.0,11
55209,373397,-11887.0,10
55210,373641,-1799.0,10
55211,373865,-2273.0,10
55212,374860,-9857.0,11
55213,375821,-6615.0,10
55214,376782,-7698.0,10
55215,377710,-5828.0,9
55216,378705,-7533.0,11
55217,379633,-5599.0,9
55218,380561,-3643.0,9
55219,381522,-10574.0,10
55220,382483,-5943.0,10
55221,382670,-1569.0,10
55222,382945,-2397.0,9
55223,383906,-5184.0,10
55224,384901,-6433.0,11
55225,385131,-2523.0,11
55226,385606,-2841.0,10
55227,386567,-12859.0,10
55228,386883,-2264.0,11
55229,387036,-1646.0,11
55230,387964,-3223.0,9
55231,388959,-13242.0,11
55232,389920,-11873.0,10
55233,390915,-4313.0,11
55234,391876,-5820.0,10
55235,392091,-2071.0,11
55236,393052,-9252.0,10
55237,394013,-6352.0,10
55238,394194,-1501.0,9
55239,395155,-8911.0,10
55240,395301,-1301.0,10
55241,396262,-7717.0,10
55242,397190,-9196.0,9
55243,397416,-1872.0,11
55244,397737,-3063.0,11
55245,398732,-8079.0,11
55246,398933,-1598.0,10
55247,399894,-5614.0,10
55248,400889,-8956.0,11
55249,401129,-2590.0,11
55250,402090,-6030.0,10
55251,402308,-1740.0,11
55252,402555,-2010.0,11
55253,403516,-10989.0,10
55254,403698,-1440.0,10
55255,404659,-4187.0,10
55256,405654,-6209.0,11
55257,406615,-10323.0,10
55258,406975,-2261.0,10
55259,407936,-6741.0,10
55260,408297,-2527.0,9
55261,408564,-2393.0,10
55262,408753,-1744.0,11
55263,409714,-10896.0,10
55264,410709,-10511.0,11
55265,411670,-5779.0,10
55266,411861,-1387.0,9
55267,412822,-7122.0,10
55268,413080,-1697.0,9
55269,414075,-11590.0,11
55270,414249,-1359.0,10
55271,415177,-5699.0,9
55272,416172,-7257.0,11
55273,416504,-2503.0,10
55274,416731,-1772.0,11
55275,417659,-10810.0,9
55276,417833,-1340.0,9
55277,418828,-10608.0,11
55278,419064,-2119.0,9
55279,419992,-13920.0,9
55280,420987,-9932.0,11
55281,421206,-1458.0,11
55282,421500,-2289.0,9
55283,422428,-3663.0,9
55284,422691,-2149.0,9
55285,422977,-2277.0,11
55286,423905,-3928.0,9
55287,424833,-3740.0,9
55288,425001,-1388.0,9
55289,425423,-3508.0,11
55290,425929,-3269.0,9
55291,426924,-7808.0,11
55292,427885,-10964.0,10
55293,428880,-9162.0,11
55294,429808,-8477.0,9
55295,430803,-10035.0,11
55296,431798,-11512.0,11
55297,432793,-7407.0,11
55298,433098,-2766.0,11
55299,433407,-2116.0,11
55300,434402,-16071.0,11
55301,434558,-1441.0,10
55302,434848,-2369.0,9
55303,435108,-2181.0,10
55304,435396,-2102.0,10
55305,436324,-10526.0,9
55306,436765,-2769.0,9
55307,437088,-2491.0,10
55308,438083,-14092.0,11
55309,439011,-3993.0,9
55310,439257,-1659.0,9
55311,439674,-3143.0,11
55312,440602,-5415.0,9
55313,441530,-10622.0,9
55314,441930,-3438.0,11
55315,442891,-11189.0,10
55316,443819,-5489.0,9
55317,444814,-3530.0,11
55318,445809,-12363.0,11
55319,446770,-6053.0,10
55320,447731,-7664.0,10
55321,448005,-2167.0,10
55322,448193,-1639.0,9
55323,449188,-5195.0,11
55324,449406,-1540.0,10
55325,449727,-1982.0,11
55326,449974,-1995.0,9
55327,450290,-1856.0,9
55328,451218,-3291.0,9
55329,452146,-6031.0,9
55330,453107,-11887.0,10
55331,453294,-1462.0,10
55332,454289,-8753.0,11
55333,455250,-4141.0,10
55334,456178,-7193.0,9
55335,457173,-7221.0,11
55336,458168,-12698.0,11
55337,459096,-7079.0,9
55338,459378,-1942.0,9
55339,460339,-8589.0,10
55340,460591,-2023.0,9
55341,461552,-11790.0,10
55342,462480,-3566.0,9
55343,463441,-10151.0,10
55344,464436,-6811.0,11
55345,465364,-10383.0,9
55346,466325,-6605.0,10
55347,467286,-7595.0,10
55348,467740,-2965.0,10
55349,468087,-2864.0,11
55350,469048,-5088.0,10
55351,469213,-1368.0,9
55352,469436,-2114.0,11
55353,470364,-5722.0,9
55354,471325,-4227.0,10
55355,472320,-6235.0,11
55356,473315,-7983.0,11
55357,473506,-1569.0,11
55358,474467,-4205.0,10
55359,475428,-5209.0,10
55360,476356,-6111.0,9
55361,477317,-4673.0,10
55362,478245,-7335.0,9
55363,478411,-1285.0,10
55364,479372,-8495.0,10
55365,479552,-1809.0,11
55366,480513,-4175.0,10
55367,480750,-2072.0,11
55368,481711,-3628.0,10
55369,482055,-2078.0,9
55370,483016,-10275.0,10
55371,483193,-1761.0,9
55372,484188,-8964.0,11
55373,484453,-2471.0,11
55374,484699,-1860.0,11
55375,485627,-9913.0,9
55376,486622,-12519.0,11
55377,487583,-4549.0,10
55378,488578,-8901.0,11
55379,488794,-1945.0,9
55380,488987,-1760.0,9
55381,489197,-1491.0,9
55382,490125,-8127.0,9
55383,491120,-8915.0,11
55384,492081,-7043.0,10
55385,492251,-1396.0,10
55386,492538,-1732.0,10
55387,493499,-12707.0,10
55388,493665,-1285.0,9
55389,493881,-1769.0,9
55390,494084,-2210.0,10
55391,495079,-10105.0,11
55392,496007,-9037.0,9
55393,497002,-4822.0,11
55394,497963,-8709.0,10
55395,498924,-9328.0,10
55396,499283,-2768.0,10
55397,499520,-1921.0,9
55398,500515,-6255.0,11
55399,501443,-6630.0,9
55400,501688,-2194.0,10
55401,502683,-6535.0,11
55402,502900,-1521.0,11
55403,503861,-6805.0,10
55404,504789,-3319.0,9
55405,505072,-2126.0,9
55406,506033,-10174.0,10
55407,506344,-2012.0,11
55408,507339,-13732.0,11
55409,508334,-7856.0,11
55410,508593,-2597.0,11
55411,509588,-3783.0,11
55412,509876,-2263.0,10
55413,510837,-5475.0,10
55414,511021,-1391.0,10
55415,511267,-2003.0,10
55416,512228,-10468.0,10
55417,512389,-1558.0,11
55418,513350,-8402.0,10
55419,513578,-1989.0,11
55420,514539,-4846.0,10
55421,514820,-2331.0,9
55422,515142,-2439.0,9
55423,515429,-1862.0,9
55424,515650,-2102.0,11
55425,515943,-1988.0,10
55426,516142,-1644.0,11
55427,516312,-1386.0,10
55428,517273,-5787.0,10
55429,517581,-2302.0,11
55430,518576,-11468.0,11
55431,518808,-1979.0,9
55432,519736,-5041.0,9
55433,519975,-1853.0,10
55434,520265,-1968.0,11
55435,521226,-11406.0,10
55436,522154,-8041.0,9
55437,522443,-2616.0,11
55438,523438,-11524.0,11
55439,524366,-11449.0,9
55440,525361,-13298.0,11
55441,526289,-10485.0,9
55442,527250,-8269.0,10
55443,527494,-1979.0,11
55444,528489,-5018.0,11
55445,528746,-2027.0,10
55446,529674,-3374.0,9
55447,529856,-1536.0,9
55448,530851,-9738.0,11
55449,531812,-6751.0,10
55450,532071,-1951.0,11
55451,532377,-2706.0,11
55452,533372,-7970.0,11
55453,534367,-8086.0,11
55454,535362,-12665.0,11
55455,536357,-6294.0,11
55456,536634,-2087.0,11
55457,537562,-4999.0,9
55458,538490,-7949.0,9
55459,538736,-2068.0,10
55460,538951,-1841.0,10
55461,539239,-2000.0,10
55462,540234,-6016.0,11
55463,540512,-1855.0,9
55464,541440,-7107.0,9
55465,541670,-2127.0,9
55466,542665,-6334.0,11
55467,543593,-3899.0,9
55468,543851,-1868.0,9
55469,544812,-3357.0,10
55470,545740,-6189.0,9
55471,546668,-4499.0,9
55472,546932,-2370.0,9
55473,547893,-3617.0,10
55474,548888,-7539.0,11
55475,549883,-11879.0,11
55476,550811,-4402.0,9
55477,551772,-4418.0,10
55478,552003,-2444.0,11
55479,552998,-5047.0,11
55480,553293,-2471.0,11
55481,554288,-8763.0,11
55482,555216,-4461.0,9
55483,555449,-1730.0,9
55484,555652,-1850.0,10
55485,556580,-6452.0,9
55486,556789,-1543.0,9
55487,557750,-4310.0,10
55488,558745,-14200.0,11
55489,558992,-2204.0,9
55490,559987,-11434.0,11
55491,560982,-10754.0,11
55492,561237,-1866.0,9
55493,561511,-2270.0,10
55494,562506,-9458.0,11
55495,563434,-5175.0,9
55496,564362,-7054.0,9
55497,565357,-5648.0,11
55498,566318,-9327.0,10
55499,566526,-2479.0,11
55500,567487,-6813.0,10
55501,568482,-7410.0,11
55502,569410,-10813.0,9
55503,570371,-7943.0,10
55504,571366,-9950.0,11
55505,572294,-4755.0,9
55506,572501,-1877.0,10
55507,572714,-2140.0,10
55508,573709,-9354.0,11
55509,574637,-11409.0,9
55510,574865,-1890.0,9
55511,575860,-6030.0,11
55512,576010,-1342.0,10
55513,576242,-1952.0,9
55514,577237,-6082.0,11
55515,578198,-9164.0,10
55516,579159,-11707.0,10
55517,580087,-7584.0,9
55518,581082,-7986.0,11
55519,582077,-4104.0,11
55520,583038,-6858.0,10
55521,583259,-1998.0,10
55522,584220,-7542.0,10
55523,584472,-1759.0,10
55524,584693,-1904.0,9
55525,585688,-5704.0,11
55526,585952,-2168.0,9
55527,586209,-1863.0,10
55528,587204,-3994.0,11
55529,588165,-10946.0,10
55530,589093,-3251.0,9
55531,590021,-5575.0,9
55532,590982,-7433.0,10
55533,591977,-11825.0,11
55534,592938,-11010.0,10
55535,593933,-12138.0,11
55536,594928,-6378.0,11
55537,595923,-13227.0,11
55538,596851,-5427.0,9
55539,597846,-3603.0,11
55540,598841,-7349.0,11
55541,599067,-1624.0,11
55542,600062,-9565.0,11
55543,600222,-1331.0,10
55544,601150,-8434.0,9
55545,602111,-5109.0,10
55546,602340,-1726.0,11
55547,602596,-2033.0,9
55548,603591,-15343.0,11
55549,604586,-3528.0,11
55550,605581,-7284.0,11
55551,606542,-6163.0,10
55552,606788,-1547.0,9
55553,607051,-2124.0,9
55554,608012,-7570.0,10
55555,609007,-4508.0,11
55556,609400,-2604.0,11
55557,610328,-5565.0,9
55558,611323,-5962.0,11
55559,612284,-7527.0,10
55560,612476,-1674.0,9
55561,612618,-1387.0,10
55562,613613,-3683.0,11
55563,613931,-2218.0,10
55564,614859,-4932.0,9
55565,615056,-1478.0,11
55566,615984,-7541.0,9
55567,616979,-3979.0,11
55568,617974,-5665.0,11
55569,618266,-1948.0,9
55570,619194,-7866.0,9
55571,620189,-12660.0,11
55572,621150,-7496.0,10
55573,622145,-12453.0,11
55574,623073,-3630.0,9
55575,624068,-5970.0,11
55576,624362,-2380.0,11
55577,625290,-7134.0,9
55578,626285,-4004.0,11
55579,626517,-2172.0,11
55580,627478,-5315.0,10
55581,628473,-8057.0,11
55582,629434,-10838.0,10
55583,630429,-9827.0,11
55584,631357,-10603.0,9
55585,631541,-1306.0,9
55586,632502,-8421.0,10
55587,633497,-11368.0,11
55588,634458,-11778.0,10
55589,634610,-1495.0,11
55590,635605,-5195.0,11
55591,636600,-9051.0,11
55592,636845,-2466.0,11
55593,637806,-6765.0,10
55594,638734,-4083.0,9
55595,639729,-9783.0,11
55596,640690,-7486.0,10
55597,640954,-2487.0,11
55598,641949,-5350.0,11
55599,642877,-10448.0,9
55600,643805,-4205.0,9
55601,644733,-7871.0,9
55602,645008,-1782.0,9
55603,645936,-3860.0,9
55604,646931,-12478.0,11
55605,647194,-2680.0,11
55606,647472,-2007.0,10
55607,648467,-4179.0,11
55608,649462,-6724.0,11
55609,650423,-8167.0,10
55610,650695,-2201.0,10
55611,651623,-6385.0,9
55612,652618,-9503.0,11
55613,652904,-2203.0,11
55614,653865,-10164.0,10
55615,654302,-2661.0,9
55616,655230,-10659.0,9
55617,656191,-8408.0,10
55618,657152,-10411.0,10
55619,657376,-1973.0,11
55620,657596,-1962.0,11
55621,657914,-2713.0,11
55622,658875,-3741.0,10
55623,659836,-5121.0,10
55624,660065,-1711.0,10
55625,660993,-7490.0,9
55626,661921,-8203.0,9
55627,662882,-4114.0,10
55628,663877,-11486.0,11
55629,664136,-2335.0,11
55630,665131,-8801.0,11
55631,665298,-1372.0,10
55632,666226,-8163.0,9
55633,667221,-3335.0,11
55634,668149,-5553.0,9
55635,669144,-7397.0,11
55636,670105,-6784.0,10
55637,671033,-5237.0,9
55638,671961,-6469.0,9
55639,672956,-13272.0,11
55640,673951,-11713.0,11
55641,674248,-2358.0,11
55642,675243,-5870.0,11
55643,675486,-1982.0,10
55644,676481,-3371.0,11
55645,676735,-2016.0,10
55646,677696,-5732.0,10
55647,678691,-6384.0,11
55648,679619,-8765.0,9
55649,679845,-1725.0,11
55650,680083,-2349.0,10
55651,681011,-6492.0,9
55652,681972,-9950.0,10
55653,682193,-1612.0,10
55654,683121,-3253.0,9
55655,684116,-9336.0,11
55656,685111,-9671.0,11
55657,685465,-2095.0,10
55658,686393,-8774.0,9
55659,687388,-10771.0,11
55660,687673,-2598.0,11
55661,687851,-1432.0,10
55662,688217,-2765.0,11
55663,689212,-7760.0,11
55664,689469,-2051.0,9
55665,690397,-7063.0,9
55666,691358,-4680.0,10
55667,692319,-9627.0,10
55668,693247,-7178.0,9
55669,694242,-9472.0,11
55670,694392,-1795.0,11
55671,694682,-1733.0,9
55672,694889,-1713.0,9
55673,695884,-9033.0,11
55674,696845,-7433.0,10
55675,697840,-7091.0,11
55676,698017,-1409.0,9
55677,698945,-5659.0,9
55678,699390,-2948.0,9
55679,699696,-2342.0,10
55680,700657,-10875.0,10
55681,701652,-11333.0,11
55682,701876,-2103.0,9
55683,702837,-2472.0,10
55684,703765,-3342.0,9
55685,704760,-15080.0,11
55686,704943,-1575.0,11
55687,705871,-6029.0,9
55688,706799,-3418.0,9
55689,706966,-1435.0,10
55690,707894,-4333.0,9
55691,708822,-4298.0,9
55692,709783,-10059.0,10
55693,710031,-2027.0,10
55694,710272,-2076.0,11
55695,711233,-8532.0,10
55696,712161,-7100.0,9
55697,712396,-2026.0,9
55698,713324,-6328.0,9
55699,713641,-2924.0,9
55700,714569,-9626.0,9
55701,715530,-7247.0,10
55702,716458,-2657.0,9
55703,717419,-3677.0,10
55704,718380,-10206.0,10
55705,719341,-8645.0,10
55706,720269,-3744.0,9
55707,721264,-8009.0,11
55708,722259,-15061.0,11
55709,722487,-1820.0,11
55710,722715,-2036.0,9
55711,723710,-11716.0,11
55712,724671,-6128.0,10
55713,724921,-1870.0,9
55714,725849,-2809.0,9
55715,726777,-4043.0,9
55716,726941,-1302.0,10
55717,727869,-3647.0,9
55718,728797,-5664.0,9
55719,729028,-1834.0,9
55720,730023,-7917.0,11
55721,730215,-1512.0,9
55722,730452,-1939.0,9
55723,731413,-13548.0,10
55724,732408,-5517.0,11
55725,733369,-3961.0,10
55726,733570,-1402.0,10
55727,734565,-10169.0,11
55728,735493,-6668.0,9
55729,736488,-9837.0,11
55730,736672,-1378.0,9
55731,736969,-2175.0,9
55732,737897,-9324.0,9
55733,738858,-3273.0,10
55734,739118,-1663.0,10
55735,739505,-2683.0,11
55736,740466,-7648.0,10
55737,741394,-11442.0,9
55738,742389,-4937.0,11
55739,743350,-5266.0,10
55740,744311,-4169.0,10
55741,745306,-7215.0,11
55742,746301,-11003.0,11
55743,747229,-11372.0,9
55744,748224,-5272.0,11
55745,749152,-8866.0,9
55746,749365,-1670.0,11
55747,749522,-1403.0,9
