train_episode,train_steps,time,env
54866,134262,1780573074.5050263,11
54867,134577,1780573074.8558092,11
54868,135538,1780573076.288453,10
54869,135759,1780573076.8052592,10
54870,136720,1780573078.3913255,10
54871,137034,1780573078.7488816,10
54872,137326,1780573079.030505,9
54873,137774,1780573079.8863235,9
54874,138702,1780573080.982713,9
54875,139630,1780573082.746299,9
54876,139961,1780573083.1684406,10
54877,140200,1780573083.9758277,11
54878,141195,1780573085.0039127,11
54879,142156,1780573188.3219242,10
54880,143084,1780573189.3596122,9
54881,144045,1780573191.0277658,10
54882,144205,1780573191.1991463,10
54883,145200,1780573192.0633101,11
54884,146128,1780573193.39035,9
54885,147089,1780573194.9497623,10
54886,148050,1780573196.5606446,10
54887,149045,1780573198.6938062,11
54888,150040,1780573200.0042,11
54889,151035,1780573201.714955,11
54890,151996,1780573203.3290813,10
54891,152957,1780573205.0333428,10
54892,153175,1780573205.2627873,9
54893,153434,1780573205.557521,10
54894,154395,1780573207.300814,10
54895,155356,1780573327.226388,10
54896,156351,1780573328.459976,11
54897,157312,1780573330.3553152,10
54898,158307,1780573331.991433,11
54899,159302,1780573333.46584,11
54900,160263,1780573334.3725054,10
54901,161191,1780573335.6564853,9
54902,161359,1780573336.2064114,10
54903,162320,1780573337.260661,10
54904,163281,1780573338.8601735,10
54905,163502,1780573339.590865,11
54906,164497,1780573340.7067392,11
54907,165492,1780573341.938023,11
54908,166487,1780573343.1372044,11
54909,166730,1780573343.9985595,11
54910,167044,1780573344.369898,10
54911,168005,1780573453.4111125,10
54912,168966,1780573455.0906777,10
54913,169252,1780573455.3670216,9
54914,169440,1780573455.5437176,9
54915,170435,1780573457.0229845,11
54916,170726,1780573457.309412,9
54917,170902,1780573457.7149975,10
54918,171830,1780573459.0695696,9
54919,172758,1780573460.5224414,9
54920,173076,1780573461.3404267,11
54921,174071,1780573462.4062874,11
54922,175032,1780573464.0957968,10
54923,176027,1780573465.7630343,11
54924,176317,1780573466.0990617,9
54925,176498,1780573466.7931275,9
54926,177459,1780573468.8510494,10
54927,178387,1780573566.0473685,9
54928,179348,1780573567.24369,10
54929,180276,1780573568.1564982,9
54930,181271,1780573570.1077116,11
54931,181516,1780573570.3768837,11
54932,182444,1780573571.721089,9
54933,182635,1780573571.933665,10
54934,183630,1780573573.863998,11
54935,183816,1780573574.089991,11
54936,184034,1780573574.2949455,9
54937,184995,1780573576.015006,10
54938,185956,1780573577.6287243,10
54939,186917,1780573579.1768396,10
54940,187155,1780573579.4537432,11
54941,188116,1780573580.3320954,10
54942,189111,1780573582.428964,11
54943,190106,1780573680.5035079,11
54944,191101,1780573682.0986586,11
54945,191367,1780573682.3835013,10
54946,191675,1780573682.9193377,11
54947,192636,1780573684.053522,10
54948,192787,1780573684.2137208,10
54949,193782,1780573686.0038786,11
54950,194092,1780573686.3701751,10
54951,195053,1780573687.8265913,10
54952,195981,1780573689.0661337,9
54953,196942,1780573690.6436598,10
54954,197387,1780573691.125833,9
54955,197578,1780573691.8151386,9
54956,197907,1780573692.2028556,10
54957,198868,1780573694.0995955,10
54958,199796,1780573695.3209543,9
54959,200757,1780573786.889001,10
54960,201752,1780573788.1694326,11
54961,202713,1780573789.806653,10
54962,203641,1780573791.4938316,9
54963,203928,1780573792.0482147,9
54964,204856,1780573793.3977904,9
54965,205851,1780573794.9733512,11
54966,206846,1780573796.5266316,11
54967,207176,1780573797.2277598,10
54968,208171,1780573798.6833322,11
54969,208396,1780573798.914163,9
54970,209324,1780573799.9545236,9
54971,209700,1780573800.881777,11
54972,210661,1780573802.0595577,10
54973,210890,1780573802.3286097,11
54974,211060,1780573802.5083055,9
54975,212055,1780573896.2330208,11
54976,213016,1780573897.7634995,10
54977,214011,1780573899.322683,11
54978,214310,1780573899.7974699,9
54979,214548,1780573900.0504904,11
54980,215543,1780573901.211324,11
54981,216471,1780573902.5602796,9
54982,217466,1780573903.8521533,11
54983,217721,1780573904.153521,10
54984,217935,1780573904.761017,11
54985,218181,1780573905.0190256,10
54986,219142,1780573906.4732473,10
54987,220070,1780573907.1864944,9
54988,221031,1780573908.549035,10
54989,221992,1780573909.8309567,10
54990,222408,1780573910.7947261,11
54991,223369,1780573998.5061355,10
54992,224330,1780574000.1837556,10
54993,225291,1780574001.4659934,10
54994,225603,1780574001.9864597,10
54995,226564,1780574003.175444,10
54996,227559,1780574004.9446623,11
54997,228554,1780574006.4273338,11
54998,229515,1780574007.8835354,10
54999,230510,1780574009.581491,11
55000,230769,1780574009.8465662,11
55001,231031,1780574010.1083596,9
55002,232026,1780574011.76135,11
55003,232266,1780574012.0118,9
55004,233261,1780574013.903666,11
55005,233551,1780574014.2099953,11
55006,234546,1780574015.067051,11
55007,234868,1780574113.6410098,11
55008,235863,1780574114.314189,11
55009,236824,1780574115.6212227,10
55010,237819,1780574117.0981956,11
55011,238081,1780574117.6039798,10
55012,238346,1780574117.8679967,9
55013,239341,1780574119.9229865,11
55014,239670,1780574120.2934296,9
55015,240665,1780574122.1577964,11
55016,241626,1780574124.2041774,10
55017,242621,1780574124.8283718,11
55018,242902,1780574125.087112,10
55019,243863,1780574126.695291,10
55020,244824,1780574128.1224666,10
55021,245071,1780574128.3606904,9
55022,246066,1780574130.3636844,11
55023,247027,1780574216.9584503,10
55024,248022,1780574218.9246483,11
55025,248295,1780574219.2235506,10
55026,248455,1780574219.3911023,11
55027,249450,1780574220.782465,11
55028,249676,1780574221.0901635,10
55029,249994,1780574221.5760837,9
55030,250922,1780574223.0345364,9
55031,251104,1780574223.2602959,11
55032,252099,1780574224.5929916,11
55033,253094,1780574226.6362548,11
55034,253455,1780574227.0081935,10
55035,254416,1780574228.447211,10
55036,255411,1780574229.514448,11
55037,255684,1780574230.2982347,10
55038,256679,1780574231.595493,11
55039,257674,1780574317.4818566,11
55040,258635,1780574318.9888043,10
55041,258977,1780574319.3140707,10
55042,259972,1780574320.8140774,11
55043,260236,1780574321.0826976,9
55044,261164,1780574322.5771792,9
55045,261409,1780574322.7912965,9
55046,262404,1780574324.3711708,11
55047,262681,1780574324.677986,9
55048,263676,1780574326.9283774,11
55049,264637,1780574328.157092,10
55050,264812,1780574328.8000388,10
55051,265740,1780574329.7915957,9
55052,266701,1780574331.448147,10
55053,267142,1780574331.8663404,9
55054,267458,1780574332.7075062,10
55055,268419,1780574420.468285,10
55056,269414,1780574422.003001,11
55057,269625,1780574422.1971464,9
55058,270586,1780574423.6553895,10
55059,271547,1780574425.1943638,10
55060,272508,1780574425.9533317,10
55061,273503,1780574427.7560089,11
55062,274498,1780574429.189595,11
55063,275493,1780574430.590735,11
55064,275828,1780574430.8706896,9
55065,276823,1780574432.21759,11
55066,277818,1780574433.0574036,11
55067,278813,1780574435.0941916,11
55068,279808,1780574436.867903,11
55069,280769,1780574437.5251417,10
55070,281730,1780574439.1191785,10
55071,282691,1780574545.2242231,10
55072,283619,1780574546.468632,9
55073,284614,1780574548.4268715,11
55074,284889,1780574548.7112277,10
55075,285112,1780574548.9603088,11
55076,285392,1780574549.5345306,11
55077,285621,1780574549.833293,11
55078,286616,1780574551.9729161,11
55079,286917,1780574552.3122337,10
55080,287103,1780574552.4812446,9
55081,287378,1780574553.0765178,10
55082,288373,1780574554.635732,11
55083,288646,1780574554.952018,10
55084,289641,1780574556.5381665,11
55085,290636,1780574557.744739,11
55086,291597,1780574559.3532495,10
55087,292558,1780574643.8286715,10
55088,292858,1780574644.1558812,11
55089,293786,1780574645.3873208,9
55090,294082,1780574645.8698225,11
55091,295043,1780574647.1756532,10
55092,295971,1780574648.4774778,9
55093,296966,1780574649.734152,11
55094,297961,1780574651.0613527,11
55095,298956,1780574652.5932121,11
55096,299884,1780574654.0556257,9
55097,300845,1780574655.5450344,10
55098,301126,1780574655.8161614,11
55099,301345,1780574656.0177608,9
55100,301486,1780574656.1944315,11
55101,301693,1780574656.4309525,9
55102,302654,1780574658.4761684,10
55103,302984,1780574744.359414,11
55104,303979,1780574745.889237,11
55105,304974,1780574747.5129488,11
55106,305190,1780574747.7124178,9
55107,306118,1780574749.1756468,9
55108,307113,1780574750.3797925,11
55109,308074,1780574751.7995474,10
55110,309002,1780574752.944434,9
55111,309997,1780574754.3843591,11
55112,310992,1780574755.6413324,11
55113,311238,1780574755.9054198,11
55114,312199,1780574756.701124,10
55115,313127,1780574758.102721,9
55116,313343,1780574758.3046627,10
55117,313535,1780574758.5310388,11
55118,313815,1780574759.342356,10
55119,314810,1780574839.7155697,11
55120,315005,1780574839.8822818,9
55121,315290,1780574840.2637756,11
55122,316251,1780574841.54421,10
55123,316548,1780574841.8797946,9
55124,316966,1780574842.5282664,10
55125,317894,1780574843.9767313,9
55126,318855,1780574845.2425692,10
55127,319164,1780574845.5705943,10
55128,319434,1780574846.066663,9
55129,320395,1780574847.527407,10
55130,321390,1780574849.0653424,11
55131,321698,1780574849.4066956,11
55132,321930,1780574849.6297822,11
55133,322925,1780574851.8568683,11
55134,323149,1780574852.1211808,10
55135,324077,1780574928.747428,9
55136,325072,1780574930.3227532,11
55137,326033,1780574931.4374173,10
55138,326274,1780574931.675223,10
55139,327235,1780574933.2903845,10
55140,328163,1780574934.6533577,9
55141,329158,1780574936.3743618,11
55142,329324,1780574936.5287154,10
55143,329588,1780574937.1858213,9
55144,330549,1780574938.2567642,10
55145,331477,1780574939.758578,9
55146,331723,1780574940.4527984,11
55147,332718,1780574942.3436778,11
55148,333646,1780574943.1906273,9
55149,333904,1780574943.4441612,10
55150,334185,1780574943.736417,11
55151,334420,1780575032.4957998,9
55152,335415,1780575033.657633,11
55153,336376,1780575035.0050197,10
55154,336640,1780575035.2746646,9
55155,337635,1780575036.7596881,11
55156,338630,1780575038.491883,11
55157,338841,1780575038.676706,10
55158,339836,1780575040.1112041,11
55159,340148,1780575040.467299,11
55160,340366,1780575040.941391,10
55161,340620,1780575041.2004075,9
55162,340909,1780575041.5652735,11
55163,341199,1780575041.8992,10
55164,342127,1780575043.0022924,9
55165,342320,1780575043.3094432,11
55166,343281,1780575045.050494,10
55167,344242,1780575116.5928056,10
55168,345170,1780575117.8079832,9
55169,346165,1780575119.3259609,11
55170,346428,1780575119.5827436,11
55171,347423,1780575121.1900396,11
55172,348418,1780575122.4823587,11
55173,349413,1780575123.6206975,11
55174,349637,1780575123.85524,10
55175,350598,1780575125.7028286,10
55176,350856,1780575125.9752774,10
55177,351784,1780575127.403059,9
55178,352712,1780575128.3382282,9
55179,352990,1780575128.6141083,9
55180,353985,1780575130.3096933,11
55181,354233,1780575130.5837836,10
55182,354444,1780575130.7785,10
55183,355439,1780575216.9623744,11
55184,355754,1780575217.3879402,10
55185,356749,1780575218.8852074,11
55186,357710,1780575219.988442,10
55187,358082,1780575220.6222813,11
55188,359043,1780575221.9570775,10
55189,360004,1780575223.0798292,10
55190,360250,1780575223.6424513,11
55191,360529,1780575223.933647,9
55192,360842,1780575224.2763884,11
55193,361803,1780575225.9016266,10
55194,362731,1780575227.401992,9
55195,362975,1780575227.7361698,11
55196,363234,1780575228.4705808,10
55197,364195,1780575229.701104,10
55198,365190,1780575231.5528338,11
55199,366185,1780575317.4925914,11
55200,367113,1780575318.9322593,9
55201,368041,1780575320.19878,9
55202,368969,1780575321.2425442,9
55203,369897,1780575322.274654,9
55204,370114,1780575322.4762793,9
55205,370288,1780575322.9172683,10
55206,371249,1780575324.3310046,10
55207,372177,1780575325.538997,9
55208,372436,1780575325.86134,11
55209,373397,1780575327.0967815,10
55210,373641,1780575327.3817122,10
55211,373865,1780575327.6555383,10
55212,374860,1780575329.2625725,11
55213,375821,1780575330.8837132,10
55214,376782,1780575331.762564,10
55215,377710,1780575416.759972,9
55216,378705,1780575418.1808217,11
55217,379633,1780575419.1364014,9
55218,380561,1780575420.5757957,9
55219,381522,1780575421.7119,10
55220,382483,1780575423.1393452,10
55221,382670,1780575423.651407,10
55222,382945,1780575423.8888743,9
55223,383906,1780575425.3747582,10
55224,384901,1780575426.8889465,11
55225,385131,1780575427.128434,11
55226,385606,1780575427.6368787,10
55227,386567,1780575429.180041,10
55228,386883,1780575430.0254004,11
55229,387036,1780575430.1888046,11
55230,387964,1780575431.2791383,9
55231,388959,1780575536.3861556,11
55232,389920,1780575537.012876,10
55233,390915,1780575538.6607437,11
55234,391876,1780575540.2931695,10
55235,392091,1780575540.5420914,11
55236,393052,1780575541.756061,10
55237,394013,1780575543.003504,10
55238,394194,1780575543.1757202,9
55239,395155,1780575544.663175,10
55240,395301,1780575544.8432386,10
55241,396262,1780575546.3328795,10
55242,397190,1780575547.2431529,9
55243,397416,1780575548.0442257,11
55244,397737,1780575548.4733489,11
55245,398732,1780575550.5810726,11
55246,398933,1780575550.8314416,10
55247,399894,1780575639.807823,10
55248,400889,1780575641.0144258,11
55249,401129,1780575641.218689,11
55250,402090,1780575642.7861557,10
55251,402308,1780575643.2814572,11
55252,402555,1780575643.588179,11
55253,403516,1780575645.0051231,10
55254,403698,1780575645.203765,10
55255,404659,1780575647.1276119,10
55256,405654,1780575649.186056,11
55257,406615,1780575650.0746682,10
55258,406975,1780575650.8728187,10
55259,407936,1780575652.592596,10
55260,408297,1780575652.9555228,9
55261,408564,1780575653.220566,10
55262,408753,1780575653.4220052,11
55263,409714,1780575744.7541318,10
55264,410709,1780575745.9850242,11
55265,411670,1780575747.219585,10
55266,411861,1780575747.4072874,9
55267,412822,1780575749.4522111,10
55268,413080,1780575749.736087,9
55269,414075,1780575750.6651595,11
55270,414249,1780575750.8512833,10
55271,415177,1780575752.3790853,9
55272,416172,1780575754.2175639,11
55273,416504,1780575754.6325614,10
55274,416731,1780575754.9293182,11
55275,417659,1780575756.7533214,9
55276,417833,1780575756.9592378,9
55277,418828,1780575758.5435927,11
55278,419064,1780575758.7954683,9
55279,419992,1780575848.7425227,9
55280,420987,1780575850.2766228,11
55281,421206,1780575850.6696358,11
55282,421500,1780575851.1367695,9
55283,422428,1780575852.4139316,9
55284,422691,1780575852.869378,9
55285,422977,1780575853.1812754,11
55286,423905,1780575854.457087,9
55287,424833,1780575856.3244169,9
55288,425001,1780575856.4877467,9
55289,425423,1780575857.0139408,11
55290,425929,1780575858.1144626,9
55291,426924,1780575860.246095,11
55292,427885,1780575861.7825677,10
55293,428880,1780575863.3314323,11
55294,429808,1780575864.0999444,9
55295,430803,1780575961.4650328,11
55296,431798,1780575963.03325,11
55297,432793,1780575965.01166,11
55298,433098,1780575965.3278403,11
55299,433407,1780575965.9110303,11
55300,434402,1780575966.6115162,11
55301,434558,1780575967.0551555,10
55302,434848,1780575967.3161654,9
55303,435108,1780575967.6523225,10
55304,435396,1780575968.402741,10
55305,436324,1780575970.098526,9
55306,436765,1780575970.7129853,9
55307,437088,1780575971.139168,10
55308,438083,1780575973.4681082,11
55309,439011,1780575974.918461,9
55310,439257,1780575975.1921458,9
55311,439674,1780576057.2050452,11
55312,440602,1780576058.3865623,9
55313,441530,1780576059.638477,9
55314,441930,1780576060.1453805,11
55315,442891,1780576061.9130814,10
55316,443819,1780576063.6090112,9
55317,444814,1780576065.3771496,11
55318,445809,1780576066.9356756,11
55319,446770,1780576068.4884686,10
55320,447731,1780576069.891927,10
55321,448005,1780576070.2000434,10
55322,448193,1780576070.3826942,9
55323,449188,1780576072.2248507,11
55324,449406,1780576072.9592898,10
55325,449727,1780576073.3766978,11
55326,449974,1780576073.607626,9
55327,450290,1780576174.6585863,9
55328,451218,1780576175.874259,9
55329,452146,1780576176.8815095,9
55330,453107,1780576178.4477897,10
55331,453294,1780576178.6753354,10
55332,454289,1780576180.2200108,11
55333,455250,1780576181.9152303,10
55334,456178,1780576183.509337,9
55335,457173,1780576185.2395313,11
55336,458168,1780576186.9862013,11
55337,459096,1780576188.1041923,9
55338,459378,1780576188.422248,9
55339,460339,1780576189.8715928,10
55340,460591,1780576190.1192045,9
55341,461552,1780576192.2957377,10
55342,462480,1780576193.667568,9
55343,463441,1780576314.8986926,10
55344,464436,1780576316.0886192,11
55345,465364,1780576317.1279972,9
55346,466325,1780576318.4047632,10
55347,467286,1780576319.6684685,10
55348,467740,1780576320.2242362,10
55349,468087,1780576320.9135444,11
55350,469048,1780576322.544083,10
55351,469213,1780576322.719186,9
55352,469436,1780576322.9820254,11
55353,470364,1780576324.5978277,9
55354,471325,1780576326.6084313,10
55355,472320,1780576328.5555067,11
55356,473315,1780576330.4999034,11
55357,473506,1780576330.737756,11
55358,474467,1780576332.6142569,10
55359,475428,1780576442.0247111,10
55360,476356,1780576443.1878521,9
55361,477317,1780576444.5935588,10
55362,478245,1780576445.640405,9
55363,478411,1780576445.8665197,10
55364,479372,1780576447.790738,10
55365,479552,1780576447.9896684,11
55366,480513,1780576449.5398753,10
55367,480750,1780576450.168157,11
55368,481711,1780576451.842283,10
55369,482055,1780576452.2103853,9
55370,483016,1780576453.9355617,10
55371,483193,1780576454.103304,9
55372,484188,1780576455.7751276,11
55373,484453,1780576456.1128106,11
55374,484699,1780576456.431385,11
55375,485627,1780576553.1215785,9
55376,486622,1780576554.4125962,11
55377,487583,1780576555.7171454,10
55378,488578,1780576556.8699994,11
55379,488794,1780576557.2648902,9
55380,488987,1780576557.4632,9
55381,489197,1780576557.6856277,9
55382,490125,1780576559.5597546,9
55383,491120,1780576560.9629416,11
55384,492081,1780576562.311896,10
55385,492251,1780576562.5136292,10
55386,492538,1780576562.8613966,10
55387,493499,1780576563.9082296,10
55388,493665,1780576564.101106,9
55389,493881,1780576564.3585348,9
55390,494084,1780576564.583389,10
55391,495079,1780576644.3924375,11
55392,496007,1780576645.096265,9
55393,497002,1780576646.7886953,11
55394,497963,1780576648.2732155,10
55395,498924,1780576650.123551,10
55396,499283,1780576650.506852,10
55397,499520,1780576651.02024,9
55398,500515,1780576652.5033705,11
55399,501443,1780576653.7600853,9
55400,501688,1780576653.9902115,10
55401,502683,1780576655.8134296,11
55402,502900,1780576656.1247518,11
55403,503861,1780576657.1916025,10
55404,504789,1780576658.7159276,9
55405,505072,1780576658.9836805,9
55406,506033,1780576660.4287329,10
55407,506344,1780576769.1514475,11
55408,507339,1780576769.6662242,11
55409,508334,1780576770.9734886,11
55410,508593,1780576771.2337344,11
55411,509588,1780576773.1649346,11
55412,509876,1780576773.4725668,10
55413,510837,1780576774.933701,10
55414,511021,1780576775.1579258,10
55415,511267,1780576775.422445,10
55416,512228,1780576776.9967735,10
55417,512389,1780576777.4694898,11
55418,513350,1780576778.9992418,10
55419,513578,1780576779.2390702,11
55420,514539,1780576780.6193812,10
55421,514820,1780576780.8749754,9
55422,515142,1780576781.167244,9
55423,515429,1780576856.3268,9
55424,515650,1780576856.603551,11
55425,515943,1780576857.0063663,10
55426,516142,1780576857.2975318,11
55427,516312,1780576857.5742595,10
55428,517273,1780576858.972812,10
55429,517581,1780576859.5329058,11
55430,518576,1780576861.0983138,11
55431,518808,1780576861.3334825,9
55432,519736,1780576862.5912497,9
55433,519975,1780576863.104679,10
55434,520265,1780576863.4864926,11
55435,521226,1780576865.177034,10
55436,522154,1780576866.7509224,9
55437,522443,1780576867.4423583,11
55438,523438,1780576868.2947643,11
55439,524366,1780576937.181219,9
55440,525361,1780576938.2595656,11
55441,526289,1780576939.0352767,9
55442,527250,1780576940.6030679,10
55443,527494,1780576940.9113727,11
55444,528489,1780576943.0024335,11
55445,528746,1780576943.5612876,10
55446,529674,1780576944.8961399,9
55447,529856,1780576945.0688624,9
55448,530851,1780576946.6949332,11
55449,531812,1780576948.220291,10
55450,532071,1780576948.5313947,11
55451,532377,1780576948.8643978,11
55452,533372,1780576950.4003394,11
55453,534367,1780576952.4613514,11
55454,535362,1780576954.2472,11
55455,536357,1780577057.0477495,11
55456,536634,1780577057.3541079,11
55457,537562,1780577059.008998,9
55458,538490,1780577060.5231764,9
55459,538736,1780577060.7922275,10
55460,538951,1780577061.0229597,10
55461,539239,1780577061.690147,10
55462,540234,1780577063.5654812,11
55463,540512,1780577063.832969,9
55464,541440,1780577065.8820107,9
55465,541670,1780577066.121736,9
55466,542665,1780577067.786464,11
55467,543593,1780577069.2428336,9
55468,543851,1780577069.5086153,9
55469,544812,1780577071.2939935,10
55470,545740,1780577072.5027285,9
55471,546668,1780577172.155213,9
55472,546932,1780577172.3857057,9
55473,547893,1780577173.853312,10
55474,548888,1780577175.562408,11
55475,549883,1780577176.808781,11
55476,550811,1780577178.050644,9
55477,551772,1780577179.4025812,10
55478,552003,1780577179.6262188,11
55479,552998,1780577181.8464484,11
55480,553293,1780577182.15825,11
55481,554288,1780577184.0168657,11
55482,555216,1780577185.0282893,9
55483,555449,1780577185.7301033,9
55484,555652,1780577185.9363217,10
55485,556580,1780577186.9900565,9
55486,556789,1780577187.248999,9
55487,557750,1780577292.933925,10
55488,558745,1780577294.1428351,11
55489,558992,1780577294.33574,9
55490,559987,1780577295.8379881,11
55491,560982,1780577297.5462701,11
55492,561237,1780577297.796359,9
55493,561511,1780577298.089395,10
55494,562506,1780577299.7170675,11
55495,563434,1780577301.154615,9
55496,564362,1780577302.3497188,9
55497,565357,1780577304.2655673,11
55498,566318,1780577305.958857,10
55499,566526,1780577306.157154,11
55500,567487,1780577307.3643484,10
55501,568482,1780577309.057009,11
55502,569410,1780577310.881056,9
55503,570371,1780577423.5392866,10
55504,571366,1780577424.6739902,11
55505,572294,1780577426.0143704,9
55506,572501,1780577426.443011,10
55507,572714,1780577426.6415122,10
55508,573709,1780577428.629484,11
55509,574637,1780577429.638153,9
55510,574865,1780577429.879745,9
55511,575860,1780577431.494809,11
55512,576010,1780577431.6498415,10
55513,576242,1780577432.2104368,9
55514,577237,1780577433.7001157,11
55515,578198,1780577434.5915117,10
55516,579159,1780577436.200405,10
55517,580087,1780577437.7736433,9
55518,581082,1780577439.2387142,11
55519,582077,1780577535.2344482,11
55520,583038,1780577536.5829582,10
55521,583259,1780577536.799079,10
55522,584220,1780577538.236935,10
55523,584472,1780577538.5239322,10
55524,584693,1780577538.733861,9
55525,585688,1780577540.688177,11
55526,585952,1780577540.9168522,9
55527,586209,1780577541.4595938,10
55528,587204,1780577543.1261184,11
55529,588165,1780577544.4903796,10
55530,589093,1780577546.2288048,9
55531,590021,1780577547.959156,9
55532,590982,1780577548.947721,10
55533,591977,1780577550.2788253,11
55534,592938,1780577551.2280464,10
55535,593933,1780577654.8368738,11
55536,594928,1780577656.1110177,11
55537,595923,1780577657.8245373,11
55538,596851,1780577659.048235,9
55539,597846,1780577660.645972,11
55540,598841,1780577662.33799,11
55541,599067,1780577662.6058412,11
55542,600062,1780577664.1040113,11
55543,600222,1780577664.278721,10
55544,601150,1780577665.749424,9
55545,602111,1780577667.6134074,10
55546,602340,1780577667.8937614,11
55547,602596,1780577668.150858,9
55548,603591,1780577669.0323148,11
55549,604586,1780577671.1042147,11
55550,605581,1780577673.1385002,11
55551,606542,1780577786.1715105,10
55552,606788,1780577786.426676,9
55553,607051,1780577786.6906195,9
55554,608012,1780577787.8293445,10
55555,609007,1780577789.6109927,11
55556,609400,1780577790.307216,11
55557,610328,1780577792.0074217,9
55558,611323,1780577793.4919996,11
55559,612284,1780577794.9049528,10
55560,612476,1780577795.0971456,9
55561,612618,1780577795.2354565,10
55562,613613,1780577797.0613413,11
55563,613931,1780577797.455309,10
55564,614859,1780577799.1959665,9
55565,615056,1780577799.454338,11
55566,615984,1780577801.3716702,9
55567,616979,1780577898.3802085,11
55568,617974,1780577899.9583004,11
55569,618266,1780577900.2887967,9
55570,619194,1780577901.6670024,9
55571,620189,1780577903.0534616,11
55572,621150,1780577904.8803496,10
55573,622145,1780577906.2213035,11
55574,623073,1780577907.6952748,9
55575,624068,1780577909.6328316,11
55576,624362,1780577909.9660385,11
55577,625290,1780577911.5178106,9
55578,626285,1780577912.9431067,11
55579,626517,1780577913.852986,11
55580,627478,1780577914.9808578,10
55581,628473,1780577916.9755094,11
55582,629434,1780577917.9846406,10
55583,630429,1780578036.0825837,11
55584,631357,1780578037.3919191,9
55585,631541,1780578037.709158,9
