train_episode,train_steps,std_history,env
54920,173076,0.24885185062885284,11
54921,174071,0.24982693791389465,11
54922,175032,0.25409996509552,10
54923,176027,0.25235071778297424,11
54924,176317,0.2311084270477295,9
54925,176498,0.2311084270477295,9
54926,177459,0.25063905119895935,10
54927,178387,0.2323404997587204,9
54928,179348,0.2468692660331726,10
54929,180276,0.23301668465137482,9
54930,181271,0.2521737515926361,11
54931,181516,0.2521737515926361,11
54932,182444,0.23711225390434265,9
54933,182635,0.2468692660331726,10
54934,183630,0.25235071778297424,11
54935,183816,0.2525850832462311,11
54936,184034,0.2323404997587204,9
54937,184995,0.2509637475013733,10
54938,185956,0.24637508392333984,10
54939,186917,0.2483600527048111,10
54940,187155,0.2525850832462311,11
54941,188116,0.25027307868003845,10
54942,189111,0.2521325945854187,11
54943,190106,0.2514587342739105,11
54944,191101,0.2525494396686554,11
54945,191367,0.25027307868003845,10
54946,191675,0.2530914545059204,11
54947,192636,0.2496841698884964,10
54948,192787,0.25027307868003845,10
54949,193782,0.23736567795276642,11
54950,194092,0.2493254542350769,10
54951,195053,0.2493254542350769,10
54952,195981,0.23251259326934814,9
54953,196942,0.2487437129020691,10
54954,197387,0.2327955812215805,9
54955,197578,0.2337624579668045,9
54956,197907,0.25027307868003845,10
54957,198868,0.2487437129020691,10
54958,199796,0.23348543047904968,9
54959,200757,0.2506614029407501,10
54960,201752,0.2533724009990692,11
54961,202713,0.24984292685985565,10
54962,203641,0.23682506382465363,9
54963,203928,0.23365667462348938,9
54964,204856,0.23078224062919617,9
54965,205851,0.2532786726951599,11
54966,206846,0.2553916871547699,11
54967,207176,0.2509233057498932,10
54968,208171,0.25207632780075073,11
54969,208396,0.23416779935359955,9
54970,209324,0.23371396958827972,9
54971,209700,0.2553916871547699,11
54972,210661,0.2573535740375519,10
54973,210890,0.2553916871547699,11
54974,211060,0.23443928360939026,9
54975,212055,0.25474798679351807,11
54976,213016,0.2570412755012512,10
54977,214011,0.25403985381126404,11
54978,214310,0.23408544063568115,9
54979,214548,0.2541142404079437,11
54980,215543,0.2541142404079437,11
54981,216471,0.23438593745231628,9
54982,217466,0.25533053278923035,11
54983,217721,0.252671480178833,10
54984,217935,0.253664493560791,11
54985,218181,0.25046753883361816,10
54986,219142,0.2489030510187149,10
54987,220070,0.23592466115951538,9
54988,221031,0.2521840035915375,10
54989,221992,0.25220105051994324,10
54990,222408,0.253102570772171,11
54991,223369,0.25160732865333557,10
54992,224330,0.2511310279369354,10
54993,225291,0.2511310279369354,10
54994,225603,0.2511310279369354,10
54995,226564,0.25556233525276184,10
54996,227559,0.25375452637672424,11
54997,228554,0.25396236777305603,11
54998,229515,0.2506522536277771,10
54999,230510,0.25307777523994446,11
55000,230769,0.25272971391677856,11
55001,231031,0.23380808532238007,9
55002,232026,0.2528618276119232,11
55003,232266,0.23418796062469482,9
55004,233261,0.25539830327033997,11
55005,233551,0.2526973783969879,11
55006,234546,0.2551203966140747,11
55007,234868,0.25441277027130127,11
55008,235863,0.2568020820617676,11
55009,236824,0.25036221742630005,10
55010,237819,0.2537497282028198,11
55011,238081,0.2511310279369354,10
55012,238346,0.23337498307228088,9
55013,239341,0.2537468373775482,11
55014,239670,0.23380808532238007,9
55015,240665,0.25272971391677856,11
55016,241626,0.2489752322435379,10
55017,242621,0.25771889090538025,11
55018,242902,0.24552218616008759,10
55019,243863,0.24866753816604614,10
55020,244824,0.24506357312202454,10
55021,245071,0.23460960388183594,9
55022,246066,0.25932836532592773,11
55023,247027,0.2439052015542984,10
55024,248022,0.2609257996082306,11
55025,248295,0.24447008967399597,10
55026,248455,0.2593283951282501,11
55027,249450,0.253892719745636,11
55028,249676,0.24552218616008759,10
55029,249994,0.23460960388183594,9
55030,250922,0.23649640381336212,9
55031,251104,0.26163429021835327,11
55032,252099,0.2613643407821655,11
55033,253094,0.2563997507095337,11
55034,253455,0.245371013879776,10
55035,254416,0.24520377814769745,10
55036,255411,0.26100417971611023,11
55037,255684,0.2454778403043747,10
55038,256679,0.26149094104766846,11
55039,257674,0.2623681128025055,11
55040,258635,0.24506355822086334,10
55041,258977,0.24552218616008759,10
55042,259972,0.26165497303009033,11
55043,260236,0.22677545249462128,9
55044,261164,0.22641554474830627,9
55045,261409,0.22677545249462128,9
55046,262404,0.26181015372276306,11
55047,262681,0.231111079454422,9
55048,263676,0.253454327583313,11
55049,264637,0.24353836476802826,10
55050,264812,0.24353836476802826,10
55051,265740,0.23080149292945862,9
55052,266701,0.2435247302055359,10
55053,267142,0.2274884581565857,9
55054,267458,0.2435247302055359,10
55055,268419,0.2439340204000473,10
55056,269414,0.262920618057251,11
55057,269625,0.2309783399105072,9
55058,270586,0.24489933252334595,10
55059,271547,0.24490411579608917,10
55060,272508,0.2453853338956833,10
55061,273503,0.2630266845226288,11
55062,274498,0.26228368282318115,11
55063,275493,0.2635996341705322,11
55064,275828,0.23017843067646027,9
55065,276823,0.2622617483139038,11
55066,277818,0.26449599862098694,11
55067,278813,0.2621363699436188,11
55068,279808,0.2644469141960144,11
55069,280769,0.24618256092071533,10
55070,281730,0.24490731954574585,10
55071,282691,0.24555738270282745,10
55072,283619,0.22978636622428894,9
55073,284614,0.2644645869731903,11
55074,284889,0.24555739760398865,10
55075,285112,0.2651917040348053,11
55076,285392,0.2644645869731903,11
55077,285621,0.26304692029953003,11
55078,286616,0.2611193358898163,11
55079,286917,0.2463386207818985,10
55080,287103,0.2294253706932068,9
55081,287378,0.2460429072380066,10
55082,288373,0.2658197283744812,11
55083,288646,0.24693432450294495,10
55084,289641,0.2658197283744812,11
55085,290636,0.2668733298778534,11
55086,291597,0.24629758298397064,10
55087,292558,0.24568921327590942,10
55088,292858,0.2675429582595825,11
55089,293786,0.22939921915531158,9
55090,294082,0.26828882098197937,11
55091,295043,0.24869659543037415,10
55092,295971,0.2294253557920456,9
55093,296966,0.26406311988830566,11
55094,297961,0.268981009721756,11
55095,298956,0.2690041661262512,11
55096,299884,0.23017843067646027,9
55097,300845,0.24807047843933105,10
55098,301126,0.2675429582595825,11
55099,301345,0.22881336510181427,9
55100,301486,0.2692543864250183,11
55101,301693,0.2297283411026001,9
55102,302654,0.24910463392734528,10
55103,302984,0.27008122205734253,11
55104,303979,0.27008122205734253,11
55105,304974,0.2703181207180023,11
55106,305190,0.22881336510181427,9
55107,306118,0.22856435179710388,9
55108,307113,0.2617678642272949,11
55109,308074,0.2509184181690216,10
55110,309002,0.22791419923305511,9
55111,309997,0.2695401608943939,11
55112,310992,0.26956263184547424,11
55113,311238,0.2696555256843567,11
55114,312199,0.24488495290279388,10
55115,313127,0.22845350205898285,9
55116,313343,0.2511642873287201,10
55117,313535,0.2696555256843567,11
55118,313815,0.25179046392440796,10
55119,314810,0.26936808228492737,11
55120,315005,0.22743764519691467,9
55121,315290,0.2703181207180023,11
55122,316251,0.25099626183509827,10
55123,316548,0.2261265516281128,9
55124,316966,0.2514549493789673,10
55125,317894,0.22708760201931,9
55126,318855,0.25099626183509827,10
55127,319164,0.2509962320327759,10
55128,319434,0.2262456864118576,9
55129,320395,0.2511642873287201,10
55130,321390,0.2696555256843567,11
55131,321698,0.266649067401886,11
55132,321930,0.266649067401886,11
55133,322925,0.26927414536476135,11
55134,323149,0.2509962320327759,10
55135,324077,0.22542576491832733,9
55136,325072,0.266649067401886,11
55137,326033,0.25127100944519043,10
55138,326274,0.25007322430610657,10
55139,327235,0.25127097964286804,10
55140,328163,0.22513970732688904,9
55141,329158,0.2666490972042084,11
55142,329324,0.25068265199661255,10
55143,329588,0.22881336510181427,9
55144,330549,0.2522082030773163,10
55145,331477,0.22528770565986633,9
55146,331723,0.26358193159103394,11
55147,332718,0.26516300439834595,11
55148,333646,0.22726978361606598,9
55149,333904,0.25072532892227173,10
55150,334185,0.2638402581214905,11
55151,334420,0.22726978361606598,9
55152,335415,0.2640278935432434,11
55153,336376,0.25072532892227173,10
55154,336640,0.22769154608249664,9
55155,337635,0.26437628269195557,11
55156,338630,0.2648365795612335,11
55157,338841,0.25072532892227173,10
55158,339836,0.2640146315097809,11
55159,340148,0.2627272605895996,11
55160,340366,0.2511642873287201,10
55161,340620,0.2274005264043808,9
55162,340909,0.2627272605895996,11
55163,341199,0.25072532892227173,10
55164,342127,0.2294253706932068,9
55165,342320,0.2620413303375244,11
55166,343281,0.25068482756614685,10
55167,344242,0.2511642873287201,10
55168,345170,0.22769154608249664,9
55169,346165,0.2607223093509674,11
55170,346428,0.26231005787849426,11
55171,347423,0.2620413303375244,11
55172,348418,0.26140275597572327,11
55173,349413,0.2601809501647949,11
55174,349637,0.25217723846435547,10
55175,350598,0.25159159302711487,10
55176,350856,0.25177106261253357,10
55177,351784,0.22719325125217438,9
55178,352712,0.22771814465522766,9
55179,352990,0.22771814465522766,9
55180,353985,0.26101744174957275,11
55181,354233,0.25217723846435547,10
55182,354444,0.2539052367210388,10
55183,355439,0.2659732699394226,11
55184,355754,0.253914475440979,10
55185,356749,0.26085415482521057,11
55186,357710,0.2539052367210388,10
55187,358082,0.2613842189311981,11
55188,359043,0.25217723846435547,10
55189,360004,0.25330933928489685,10
55190,360250,0.2621733546257019,11
55191,360529,0.2267245054244995,9
55192,360842,0.2601809501647949,11
55193,361803,0.25003984570503235,10
55194,362731,0.22638805210590363,9
55195,362975,0.26927414536476135,11
55196,363234,0.25330933928489685,10
55197,364195,0.2520974576473236,10
55198,365190,0.262967973947525,11
55199,366185,0.26216939091682434,11
55200,367113,0.22627390921115875,9
55201,368041,0.2265624701976776,9
55202,368969,0.2272421419620514,9
55203,369897,0.22614744305610657,9
55204,370114,0.22651931643486023,9
55205,370288,0.2511642873287201,10
55206,371249,0.2530653774738312,10
55207,372177,0.22614744305610657,9
55208,372436,0.2608211934566498,11
55209,373397,0.25427573919296265,10
55210,373641,0.25364452600479126,10
55211,373865,0.25182750821113586,10
55212,374860,0.26257163286209106,11
55213,375821,0.253488153219223,10
55214,376782,0.2531980872154236,10
55215,377710,0.22636032104492188,9
55216,378705,0.2607400715351105,11
55217,379633,0.2260557860136032,9
55218,380561,0.2256595343351364,9
55219,381522,0.2540682554244995,10
55220,382483,0.25135862827301025,10
55221,382670,0.2512344419956207,10
55222,382945,0.2256595343351364,9
55223,383906,0.2531980872154236,10
55224,384901,0.2599334418773651,11
55225,385131,0.2607400715351105,11
55226,385606,0.25217723846435547,10
55227,386567,0.2536759078502655,10
55228,386883,0.2607400715351105,11
55229,387036,0.2599334418773651,11
55230,387964,0.22529388964176178,9
55231,388959,0.2615694999694824,11
55232,389920,0.25475093722343445,10
55233,390915,0.2607148289680481,11
55234,391876,0.250760555267334,10
55235,392091,0.26225268840789795,11
55236,393052,0.25593557953834534,10
55237,394013,0.2530524432659149,10
55238,394194,0.2319575995206833,9
55239,395155,0.2557920813560486,10
55240,395301,0.2552388608455658,10
55241,396262,0.2518274784088135,10
55242,397190,0.2333095222711563,9
55243,397416,0.26193252205848694,11
55244,397737,0.2626745402812958,11
55245,398732,0.26235541701316833,11
55246,398933,0.2567736506462097,10
55247,399894,0.25628334283828735,10
55248,400889,0.2616938054561615,11
55249,401129,0.2616938054561615,11
55250,402090,0.25665345788002014,10
55251,402308,0.2623259127140045,11
55252,402555,0.26139035820961,11
55253,403516,0.2572341859340668,10
55254,403698,0.25676605105400085,10
55255,404659,0.2567639648914337,10
55256,405654,0.26139035820961,11
55257,406615,0.2562835216522217,10
55258,406975,0.2562835216522217,10
55259,407936,0.25551706552505493,10
55260,408297,0.2333095222711563,9
55261,408564,0.2525154650211334,10
55262,408753,0.26139035820961,11
55263,409714,0.2542910873889923,10
55264,410709,0.26212450861930847,11
55265,411670,0.2524827718734741,10
55266,411861,0.2330891638994217,9
55267,412822,0.25562041997909546,10
55268,413080,0.22956746816635132,9
55269,414075,0.26338082551956177,11
55270,414249,0.2549339234828949,10
55271,415177,0.2330891489982605,9
55272,416172,0.26193252205848694,11
55273,416504,0.2549339234828949,10
55274,416731,0.26338082551956177,11
55275,417659,0.23227474093437195,9
55276,417833,0.2318965345621109,9
55277,418828,0.26422685384750366,11
55278,419064,0.22636032104492188,9
55279,419992,0.2320035845041275,9
55280,420987,0.26333484053611755,11
55281,421206,0.2628036439418793,11
55282,421500,0.2318965345621109,9
55283,422428,0.2315157651901245,9
55284,422691,0.231942281126976,9
55285,422977,0.2659285366535187,11
55286,423905,0.2315157651901245,9
55287,424833,0.2318965345621109,9
55288,425001,0.2311399281024933,9
55289,425423,0.2661852240562439,11
55290,425929,0.2318965345621109,9
55291,426924,0.26575592160224915,11
55292,427885,0.2564326822757721,10
55293,428880,0.2661236524581909,11
55294,429808,0.23231945931911469,9
55295,430803,0.26501792669296265,11
55296,431798,0.26655498147010803,11
55297,432793,0.26429232954978943,11
55298,433098,0.2641875743865967,11
55299,433407,0.2641875445842743,11
55300,434402,0.2660820484161377,11
55301,434558,0.2570701241493225,10
55302,434848,0.23194922506809235,9
55303,435108,0.2570701241493225,10
55304,435396,0.2570701241493225,10
55305,436324,0.23498816788196564,9
55306,436765,0.23536047339439392,9
55307,437088,0.25614023208618164,10
55308,438083,0.2653050422668457,11
55309,439011,0.23494301736354828,9
55310,439257,0.23654550313949585,9
55311,439674,0.2669834792613983,11
55312,440602,0.23536047339439392,9
55313,441530,0.237522155046463,9
55314,441930,0.2664102017879486,11
55315,442891,0.25822713971138,10
55316,443819,0.23726589977741241,9
55317,444814,0.267223984003067,11
55318,445809,0.2688201367855072,11
55319,446770,0.2581295371055603,10
55320,447731,0.2581295371055603,10
55321,448005,0.2581000030040741,10
55322,448193,0.23621810972690582,9
55323,449188,0.2660592794418335,11
55324,449406,0.258583128452301,10
55325,449727,0.26930496096611023,11
55326,449974,0.23654550313949585,9
55327,450290,0.2359839826822281,9
55328,451218,0.23432527482509613,9
55329,452146,0.2359839826822281,9
55330,453107,0.26090267300605774,10
55331,453294,0.2574666142463684,10
55332,454289,0.2658197283744812,11
55333,455250,0.2581028640270233,10
55334,456178,0.23432527482509613,9
55335,457173,0.26809853315353394,11
55336,458168,0.26904934644699097,11
55337,459096,0.23461340367794037,9
55338,459378,0.2349938452243805,9
55339,460339,0.2608337998390198,10
55340,460591,0.23536613583564758,9
55341,461552,0.26504993438720703,10
55342,462480,0.23390309512615204,9
55343,463441,0.2642175853252411,10
55344,464436,0.26834815740585327,11
55345,465364,0.2379458248615265,9
55346,466325,0.26432329416275024,10
55347,467286,0.2636663019657135,10
55348,467740,0.26310646533966064,10
55349,468087,0.26834815740585327,11
55350,469048,0.2636663019657135,10
55351,469213,0.23818735778331757,9
55352,469436,0.26904934644699097,11
55353,470364,0.2262142449617386,9
55354,471325,0.2581295371055603,10
55355,472320,0.2675919234752655,11
55356,473315,0.2675919234752655,11
55357,473506,0.2675919234752655,11
55358,474467,0.2618069350719452,10
55359,475428,0.2618069350719452,10
55360,476356,0.23832377791404724,9
55361,477317,0.2606855034828186,10
55362,478245,0.23931360244750977,9
55363,478411,0.2606855034828186,10
55364,479372,0.2619262635707855,10
55365,479552,0.26785317063331604,11
55366,480513,0.2608637511730194,10
55367,480750,0.2675919234752655,11
55368,481711,0.2608637511730194,10
55369,482055,0.23905740678310394,9
55370,483016,0.26039034128189087,10
55371,483193,0.23572087287902832,9
55372,484188,0.2673560082912445,11
55373,484453,0.26785317063331604,11
55374,484699,0.26929211616516113,11
55375,485627,0.2376156896352768,9
55376,486622,0.26864713430404663,11
55377,487583,0.25978487730026245,10
55378,488578,0.26946312189102173,11
55379,488794,0.23650015890598297,9
55380,488987,0.23725374042987823,9
55381,489197,0.23975543677806854,9
55382,490125,0.23903881013393402,9
55383,491120,0.26946312189102173,11
55384,492081,0.2599051296710968,10
55385,492251,0.2579514682292938,10
55386,492538,0.2602665424346924,10
55387,493499,0.2634490132331848,10
55388,493665,0.23590746521949768,9
55389,493881,0.23451508581638336,9
55390,494084,0.2579514682292938,10
55391,495079,0.26925358176231384,11
55392,496007,0.23510541021823883,9
55393,497002,0.26666659116744995,11
55394,497963,0.25911203026771545,10
55395,498924,0.25931382179260254,10
55396,499283,0.2598600685596466,10
55397,499520,0.23510541021823883,9
55398,500515,0.2658172845840454,11
55399,501443,0.23517344892024994,9
55400,501688,0.2604653239250183,10
55401,502683,0.2665582299232483,11
55402,502900,0.2662543058395386,11
55403,503861,0.2599271237850189,10
55404,504789,0.2347516417503357,9
55405,505072,0.23510541021823883,9
55406,506033,0.2592085301876068,10
55407,506344,0.2669571042060852,11
55408,507339,0.2687920033931732,11
55409,508334,0.2680901288986206,11
55410,508593,0.26858338713645935,11
55411,509588,0.26662686467170715,11
55412,509876,0.25935599207878113,10
55413,510837,0.25935599207878113,10
55414,511021,0.2598450183868408,10
55415,511267,0.25998029112815857,10
55416,512228,0.2606452405452728,10
55417,512389,0.2688484787940979,11
55418,513350,0.2603316307067871,10
55419,513578,0.2688484787940979,11
55420,514539,0.2600313723087311,10
55421,514820,0.23510541021823883,9
55422,515142,0.23510541021823883,9
55423,515429,0.2342303991317749,9
55424,515650,0.2698184549808502,11
55425,515943,0.26023951172828674,10
55426,516142,0.2693345248699188,11
55427,516312,0.26046064496040344,10
55428,517273,0.2612888514995575,10
55429,517581,0.2683410346508026,11
55430,518576,0.2681525647640228,11
55431,518808,0.2342304140329361,9
55432,519736,0.23346567153930664,9
55433,519975,0.25978487730026245,10
55434,520265,0.2684440314769745,11
55435,521226,0.2534201443195343,10
55436,522154,0.23391331732273102,9
55437,522443,0.2668071687221527,11
55438,523438,0.2652406394481659,11
55439,524366,0.24083904922008514,9
55440,525361,0.26995834708213806,11
55441,526289,0.23703515529632568,9
55442,527250,0.26126495003700256,10
55443,527494,0.26584315299987793,11
55444,528489,0.2662048935890198,11
55445,528746,0.2607111632823944,10
55446,529674,0.24083903431892395,9
55447,529856,0.24083904922008514,9
55448,530851,0.26342418789863586,11
55449,531812,0.26126495003700256,10
55450,532071,0.2631126940250397,11
55451,532377,0.2627713680267334,11
55452,533372,0.2624371647834778,11
55453,534367,0.2626185715198517,11
55454,535362,0.26224854588508606,11
55455,536357,0.2626185715198517,11
55456,536634,0.2626185715198517,11
55457,537562,0.24049000442028046,9
55458,538490,0.2412465214729309,9
55459,538736,0.26237422227859497,10
55460,538951,0.26190707087516785,10
55461,539239,0.26126495003700256,10
55462,540234,0.26838940382003784,11
55463,540512,0.2404615730047226,9
55464,541440,0.24009257555007935,9
55465,541670,0.2396988868713379,9
55466,542665,0.26348477602005005,11
55467,543593,0.2396569401025772,9
55468,543851,0.2400592565536499,9
55469,544812,0.260210245847702,10
55470,545740,0.23939158022403717,9
55471,546668,0.23369114100933075,9
55472,546932,0.23621810972690582,9
55473,547893,0.2597467303276062,10
55474,548888,0.2619490623474121,11
55475,549883,0.26259222626686096,11
55476,550811,0.2392931580543518,9
55477,551772,0.2591601312160492,10
55478,552003,0.2619490623474121,11
55479,552998,0.26200565695762634,11
55480,553293,0.2622104585170746,11
55481,554288,0.2621377110481262,11
55482,555216,0.23888537287712097,9
55483,555449,0.23549002408981323,9
55484,555652,0.2579781711101532,10
55485,556580,0.239304319024086,9
55486,556789,0.23965692520141602,9
55487,557750,0.25862917304039,10
55488,558745,0.26331597566604614,11
55489,558992,0.23618048429489136,9
55490,559987,0.26417577266693115,11
55491,560982,0.26439180970191956,11
55492,561237,0.2361917793750763,9
55493,561511,0.2590932250022888,10
55494,562506,0.26426368951797485,11
55495,563434,0.2361917793750763,9
55496,564362,0.2358245551586151,9
55497,565357,0.26427921652793884,11
55498,566318,0.26006290316581726,10
55499,566526,0.2650057077407837,11
55500,567487,0.2591887414455414,10
55501,568482,0.2650429308414459,11
55502,569410,0.2387932538986206,9
55503,570371,0.26079636812210083,10
55504,571366,0.2655853033065796,11
55505,572294,0.23879234492778778,9
55506,572501,0.25888508558273315,10
55507,572714,0.2576061487197876,10
55508,573709,0.2622036635875702,11
55509,574637,0.24207527935504913,9
55510,574865,0.24178755283355713,9
55511,575860,0.2618268132209778,11
55512,576010,0.2581845819950104,10
55513,576242,0.24207527935504913,9
55514,577237,0.26501354575157166,11
55515,578198,0.25935617089271545,10
55516,579159,0.26061752438545227,10
55517,580087,0.24207527935504913,9
55518,581082,0.26501354575157166,11
55519,582077,0.2644907534122467,11
55520,583038,0.25741806626319885,10
55521,583259,0.25800296664237976,10
55522,584220,0.25790244340896606,10
55523,584472,0.2580029368400574,10
55524,584693,0.24180777370929718,9
55525,585688,0.26498284935951233,11
55526,585952,0.24185186624526978,9
55527,586209,0.25790244340896606,10
55528,587204,0.26689228415489197,11
55529,588165,0.25921136140823364,10
55530,589093,0.2396988868713379,9
55531,590021,0.23831909894943237,9
55532,590982,0.2582828998565674,10
55533,591977,0.26877251267433167,11
55534,592938,0.2600463926792145,10
55535,593933,0.2644907534122467,11
55536,594928,0.26802560687065125,11
55537,595923,0.2666398286819458,11
55538,596851,0.24180777370929718,9
55539,597846,0.2683049440383911,11
55540,598841,0.26785042881965637,11
55541,599067,0.2652386724948883,11
55542,600062,0.2657860517501831,11
55543,600222,0.2581363320350647,10
55544,601150,0.23901276290416718,9
55545,602111,0.2582513093948364,10
55546,602340,0.2650788128376007,11
55547,602596,0.239049032330513,9
55548,603591,0.2681538462638855,11
55549,604586,0.26780861616134644,11
55550,605581,0.26384156942367554,11
55551,606542,0.25754833221435547,10
55552,606788,0.23998518288135529,9
55553,607051,0.23998518288135529,9
55554,608012,0.25843408703804016,10
55555,609007,0.26753002405166626,11
55556,609400,0.2617977559566498,11
55557,610328,0.23972924053668976,9
55558,611323,0.2611815929412842,11
55559,612284,0.2532937228679657,10
55560,612476,0.23790544271469116,9
55561,612618,0.2581363320350647,10
55562,613613,0.2623158395290375,11
55563,613931,0.2510719299316406,10
55564,614859,0.23793089389801025,9
55565,615056,0.2618803381919861,11
55566,615984,0.23821091651916504,9
55567,616979,0.2613299489021301,11
55568,617974,0.26118969917297363,11
55569,618266,0.23841233551502228,9
55570,619194,0.23911967873573303,9
55571,620189,0.2627871632575989,11
55572,621150,0.2507953941822052,10
55573,622145,0.2643747925758362,11
