train_episode,train_steps,mix_progress,env
54886,148050,0.4924787404089367,10
54887,149045,0.5297143216098391,10
54888,150040,0.5166755967586982,10
54889,151035,0.5162682712631097,10
54890,151996,0.49908326721117857,10
54891,152957,0.5217556194854964,10
54892,153175,0.5375342847074932,10
54893,153434,0.5000881252663664,10
54894,154395,0.48648148915727607,10
54895,155356,0.48287462224626065,10
54896,156351,0.46560902675372956,10
54897,157312,0.48351113946194213,10
54898,158307,0.47520941870319283,10
54899,159302,0.4961329203375998,10
54900,160263,0.47766203452164324,10
54901,161191,0.47766203452164324,10
54902,161359,0.4940825997274814,10
54903,162320,0.4642368292803731,10
54904,163281,0.4562014674008789,10
54905,163502,0.4810831824986838,10
54906,164497,0.4922778854604231,10
54907,165492,0.46730393868260306,10
54908,166487,0.491526735099511,10
54909,166730,0.4804866457237396,10
54910,167044,0.5090291761479795,10
54911,168005,0.47920627218192846,10
54912,168966,0.478490739079364,10
54913,169252,0.47849073907936396,10
54914,169440,0.46684625456321044,10
54915,170435,0.4668462545632104,10
54916,170726,0.478490739079364,10
54917,170902,0.4904923921755682,10
54918,171830,0.49908326721117857,10
54919,172758,0.48048664572373956,10
54920,173076,0.48205995916099265,10
54921,174071,0.478014464370091,10
54922,175032,0.45309274427089613,10
54923,176027,0.4425154602296337,10
54924,176317,0.44251546022963373,10
54925,176498,0.4155196602922698,10
54926,177459,0.4155196602922698,10
54927,178387,0.4155196602922698,10
54928,179348,0.449764862197141,10
54929,180276,0.43486912515404325,10
54930,181271,0.4710907290366729,10
54931,181516,0.46123424989772555,10
54932,182444,0.4613856748709122,10
54933,182635,0.49215149213878734,10
54934,183630,0.43486912515404325,10
54935,183816,0.47413853077877544,10
54936,184034,0.4710907290366729,10
54937,184995,0.4242520833592237,10
54938,185956,0.4848420374919328,10
54939,186917,0.4906616073221214,10
54940,187155,0.48084819160612385,10
54941,188116,0.4954223293701007,10
54942,189111,0.47763718114923953,10
54943,190106,0.517688700398864,10
54944,191101,0.5338281437168946,10
54945,191367,0.5378616493966081,10
54946,191675,0.5230561235683077,10
54947,192636,0.4811817041252359,10
54948,192787,0.528232616722827,10
54949,193782,0.5375342847074932,10
54950,194092,0.5110220096998443,10
54951,195053,0.4997885130438694,10
54952,195981,0.4997885130438695,10
54953,196942,0.4891468301300328,10
54954,197387,0.5110220096998443,10
54955,197578,0.47724484382586546,10
54956,197907,0.5019943347047902,10
54957,198868,0.4772448438258655,10
54958,199796,0.47724484382586546,10
54959,200757,0.4896719687473012,10
54960,201752,0.4900495716290598,10
54961,202713,0.4758343838985096,10
54962,203641,0.5107149232850118,10
54963,203928,0.5056205707496456,10
54964,204856,0.4776620345216433,10
54965,205851,0.4889681442146527,10
54966,206846,0.5000310703706542,10
54967,207176,0.5235882549355342,10
54968,208171,0.4904362796352139,10
54969,208396,0.5369819963812054,10
54970,209324,0.5000310703706542,10
54971,209700,0.5125022809385701,10
54972,210661,0.5469778272915649,10
54973,210890,0.5368863240852649,10
54974,211060,0.536886324085265,10
54975,212055,0.5673975689073688,10
54976,213016,0.5569847425526584,10
54977,214011,0.5735100943415784,10
54978,214310,0.5811514403641761,10
54979,214548,0.5666596726693783,10
54980,215543,0.5811514403641761,10
54981,216471,0.5811514403641761,10
54982,217466,0.4802717521345448,10
54983,217721,0.5683597430017403,10
54984,217935,0.47978339266192277,10
54985,218181,0.5123511894283399,10
54986,219142,0.4718835191889914,10
54987,220070,0.5551442126061226,10
54988,221031,0.5609965784980059,10
54989,221992,0.5395997326927685,10
54990,222408,0.500384478222167,10
54991,223369,0.5330804995429133,10
54992,224330,0.5088338544562948,10
54993,225291,0.5092937518785042,10
54994,225603,0.5304072329150448,10
54995,226564,0.5369819963812055,10
54996,227559,0.5420305377269241,10
54997,228554,0.5177117457882124,10
54998,229515,0.5177244464670678,10
54999,230510,0.5282310697662247,10
55000,230769,0.5272025355487758,10
55001,231031,0.5420305377269242,10
55002,232026,0.5161054323660682,10
55003,232266,0.5272025355487757,10
55004,233261,0.5529874033466019,10
55005,233551,0.511038668917533,10
55006,234546,0.4890989054233376,10
55007,234868,0.4774163714256635,10
55008,235863,0.4648138904604567,10
55009,236824,0.47112373518400075,10
55010,237819,0.48989528699294876,10
55011,238081,0.5044282490812748,10
55012,238346,0.500384478222167,10
55013,239341,0.49172402157606554,10
55014,239670,0.5177244464670678,10
55015,240665,0.5449080022738758,10
55016,241626,0.45260642864683,10
55017,242621,0.42897196808389904,10
55018,242902,0.4355405078154266,10
55019,243863,0.4338831474032447,10
55020,244824,0.41735963277874155,10
55021,245071,0.4355405078154266,10
55022,246066,0.4194054771293305,10
55023,247027,0.45622431739223324,10
55024,248022,0.458841274812433,10
55025,248295,0.47028879174305527,10
55026,248455,0.4270790173719538,10
55027,249450,0.4897770447984168,10
55028,249676,0.458899494845539,10
55029,249994,0.467237240820549,10
55030,250922,0.4338831474032447,10
55031,251104,0.4772970642624239,10
55032,252099,0.467237240820549,10
55033,253094,0.44859900527966684,10
55034,253455,0.4820980666756995,10
55035,254416,0.46577136359812127,10
55036,255411,0.4859523452962744,10
55037,255684,0.5041174146621452,10
55038,256679,0.49056894596172435,10
55039,257674,0.5009353197360119,10
55040,258635,0.43593122640158594,10
55041,258977,0.4436847863366202,10
55042,259972,0.519626341833304,10
55043,260236,0.519626341833304,10
55044,261164,0.519626341833304,10
55045,261409,0.525904377353804,10
55046,262404,0.525904377353804,10
55047,262681,0.46577136359812127,10
55048,263676,0.5551442126061225,10
55049,264637,0.5004760145562053,10
55050,264812,0.5413755134385112,10
55051,265740,0.5291904679803968,10
55052,266701,0.5204908300341641,10
55053,267142,0.5041174146621452,10
55054,267458,0.5248706111240169,10
55055,268419,0.5280589886989343,10
55056,269414,0.5115710561543412,10
55057,269625,0.5115710561543412,10
55058,270586,0.4690760849634193,10
55059,271547,0.5554826350795972,10
55060,272508,0.5651121393597648,10
55061,273503,0.5528297026073551,10
55062,274498,0.5719388915254886,10
55063,275493,0.5529640530618529,10
55064,275828,0.5428245065070533,10
55065,276823,0.5573041145528473,10
55066,277818,0.5302585061089329,10
55067,278813,0.5667260364844388,10
55068,279808,0.5553443484273738,10
55069,280769,0.5567997808398351,10
55070,281730,0.5460777023938094,10
55071,282691,0.537159684296345,10
55072,283619,0.537159684296345,10
55073,284614,0.5463644319092327,10
55074,284889,0.5574342084970818,10
55075,285112,0.5431008057644324,10
55076,285392,0.5440377467314063,10
55077,285621,0.5563662433740505,10
55078,286616,0.5352462199695406,10
55079,286917,0.5661428936216675,10
55080,287103,0.5383773766407725,10
55081,287378,0.5383773766407725,10
55082,288373,0.528186694921212,10
55083,288646,0.5745719652085668,10
55084,289641,0.5569093765147992,10
55085,290636,0.566057888948254,10
55086,291597,0.5459345438045733,10
55087,292558,0.5202630086054089,10
55088,292858,0.5346913002260298,10
55089,293786,0.5202630086054089,10
55090,294082,0.5182435060674596,10
55091,295043,0.5277474718157019,10
55092,295971,0.537159684296345,10
55093,296966,0.5428245065070533,10
55094,297961,0.5168408831395399,10
55095,298956,0.5230269390617169,10
55096,299884,0.5115710561543412,10
55097,300845,0.5078497513858073,10
55098,301126,0.5098981555514457,10
55099,301345,0.4980118485338444,10
55100,301486,0.49890031883293273,10
55101,301693,0.5230269390617168,10
55102,302654,0.5036427228826912,10
55103,302984,0.4956698068672169,10
55104,303979,0.4980118485338444,10
55105,304974,0.5449685167092682,10
55106,305190,0.5159763884423203,10
55107,306118,0.5449685167092682,10
55108,307113,0.5291904679803969,10
55109,308074,0.5177976005613294,10
55110,309002,0.5177976005613295,10
55111,309997,0.5337756795417463,10
55112,310992,0.5391470993103247,10
55113,311238,0.5484639176366919,10
55114,312199,0.462758410479885,10
55115,313127,0.5449685167092682,10
55116,313343,0.5425294888071596,10
55117,313535,0.5308269543996398,10
55118,313815,0.5399487565005633,10
55119,314810,0.540169470838718,10
55120,315005,0.5399487565005633,10
55121,315290,0.5346501793403705,10
55122,316251,0.528096335053528,10
55123,316548,0.5280963350535282,10
55124,316966,0.5428998030936794,10
55125,317894,0.540169470838718,10
55126,318855,0.5055386721559341,10
55127,319164,0.5174003837457074,10
55128,319434,0.5466639372320021,10
55129,320395,0.5325852610377017,10
55130,321390,0.5611793820969561,10
55131,321698,0.5354323520092188,10
55132,321930,0.5237165211605387,10
55133,322925,0.5466639372320021,10
55134,323149,0.5282230121602591,10
55135,324077,0.5246923119293745,10
55136,325072,0.5466489337447166,10
55137,326033,0.5246923119293745,10
55138,326274,0.5625643363038781,10
55139,327235,0.5516242929738318,10
55140,328163,0.5516242929738318,10
55141,329158,0.5482073941934996,10
55142,329324,0.5564703704055923,10
55143,329588,0.4956698068672169,10
55144,330549,0.5159763884423203,10
55145,331477,0.5667862523531094,10
55146,331723,0.5624848153658133,10
55147,332718,0.5667862523531094,10
55148,333646,0.5667862523531094,10
55149,333904,0.5544643753514472,10
55150,334185,0.5387247464435662,10
55151,334420,0.5387247464435662,10
55152,335415,0.538893530072972,10
55153,336376,0.541494448114688,10
55154,336640,0.5387247464435662,10
55155,337635,0.579581435662807,10
55156,338630,0.5246675596678558,10
55157,338841,0.5463431249921856,10
55158,339836,0.5493550740638347,10
55159,340148,0.5355119387819788,10
55160,340366,0.5409181499901803,10
55161,340620,0.5387247464435662,10
55162,340909,0.5308710690204606,10
55163,341199,0.5365634750768403,10
55164,342127,0.5660578889482542,10
55165,342320,0.5482611160630345,10
55166,343281,0.5435237880158945,10
55167,344242,0.5437426795721754,10
55168,345170,0.5524140962087706,10
55169,346165,0.5732168149695638,10
55170,346428,0.5357561032645138,10
55171,347423,0.5618980886458155,10
55172,348418,0.5388678510854138,10
55173,349413,0.5463979364997074,10
55174,349637,0.5571861641274394,10
55175,350598,0.5456357416189127,10
55176,350856,0.5524140962087706,10
55177,351784,0.5456357416189128,10
55178,352712,0.5310516434056268,10
55179,352990,0.5310516434056268,10
55180,353985,0.5310516434056268,10
55181,354233,0.5431481708411513,10
55182,354444,0.5585863537682216,10
55183,355439,0.5661939002323253,10
55184,355754,0.5657193855087094,10
55185,356749,0.5727734937775365,10
55186,357710,0.5667513132479275,10
55187,358082,0.5552125026481809,10
55188,359043,0.5334503209428875,10
55189,360004,0.5380747148674148,10
55190,360250,0.5274086728329918,10
55191,360529,0.5667513132479276,10
55192,360842,0.5435107908342547,10
55193,361803,0.5446330241025683,10
55194,362731,0.5274086728329918,10
55195,362975,0.5342129475914525,10
55196,363234,0.5373593449054358,10
55197,364195,0.5094918426053603,10
55198,365190,0.5049835638270932,10
55199,366185,0.5244249972686014,10
55200,367113,0.5487474743859889,10
55201,368041,0.5487474743859888,10
55202,368969,0.5487474743859888,10
55203,369897,0.5487474743859888,10
55204,370114,0.5216575144427174,10
55205,370288,0.548043249024588,10
55206,371249,0.5216575144427172,10
55207,372177,0.5216575144427174,10
55208,372436,0.5099688490050437,10
55209,373397,0.5487474743859888,10
55210,373641,0.5215378287251293,10
55211,373865,0.5357792450254115,10
55212,374860,0.5285880104090437,10
55213,375821,0.5124160800375762,10
55214,376782,0.5069455565716241,10
55215,377710,0.5124160800375762,10
55216,378705,0.5015114238239343,10
55217,379633,0.4903014200535559,10
55218,380561,0.5015114238239343,10
55219,381522,0.5270201260807077,10
55220,382483,0.4903969110834409,10
55221,382670,0.49568552907838237,10
55222,382945,0.5094644516442112,10
55223,383906,0.4903014200535558,10
55224,384901,0.5094644516442111,10
55225,385131,0.5048166023539007,10
55226,385606,0.5409668638884352,10
55227,386567,0.5168013841393517,10
55228,386883,0.493858208825578,10
55229,387036,0.4963297715047339,10
55230,387964,0.4963297715047339,10
55231,388959,0.5179170185432406,10
55232,389920,0.49646104462101476,10
55233,390915,0.5301774614308875,10
55234,391876,0.4803613889894883,10
55235,392091,0.507063792961244,10
55236,393052,0.5081330383131611,10
55237,394013,0.48100931530833696,10
55238,394194,0.5050385661475305,10
55239,395155,0.5050385661475305,10
55240,395301,0.5074110440555557,10
55241,396262,0.5037581064080792,10
55242,397190,0.5050385661475305,10
55243,397416,0.502687664545683,10
55244,397737,0.4929084834605837,10
55245,398732,0.5133673601036269,10
55246,398933,0.48339330454545615,10
55247,399894,0.47013995022867405,10
55248,400889,0.48781867451540484,10
55249,401129,0.47731443839129084,10
55250,402090,0.4612129946077097,10
55251,402308,0.4516570429989598,10
55252,402555,0.4429269123637919,10
55253,403516,0.5015742491928681,10
55254,403698,0.4775175272590038,10
55255,404659,0.4911195817133347,10
55256,405654,0.4638255167329811,10
55257,406615,0.4849559929059345,10
55258,406975,0.48628214289506966,10
55259,407936,0.4763108676118093,10
55260,408297,0.4777488901180611,10
55261,408564,0.4891677659246922,10
55262,408753,0.47474515038423615,10
55263,409714,0.4803574722432709,10
55264,410709,0.46936113243580363,10
55265,411670,0.47136485185145477,10
55266,411861,0.4803574722432708,10
55267,412822,0.4777488901180612,10
55268,413080,0.48597455238808385,10
55269,414075,0.47512535312841964,10
55270,414249,0.4859745523880839,10
55271,415177,0.4777488901180611,10
55272,416172,0.5145167609713345,10
55273,416504,0.48772345100593245,10
55274,416731,0.47779513443298977,10
55275,417659,0.4859745523880838,10
55276,417833,0.4875435879103388,10
55277,418828,0.48754358791033875,10
55278,419064,0.5124160800375762,10
55279,419992,0.5074110440555557,10
55280,420987,0.4844858489275339,10
55281,421206,0.48024037704588696,10
55282,421500,0.4844858489275338,10
55283,422428,0.48024037704588696,10
55284,422691,0.4703101825332139,10
55285,422977,0.4651003304362349,10
55286,423905,0.47031018253321377,10
55287,424833,0.4875435879103388,10
55288,425001,0.46510033043623483,10
55289,425423,0.4723466597753065,10
55290,425929,0.4875435879103388,10
55291,426924,0.4784547877182898,10
55292,427885,0.47826468947547374,10
55293,428880,0.503094248093986,10
55294,429808,0.5080307541739779,10
55295,430803,0.5080307541739779,10
55296,431798,0.4703907972139076,10
55297,432793,0.523537371080089,10
55298,433098,0.5156588721146914,10
55299,433407,0.5083925911178953,10
55300,434402,0.48720010891487153,10
55301,434558,0.48630313734074593,10
55302,434848,0.508030754173978,10
55303,435108,0.493704369773725,10
55304,435396,0.49402036039077674,10
55305,436324,0.5080307541739779,10
55306,436765,0.49402036039077674,10
55307,437088,0.48778349586419073,10
55308,438083,0.4703101825332139,10
55309,439011,0.5190276950470544,10
55310,439257,0.5269429424020848,10
55311,439674,0.5178713597132492,10
55312,440602,0.5190276950470544,10
55313,441530,0.5190276950470544,10
55314,441930,0.5195873406675344,10
55315,442891,0.5246641661116359,10
55316,443819,0.5269429424020848,10
55317,444814,0.5214137284160794,10
55318,445809,0.5120921124931646,10
55319,446770,0.4959051961222964,10
55320,447731,0.46558254781915037,10
55321,448005,0.4900341937675978,10
55322,448193,0.46973478009547576,10
55323,449188,0.5190276950470543,10
55324,449406,0.5007119011654201,10
55325,449727,0.4925102087083919,10
55326,449974,0.5195873406675344,10
55327,450290,0.5049323663811791,10
55328,451218,0.5049323663811791,10
55329,452146,0.5049323663811791,10
55330,453107,0.5049323663811791,10
55331,453294,0.47835534854262424,10
55332,454289,0.5269429424020848,10
55333,455250,0.49125083439881756,10
55334,456178,0.5049323663811791,10
55335,457173,0.5192836273995045,10
55336,458168,0.5058320318847364,10
55337,459096,0.5130934506023239,10
55338,459378,0.513093450602324,10
55339,460339,0.5146906934079241,10
55340,460591,0.5224107201457644,10
55341,461552,0.5224107201457644,10
55342,462480,0.5058320318847364,10
55343,463441,0.4898738218403832,10
55344,464436,0.5046105764006614,10
55345,465364,0.5224107201457644,10
55346,466325,0.5073164223907195,10
55347,467286,0.49634739276374457,10
55348,467740,0.5054868594712918,10
55349,468087,0.4968893056938089,10
55350,469048,0.48592137650010364,10
55351,469213,0.49688930569380896,10
55352,469436,0.49805128892268996,10
55353,470364,0.49030142005355587,10
55354,471325,0.4697347800954757,10
55355,472320,0.49052950879444385,10
55356,473315,0.49028457451035196,10
55357,473506,0.4808801986864025,10
55358,474467,0.46499187360211064,10
55359,475428,0.4729108612268871,10
55360,476356,0.4539441059189066,10
55361,477317,0.4363903312135244,10
55362,478245,0.45239616418705136,10
55363,478411,0.45239616418705136,10
55364,479372,0.4924719495679635,10
55365,479552,0.4183843547189498,10
55366,480513,0.43142504472123405,10
55367,480750,0.421922049394407,10
55368,481711,0.39996827752438063,10
55369,482055,0.41336617460523606,10
55370,483016,0.4133661746052361,10
55371,483193,0.4050636562172929,10
55372,484188,0.42751656347046935,10
55373,484453,0.4050636562172929,10
55374,484699,0.3910186876805631,10
55375,485627,0.37701728500075976,10
55376,486622,0.3975498041151828,10
55377,487583,0.3770172850007597,10
55378,488578,0.38485882227787643,10
55379,488794,0.40506365621729284,10
55380,488987,0.38485882227787643,10
55381,489197,0.39996827752438063,10
55382,490125,0.4363903312135244,10
55383,491120,0.392088716946342,10
55384,492081,0.4069515760469518,10
55385,492251,0.439431186435518,10
55386,492538,0.4238789300185456,10
55387,493499,0.513093450602324,10
55388,493665,0.4069515760469518,10
55389,493881,0.43943118643551793,10
55390,494084,0.45369310553090536,10
55391,495079,0.4570000574437598,10
55392,496007,0.4570000574437598,10
55393,497002,0.4899621760920361,10
55394,497963,0.4892624376703578,10
55395,498924,0.4923511365336179,10
55396,499283,0.5038919564823661,10
55397,499520,0.5362867117799267,10
55398,500515,0.5362867117799267,10
55399,501443,0.5362867117799267,10
55400,501688,0.5467661688661739,10
55401,502683,0.519043254154735,10
55402,502900,0.5223571680842274,10
55403,503861,0.535955244920583,10
55404,504789,0.535955244920583,10
55405,505072,0.5057202963746866,10
55406,506033,0.46501898008121734,10
55407,506344,0.4932723052188286,10
55408,507339,0.5008346135613381,10
55409,508334,0.5108362967849434,10
55410,508593,0.49798096830012895,10
55411,509588,0.5183642663727904,10
55412,509876,0.49566008763423175,10
55413,510837,0.48187731906652875,10
55414,511021,0.5082351402600832,10
55415,511267,0.5197067084833437,10
55416,512228,0.5279443997012748,10
55417,512389,0.4986719500567207,10
55418,513350,0.517391431706068,10
55419,513578,0.48887481753106476,10
55420,514539,0.5057202963746866,10
55421,514820,0.4888748175310648,10
55422,515142,0.4888748175310648,10
55423,515429,0.4994489658640179,10
55424,515650,0.4822198687417732,10
55425,515943,0.4918924489335897,10
55426,516142,0.4904648366091402,10
55427,516312,0.4994489658640179,10
55428,517273,0.45394410591890666,10
55429,517581,0.48430780153831393,10
55430,518576,0.5093720408799984,10
55431,518808,0.4843078015383139,10
55432,519736,0.4843078015383138,10
55433,519975,0.41022802303859535,10
55434,520265,0.46816591048006784,10
55435,521226,0.5507991330209114,10
55436,522154,0.4884535147169027,10
55437,522443,0.4812254288100759,10
55438,523438,0.5106179881173706,10
55439,524366,0.497413132534097,10
55440,525361,0.4737691078896985,10
55441,526289,0.5059483111643301,10
55442,527250,0.5059483111643301,10
55443,527494,0.49741313253409697,10
55444,528489,0.5073741761887042,10
55445,528746,0.516239803646307,10
55446,529674,0.506030850864277,10
55447,529856,0.5072964421577985,10
55448,530851,0.5072964421577983,10
55449,531812,0.4884727380288133,10
55450,532071,0.4906549195619407,10
55451,532377,0.4976091877001831,10
55452,533372,0.49934521348991545,10
55453,534367,0.5009380183975555,10
55454,535362,0.4888019501331855,10
55455,536357,0.5271276265587925,10
55456,536634,0.5165772365339943,10
55457,537562,0.5271276265587925,10
55458,538490,0.5253512912155155,10
55459,538736,0.5333909318884038,10
55460,538951,0.5253512912155156,10
55461,539239,0.5105267471856946,10
55462,540234,0.4884535147169026,10
55463,540512,0.5333909318884038,10
55464,541440,0.5333909318884038,10
55465,541670,0.5333909318884038,10
55466,542665,0.506030850864277,10
55467,543593,0.5563522173849659,10
55468,543851,0.5333909318884038,10
55469,544812,0.5279640329825767,10
55470,545740,0.5333909318884038,10
55471,546668,0.439431186435518,10
55472,546932,0.4900341937675979,10
55473,547893,0.5203143034005785,10
55474,548888,0.5197056841323145,10
55475,549883,0.5103006062947971,10
55476,550811,0.5197056841323144,10
55477,551772,0.500562015102978,10
55478,552003,0.487177549493704,10
55479,552998,0.556352217384966,10
55480,553293,0.5045991113534958,10
55481,554288,0.48959317687461756,10
55482,555216,0.5045991113534958,10
55483,555449,0.5045991113534958,10
55484,555652,0.5045377315308898,10
55485,556580,0.5045377315308898,10
55486,556789,0.5279640329825768,10
55487,557750,0.4644101744588101,10
55488,558745,0.48613243569150943,10
55489,558992,0.4656685799158943,10
55490,559987,0.4844141876089137,10
55491,560982,0.46306524334588295,10
55492,561237,0.4797577631727787,10
55493,561511,0.47975776317277863,10
55494,562506,0.4656685799158943,10
55495,563434,0.47975776317277863,10
55496,564362,0.5045991113534958,10
55497,565357,0.500455620706219,10
55498,566318,0.4973936649059719,10
55499,566526,0.486815444865624,10
55500,567487,0.49278099792874025,10
55501,568482,0.499027604987956,10
55502,569410,0.499027604987956,10
55503,570371,0.5196714296610452,10
55504,571366,0.5197925122493795,10
55505,572294,0.49902760498795595,10
55506,572501,0.511926471672897,10
55507,572714,0.531588307877328,10
55508,573709,0.5458592831935855,10
55509,574637,0.5315883078773281,10
55510,574865,0.5390944467846873,10
55511,575860,0.5450138716139579,10
55512,576010,0.5659256466268007,10
55513,576242,0.5659256466268007,10
55514,577237,0.5567189840679653,10
55515,578198,0.5214074414020832,10
55516,579159,0.5263256300910073,10
55517,580087,0.5659256466268007,10
55518,581082,0.5390944467846874,10
55519,582077,0.5946621707095954,10
55520,583038,0.5919736183128819,10
55521,583259,0.5697110786428562,10
55522,584220,0.573644138414743,10
55523,584472,0.5783348769699478,10
55524,584693,0.5783348769699479,10
55525,585688,0.5815584484328971,10
55526,585952,0.6007324071582324,10
55527,586209,0.6035634145344845,10
55528,587204,0.6007324071582324,10
55529,588165,0.516923906719249,10
55530,589093,0.5203143034005785,10
55531,590021,0.5771715256648775,10
55532,590982,0.5924634002453182,10
55533,591977,0.5742249436723895,10
55534,592938,0.5845919007910357,10
55535,593933,0.5789781829361796,10
55536,594928,0.5863931667472352,10
55537,595923,0.5602500955448078,10
55538,596851,0.581558448432897,10
55539,597846,0.603409274662643,10
55540,598841,0.6265076069576114,10
55541,599067,0.609113371906671,10
55542,600062,0.5005621348841857,10
55543,600222,0.5929058011522721,10
55544,601150,0.5742249436723895,10
55545,602111,0.5894401402993931,10
55546,602340,0.5766332930134401,10
55547,602596,0.5863931667472352,10
55548,603591,0.5812357567262001,10
55549,604586,0.6229102040875627,10
55550,605581,0.5831181170971668,10
55551,606542,0.597093987405692,10
55552,606788,0.597093987405692,10
55553,607051,0.5923571847463285,10
55554,608012,0.5828109998738591,10
55555,609007,0.6077196031801294,10
55556,609400,0.5640398258483726,10
55557,610328,0.5796901415594338,10
55558,611323,0.5783724257162886,10
55559,612284,0.5721029585459491,10
55560,612476,0.5548963122258813,10
55561,612618,0.5923571847463285,10
55562,613613,0.6120848509794095,10
55563,613931,0.5672497207577429,10
55564,614859,0.5771715256648775,10
55565,615056,0.5514237052167976,10
55566,615984,0.5548963122258813,10
55567,616979,0.5856832965660145,10
55568,617974,0.5657904995225761,10
55569,618266,0.5657904995225761,10
55570,619194,0.5657904995225762,10
55571,620189,0.5616800478983732,10
55572,621150,0.556516789564788,10
55573,622145,0.5413669407370468,10
55574,623073,0.556516789564788,10
55575,624068,0.5409390213369416,10
55576,624362,0.527852046927397,10
