train_episode,train_steps,median_history,env
54823,102583,0.8235294222831726,11
54824,103578,0.8235294222831726,11
54825,104573,0.8235294222831726,11
54826,105568,0.8235294222831726,11
54827,106529,0.78125,10
54828,106903,0.8666666746139526,9
54829,107898,0.8235294222831726,11
54830,108893,0.8235294222831726,11
54831,109146,0.8666666746139526,9
54832,110141,0.8235294222831726,11
54833,110358,0.78125,10
54834,110642,0.8125,10
54835,110957,0.8235294222831726,11
54836,111918,0.8125,10
54837,112162,0.8235294222831726,11
54838,113090,0.8666666746139526,9
54839,114018,0.8666666746139526,9
54840,114372,0.8666666746139526,9
54841,115300,0.8666666746139526,9
54842,116295,0.8235294222831726,11
54843,117290,0.8235294222831726,11
54844,117468,0.75,10
54845,118396,0.8666666746139526,9
54846,119324,0.8666666746139526,9
54847,120319,0.8235294222831726,11
54848,120523,0.8235294222831726,11
54849,121518,0.8235294222831726,11
54850,121717,0.8666666746139526,9
54851,122645,0.8666666746139526,9
54852,123640,0.8235294222831726,11
54853,123909,0.8666666746139526,9
54854,124075,0.75,10
54855,125036,0.75,10
54856,125997,0.78125,10
54857,126925,0.8666666746139526,9
54858,127243,0.75,10
54859,127533,0.8666666746139526,9
54860,128494,0.75,10
54861,129455,0.75,10
54862,130416,0.75,10
54863,131344,0.8666666746139526,9
54864,132272,0.8666666746139526,9
54865,133267,0.8235294222831726,11
54866,134262,0.8235294222831726,11
54867,134577,0.8235294222831726,11
54868,135538,0.78125,10
54869,135759,0.75,10
54870,136720,0.75,10
54871,137034,0.75,10
54872,137326,0.8666666746139526,9
54873,137774,0.8666666746139526,9
54874,138702,0.8666666746139526,9
54875,139630,0.8666666746139526,9
54876,139961,0.75,10
54877,140200,0.8235294222831726,11
54878,141195,0.8235294222831726,11
54879,142156,0.75,10
54880,143084,0.8666666746139526,9
54881,144045,0.75,10
54882,144205,0.75,10
54883,145200,0.8235294222831726,11
54884,146128,0.8666666746139526,9
54885,147089,0.78125,10
54886,148050,0.78125,10
54887,149045,0.8235294222831726,11
54888,150040,0.8235294222831726,11
54889,151035,0.8235294222831726,11
54890,151996,0.8125,10
54891,152957,0.78125,10
54892,153175,0.8666666746139526,9
54893,153434,0.78125,10
54894,154395,0.78125,10
54895,155356,0.78125,10
54896,156351,0.8235294222831726,11
54897,157312,0.78125,10
54898,158307,0.8235294222831726,11
54899,159302,0.8235294222831726,11
54900,160263,0.78125,10
54901,161191,0.8666666746139526,9
54902,161359,0.78125,10
54903,162320,0.75,10
54904,163281,0.78125,10
54905,163502,0.8235294222831726,11
54906,164497,0.8235294222831726,11
54907,165492,0.8235294222831726,11
54908,166487,0.8235294222831726,11
54909,166730,0.8235294222831726,11
54910,167044,0.8125,10
54911,168005,0.8125,10
54912,168966,0.78125,10
54913,169252,0.8666666746139526,9
54914,169440,0.8666666746139526,9
54915,170435,0.8235294222831726,11
54916,170726,0.8666666746139526,9
54917,170902,0.8125,10
54918,171830,0.8666666746139526,9
54919,172758,0.8666666746139526,9
54920,173076,0.8235294222831726,11
54921,174071,0.8235294222831726,11
54922,175032,0.8125,10
54923,176027,0.8235294222831726,11
54924,176317,0.8666666746139526,9
54925,176498,0.8666666746139526,9
54926,177459,0.8125,10
54927,178387,0.8666666746139526,9
54928,179348,0.8125,10
54929,180276,0.8666666746139526,9
54930,181271,0.8235294222831726,11
54931,181516,0.8235294222831726,11
54932,182444,0.8666666746139526,9
54933,182635,0.8125,10
54934,183630,0.8235294222831726,11
54935,183816,0.7941176891326904,11
54936,184034,0.8666666746139526,9
54937,184995,0.8125,10
54938,185956,0.8125,10
54939,186917,0.8125,10
54940,187155,0.7941176891326904,11
54941,188116,0.78125,10
54942,189111,0.7941176891326904,11
54943,190106,0.7647058963775635,11
54944,191101,0.7647058963775635,11
54945,191367,0.78125,10
54946,191675,0.7941176891326904,11
54947,192636,0.75,10
54948,192787,0.78125,10
54949,193782,0.8235294222831726,11
54950,194092,0.8125,10
54951,195053,0.8125,10
54952,195981,0.8666666746139526,9
54953,196942,0.8125,10
54954,197387,0.8666666746139526,9
54955,197578,0.8666666746139526,9
54956,197907,0.78125,10
54957,198868,0.8125,10
54958,199796,0.8666666746139526,9
54959,200757,0.8125,10
54960,201752,0.7647058963775635,11
54961,202713,0.8125,10
54962,203641,0.8666666746139526,9
54963,203928,0.8666666746139526,9
54964,204856,0.8666666746139526,9
54965,205851,0.7647058963775635,11
54966,206846,0.7647058963775635,11
54967,207176,0.8125,10
54968,208171,0.7941176891326904,11
54969,208396,0.8666666746139526,9
54970,209324,0.8666666746139526,9
54971,209700,0.7647058963775635,11
54972,210661,0.8125,10
54973,210890,0.7647058963775635,11
54974,211060,0.8666666746139526,9
54975,212055,0.7647058963775635,11
54976,213016,0.8125,10
54977,214011,0.7647058963775635,11
54978,214310,0.8666666746139526,9
54979,214548,0.7647058963775635,11
54980,215543,0.7647058963775635,11
54981,216471,0.8666666746139526,9
54982,217466,0.7647058963775635,11
54983,217721,0.8125,10
54984,217935,0.7941176891326904,11
54985,218181,0.8125,10
54986,219142,0.8125,10
54987,220070,0.8666666746139526,9
54988,221031,0.8125,10
54989,221992,0.8125,10
54990,222408,0.7647058963775635,11
54991,223369,0.8125,10
54992,224330,0.8125,10
54993,225291,0.8125,10
54994,225603,0.8125,10
54995,226564,0.8125,10
54996,227559,0.7647058963775635,11
54997,228554,0.7647058963775635,11
54998,229515,0.8125,10
54999,230510,0.7647058963775635,11
55000,230769,0.7647058963775635,11
55001,231031,0.8666666746139526,9
55002,232026,0.7647058963775635,11
55003,232266,0.8666666746139526,9
55004,233261,0.7647058963775635,11
55005,233551,0.7647058963775635,11
55006,234546,0.7647058963775635,11
55007,234868,0.7647058963775635,11
55008,235863,0.7647058963775635,11
55009,236824,0.8125,10
55010,237819,0.7647058963775635,11
55011,238081,0.8125,10
55012,238346,0.8666666746139526,9
55013,239341,0.7647058963775635,11
55014,239670,0.8666666746139526,9
55015,240665,0.7647058963775635,11
55016,241626,0.8125,10
55017,242621,0.7647058963775635,11
55018,242902,0.8125,10
55019,243863,0.8125,10
55020,244824,0.8125,10
55021,245071,0.8666666746139526,9
55022,246066,0.7647058963775635,11
55023,247027,0.8125,10
55024,248022,0.7647058963775635,11
55025,248295,0.8125,10
55026,248455,0.7647058963775635,11
55027,249450,0.7647058963775635,11
55028,249676,0.8125,10
55029,249994,0.8666666746139526,9
55030,250922,0.8666666746139526,9
55031,251104,0.7647058963775635,11
55032,252099,0.7647058963775635,11
55033,253094,0.7647058963775635,11
55034,253455,0.8125,10
55035,254416,0.8125,10
55036,255411,0.7647058963775635,11
55037,255684,0.8125,10
55038,256679,0.7647058963775635,11
55039,257674,0.7647058963775635,11
55040,258635,0.8125,10
55041,258977,0.8125,10
55042,259972,0.7647058963775635,11
55043,260236,0.8666666746139526,9
55044,261164,0.8666666746139526,9
55045,261409,0.8666666746139526,9
55046,262404,0.7647058963775635,11
55047,262681,0.8666666746139526,9
55048,263676,0.7647058963775635,11
55049,264637,0.8125,10
55050,264812,0.8125,10
55051,265740,0.8666666746139526,9
55052,266701,0.8125,10
55053,267142,0.8666666746139526,9
55054,267458,0.8125,10
55055,268419,0.8125,10
55056,269414,0.7352941036224365,11
55057,269625,0.9333333373069763,9
55058,270586,0.8125,10
55059,271547,0.8125,10
55060,272508,0.8125,10
55061,273503,0.7647058963775635,11
55062,274498,0.7647058963775635,11
55063,275493,0.7647058963775635,11
55064,275828,0.9333333373069763,9
55065,276823,0.7352941036224365,11
55066,277818,0.7352941036224365,11
55067,278813,0.7647058963775635,11
55068,279808,0.7647058963775635,11
55069,280769,0.8125,10
55070,281730,0.8125,10
55071,282691,0.8125,10
55072,283619,0.8666666746139526,9
55073,284614,0.7352941036224365,11
55074,284889,0.8125,10
55075,285112,0.7647058963775635,11
55076,285392,0.7352941036224365,11
55077,285621,0.7647058963775635,11
55078,286616,0.7647058963775635,11
55079,286917,0.8125,10
55080,287103,0.8666666746139526,9
55081,287378,0.8125,10
55082,288373,0.7058823704719543,11
55083,288646,0.8125,10
55084,289641,0.7058823704719543,11
55085,290636,0.7058823704719543,11
55086,291597,0.8125,10
55087,292558,0.8125,10
55088,292858,0.7058823704719543,11
55089,293786,0.8666666746139526,9
55090,294082,0.7352941036224365,11
55091,295043,0.8125,10
55092,295971,0.8666666746139526,9
55093,296966,0.7352941036224365,11
55094,297961,0.7352941036224365,11
55095,298956,0.7058823704719543,11
55096,299884,0.9333333373069763,9
55097,300845,0.78125,10
55098,301126,0.7058823704719543,11
55099,301345,0.9333333373069763,9
55100,301486,0.7352941036224365,11
55101,301693,0.8666666746139526,9
55102,302654,0.78125,10
55103,302984,0.7352941036224365,11
55104,303979,0.7352941036224365,11
55105,304974,0.7647058963775635,11
55106,305190,0.9333333373069763,9
55107,306118,0.8666666746139526,9
55108,307113,0.7647058963775635,11
55109,308074,0.75,10
55110,309002,0.8666666746139526,9
55111,309997,0.7352941036224365,11
55112,310992,0.7058823704719543,11
55113,311238,0.7352941036224365,11
55114,312199,0.8125,10
55115,313127,0.9333333373069763,9
55116,313343,0.78125,10
55117,313535,0.7352941036224365,11
55118,313815,0.8125,10
55119,314810,0.7058823704719543,11
55120,315005,0.9333333373069763,9
55121,315290,0.7647058963775635,11
55122,316251,0.8125,10
55123,316548,0.9333333373069763,9
55124,316966,0.78125,10
55125,317894,0.8666666746139526,9
55126,318855,0.8125,10
55127,319164,0.8125,10
55128,319434,1.0,9
55129,320395,0.78125,10
55130,321390,0.7352941036224365,11
55131,321698,0.7352941036224365,11
55132,321930,0.7352941036224365,11
55133,322925,0.7352941036224365,11
55134,323149,0.8125,10
55135,324077,1.0,9
55136,325072,0.7352941036224365,11
55137,326033,0.78125,10
55138,326274,0.8125,10
55139,327235,0.78125,10
55140,328163,0.9333333373069763,9
55141,329158,0.7352941036224365,11
55142,329324,0.8125,10
55143,329588,0.9333333373069763,9
55144,330549,0.75,10
55145,331477,0.8666666746139526,9
55146,331723,0.7352941036224365,11
55147,332718,0.7058823704719543,11
55148,333646,0.8666666746139526,9
55149,333904,0.8125,10
55150,334185,0.7647058963775635,11
55151,334420,0.8666666746139526,9
55152,335415,0.7352941036224365,11
55153,336376,0.8125,10
55154,336640,1.0,9
55155,337635,0.7058823704719543,11
55156,338630,0.7058823704719543,11
55157,338841,0.8125,10
55158,339836,0.7058823704719543,11
55159,340148,0.7058823704719543,11
55160,340366,0.8125,10
55161,340620,0.9333333373069763,9
55162,340909,0.7058823704719543,11
55163,341199,0.8125,10
55164,342127,0.8666666746139526,9
55165,342320,0.7058823704719543,11
55166,343281,0.8125,10
55167,344242,0.8125,10
55168,345170,1.0,9
55169,346165,0.7352941036224365,11
55170,346428,0.7352941036224365,11
55171,347423,0.7058823704719543,11
55172,348418,0.7352941036224365,11
55173,349413,0.7352941036224365,11
55174,349637,0.8125,10
55175,350598,0.8125,10
55176,350856,0.8125,10
55177,351784,1.0,9
55178,352712,0.9333333373069763,9
55179,352990,0.9333333373069763,9
55180,353985,0.7058823704719543,11
55181,354233,0.8125,10
55182,354444,0.8125,10
55183,355439,0.7352941036224365,11
55184,355754,0.8125,10
55185,356749,0.7058823704719543,11
55186,357710,0.8125,10
55187,358082,0.7058823704719543,11
55188,359043,0.8125,10
55189,360004,0.8125,10
55190,360250,0.7058823704719543,11
55191,360529,1.0,9
55192,360842,0.7352941036224365,11
55193,361803,0.8125,10
55194,362731,0.9333333373069763,9
55195,362975,0.7352941036224365,11
55196,363234,0.8125,10
55197,364195,0.8125,10
55198,365190,0.7058823704719543,11
55199,366185,0.7058823704719543,11
55200,367113,0.8666666746139526,9
55201,368041,0.9333333373069763,9
55202,368969,0.8666666746139526,9
55203,369897,0.8666666746139526,9
55204,370114,0.8666666746139526,9
55205,370288,0.8125,10
55206,371249,0.8125,10
55207,372177,0.8666666746139526,9
55208,372436,0.7352941036224365,11
55209,373397,0.8125,10
55210,373641,0.8125,10
55211,373865,0.8125,10
55212,374860,0.7058823704719543,11
55213,375821,0.8125,10
55214,376782,0.8125,10
55215,377710,0.8666666746139526,9
55216,378705,0.7058823704719543,11
55217,379633,0.8666666746139526,9
55218,380561,0.8666666746139526,9
55219,381522,0.8125,10
55220,382483,0.8125,10
55221,382670,0.8125,10
55222,382945,0.8666666746139526,9
55223,383906,0.8125,10
55224,384901,0.7058823704719543,11
55225,385131,0.7058823704719543,11
55226,385606,0.8125,10
55227,386567,0.8125,10
55228,386883,0.7058823704719543,11
55229,387036,0.7058823704719543,11
55230,387964,0.8666666746139526,9
55231,388959,0.7058823704719543,11
55232,389920,0.78125,10
55233,390915,0.7352941036224365,11
55234,391876,0.8125,10
55235,392091,0.7058823704719543,11
55236,393052,0.75,10
55237,394013,0.8125,10
55238,394194,0.8666666746139526,9
55239,395155,0.75,10
55240,395301,0.78125,10
55241,396262,0.8125,10
55242,397190,0.8666666746139526,9
55243,397416,0.7352941036224365,11
55244,397737,0.7647058963775635,11
55245,398732,0.7058823704719543,11
55246,398933,0.78125,10
55247,399894,0.78125,10
55248,400889,0.7352941036224365,11
55249,401129,0.7352941036224365,11
55250,402090,0.78125,10
55251,402308,0.7647058963775635,11
55252,402555,0.7647058963775635,11
55253,403516,0.75,10
55254,403698,0.8125,10
55255,404659,0.75,10
55256,405654,0.7647058963775635,11
55257,406615,0.8125,10
55258,406975,0.8125,10
55259,407936,0.8125,10
55260,408297,0.8666666746139526,9
55261,408564,0.8125,10
55262,408753,0.7647058963775635,11
55263,409714,0.8125,10
55264,410709,0.7647058963775635,11
55265,411670,0.8125,10
55266,411861,0.8666666746139526,9
55267,412822,0.8125,10
55268,413080,0.8666666746139526,9
55269,414075,0.7647058963775635,11
55270,414249,0.8125,10
55271,415177,0.8666666746139526,9
55272,416172,0.7352941036224365,11
55273,416504,0.8125,10
55274,416731,0.7647058963775635,11
55275,417659,0.8666666746139526,9
55276,417833,0.8666666746139526,9
55277,418828,0.7647058963775635,11
55278,419064,0.8666666746139526,9
55279,419992,0.8666666746139526,9
55280,420987,0.7647058963775635,11
55281,421206,0.7647058963775635,11
55282,421500,0.8666666746139526,9
55283,422428,0.8666666746139526,9
55284,422691,0.8666666746139526,9
55285,422977,0.7647058963775635,11
55286,423905,0.8666666746139526,9
55287,424833,0.8666666746139526,9
55288,425001,0.8666666746139526,9
55289,425423,0.7647058963775635,11
55290,425929,0.8666666746139526,9
55291,426924,0.7647058963775635,11
55292,427885,0.8125,10
55293,428880,0.7647058963775635,11
55294,429808,0.8666666746139526,9
55295,430803,0.7647058963775635,11
55296,431798,0.7647058963775635,11
55297,432793,0.7647058963775635,11
55298,433098,0.7647058963775635,11
55299,433407,0.7647058963775635,11
55300,434402,0.7647058963775635,11
55301,434558,0.8125,10
55302,434848,0.8666666746139526,9
55303,435108,0.8125,10
55304,435396,0.8125,10
55305,436324,0.8666666746139526,9
55306,436765,0.8666666746139526,9
55307,437088,0.8125,10
55308,438083,0.7647058963775635,11
55309,439011,0.8666666746139526,9
55310,439257,0.8666666746139526,9
55311,439674,0.7647058963775635,11
55312,440602,0.8666666746139526,9
55313,441530,0.8666666746139526,9
55314,441930,0.7647058963775635,11
55315,442891,0.8125,10
55316,443819,0.8666666746139526,9
55317,444814,0.7647058963775635,11
55318,445809,0.7647058963775635,11
55319,446770,0.8125,10
55320,447731,0.8125,10
55321,448005,0.8125,10
55322,448193,0.8666666746139526,9
55323,449188,0.7647058963775635,11
55324,449406,0.8125,10
55325,449727,0.7647058963775635,11
55326,449974,0.8666666746139526,9
55327,450290,0.8666666746139526,9
55328,451218,0.8666666746139526,9
55329,452146,0.8666666746139526,9
55330,453107,0.8125,10
55331,453294,0.8125,10
55332,454289,0.7647058963775635,11
55333,455250,0.8125,10
55334,456178,0.8666666746139526,9
55335,457173,0.7647058963775635,11
55336,458168,0.7647058963775635,11
55337,459096,0.8666666746139526,9
55338,459378,0.8666666746139526,9
55339,460339,0.8125,10
55340,460591,0.8666666746139526,9
55341,461552,0.8125,10
55342,462480,0.8666666746139526,9
55343,463441,0.8125,10
55344,464436,0.7647058963775635,11
55345,465364,0.8666666746139526,9
55346,466325,0.8125,10
55347,467286,0.8125,10
55348,467740,0.8125,10
55349,468087,0.7647058963775635,11
55350,469048,0.8125,10
55351,469213,0.8666666746139526,9
55352,469436,0.7647058963775635,11
55353,470364,0.8666666746139526,9
55354,471325,0.8125,10
55355,472320,0.7647058963775635,11
55356,473315,0.7647058963775635,11
55357,473506,0.7647058963775635,11
55358,474467,0.8125,10
55359,475428,0.8125,10
55360,476356,0.8666666746139526,9
55361,477317,0.8125,10
55362,478245,0.8666666746139526,9
55363,478411,0.8125,10
55364,479372,0.8125,10
55365,479552,0.7647058963775635,11
55366,480513,0.8125,10
55367,480750,0.7647058963775635,11
55368,481711,0.8125,10
55369,482055,0.8666666746139526,9
55370,483016,0.8125,10
55371,483193,0.8666666746139526,9
55372,484188,0.7647058963775635,11
55373,484453,0.7647058963775635,11
55374,484699,0.7647058963775635,11
55375,485627,0.8666666746139526,9
55376,486622,0.7647058963775635,11
55377,487583,0.8125,10
55378,488578,0.7647058963775635,11
55379,488794,0.8666666746139526,9
55380,488987,0.8666666746139526,9
55381,489197,0.8666666746139526,9
55382,490125,0.8666666746139526,9
55383,491120,0.7647058963775635,11
55384,492081,0.8125,10
55385,492251,0.8125,10
55386,492538,0.8125,10
55387,493499,0.8125,10
55388,493665,0.8666666746139526,9
55389,493881,0.8666666746139526,9
55390,494084,0.8125,10
55391,495079,0.7647058963775635,11
55392,496007,0.8666666746139526,9
55393,497002,0.7647058963775635,11
55394,497963,0.8125,10
55395,498924,0.8125,10
55396,499283,0.8125,10
55397,499520,0.8666666746139526,9
55398,500515,0.7647058963775635,11
55399,501443,0.8666666746139526,9
55400,501688,0.8125,10
55401,502683,0.7647058963775635,11
55402,502900,0.7647058963775635,11
55403,503861,0.8125,10
55404,504789,0.8666666746139526,9
55405,505072,0.8666666746139526,9
55406,506033,0.8125,10
55407,506344,0.7647058963775635,11
55408,507339,0.7647058963775635,11
55409,508334,0.7647058963775635,11
55410,508593,0.7647058963775635,11
55411,509588,0.7647058963775635,11
55412,509876,0.8125,10
55413,510837,0.8125,10
55414,511021,0.8125,10
55415,511267,0.8125,10
55416,512228,0.8125,10
55417,512389,0.7647058963775635,11
55418,513350,0.8125,10
55419,513578,0.7647058963775635,11
55420,514539,0.8125,10
55421,514820,0.8666666746139526,9
55422,515142,0.8666666746139526,9
55423,515429,0.8666666746139526,9
55424,515650,0.7647058963775635,11
55425,515943,0.8125,10
55426,516142,0.7647058963775635,11
55427,516312,0.8125,10
55428,517273,0.8125,10
55429,517581,0.7647058963775635,11
55430,518576,0.7647058963775635,11
55431,518808,0.8666666746139526,9
55432,519736,0.8666666746139526,9
55433,519975,0.8125,10
55434,520265,0.7647058963775635,11
55435,521226,0.8125,10
55436,522154,0.8666666746139526,9
55437,522443,0.7647058963775635,11
55438,523438,0.7647058963775635,11
55439,524366,0.8666666746139526,9
55440,525361,0.7647058963775635,11
55441,526289,0.8666666746139526,9
55442,527250,0.8125,10
55443,527494,0.7647058963775635,11
55444,528489,0.7647058963775635,11
55445,528746,0.8125,10
55446,529674,0.8666666746139526,9
55447,529856,0.8666666746139526,9
55448,530851,0.7647058963775635,11
55449,531812,0.8125,10
55450,532071,0.7647058963775635,11
55451,532377,0.7647058963775635,11
55452,533372,0.7647058963775635,11
55453,534367,0.7647058963775635,11
55454,535362,0.7647058963775635,11
55455,536357,0.7647058963775635,11
55456,536634,0.7647058963775635,11
55457,537562,0.8666666746139526,9
55458,538490,0.8666666746139526,9
55459,538736,0.8125,10
55460,538951,0.8125,10
55461,539239,0.8125,10
55462,540234,0.7647058963775635,11
55463,540512,0.8666666746139526,9
55464,541440,0.8666666746139526,9
55465,541670,0.8666666746139526,9
55466,542665,0.7647058963775635,11
55467,543593,0.8666666746139526,9
55468,543851,0.8666666746139526,9
55469,544812,0.8125,10
55470,545740,0.8666666746139526,9
55471,546668,0.8666666746139526,9
55472,546932,0.8666666746139526,9
55473,547893,0.8125,10
55474,548888,0.7647058963775635,11
55475,549883,0.7647058963775635,11
55476,550811,0.8666666746139526,9
55477,551772,0.8125,10
55478,552003,0.7647058963775635,11
55479,552998,0.7647058963775635,11
55480,553293,0.7647058963775635,11
55481,554288,0.7647058963775635,11
55482,555216,0.8666666746139526,9
55483,555449,0.8666666746139526,9
55484,555652,0.8125,10
55485,556580,0.8666666746139526,9
55486,556789,0.8666666746139526,9
55487,557750,0.8125,10
55488,558745,0.7647058963775635,11
55489,558992,0.8666666746139526,9
55490,559987,0.7647058963775635,11
55491,560982,0.7647058963775635,11
55492,561237,0.8666666746139526,9
55493,561511,0.8125,10
55494,562506,0.7647058963775635,11
55495,563434,0.8666666746139526,9
55496,564362,0.8666666746139526,9
55497,565357,0.7647058963775635,11
55498,566318,0.8125,10
55499,566526,0.7647058963775635,11
55500,567487,0.8125,10
55501,568482,0.7647058963775635,11
55502,569410,0.8666666746139526,9
55503,570371,0.8125,10
55504,571366,0.7647058963775635,11
55505,572294,0.8666666746139526,9
55506,572501,0.8125,10
55507,572714,0.8125,10
55508,573709,0.7647058963775635,11
55509,574637,0.8666666746139526,9
55510,574865,0.8666666746139526,9
55511,575860,0.7647058963775635,11
55512,576010,0.8125,10
55513,576242,0.8666666746139526,9
55514,577237,0.7647058963775635,11
55515,578198,0.8125,10
55516,579159,0.8125,10
55517,580087,0.8666666746139526,9
55518,581082,0.7647058963775635,11
55519,582077,0.7647058963775635,11
55520,583038,0.8125,10
55521,583259,0.8125,10
55522,584220,0.8125,10
55523,584472,0.8125,10
55524,584693,0.8666666746139526,9
55525,585688,0.7647058963775635,11
55526,585952,0.8666666746139526,9
55527,586209,0.8125,10
55528,587204,0.7647058963775635,11
55529,588165,0.8125,10
55530,589093,0.8666666746139526,9
55531,590021,0.8666666746139526,9
55532,590982,0.8125,10
55533,591977,0.7647058963775635,11
55534,592938,0.8125,10
55535,593933,0.7647058963775635,11
55536,594928,0.7647058963775635,11
55537,595923,0.7647058963775635,11
55538,596851,0.8666666746139526,9
55539,597846,0.7647058963775635,11
55540,598841,0.7647058963775635,11
55541,599067,0.7647058963775635,11
55542,600062,0.7647058963775635,11
55543,600222,0.8125,10
55544,601150,0.8666666746139526,9
55545,602111,0.8125,10
55546,602340,0.7647058963775635,11
55547,602596,0.8666666746139526,9
55548,603591,0.7647058963775635,11
55549,604586,0.7647058963775635,11
55550,605581,0.7647058963775635,11
55551,606542,0.8125,10
55552,606788,0.8666666746139526,9
55553,607051,0.8666666746139526,9
55554,608012,0.8125,10
55555,609007,0.7647058963775635,11
55556,609400,0.7647058963775635,11
55557,610328,0.8666666746139526,9
55558,611323,0.7647058963775635,11
55559,612284,0.8125,10
55560,612476,0.8666666746139526,9
55561,612618,0.8125,10
55562,613613,0.7647058963775635,11
55563,613931,0.8125,10
55564,614859,0.8666666746139526,9
55565,615056,0.7647058963775635,11
55566,615984,0.8666666746139526,9
55567,616979,0.7647058963775635,11
55568,617974,0.7647058963775635,11
55569,618266,0.8666666746139526,9
55570,619194,0.8666666746139526,9
55571,620189,0.7647058963775635,11
55572,621150,0.8125,10
55573,622145,0.7647058963775635,11
55574,623073,0.8666666746139526,9
55575,624068,0.7647058963775635,11
55576,624362,0.7647058963775635,11
55577,625290,0.8666666746139526,9
55578,626285,0.7647058963775635,11
55579,626517,0.7647058963775635,11
55580,627478,0.8125,10
55581,628473,0.7647058963775635,11
55582,629434,0.8125,10
55583,630429,0.7647058963775635,11
55584,631357,0.8666666746139526,9
55585,631541,0.8666666746139526,9
55586,632502,0.8125,10
55587,633497,0.7647058963775635,11
55588,634458,0.8125,10
55589,634610,0.7647058963775635,11
55590,635605,0.7647058963775635,11
55591,636600,0.7647058963775635,11
55592,636845,0.7647058963775635,11
55593,637806,0.8125,10
55594,638734,0.8666666746139526,9
55595,639729,0.7647058963775635,11
55596,640690,0.78125,10
55597,640954,0.7647058963775635,11
55598,641949,0.7647058963775635,11
55599,642877,0.8666666746139526,9
55600,643805,0.8666666746139526,9
55601,644733,0.8666666746139526,9
55602,645008,0.8666666746139526,9
55603,645936,0.8666666746139526,9
55604,646931,0.7647058963775635,11
55605,647194,0.7647058963775635,11
55606,647472,0.75,10
55607,648467,0.7647058963775635,11
55608,649462,0.7647058963775635,11
55609,650423,0.75,10
55610,650695,0.75,10
55611,651623,0.8666666746139526,9
55612,652618,0.7647058963775635,11
55613,652904,0.7647058963775635,11
55614,653865,0.75,10
55615,654302,0.8666666746139526,9
55616,655230,0.8666666746139526,9
55617,656191,0.75,10
55618,657152,0.75,10
55619,657376,0.7647058963775635,11
55620,657596,0.7647058963775635,11
55621,657914,0.7647058963775635,11
55622,658875,0.75,10
55623,659836,0.78125,10
55624,660065,0.75,10
55625,660993,0.8666666746139526,9
55626,661921,0.8666666746139526,9
55627,662882,0.75,10
55628,663877,0.7647058963775635,11
55629,664136,0.7647058963775635,11
55630,665131,0.7647058963775635,11
55631,665298,0.75,10
55632,666226,0.8666666746139526,9
55633,667221,0.7647058963775635,11
55634,668149,0.8666666746139526,9
55635,669144,0.7647058963775635,11
55636,670105,0.75,10
55637,671033,0.8666666746139526,9
55638,671961,0.8666666746139526,9
55639,672956,0.7647058963775635,11
55640,673951,0.7647058963775635,11
55641,674248,0.7647058963775635,11
55642,675243,0.7647058963775635,11
55643,675486,0.75,10
55644,676481,0.7647058963775635,11
55645,676735,0.75,10
55646,677696,0.75,10
55647,678691,0.7647058963775635,11
