train_episode,train_steps,reward,env
54751,54925,167.50769519805908,10
54752,55154,171.21571826934814,10
54753,55411,159.76394176483154,9
54754,55683,171.0890293121338,10
54755,55969,158.50424575805664,9
54756,56161,158.46032047271729,9
54757,57089,114.41720199584961,9
54758,58050,139.0451717376709,10
54759,59045,77.10283955931664,11
54760,60006,140.305193901062,10
54761,60967,83.39651691913605,10
54762,61155,158.5329303741455,9
54763,62116,110.60616827011108,10
54764,63111,86.31599006988108,11
54765,63339,159.59583950042725,9
54766,64267,78.40382108092308,9
54767,64506,169.45899105072021,10
54768,65467,47.19027495384216,10
54769,65631,176.90991592407227,11
54770,66559,26.01216051913798,9
54771,67554,8.519056010991335,11
54772,67940,182.27114295959473,11
54773,68935,81.17020851373672,11
54774,69896,65.91158306598663,10
54775,70824,129.25405645370483,9
54776,71819,63.43631763756275,11
54777,72064,170.549578666687,10
54778,73059,102.96493709087372,11
54779,73351,160.53859996795654,9
54780,74346,17.411386840045452,11
54781,74568,158.2733497619629,9
54782,75529,53.28182240203023,10
54783,76524,78.63521907571703,11
54784,76851,164.3167371749878,9
54785,77846,89.78540205955505,11
54786,78774,127.27826309204102,9
54787,79022,170.70566272735596,10
54788,79276,162.4526014328003,9
54789,79525,171.2248411178589,10
54790,80453,79.62111783027649,9
54791,81448,101.94761455059052,11
54792,81725,162.81457042694092,9
54793,82027,178.87755012512207,11
54794,82988,109.4216291308403,10
54795,83983,103.87019491195679,11
54796,84944,125.91100883483887,10
54797,85939,151.70965147018433,11
54798,86900,34.31672558374703,10
54799,87861,86.41165719553828,10
54800,88043,156.9553918838501,9
54801,88482,164.29395484924316,9
54802,89477,151.74324452877045,11
54803,89746,181.3621482849121,11
54804,90035,182.303879737854,11
54805,90380,182.92788410186768,11
54806,91341,28.328175902366638,10
54807,91602,181.4269495010376,11
54808,92563,137.1981053352356,10
54809,92891,170.95616817474365,10
54810,93084,168.47346687316895,10
54811,93265,179.37071990966797,11
54812,94226,53.860416907817125,10
54813,95154,12.522661787457764,9
54814,95346,156.96002388000488,9
54815,96307,107.61255168914795,10
54816,97235,130.33431577682495,9
54817,97553,182.4070863723755,11
54818,98548,92.7641935646534,11
54819,98771,181.41504287719727,11
54820,99699,86.56779267638922,9
54821,100627,75.59940111637115,9
54822,101588,140.4947533607483,10
54823,102583,77.19403676036745,11
54824,103578,38.57094148546457,11
54825,104573,148.96832942962646,11
54826,105568,46.907926481217146,11
54827,106529,106.07803058624268,10
54828,106903,164.33937740325928,9
54829,107898,139.70598888397217,11
54830,108893,82.40398678183556,11
54831,109146,157.46176528930664,9
54832,110141,98.346230648458,11
54833,110358,169.7867784500122,10
54834,110642,171.09446334838867,10
54835,110957,182.05823040008545,11
54836,111918,46.65372985601425,10
54837,112162,180.3483190536499,11
54838,113090,106.33585336618125,9
54839,114018,31.202175125479698,9
54840,114372,159.74649620056152,9
54841,115300,94.29174488782883,9
54842,116295,41.5230758190155,11
54843,117290,7.922843972221017,11
54844,117468,167.50981330871582,10
54845,118396,127.40867900848389,9
54846,119324,57.46423429250717,9
54847,120319,74.54819521307945,11
54848,120523,177.79488468170166,11
54849,121518,142.05676725506783,11
54850,121717,156.96255588531494,9
54851,122645,111.7120680809021,9
54852,123640,94.43532109260559,11
54853,123909,160.77618503570557,9
54854,124075,167.50922203063965,10
54855,125036,21.1037443196401,10
54856,125997,30.23024901933968,10
54857,126925,88.10181099176407,9
54858,127243,171.0868844985962,10
54859,127533,164.34841060638428,9
54860,128494,124.51009178161621,10
54861,129455,98.74911130964756,10
54862,130416,127.57381409406662,10
54863,131344,104.96081018447876,9
54864,132272,95.35775469057262,9
54865,133267,140.96277248859406,11
54866,134262,79.2463926076889,11
54867,134577,182.91488361358643,11
54868,135538,107.34444427490234,10
54869,135759,169.76979160308838,10
54870,136720,76.39013846963644,10
54871,137034,172.53991794586182,10
54872,137326,160.97735500335693,9
54873,137774,164.33376789093018,9
54874,138702,112.53851842880249,9
54875,139630,85.01818539947271,9
54876,139961,172.6426830291748,10
54877,140200,180.92845726013184,11
54878,141195,91.98129391670227,11
54879,142156,153.87277400493622,10
54880,143084,73.41871356964111,9
54881,144045,79.16415804624557,10
54882,144205,167.50736904144287,10
54883,145200,-1.8985085487365723,11
54884,146128,87.79564356803894,9
54885,147089,140.52479648590088,10
54886,148050,73.13913223519921,10
54887,149045,148.49956035614014,11
54888,150040,31.340191108174622,11
54889,151035,146.95245361328125,11
54890,151996,140.56076622009277,10
54891,152957,57.03074399381876,10
54892,153175,158.62197494506836,9
54893,153434,169.2101469039917,10
54894,154395,109.5888123512268,10
54895,155356,94.52823016047478,10
54896,156351,-0.43148092087358236,11
54897,157312,128.65870556235313,10
54898,158307,108.11741462349892,11
54899,159302,60.718725740909576,11
54900,160263,31.783752609044313,10
54901,161191,67.44019311666489,9
54902,161359,167.51121997833252,10
54903,162320,87.81749564409256,10
54904,163281,138.73322582244873,10
54905,163502,177.79851722717285,11
54906,164497,21.39952102676034,11
54907,165492,1.0862024798989296,11
54908,166487,133.69383096694946,11
54909,166730,180.28000450134277,11
54910,167044,170.41061782836914,10
54911,168005,45.01573817618191,10
54912,168966,86.56503363791853,10
54913,169252,160.24697875976562,9
54914,169440,156.95418167114258,9
54915,170435,6.714856714010239,11
54916,170726,160.0610761642456,9
54917,170902,167.50568294525146,10
54918,171830,129.72300577163696,9
54919,172758,126.1287579536438,9
54920,173076,180.11830043792725,11
54921,174071,54.7631600452587,11
54922,175032,136.480233669281,10
54923,176027,24.37211001291871,11
54924,176317,159.7307538986206,9
54925,176498,156.9517936706543,9
54926,177459,118.1382115483284,10
54927,178387,41.955451011657715,9
54928,179348,30.349535283632576,10
54929,180276,43.66152232885361,9
54930,181271,125.70311705209315,11
54931,181516,181.36039066314697,11
54932,182444,107.42238309979439,9
54933,182635,167.5050458908081,10
54934,183630,105.92459613084793,11
54935,183816,177.79833602905273,11
54936,184034,159.35955715179443,9
54937,184995,130.1413209438324,10
54938,185956,86.89400857686996,10
54939,186917,19.222568788565695,10
54940,187155,179.97446727752686,11
54941,188116,15.10557602532208,10
54942,189111,128.29459285736084,11
54943,190106,105.19219946861267,11
54944,191101,66.2132145613432,11
54945,191367,168.456449508667,10
54946,191675,180.93063354492188,11
54947,192636,95.1613392829895,10
54948,192787,167.509446144104,10
54949,193782,150.4446039199829,11
54950,194092,170.33406162261963,10
54951,195053,130.4764080643654,10
54952,195981,87.41023027896881,9
54953,196942,122.1988673210144,10
54954,197387,164.32036018371582,9
54955,197578,158.53850841522217,9
54956,197907,175.7030210494995,10
