train_episode,train_steps,time,env
56725,208296,1780587071.7336135,10
56726,209257,1780587073.1218982,10
56727,210185,1780587074.429506,9
56728,210362,1780587074.59904,9
56729,210635,1780587074.8715,9
56730,211596,1780587076.37737,10
56731,211885,1780587076.6784592,9
56732,212813,1780587077.8057008,9
56733,213774,1780587079.6577246,10
56734,213977,1780587079.8361068,10
56735,214938,1780587081.2487264,10
56736,215899,1780587082.3518913,10
56737,216827,1780587083.601152,9
56738,217755,1780587085.0632317,9
56739,218683,1780587086.0677788,9
56740,219644,1780587087.693665,10
56741,220572,1780587183.4657695,9
56742,221533,1780587184.7727673,10
56743,221862,1780587185.218328,10
56744,222061,1780587185.4211533,10
56745,222268,1780587185.6244612,10
56746,223229,1780587187.1231863,10
56747,223599,1780587187.814124,10
56748,223843,1780587188.0484936,10
56749,224100,1780587188.621485,10
56750,224361,1780587188.8740366,9
56751,225289,1780587190.2653303,9
56752,225529,1780587190.5337129,10
56753,225800,1780587190.8173683,9
56754,226063,1780587191.386882,10
56755,226323,1780587191.663085,9
56756,227284,1780587193.006323,10
56757,228245,1780587249.4300866,10
56758,229173,1780587250.3611279,9
56759,229403,1780587250.5751193,10
56760,229656,1780587250.9591331,10
56761,229830,1780587251.1278129,9
56762,230758,1780587252.483104,9
56763,230920,1780587252.8577652,10
56764,231881,1780587253.960017,10
56765,232090,1780587254.1793694,10
56766,233051,1780587255.7794085,10
56767,233979,1780587256.9927514,9
56768,234907,1780587258.302149,9
56769,235115,1780587258.5171447,10
56770,235335,1780587258.7047188,9
56771,236296,1780587260.2376156,10
56772,236445,1780587260.3660038,9
56773,237406,1780587326.2248895,10
56774,237641,1780587326.5297344,9
56775,238602,1780587328.111756,10
56776,238856,1780587328.3551855,9
56777,239082,1780587328.546811,9
56778,240043,1780587329.907614,10
56779,241004,1780587331.1121066,10
56780,241932,1780587332.1045084,9
56781,242099,1780587332.2615967,9
56782,243027,1780587333.55006,9
56783,243271,1780587334.1247482,9
56784,244232,1780587335.2928238,10
56785,244382,1780587335.8708413,10
56786,245343,1780587336.8074327,10
56787,246304,1780587338.4880667,10
56788,246501,1780587338.696514,10
56789,247462,1780587416.0996127,10
56790,248423,1780587417.0989447,10
56791,249351,1780587417.9101691,9
56792,250312,1780587419.017831,10
56793,250481,1780587419.1754136,9
56794,251409,1780587420.4070508,9
56795,252337,1780587421.3774817,9
56796,252556,1780587421.8395884,9
56797,253484,1780587423.1331348,9
56798,254412,1780587424.181097,9
56799,255373,1780587426.0421133,10
56800,256301,1780587427.0064914,9
56801,257229,1780587428.223249,9
56802,257533,1780587428.5122516,10
56803,258494,1780587430.1706288,10
56804,259455,1780587431.8780143,10
56805,260383,1780587521.7665672,9
56806,261344,1780587523.461709,10
56807,261569,1780587523.7012987,10
56808,262530,1780587525.158867,10
56809,263458,1780587526.2067297,9
56810,264419,1780587527.395155,10
56811,265380,1780587528.5365996,10
56812,266308,1780587529.6853275,9
56813,266581,1780587530.3254526,10
56814,267509,1780587531.2034488,9
56815,267821,1780587531.8332474,9
56816,268749,1780587532.8329136,9
56817,269097,1780587533.5913398,10
56818,269309,1780587533.7856605,9
56819,269496,1780587533.9685295,9
56820,269711,1780587534.155329,9
56821,269952,1780587608.2077007,9
56822,270129,1780587608.3744776,9
56823,270339,1780587608.600308,9
56824,270583,1780587608.9013867,9
56825,271511,1780587610.1955123,9
56826,271695,1780587610.3648148,9
56827,271926,1780587610.5937452,9
56828,272174,1780587610.9944456,10
56829,273102,1780587612.4438627,9
56830,273403,1780587612.747879,10
56831,273645,1780587613.0182335,9
56832,274573,1780587614.7148352,9
56833,275501,1780587615.7486176,9
56834,276462,1780587616.6098292,10
56835,276765,1780587617.2770877,9
56836,277693,1780587618.0045145,9
56837,278654,1780587670.907898,10
56838,279582,1780587672.1314206,9
56839,280543,1780587673.4625688,10
56840,281504,1780587674.5588138,10
56841,282465,1780587676.123712,10
56842,283393,1780587677.453025,9
56843,283832,1780587677.9798384,10
56844,284072,1780587678.5808494,10
56845,285033,1780587679.5292866,10
56846,285961,1780587680.639009,9
56847,286889,1780587682.0609076,9
56848,287850,1780587682.9345467,10
56849,288811,1780587684.076645,10
56850,289003,1780587684.259891,9
56851,289964,1780587686.058694,10
56852,290274,1780587686.3606753,10
56853,291202,1780587775.1354299,9
56854,292130,1780587776.3616123,9
56855,293091,1780587777.643356,10
56856,293338,1780587778.030362,9
56857,294299,1780587779.2717955,10
56858,294606,1780587779.7815535,10
56859,295534,1780587780.909144,9
56860,295728,1780587781.1171613,10
56861,296656,1780587782.497856,9
56862,296868,1780587782.6951308,10
56863,297829,1780587784.8087826,10
56864,298029,1780587785.021875,10
56865,298990,1780587786.093865,10
56866,299951,1780587787.738848,10
56867,300277,1780587788.0881648,10
56868,301238,1780587789.8208127,10
56869,302166,1780587872.3811235,9
56870,303127,1780587873.657685,10
56871,303441,1780587873.9448898,9
56872,304402,1780587875.4835038,10
56873,305363,1780587876.482982,10
56874,306324,1780587878.3392658,10
56875,307285,1780587879.5423567,10
56876,308246,1780587880.8033001,10
56877,309174,1780587882.2643127,9
56878,310135,1780587883.7090526,10
56879,311096,1780587884.7872198,10
56880,312057,1780587886.2828472,10
56881,312280,1780587886.5482538,10
56882,312481,1780587886.737105,9
56883,312825,1780587887.6019661,9
56884,313753,1780587888.8078825,9
56885,314714,1780587984.6973813,10
56886,315675,1780587986.0044572,10
56887,315953,1780587986.2774823,9
56888,316914,1780587987.6736894,10
56889,317096,1780587988.0157423,9
56890,317458,1780587988.360429,10
56891,318419,1780587989.4508653,10
56892,319380,1780587990.9618373,10
56893,319548,1780587991.1571171,10
56894,319776,1780587991.4470422,10
56895,320704,1780587993.084253,9
56896,321632,1780587994.1235294,9
56897,322593,1780587994.9548318,10
56898,323521,1780587996.5325136,9
56899,324449,1780587997.9200146,9
56900,325410,1780587999.0055828,10
56901,325613,1780588082.5285835,9
56902,326574,1780588083.412397,10
56903,327010,1780588083.9086945,9
56904,327270,1780588084.2905486,9
56905,328198,1780588085.7189465,9
56906,329159,1780588087.3120072,10
56907,330087,1780588088.6322973,9
56908,331015,1780588089.7534482,9
56909,331259,1780588089.9819763,9
56910,332220,1780588091.4063325,10
56911,333181,1780588092.7053504,10
56912,334109,1780588094.0804064,9
56913,334368,1780588094.3437304,10
56914,335329,1780588094.9566073,10
56915,335615,1780588095.6853426,10
56916,336576,1780588096.6278374,10
56917,337537,1780588172.9262686,10
56918,338465,1780588173.8502295,9
56919,339426,1780588175.1902807,10
56920,339655,1780588175.418402,10
56921,339851,1780588175.6017575,9
56922,340779,1780588176.1502633,9
56923,341707,1780588177.312645,9
56924,342635,1780588178.8641498,9
56925,342877,1780588179.0483022,9
56926,343838,1780588180.4521906,10
56927,344766,1780588181.747789,9
56928,345694,1780588183.0565991,9
56929,346622,1780588184.0530868,9
56930,346808,1780588184.6738596,10
56931,346996,1780588184.8579614,10
56932,347225,1780588185.0710113,10
56933,348186,1780588257.9130282,10
56934,348350,1780588258.1392443,9
56935,349278,1780588259.3296938,9
56936,350239,1780588260.6134079,10
56937,350534,1780588260.918661,10
56938,350688,1780588261.074554,9
56939,351649,1780588262.5491633,10
56940,352577,1780588263.9090343,9
56941,353505,1780588265.122733,9
56942,353780,1780588265.341774,9
56943,353992,1780588265.5397146,9
56944,354953,1780588267.0932648,10
56945,355914,1780588268.3899758,10
56946,356842,1780588269.8353362,9
56947,357220,1780588270.1907313,9
56948,358148,1780588270.8986948,9
56949,358418,1780588348.6780915,9
56950,359346,1780588349.677132,9
56951,360274,1780588350.290844,9
56952,360479,1780588350.4895236,10
56953,360766,1780588350.8763406,9
56954,361128,1780588351.3581634,9
56955,361461,1780588351.7175345,9
56956,361712,1780588352.1547954,9
56957,361898,1780588352.3491595,10
56958,362159,1780588352.7814958,9
56959,363087,1780588354.4353323,9
56960,363309,1780588354.7533169,10
56961,364237,1780588356.4703226,9
56962,365165,1780588357.1542041,9
56963,366126,1780588358.5238996,10
56964,367054,1780588359.8790336,9
56965,367982,1780588421.5461807,9
56966,368910,1780588422.6858652,9
56967,369871,1780588424.2264178,10
56968,370193,1780588424.7134395,9
56969,370446,1780588424.9467587,9
56970,371407,1780588426.5723681,10
56971,371634,1780588426.7818189,9
56972,372595,1780588428.0454028,10
56973,372885,1780588428.319405,9
56974,373086,1780588428.8363533,10
56975,373318,1780588429.0585008,10
56976,373626,1780588429.3573942,10
56977,374587,1780588430.561449,10
56978,375548,1780588432.3634167,10
56979,375800,1780588432.6702678,9
56980,376728,1780588433.7187555,9
56981,377689,1780588505.2633438,10
56982,378617,1780588506.5681753,9
56983,378937,1780588506.8598025,9
56984,379162,1780588507.1686857,10
56985,379330,1780588507.342598,10
56986,379768,1780588507.9034078,9
56987,380696,1780588509.0699973,9
56988,380967,1780588509.595048,9
56989,381895,1780588510.8215652,9
56990,382823,1780588512.030202,9
56991,383135,1780588512.3545449,10
56992,384096,1780588513.5016115,10
56993,384263,1780588513.661183,10
56994,385224,1780588515.6574886,10
56995,386152,1780588516.7219067,9
56996,386470,1780588516.9985178,9
56997,387398,1780588587.7118871,9
56998,387558,1780588587.854469,9
56999,387836,1780588588.2392223,9
57000,388064,1780588588.4250052,9
57001,388374,1780588588.9291568,10
57002,388732,1780588589.4641032,10
57003,389024,1780588589.7761867,10
57004,389233,1780588590.1627007,10
57005,389380,1780588590.3168666,10
57006,389617,1780588590.7521825,9
57007,389797,1780588590.9250836,9
57008,390758,1780588592.3932672,10
57009,391050,1780588592.9665818,10
57010,391210,1780588593.198399,9
57011,392171,1780588595.0652072,10
57012,393099,1780588596.884569,9
57013,394027,1780588649.658487,9
57014,394955,1780588650.5981321,9
57015,395239,1780588650.962809,9
57016,396167,1780588652.2359128,9
57017,397128,1780588653.1456964,10
57018,397400,1780588653.6334345,9
57019,398361,1780588654.773157,10
57020,399289,1780588656.0505395,9
57021,399626,1780588656.3349326,9
57022,399878,1780588656.8832417,9
57023,400806,1780588658.2984135,9
57024,400933,1780588658.4241753,10
57025,401190,1780588658.6868436,10
57026,402118,1780588660.1859508,9
57027,402331,1780588660.4218452,9
57028,403292,1780588661.8643627,10
57029,404220,1780588733.6910315,9
57030,405181,1780588734.8821182,10
57031,406109,1780588735.9820216,9
57032,407070,1780588737.4008474,10
57033,407998,1780588738.918977,9
57034,408959,1780588740.0964043,10
57035,409887,1780588741.3707812,9
57036,410848,1780588742.3567655,10
57037,411087,1780588742.9494636,9
57038,411328,1780588743.2058992,10
57039,412256,1780588744.084741,9
57040,413217,1780588745.689681,10
57041,414178,1780588747.0590732,10
57042,415106,1780588747.9414115,9
57043,416034,1780588749.3558624,9
57044,416347,1780588749.6662753,10
57045,416683,1780588842.9051158,9
57046,416975,1780588843.2449098,9
57047,417903,1780588844.1735585,9
57048,418110,1780588844.4652145,9
57049,418364,1780588844.6837265,9
57050,419325,1780588846.194027,10
57051,420286,1780588847.5331182,10
57052,420592,1780588848.0782123,10
57053,421553,1780588848.7277288,10
57054,422514,1780588850.3258872,10
57055,422680,1780588850.4943857,9
57056,423641,1780588851.891522,10
57057,423902,1780588852.1791477,10
57058,424122,1780588852.3738558,9
57059,424437,1780588853.0069728,9
57060,424801,1780588853.4245048,10
57061,425762,1780588914.134837,10
57062,426723,1780588915.448619,10
57063,427651,1780588916.7150877,9
57064,428612,1780588917.8819015,10
57065,428847,1780588918.3261204,10
57066,429808,1780588919.3016875,10
57067,430769,1780588920.5229478,10
57068,430985,1780588920.7250237,9
57069,431913,1780588922.115201,9
57070,432208,1780588922.4208434,10
57071,432438,1780588922.6350744,9
57072,432663,1780588923.209725,9
57073,433624,1780588924.2279239,10
57074,434585,1780588925.6743095,10
57075,435513,1780588927.184976,9
57076,436441,1780588928.1497176,9
57077,437402,1780589012.6597023,10
57078,437611,1780589012.8603792,10
57079,438572,1780589014.331784,10
57080,439533,1780589015.4120443,10
57081,439806,1780589015.8779826,10
57082,440767,1780589017.6254718,10
57083,441024,1780589017.8737626,10
57084,441323,1780589018.172772,10
57085,441504,1780589018.3829837,10
57086,441961,1780589019.191539,10
57087,442922,1780589020.7992606,10
57088,443155,1780589021.0209234,9
57089,443460,1780589021.6023102,9
57090,444388,1780589022.9578056,9
57091,444665,1780589023.2609937,10
57092,444876,1780589023.4898038,9
57093,445837,1780589087.0571063,10
57094,446798,1780589088.3202467,10
57095,447726,1780589089.1477027,9
57096,448654,1780589090.3879936,9
57097,449582,1780589091.5458174,9
57098,449814,1780589091.7397878,9
57099,450775,1780589093.116338,10
57100,451736,1780589094.754105,10
57101,452664,1780589095.4638457,9
57102,453004,1780589095.7563388,9
57103,453965,1780589097.0322208,10
57104,454893,1780589098.3473513,9
57105,455854,1780589099.1140127,10
57106,456009,1780589099.7175968,10
57107,456970,1780589100.8068438,10
57108,457898,1780589102.3906417,9
57109,458826,1780589194.3370845,9
57110,459006,1780589194.4765918,9
57111,459934,1780589195.7148054,9
57112,460205,1780589195.9846654,9
57113,460387,1780589196.2967126,10
57114,461348,1780589197.248846,10
57115,461525,1780589197.4292467,9
57116,461896,1780589197.998673,10
57117,462071,1780589198.1599288,9
57118,462279,1780589198.6060634,9
57119,463207,1780589199.9120743,9
57120,463409,1780589200.092148,9
57121,464370,1780589201.615624,10
57122,465331,1780589202.9757712,10
57123,466259,1780589204.031963,9
57124,467220,1780589205.1834893,10
57125,468181,1780589266.034913,10
57126,469142,1780589267.4633725,10
57127,469405,1780589267.8697474,10
57128,470333,1780589268.8056583,9
57129,470596,1780589269.05842,9
57130,470849,1780589269.5379498,10
57131,471176,1780589269.8779838,9
57132,472104,1780589271.0506423,9
57133,473065,1780589272.757889,10
57134,473237,1780589272.9150252,9
57135,473459,1780589273.1576364,10
57136,474387,1780589274.5363238,9
57137,474554,1780589274.703212,9
57138,474757,1780589274.902941,10
57139,475006,1780589275.1037266,9
57140,475967,1780589276.5575945,10
57141,476163,1780589336.4655485,10
57142,476416,1780589336.7748406,10
57143,477377,1780589338.0745265,10
57144,478305,1780589339.5098808,9
57145,478556,1780589339.755426,10
57146,478819,1780589339.9949338,9
57147,479747,1780589341.4910836,9
57148,480708,1780589342.9523952,10
57149,481669,1780589344.6140761,10
57150,481989,1780589344.951907,10
57151,482917,1780589346.2246768,9
57152,483845,1780589347.4353278,9
57153,484140,1780589347.6612947,9
57154,484374,1780589347.9038217,10
57155,484587,1780589348.125285,9
57156,484828,1780589348.3695116,10
57157,485789,1780589415.1968915,10
57158,486750,1780589416.3265834,10
57159,486984,1780589416.5514894,10
57160,487912,1780589417.6800857,9
57161,488873,1780589419.354519,10
57162,489834,1780589420.993829,10
57163,490762,1780589422.275934,9
57164,491723,1780589423.752838,10
57165,492651,1780589424.7857869,9
57166,492845,1780589425.4014823,10
57167,493806,1780589427.2006743,10
57168,494767,1780589428.3127968,10
57169,495695,1780589429.8504536,9
57170,496656,1780589431.4402125,10
57171,496867,1780589431.6523077,9
57172,497795,1780589432.5680454,9
57173,498723,1780589534.4029038,9
57174,498953,1780589534.5796227,9
57175,499266,1780589534.9349382,9
57176,500227,1780589536.5580654,10
57177,500417,1780589536.7449749,9
57178,500727,1780589537.0591552,9
57179,501655,1780589538.559103,9
57180,501911,1780589538.8026347,10
57181,502218,1780589539.1479042,10
57182,502404,1780589539.623547,10
57183,503365,1780589540.2311792,10
57184,504326,1780589541.5518212,10
57185,504666,1780589542.259402,9
57186,504909,1780589542.5636365,10
57187,505870,1780589543.9959471,10
57188,506831,1780589545.4835231,10
57189,507792,1780589608.9111733,10
57190,508753,1780589610.6901712,10
57191,508977,1780589610.8994749,10
57192,509343,1780589611.443067,10
57193,509512,1780589611.6189306,9
57194,510440,1780589612.9987857,9
57195,511401,1780589614.345459,10
57196,512362,1780589615.137628,10
57197,512625,1780589615.394875,10
57198,512804,1780589615.5864258,10
57199,513067,1780589615.8312068,10
57200,513277,1780589616.0413787,9
57201,513547,1780589616.7073584,9
57202,514508,1780589618.3320098,10
57203,515469,1780589619.8875782,10
57204,515697,1780589620.151975,10
57205,516658,1780589690.0041904,10
57206,517586,1780589691.4386735,9
57207,518514,1780589692.6890435,9
57208,518683,1780589692.8495598,10
57209,518872,1780589693.0404472,9
57210,519800,1780589694.3061292,9
57211,520045,1780589694.534448,9
57212,520973,1780589695.8426623,9
57213,521934,1780589697.1377027,10
57214,522141,1780589697.3040187,9
57215,523102,1780589698.690346,10
57216,523332,1780589698.914137,10
57217,524293,1780589700.2865787,10
57218,524572,1780589700.5797272,10
57219,525533,1780589702.093046,10
57220,526494,1780589703.5641198,10
57221,527455,1780589784.409813,10
57222,527816,1780589784.8754864,10
57223,528119,1780589785.2754378,10
57224,529047,1780589786.4945884,9
57225,529217,1780589786.6660724,10
57226,529364,1780589786.9748683,10
57227,530325,1780589788.3446472,10
57228,530739,1780589789.1645484,10
57229,530971,1780589789.4397588,9
57230,531299,1780589790.1007237,10
57231,532260,1780589791.6458468,10
57232,533221,1780589792.860048,10
57233,533394,1780589793.0118008,9
57234,534355,1780589794.3252873,10
57235,534650,1780589794.6871724,10
57236,534909,1780589794.9300966,9
57237,535119,1780589863.1995683,9
57238,536080,1780589863.8573377,10
57239,536392,1780589864.2065744,9
57240,536653,1780589864.5708196,10
57241,536884,1780589864.784021,9
57242,537845,1780589866.3533165,10
57243,538806,1780589867.8407152,10
57244,539767,1780589868.839765,10
57245,540096,1780589869.1276836,9
57246,540372,1780589869.346635,9
57247,541300,1780589871.0414608,9
57248,542261,1780589872.2907658,10
57249,542555,1780589872.5843146,10
57250,543483,1780589874.00658,9
57251,543832,1780589874.3451638,9
57252,544062,1780589874.5354767,10
57253,544225,1780589939.814947,10
57254,544523,1780589940.1944191,9
57255,545484,1780589941.2157104,10
57256,546445,1780589942.617745,10
57257,546881,1780589943.1937516,9
57258,547842,1780589944.7890735,10
57259,548770,1780589946.0003166,9
57260,549039,1780589946.2362978,9
57261,549341,1780589946.8100019,10
57262,549575,1780589947.0406356,10
57263,549852,1780589947.295801,10
57264,549993,1780589947.436541,10
57265,550212,1780589947.6604173,10
57266,551140,1780589948.8205624,9
57267,551355,1780589949.009596,9
57268,551608,1780589949.5889409,9
57269,552536,1780590007.3125644,9
57270,553497,1780590008.9348726,10
57271,554458,1780590010.5557582,10
57272,555386,1780590011.614822,9
57273,556347,1780590012.894608,10
57274,557308,1780590014.3858893,10
57275,558236,1780590015.6216273,9
57276,559197,1780590017.0776656,10
57277,560158,1780590018.561167,10
57278,560369,1780590018.7729754,9
57279,561330,1780590020.2028508,10
57280,561536,1780590020.4457097,9
57281,561719,1780590020.6238256,10
57282,562647,1780590022.0099218,9
57283,563575,1780590023.1687183,9
57284,563849,1780590023.9983432,10
57285,564011,1780590122.3573258,9
57286,564440,1780590122.7952957,10
57287,565401,1780590124.210054,10
57288,565735,1780590124.5834787,9
57289,565991,1780590124.7895958,10
57290,566124,1780590124.921099,10
57291,567085,1780590126.122326,10
57292,567305,1780590126.3502638,10
57293,567470,1780590126.50707,9
57294,568398,1780590127.930146,9
57295,568565,1780590128.091866,10
57296,568946,1780590128.7187226,10
57297,569246,1780590129.048913,9
57298,569625,1780590129.409487,9
57299,570553,1780590130.5483656,9
57300,570768,1780590130.7203968,9
57301,571030,1780590179.973106,9
57302,571214,1780590180.1450307,9
57303,571457,1780590180.3610241,9
57304,572418,1780590181.799833,10
57305,572661,1780590181.9958186,9
57306,572988,1780590182.460323,10
57307,573949,1780590184.0971818,10
57308,574207,1780590184.5983486,10
57309,575168,1780590186.1257539,10
57310,576096,1780590187.4754033,9
57311,577057,1780590188.7532089,10
57312,577329,1780590189.3445232,9
57313,578290,1780590191.0156257,10
57314,579218,1780590192.3740063,9
57315,580179,1780590193.0584996,10
57316,580375,1780590193.2396119,10
57317,581336,1780590268.3977134,10
57318,582297,1780590269.5849597,10
57319,582540,1780590269.9706352,10
57320,582819,1780590270.2606442,10
57321,583780,1780590271.772182,10
57322,584741,1780590273.2927303,10
57323,585702,1780590274.3678734,10
57324,585930,1780590274.5911465,10
57325,586858,1780590275.4693186,9
57326,587038,1780590275.6535335,9
57327,587238,1780590275.8643756,10
57328,588199,1780590277.3907762,10
57329,589127,1780590278.7336907,9
57330,590055,1780590280.1340275,9
57331,590983,1780590281.0773673,9
57332,591944,1780590282.6876495,10
