train_episode,train_steps,rel_skill,env
56661,164560,0.7785048642072521,9
56662,165488,0.7784884356934644,9
56663,166449,0.7190584532142291,10
56664,167410,0.7191068625681901,10
56665,168338,0.7786327249831312,9
56666,169266,0.7783167238242751,9
56667,169543,0.7183414398569169,10
56668,170504,0.7189781464665138,10
56669,170935,0.718959423176197,10
56670,171163,0.7184968379511448,10
56671,171459,0.7787615349620293,9
56672,171735,0.6873574461374079,10
56673,172663,0.7778496116309792,9
56674,172911,0.7783167238242751,9
56675,173872,0.7185039621891874,10
56676,174800,0.7782674382829119,9
56677,175761,0.7189532794335806,10
56678,176722,0.719665995300302,10
56679,176986,0.7782674382829119,9
56680,177947,0.7190617910709987,10
56681,178238,0.7176571583575512,10
56682,179199,0.717858869214457,10
56683,180160,0.7175680897358158,10
56684,180341,0.7189101272040316,10
56685,180518,0.7786408505782048,9
56686,181479,0.7197560548482658,10
56687,182407,0.7786408401474022,9
56688,182773,0.7786738536370137,9
56689,182950,0.7175244889817634,10
56690,183139,0.7785106637333892,9
56691,183359,0.7785555266145326,9
56692,184320,0.7177413870869707,10
56693,185248,0.7780606580560374,9
56694,186209,0.7176415225847462,10
56695,187170,0.7173468628476105,10
56696,188131,0.7166508988495514,10
56697,189092,0.7165979312349393,10
56698,189549,0.7165789680361673,10
56699,189796,0.7780081285351264,9
56700,190757,0.7165789680361673,10
56701,191685,0.777616973444943,9
56702,191951,0.7169494075527745,10
56703,192296,0.7779611690626995,9
56704,192481,0.7774559427174162,9
56705,192699,0.7783167238242751,9
56706,193627,0.778331744179738,9
56707,194588,0.7170456108433548,10
56708,194889,0.7170721155122657,10
56709,195146,0.7183414398569169,10
56710,195366,0.7775044772410062,9
56711,196327,0.7157227451899593,10
56712,197288,0.7184968379511448,10
56713,198216,0.7782895307224055,9
56714,199144,0.7775044772410062,9
56715,200105,0.716872751585901,10
56716,201066,0.7159455054061182,10
56717,201345,0.7785073467382244,9
56718,202273,0.7786698377780878,9
56719,202596,0.7785073363074221,9
56720,203557,0.7170793857815418,10
56721,204518,0.7171473633208145,10
56722,205446,0.7786463997650841,9
56723,206407,0.7161653658592085,10
56724,207335,0.7785625569753536,9
56725,208296,0.7165171238087086,10
56726,209257,0.7166790411544397,10
56727,210185,0.7784069711266821,9
56728,210362,0.7784227007767087,9
56729,210635,0.7785625569753536,9
56730,211596,0.7172460282807623,10
56731,211885,0.7775044772410062,9
56732,212813,0.7784560271903924,9
56733,213774,0.716405764562234,10
56734,213977,0.7168549879294054,10
56735,214938,0.7169050244885417,10
56736,215899,0.7178090829945784,10
56737,216827,0.7779538779318186,9
56738,217755,0.7783068562852001,9
56739,218683,0.778430179662033,9
56740,219644,0.7177096357244502,10
56741,220572,0.7785382219133429,9
56742,221533,0.7175950533600325,10
56743,221862,0.7170169782907534,10
56744,222061,0.7175285882871085,10
56745,222268,0.7168868227383451,10
56746,223229,0.7170731168692965,10
56747,223599,0.7166950315745264,10
56748,223843,0.7166830361517608,10
56749,224100,0.7161653658592085,10
56750,224361,0.7783634851114563,9
56751,225289,0.778291449990048,9
56752,225529,0.7162881259727116,10
56753,225800,0.7788891349678483,9
56754,226063,0.7168549879294054,10
56755,226323,0.779941196129208,9
56756,227284,0.7162881259727116,10
56757,228245,0.7175318009742493,10
56758,229173,0.7796381917501484,9
56759,229403,0.7159619234891035,10
56760,229656,0.7162930493114468,10
56761,229830,0.7788891349678483,9
56762,230758,0.7788891349678483,9
56763,230920,0.717313181786645,10
56764,231881,0.7177530695856641,10
56765,232090,0.7174099379097528,10
56766,233051,0.7157687971825769,10
56767,233979,0.7797449979513732,9
56768,234907,0.779607937207773,9
56769,235115,0.7174099379097528,10
56770,235335,0.7797449979513732,9
56771,236296,0.7175718552554841,10
56772,236445,0.7811423030261312,9
56773,237406,0.7171248432184224,10
56774,237641,0.7810393144985864,9
56775,238602,0.7166400925382599,10
56776,238856,0.7818801258342412,9
56777,239082,0.7818801258342412,9
56778,240043,0.7172493557067295,10
56779,241004,0.7170636561315152,10
56780,241932,0.7818801258342412,9
56781,242099,0.7818801258342412,9
56782,243027,0.7820141147065331,9
56783,243271,0.779607937207773,9
56784,244232,0.7165191265227704,10
56785,244382,0.7170937489964534,10
56786,245343,0.7172629261806582,10
56787,246304,0.716878008710313,10
56788,246501,0.717093738565651,10
56789,247462,0.7176616957565972,10
56790,248423,0.6866178188004819,10
56791,249351,0.7812165025390384,9
56792,250312,0.6866178188004819,10
56793,250481,0.7812165025390384,9
56794,251409,0.7821683758432991,9
56795,252337,0.7820466848870424,9
56796,252556,0.7812165025390384,9
56797,253484,0.782033171782527,9
56798,254412,0.7813769804340377,9
56799,255373,0.7174320825032585,10
56800,256301,0.781680334244978,9
56801,257229,0.7817954068571087,9
56802,257533,0.655589076938656,10
56803,258494,0.6553445267762733,10
56804,259455,0.6555259288608968,10
56805,260383,0.7830577217025437,9
56806,261344,0.6557681008003311,10
56807,261569,0.6559384358036029,10
56808,262530,0.6558138190072718,10
56809,263458,0.7832907614744726,9
56810,264419,0.6559384358036029,10
56811,265380,0.655589076938656,10
56812,266308,0.7830963939024599,9
56813,266581,0.6557681008003311,10
56814,267509,0.7831802314767892,9
56815,267821,0.7830963939024599,9
56816,268749,0.7823173433478446,9
56817,269097,0.6557681008003311,10
56818,269309,0.7824681205966073,9
56819,269496,0.7830963939024599,9
56820,269711,0.7831802366921903,9
56821,269952,0.782361898520317,9
56822,270129,0.7823618933049158,9
56823,270339,0.782361898520317,9
56824,270583,0.7822154239775464,9
56825,271511,0.7822425075559906,9
56826,271695,0.7822425023405895,9
56827,271926,0.7822425023405895,9
56828,272174,0.6557681008003311,10
56829,273102,0.7825040129876825,9
56830,273403,0.6555938333845526,10
56831,273645,0.7816428615873383,9
56832,274573,0.7811423030261312,9
56833,275501,0.7819202687772964,9
56834,276462,0.6558103246884661,10
56835,276765,0.7821570219148815,9
56836,277693,0.7822959654183157,9
56837,278654,0.7174099379097528,10
56838,279582,0.781539189842236,9
56839,280543,0.6558120353400606,10
56840,281504,0.6557399272030355,10
56841,282465,0.6556384459264383,10
56842,283393,0.7806327113900414,9
56843,283832,0.6561916122395746,10
56844,284072,0.6556323647686363,10
56845,285033,0.6558646378765883,10
56846,285961,0.780749864947252,9
56847,286889,0.7813380474640614,9
56848,287850,0.6560529660140086,10
56849,288811,0.6557057246019499,10
56850,289003,0.780749864947252,9
56851,289964,0.6561916122395746,10
56852,290274,0.6556891709185333,10
56853,291202,0.7797843898766552,9
56854,292130,0.7804979454229702,9
56855,293091,0.6558875752110768,10
56856,293338,0.7801184936930852,9
56857,294299,0.6558103246884661,10
56858,294606,0.6558875752110768,10
56859,295534,0.7801564826754437,9
56860,295728,0.6557087703962521,10
56861,296656,0.7804133203230593,9
56862,296868,0.6557122542842553,10
56863,297829,0.6559493046997089,10
56864,298029,0.6550006232209841,10
56865,298990,0.6550079873674819,10
56866,299951,0.655532322942771,10
56867,300277,0.6552273054188471,10
56868,301238,0.6552548323063936,10
56869,302166,0.7799682744922511,9
56870,303127,0.6556605696583391,10
56871,303441,0.7798423747072241,9
56872,304402,0.6556083321998953,10
56873,305363,0.6555561364646614,10
56874,306324,0.6551074659300173,10
56875,307285,0.6556736916077645,10
56876,308246,0.6555006133034601,10
56877,309174,0.7805627311367069,9
56878,310135,0.6555080191731676,10
56879,311096,0.6555080191731676,10
56880,312057,0.655424687492755,10
56881,312280,0.6555347950429409,10
56882,312481,0.7800756439568058,9
56883,312825,0.7800127931569151,9
56884,313753,0.780933833009267,9
56885,314714,0.6563447051264711,10
56886,315675,0.6556384459264383,10
56887,315953,0.7795185504465643,9
56888,316914,0.6564869186864594,10
56889,317096,0.7795185504465643,9
56890,317458,0.6563447051264711,10
56891,318419,0.656602116468219,10
56892,319380,0.6564932501835191,10
56893,319548,0.6562517562462411,10
56894,319776,0.6555561364646614,10
56895,320704,0.7802194377833584,9
56896,321632,0.779099732868403,9
56897,322593,0.6566681747398491,10
56898,323521,0.7795729210040997,9
56899,324449,0.7801908678155715,9
56900,325410,0.6578957237208687,10
56901,325613,0.7801908678155715,9
56902,326574,0.656602116468219,10
56903,327010,0.7801908678155715,9
56904,327270,0.7807530359111831,9
56905,328198,0.7800731353488274,9
56906,329159,0.6574601438432429,10
56907,330087,0.7807827480518333,9
56908,331015,0.781195239348336,9
56909,331259,0.7807827428364321,9
56910,332220,0.6573383850867706,10
56911,333181,0.6560192953838457,10
56912,334109,0.7813450621786787,9
56913,334368,0.655597630196628,10
56914,335329,0.6559297886684093,10
56915,335615,0.6554975675091579,10
56916,336576,0.6551657949770655,10
56917,337537,0.6554601104977219,10
56918,338465,0.780643392531704,9
56919,339426,0.6578957237208687,10
56920,339655,0.6557477920280488,10
56921,339851,0.780589058481977,9
56922,340779,0.7805033172862088,9
56923,341707,0.7808461621150539,9
56924,342635,0.7807295926827781,9
56925,342877,0.7806449780136695,9
56926,343838,0.6561589742588496,10
56927,344766,0.7805757748551143,9
56928,345694,0.7804401535622459,9
56929,346622,0.7809630496868031,9
56930,346808,0.6560911740432178,10
56931,346996,0.6559765916788001,10
56932,347225,0.6560911740432178,10
56933,348186,0.6571835815482797,10
56934,348350,0.7809198609494457,9
56935,349278,0.7809198609494457,9
56936,350239,0.6566263993762175,10
56937,350534,0.6566263993762175,10
56938,350688,0.7809198609494457,9
56939,351649,0.6569138305672867,10
56940,352577,0.7807992287196331,9
56941,353505,0.779744606796283,9
56942,353780,0.7809286697620765,9
56943,353992,0.779744606796283,9
56944,354953,0.656987878833559,10
56945,355914,0.6559765916788001,10
56946,356842,0.7813954898929051,9
56947,357220,0.7813335778652308,9
56948,358148,0.7813335778652308,9
56949,358418,0.7813335778652308,9
56950,359346,0.7799051107682883,9
56951,360274,0.7814849288081258,9
56952,360479,0.656987878833559,10
56953,360766,0.7815495059058145,9
56954,361128,0.7816351793013671,9
56955,361461,0.7799051107682883,9
56956,361712,0.78241421942518,9
56957,361898,0.656987878833559,10
56958,362159,0.7815411925562977,9
56959,363087,0.7815980456448056,9
56960,363309,0.65717668678789,10
56961,364237,0.7807564415681683,9
56962,365165,0.7811184373502288,9
56963,366126,0.6574045059432152,10
56964,367054,0.7811384853524509,9
56965,367982,0.7812391999650714,9
56966,368910,0.7811639521565226,9
56967,369871,0.6581911031833704,10
56968,370193,0.7810583976515862,9
56969,370446,0.7815296821658441,9
56970,371407,0.6582640353537854,10
56971,371634,0.7814420373486369,9
56972,372595,0.6575555335312356,10
56973,372885,0.7810583976515862,9
56974,373086,0.6574255031484562,10
56975,373318,0.6582640353537854,10
56976,373626,0.6574255031484562,10
56977,374587,0.6574249190235216,10
56978,375548,0.6574520599713791,10
56979,375800,0.7814420373486369,9
56980,376728,0.781477256952957,9
56981,377689,0.6574249190235216,10
56982,378617,0.7820141147065331,9
56983,378937,0.782990594273667,9
56984,379162,0.6573463855122151,10
56985,379330,0.6571980282096105,10
56986,379768,0.7818753068035301,9
56987,380696,0.7828807892167507,9
56988,380967,0.782993530544544,9
56989,381895,0.782993530544544,9
56990,382823,0.7831289745137715,9
56991,383135,0.6571320429535971,10
56992,384096,0.6571320533843995,10
56993,384263,0.6587400137291255,10
56994,385224,0.6571426719412476,10
56995,386152,0.7831416844465019,9
56996,386470,0.7832415593795288,9
56997,387398,0.7810965639575858,9
56998,387558,0.7832415541641276,9
56999,387836,0.7830911889320598,9
57000,388064,0.7832024125781032,9
57001,388374,0.6587400137291255,10
57002,388732,0.6587400137291255,10
57003,389024,0.6574755918616045,10
57004,389233,0.6587400137291255,10
57005,389380,0.6587400137291255,10
57006,389617,0.7843352498732863,9
57007,389797,0.78365200623876,9
57008,390758,0.6574520599713791,10
57009,391050,0.6585498706320867,10
57010,391210,0.7852965161151126,9
57011,392171,0.65717668678789,10
57012,393099,0.7854635445540221,9
57013,394027,0.7848490294765417,9
57014,394955,0.7851046258586711,9
57015,395239,0.7851046258586711,9
57016,396167,0.7849778968248529,9
57017,397128,0.6573939186787743,10
57018,397400,0.7851046258586711,9
57019,398361,0.6585498706320867,10
57020,399289,0.7852342285785519,9
57021,399626,0.7855128405261878,9
57022,399878,0.7858031766957266,9
57023,400806,0.785925811639601,9
57024,400933,0.656993031649947,10
57025,401190,0.6582625333182391,10
57026,402118,0.784747610784759,9
57027,402331,0.7859258168550022,9
57028,403292,0.6583460318914903,10
57029,404220,0.7847266813797334,9
57030,405181,0.6583606454456595,10
57031,406109,0.7810850274901259,9
57032,407070,0.6583074066301849,10
57033,407998,0.7868877193757752,9
57034,408959,0.6584520714287384,10
57035,409887,0.7870353517376129,9
57036,410848,0.658784261192927,10
57037,411087,0.7857830713240912,9
57038,411328,0.6586221039387405,10
57039,412256,0.7867585025955833,9
57040,413217,0.6586686670406761,10
57041,414178,0.6584896536098032,10
57042,415106,0.7870107506901408,9
57043,416034,0.7864529165929285,9
57044,416347,0.6585174412674099,10
57045,416683,0.7864529113775273,9
57046,416975,0.7871940459654008,9
57047,417903,0.7865254836852593,9
57048,418110,0.7865254836852593,9
57049,418364,0.7868816695103803,9
57050,419325,0.6585174412674099,10
57051,420286,0.6596010556060443,10
57052,420592,0.6594654447439784,10
57053,421553,0.6588055817530426,10
57054,422514,0.6596358006088551,10
57055,422680,0.7865254836852593,9
57056,423641,0.659825046656887,10
57057,423902,0.6588055817530426,10
57058,424122,0.786394139021377,9
57059,424437,0.7865254836852593,9
57060,424801,0.6585746646494031,10
57061,425762,0.6590743000845973,10
57062,426723,0.6588115481720181,10
57063,427651,0.7861304744135873,9
57064,428612,0.6591269443443349,10
57065,428847,0.658943164036763,10
57066,429808,0.6572225823184715,10
57067,430769,0.6588409421731951,10
57068,430985,0.7860557272835539,9
57069,431913,0.7857931683408191,9
57070,432208,0.6589551803211334,10
57071,432438,0.7863992240375494,9
57072,432663,0.7863992240375494,9
57073,433624,0.6591736326158991,10
57074,434585,0.6598661127259551,10
57075,435513,0.7863992240375494,9
57076,436441,0.7863409992985253,9
57077,437402,0.6613014119984728,10
57078,437611,0.6613870280246122,10
57079,438572,0.6600454703733072,10
57080,439533,0.6603199152153822,10
57081,439806,0.6598565476801498,10
57082,440767,0.6598172757090953,10
57083,441024,0.6585746646494031,10
57084,441323,0.6912411885200305,10
57085,441504,0.6596479733552615,10
57086,441961,0.6585174412674099,10
57087,442922,0.6600252659090489,10
57088,443155,0.7865349965770526,9
57089,443460,0.7865349965770526,9
57090,444388,0.7866084920107975,9
57091,444665,0.6916312692375663,10
57092,444876,0.7861304796289885,9
57093,445837,0.6917974736430857,10
57094,446798,0.6599578099098965,10
57095,447726,0.7861615790663588,9
57096,448654,0.7861717230216975,9
57097,449582,0.7862949212289017,9
57098,449814,0.7862949160135004,9
57099,450775,0.6598300117188317,10
57100,451736,0.6598703580625338,10
57101,452664,0.7867568023747914,9
57102,453004,0.7867568023747914,9
57103,453965,0.6595880901186552,10
57104,454893,0.7868907964624846,9
57105,455854,0.659643143893748,10
57106,456009,0.6594094313350641,10
57107,456970,0.6597875792146487,10
57108,457898,0.7871666494628844,9
57109,458826,0.7872537623091688,9
57110,459006,0.7872537623091688,9
57111,459934,0.7857035938251672,9
57112,460205,0.7855678682242747,9
57113,460387,0.6605854312905988,10
57114,461348,0.6595481297146419,10
57115,461525,0.7854860855180191,9
57116,461896,0.6596130301672052,10
57117,462071,0.7854860907334205,9
57118,462279,0.7871779564526913,9
57119,463207,0.786622776994691,9
57120,463409,0.7854860907334205,9
57121,464370,0.6605769301866388,10
57122,465331,0.6605418201057439,10
57123,466259,0.7850199798971554,9
57124,467220,0.6606743747427053,10
57125,468181,0.6600992724521116,10
57126,469142,0.6598265695540381,10
57127,469405,0.6599275188597126,10
57128,470333,0.7843525389282724,9
57129,470596,0.7856135342772033,9
57130,470849,0.6604801323403214,10
57131,471176,0.7843525389282724,9
57132,472104,0.7835717829374639,9
57133,473065,0.6599989385637789,10
57134,473237,0.7844689414677098,9
57135,473459,0.6599989385637789,10
57136,474387,0.7835855463812372,9
57137,474554,0.7839423997777122,9
57138,474757,0.6597804758382109,10
57139,475006,0.7838082440125816,9
57140,475967,0.6598406302756799,10
57141,476163,0.6600109652789518,10
57142,476416,0.6598831045030725,10
57143,477377,0.6599022241638808,10
57144,478305,0.7840764408040162,9
57145,478556,0.6604904901271094,10
57146,478819,0.7836602830804683,9
57147,479747,0.7838240153858178,9
57148,480708,0.6905157783667824,10
57149,481669,0.6600109652789518,10
57150,481989,0.661296008842827,10
57151,482917,0.7834022563213784,9
57152,483845,0.7835390302179126,9
57153,484140,0.7835390302179126,9
57154,484374,0.6607102775645829,10
57155,484587,0.7839726803970936,9
57156,484828,0.6621283138591205,10
57157,485789,0.6622007766434274,10
57158,486750,0.662177891462951,10
57159,486984,0.662177891462951,10
57160,487912,0.7841071021476853,9
57161,488873,0.6615178094251647,10
57162,489834,0.6621190617373874,10
57163,490762,0.7841071021476853,9
57164,491723,0.6623302437628769,10
57165,492651,0.7842593292779823,9
57166,492845,0.6619705375419442,10
57167,493806,0.6607102775645829,10
57168,494767,0.6624361998537057,10
57169,495695,0.7842593292779823,9
57170,496656,0.6626704026601028,10
57171,496867,0.7842593292779823,9
57172,497795,0.7840587240861314,9
57173,498723,0.7843988516909501,9
57174,498953,0.7842593292779823,9
57175,499266,0.7843988516909501,9
57176,500227,0.6623191245275133,10
57177,500417,0.7848340560596895,9
57178,500727,0.7843988516909501,9
57179,501655,0.7858533592860966,9
57180,501911,0.6634495627381433,10
57181,502218,0.66249824226641,10
57182,502404,0.6627405706678804,10
57183,503365,0.6623488001603551,10
57184,504326,0.663010519834119,10
57185,504666,0.7845505416349233,9
57186,504909,0.6620205010854636,10
57187,505870,0.6624425522123704,10
57188,506831,0.6620205010854636,10
57189,507792,0.6621125216242796,10
57190,508753,0.6616125002493963,10
57191,508977,0.6927531020362123,10
57192,509343,0.6619330388072987,10
57193,509512,0.7854943884367334,9
57194,510440,0.7845505416349233,9
57195,511401,0.6608985848403984,10
57196,512362,0.6596183185840244,10
57197,512625,0.7241151393272817,10
57198,512804,0.7239125418521715,10
57199,513067,0.7237514589706328,10
57200,513277,0.7845545209860407,9
57201,513547,0.7847001036952058,9
57202,514508,0.7243207721658916,10
57203,515469,0.7238232646143881,10
57204,515697,0.7238232646143881,10
57205,516658,0.7237105493636008,10
57206,517586,0.7845525287027815,9
57207,518514,0.7846333778522216,9
57208,518683,0.7237105597944032,10
57209,518872,0.7854943884367334,9
57210,519800,0.7852158442893132,9
57211,520045,0.7854943884367334,9
57212,520973,0.7846055067481958,9
57213,521934,0.723929095535588,10
57214,522141,0.7843713039417988,9
57215,523102,0.7239263939577651,10
57216,523332,0.7239680024285583,10
57217,524293,0.7240339668229668,10
57218,524572,0.7241624534469904,10
57219,525533,0.7240339668229668,10
57220,526494,0.663010519834119,10
57221,527455,0.7246941740303819,10
57222,527816,0.7246240998998259,10
57223,528119,0.7244456705938879,10
57224,529047,0.8175776501490574,9
57225,529217,0.724944607165321,10
57226,529364,0.7239680024285583,10
57227,530325,0.7239831375228478,10
57228,530739,0.724944607165321,10
57229,530971,0.784502074911549,9
57230,531299,0.7247491652206606,10
57231,532260,0.7246337066688409,10
57232,533221,0.7247491652206606,10
57233,533394,0.8843756139361442,9
57234,534355,0.7249872482855522,10
57235,534650,0.7247491652206606,10
57236,534909,0.817574677370372,9
57237,535119,0.884375608720743,9
57238,536080,0.7249872482855522,10
57239,536392,0.8180875338476145,9
57240,536653,0.7241151393272817,10
57241,536884,0.8854567613900098,9
57242,537845,0.7246091942831894,10
57243,538806,0.7159619234891035,10
57244,539767,0.7253250028828238,10
57245,540096,0.7857022482516569,9
57246,540372,0.8189081876576216,9
57247,541300,0.7857022482516569,9
57248,542261,0.7247873523882649,10
57249,542555,0.7253667260924433,10
57250,543483,0.8180875338476145,9
57251,543832,0.8190587197825279,9
57252,544062,0.7248037078864358,10
57253,544225,0.7246751065235858,10
57254,544523,0.8190587197825279,9
57255,545484,0.7248605557595424,10
57256,546445,0.7249798632774496,10
57257,546881,0.8190587197825279,9
57258,547842,0.7246326114345883,10
57259,548770,0.8194927350397929,9
57260,549039,0.8854567613900098,9
57261,549341,0.7250485814036929,10
57262,549575,0.724901507089784,10
57263,549852,0.7253667208770421,10
57264,549993,0.7247552359476602,10
57265,550212,0.7251652029899809,10
57266,551140,0.786007531761042,9
57267,551355,0.820331627107805,9
57268,551608,0.8877553243003589,9
57269,552536,0.8877460930402306,9
57270,553497,0.7250651976719239,10
57271,554458,0.7252951551417423,10
57272,555386,0.9210621191347765,9
57273,556347,0.7249172784630202,10
57274,557308,0.7250283300008239,10
57275,558236,0.8878316829893639,9
57276,559197,0.7255742886294984,10
57277,560158,0.7257517948094235,10
57278,560369,0.9217161773841741,9
57279,561330,0.7258263020310016,10
57280,561536,0.9212612640142908,9
57281,561719,0.7251330865493762,10
57282,562647,0.9214077333416603,9
57283,563575,0.8846333016941558,9
57284,563849,0.7877885108054872,10
57285,564011,0.9225128247024464,9
57286,564440,0.7879301871791516,10
57287,565401,0.7879172008301575,10
57288,565735,0.9224152184689426,9
57289,565991,0.7887387308275667,10
57290,566124,0.7570957972431349,10
57291,567085,0.7568311312783144,10
57292,567305,0.79081597818789,10
57293,567470,0.9224152184689426,9
57294,568398,0.9225128247024464,9
57295,568565,0.79081597818789,10
57296,568946,0.79081597818789,10
57297,569246,0.9226199646893481,9
57298,569625,0.9226199646893481,9
57299,570553,0.8189081876576216,9
57300,570768,0.9233435703137802,9
57301,571030,0.9239653452297347,9
57302,571214,0.9239653452297347,9
57303,571457,0.9233435703137802,9
57304,572418,0.790978771721023,10
57305,572661,0.9239653452297347,9
57306,572988,0.7916431147415918,10
57307,573949,0.7909457478006092,10
57308,574207,0.7253249976674225,10
57309,575168,0.7253249976674225,10
57310,576096,0.9252596200537383,9
57311,577057,0.7909297365189177,10
57312,577329,0.9255207760535495,9
57313,578290,0.7912251003352159,10
57314,579218,0.9255207656227471,9
57315,580179,0.7586912771327834,10
57316,580375,0.789855212624579,10
57317,581336,0.7587745775207888,10
57318,582297,0.7591124937954976,10
57319,582540,0.7901941511179237,10
57320,582819,0.7273878087972174,10
57321,583780,0.7275310184988354,10
57322,584741,0.791059688670679,10
57323,585702,0.75846654549497,10
57324,585930,0.75846654549497,10
57325,586858,0.9237166488233961,9
57326,587038,0.9237166540387972,9
