train_episode,train_steps,percent_done,env
56590,117843,1.0,10
56591,118138,1.0,10
56592,118431,1.0,9
56593,119359,0.5333333333333333,9
56594,120320,0.625,10
56595,121248,0.4,9
56596,122209,0.5625,10
56597,122403,1.0,9
56598,123331,0.3333333333333333,9
56599,124292,0.75,10
56600,124467,1.0,9
56601,125395,0.26666666666666666,9
56602,125672,1.0,9
56603,126600,0.6,9
56604,126892,1.0,9
56605,127853,0.5625,10
56606,128814,0.4375,10
56607,129095,1.0,9
56608,129342,1.0,9
56609,130303,0.3125,10
56610,131264,0.625,10
56611,131553,1.0,10
56612,132514,0.0625,10
56613,133442,0.4666666666666667,9
56614,133694,1.0,10
56615,133912,1.0,10
56616,134167,1.0,10
56617,134473,1.0,9
56618,134733,1.0,9
56619,135694,0.375,10
56620,136622,0.4666666666666667,9
56621,137583,0.625,10
56622,138511,0.5333333333333333,9
56623,139472,0.6875,10
56624,140433,0.6875,10
56625,140677,1.0,10
56626,141638,0.0625,10
56627,142599,0.5625,10
56628,143560,0.625,10
56629,144521,0.625,10
56630,145482,0.625,10
56631,145760,1.0,9
56632,146007,1.0,9
56633,146535,1.0,10
56634,146796,1.0,10
56635,147757,0.375,10
56636,148135,1.0,9
56637,149063,0.8,9
56638,150024,0.8125,10
56639,150952,0.4666666666666667,9
56640,151880,0.5333333333333333,9
56641,152808,0.8666666666666667,9
56642,152991,1.0,9
56643,153919,0.8666666666666667,9
56644,154880,0.5625,10
56645,155043,1.0,9
56646,155361,1.0,10
56647,155518,1.0,10
56648,156479,0.0625,10
56649,157440,0.875,10
56650,157666,1.0,9
56651,158627,0.75,10
56652,158813,1.0,9
56653,159058,1.0,10
56654,159345,1.0,9
56655,160273,0.8666666666666667,9
56656,161234,0.5,10
56657,161492,1.0,10
56658,162420,0.8666666666666667,9
56659,163381,0.5625,10
56660,164309,0.8666666666666667,9
56661,164560,1.0,9
56662,165488,0.6666666666666666,9
56663,166449,0.6875,10
56664,167410,0.75,10
56665,168338,0.8666666666666667,9
56666,169266,0.4,9
56667,169543,1.0,10
56668,170504,0.625,10
56669,170935,1.0,10
56670,171163,1.0,10
56671,171459,1.0,9
56672,171735,1.0,10
56673,172663,0.26666666666666666,9
56674,172911,1.0,9
56675,173872,0.3125,10
56676,174800,0.5333333333333333,9
56677,175761,0.25,10
56678,176722,0.5,10
56679,176986,1.0,9
56680,177947,0.25,10
56681,178238,1.0,10
56682,179199,0.125,10
56683,180160,0.4375,10
56684,180341,1.0,10
56685,180518,1.0,9
56686,181479,0.8125,10
56687,182407,0.6666666666666666,9
56688,182773,1.0,9
56689,182950,1.0,10
56690,183139,1.0,9
56691,183359,1.0,9
56692,184320,0.625,10
56693,185248,0.4,9
56694,186209,0.4375,10
56695,187170,0.5,10
56696,188131,0.125,10
56697,189092,0.875,10
56698,189549,1.0,10
56699,189796,1.0,9
56700,190757,0.875,10
56701,191685,0.4666666666666667,9
56702,191951,1.0,10
56703,192296,1.0,9
56704,192481,1.0,9
56705,192699,1.0,9
56706,193627,0.6666666666666666,9
56707,194588,0.5625,10
56708,194889,1.0,10
56709,195146,1.0,10
56710,195366,1.0,9
56711,196327,0.125,10
56712,197288,0.875,10
56713,198216,0.8666666666666667,9
56714,199144,0.6,9
56715,200105,0.375,10
56716,201066,0.75,10
56717,201345,1.0,9
56718,202273,0.7333333333333333,9
56719,202596,1.0,9
56720,203557,0.6875,10
56721,204518,0.8125,10
56722,205446,0.6666666666666666,9
56723,206407,0.6875,10
56724,207335,0.7333333333333333,9
56725,208296,0.875,10
56726,209257,0.875,10
56727,210185,0.8666666666666667,9
56728,210362,1.0,9
56729,210635,1.0,9
56730,211596,0.8125,10
56731,211885,1.0,9
56732,212813,0.5333333333333333,9
56733,213774,0.625,10
56734,213977,1.0,10
56735,214938,0.75,10
56736,215899,0.8125,10
56737,216827,0.3333333333333333,9
56738,217755,0.5333333333333333,9
56739,218683,0.8666666666666667,9
56740,219644,0.5625,10
56741,220572,0.7333333333333333,9
56742,221533,0.875,10
56743,221862,1.0,10
56744,222061,1.0,10
56745,222268,1.0,10
56746,223229,0.25,10
56747,223599,1.0,10
56748,223843,1.0,10
56749,224100,1.0,10
56750,224361,1.0,9
56751,225289,0.7333333333333333,9
56752,225529,1.0,10
56753,225800,1.0,9
56754,226063,1.0,10
56755,226323,1.0,9
56756,227284,0.3125,10
56757,228245,0.5,10
56758,229173,0.4,9
56759,229403,1.0,10
56760,229656,1.0,10
56761,229830,1.0,9
56762,230758,0.8,9
56763,230920,1.0,10
56764,231881,0.5,10
56765,232090,1.0,10
56766,233051,0.25,10
56767,233979,0.8666666666666667,9
56768,234907,0.6666666666666666,9
56769,235115,1.0,10
56770,235335,1.0,9
56771,236296,0.875,10
56772,236445,1.0,9
56773,237406,0.5,10
56774,237641,1.0,9
56775,238602,0.3125,10
56776,238856,1.0,9
56777,239082,1.0,9
56778,240043,0.375,10
56779,241004,0.375,10
56780,241932,0.4,9
56781,242099,1.0,9
56782,243027,0.8666666666666667,9
56783,243271,1.0,9
56784,244232,0.75,10
56785,244382,1.0,10
56786,245343,0.5,10
56787,246304,0.75,10
56788,246501,1.0,10
56789,247462,0.5,10
56790,248423,0.4375,10
56791,249351,0.26666666666666666,9
56792,250312,0.625,10
56793,250481,1.0,9
56794,251409,0.8666666666666667,9
56795,252337,0.6,9
56796,252556,1.0,9
56797,253484,0.8,9
56798,254412,0.8,9
56799,255373,0.5625,10
56800,256301,0.8666666666666667,9
56801,257229,0.7333333333333333,9
56802,257533,1.0,10
56803,258494,0.4375,10
56804,259455,0.5625,10
56805,260383,0.8666666666666667,9
56806,261344,0.875,10
56807,261569,1.0,10
56808,262530,0.8125,10
56809,263458,0.7333333333333333,9
56810,264419,0.5625,10
56811,265380,0.6875,10
56812,266308,0.5333333333333333,9
56813,266581,1.0,10
56814,267509,0.5333333333333333,9
56815,267821,1.0,9
56816,268749,0.8666666666666667,9
56817,269097,1.0,10
56818,269309,1.0,9
56819,269496,1.0,9
56820,269711,1.0,9
56821,269952,1.0,9
56822,270129,1.0,9
56823,270339,1.0,9
56824,270583,1.0,9
56825,271511,0.6,9
56826,271695,1.0,9
56827,271926,1.0,9
56828,272174,1.0,10
56829,273102,0.3333333333333333,9
56830,273403,1.0,10
56831,273645,1.0,9
56832,274573,0.6,9
56833,275501,0.4666666666666667,9
56834,276462,0.5625,10
56835,276765,1.0,9
56836,277693,0.4666666666666667,9
56837,278654,0.75,10
56838,279582,0.8,9
56839,280543,0.4375,10
56840,281504,0.3125,10
56841,282465,0.625,10
56842,283393,0.3333333333333333,9
56843,283832,1.0,10
56844,284072,1.0,10
56845,285033,0.625,10
56846,285961,0.4666666666666667,9
56847,286889,0.26666666666666666,9
56848,287850,0.5625,10
56849,288811,0.375,10
56850,289003,1.0,9
56851,289964,0.6875,10
56852,290274,1.0,10
56853,291202,0.26666666666666666,9
56854,292130,0.8666666666666667,9
56855,293091,0.75,10
56856,293338,1.0,9
56857,294299,0.875,10
56858,294606,1.0,10
56859,295534,0.7333333333333333,9
56860,295728,1.0,10
56861,296656,0.4,9
56862,296868,1.0,10
56863,297829,0.75,10
56864,298029,1.0,10
56865,298990,0.3125,10
56866,299951,0.4375,10
56867,300277,1.0,10
56868,301238,0.75,10
56869,302166,0.5333333333333333,9
56870,303127,0.5,10
56871,303441,1.0,9
56872,304402,0.6875,10
56873,305363,0.5625,10
56874,306324,0.5,10
56875,307285,0.4375,10
56876,308246,0.4375,10
56877,309174,0.5333333333333333,9
56878,310135,0.625,10
56879,311096,0.875,10
56880,312057,0.875,10
56881,312280,1.0,10
56882,312481,1.0,9
56883,312825,1.0,9
56884,313753,0.5333333333333333,9
56885,314714,0.5,10
56886,315675,0.5625,10
56887,315953,1.0,9
56888,316914,0.375,10
56889,317096,1.0,9
56890,317458,1.0,10
56891,318419,0.6875,10
56892,319380,0.625,10
56893,319548,1.0,10
56894,319776,1.0,10
56895,320704,0.4666666666666667,9
56896,321632,0.26666666666666666,9
56897,322593,0.5625,10
56898,323521,0.4,9
56899,324449,0.8,9
56900,325410,0.875,10
56901,325613,1.0,9
56902,326574,0.5625,10
56903,327010,1.0,9
56904,327270,1.0,9
56905,328198,0.5333333333333333,9
56906,329159,0.6875,10
56907,330087,0.8666666666666667,9
56908,331015,0.6,9
56909,331259,1.0,9
56910,332220,0.25,10
56911,333181,0.6875,10
56912,334109,0.7333333333333333,9
56913,334368,1.0,10
56914,335329,0.0,10
56915,335615,1.0,10
56916,336576,0.3125,10
56917,337537,0.5625,10
56918,338465,0.4666666666666667,9
56919,339426,0.5625,10
56920,339655,1.0,10
56921,339851,1.0,9
56922,340779,0.26666666666666666,9
56923,341707,0.8666666666666667,9
56924,342635,0.9333333333333333,9
56925,342877,1.0,9
56926,343838,0.875,10
56927,344766,0.8666666666666667,9
56928,345694,0.4666666666666667,9
56929,346622,0.7333333333333333,9
56930,346808,1.0,10
56931,346996,1.0,10
56932,347225,1.0,10
56933,348186,0.75,10
56934,348350,1.0,9
56935,349278,0.8,9
56936,350239,0.75,10
56937,350534,1.0,10
56938,350688,1.0,9
56939,351649,0.625,10
56940,352577,0.8,9
56941,353505,0.2,9
56942,353780,1.0,9
56943,353992,1.0,9
56944,354953,0.625,10
56945,355914,0.75,10
56946,356842,0.7333333333333333,9
56947,357220,1.0,9
56948,358148,0.4666666666666667,9
56949,358418,1.0,9
56950,359346,0.7333333333333333,9
56951,360274,0.26666666666666666,9
56952,360479,1.0,10
56953,360766,1.0,9
56954,361128,1.0,9
56955,361461,1.0,9
56956,361712,1.0,9
56957,361898,1.0,10
56958,362159,1.0,9
56959,363087,0.8666666666666667,9
56960,363309,1.0,10
56961,364237,0.5333333333333333,9
56962,365165,0.4,9
56963,366126,0.8125,10
56964,367054,0.6,9
56965,367982,0.6666666666666666,9
56966,368910,0.5333333333333333,9
56967,369871,0.5,10
56968,370193,1.0,9
56969,370446,1.0,9
56970,371407,0.6875,10
56971,371634,1.0,9
56972,372595,0.25,10
56973,372885,1.0,9
56974,373086,1.0,10
56975,373318,1.0,10
56976,373626,1.0,10
56977,374587,0.375,10
56978,375548,0.6875,10
56979,375800,1.0,9
56980,376728,0.8666666666666667,9
56981,377689,0.625,10
56982,378617,0.8666666666666667,9
56983,378937,1.0,9
56984,379162,1.0,10
56985,379330,1.0,10
56986,379768,1.0,9
56987,380696,0.7333333333333333,9
56988,380967,1.0,9
56989,381895,0.6,9
56990,382823,0.7333333333333333,9
56991,383135,1.0,10
56992,384096,0.5625,10
56993,384263,1.0,10
56994,385224,0.8125,10
56995,386152,0.6,9
56996,386470,1.0,9
56997,387398,0.5333333333333333,9
56998,387558,1.0,9
56999,387836,1.0,9
57000,388064,1.0,9
57001,388374,1.0,10
57002,388732,1.0,10
57003,389024,1.0,10
57004,389233,1.0,10
57005,389380,1.0,10
57006,389617,1.0,9
57007,389797,1.0,9
57008,390758,0.5625,10
57009,391050,1.0,10
57010,391210,1.0,9
57011,392171,0.875,10
57012,393099,0.8,9
57013,394027,0.7333333333333333,9
57014,394955,0.7333333333333333,9
57015,395239,1.0,9
57016,396167,0.8666666666666667,9
57017,397128,0.1875,10
57018,397400,1.0,9
57019,398361,0.5625,10
57020,399289,0.7333333333333333,9
57021,399626,1.0,9
57022,399878,1.0,9
57023,400806,0.7333333333333333,9
57024,400933,1.0,10
57025,401190,1.0,10
57026,402118,0.3333333333333333,9
57027,402331,1.0,9
57028,403292,0.375,10
57029,404220,0.6,9
57030,405181,0.5,10
57031,406109,0.8,9
57032,407070,0.5,10
57033,407998,0.6666666666666666,9
57034,408959,0.625,10
57035,409887,0.8666666666666667,9
57036,410848,0.6875,10
57037,411087,1.0,9
57038,411328,1.0,10
57039,412256,0.4666666666666667,9
57040,413217,0.8125,10
57041,414178,0.5,10
57042,415106,0.6,9
57043,416034,0.4666666666666667,9
57044,416347,1.0,10
57045,416683,1.0,9
57046,416975,1.0,9
57047,417903,0.6666666666666666,9
57048,418110,1.0,9
57049,418364,1.0,9
57050,419325,0.875,10
57051,420286,0.375,10
57052,420592,1.0,10
57053,421553,0.125,10
57054,422514,0.875,10
57055,422680,1.0,9
57056,423641,0.75,10
57057,423902,1.0,10
57058,424122,1.0,9
57059,424437,1.0,9
57060,424801,1.0,10
57061,425762,0.5625,10
57062,426723,0.75,10
57063,427651,0.5333333333333333,9
57064,428612,0.5,10
57065,428847,1.0,10
57066,429808,0.5,10
57067,430769,0.5,10
57068,430985,1.0,9
57069,431913,0.5333333333333333,9
57070,432208,1.0,10
57071,432438,1.0,9
57072,432663,1.0,9
57073,433624,0.8125,10
57074,434585,0.5625,10
57075,435513,0.8666666666666667,9
57076,436441,0.6666666666666666,9
57077,437402,0.4375,10
57078,437611,1.0,10
57079,438572,0.0625,10
57080,439533,0.4375,10
57081,439806,1.0,10
57082,440767,0.8125,10
57083,441024,1.0,10
57084,441323,1.0,10
57085,441504,1.0,10
57086,441961,1.0,10
57087,442922,0.875,10
57088,443155,1.0,9
57089,443460,1.0,9
57090,444388,0.6,9
57091,444665,1.0,10
57092,444876,1.0,9
57093,445837,0.6875,10
57094,446798,0.5625,10
57095,447726,0.6,9
57096,448654,0.4666666666666667,9
57097,449582,0.8666666666666667,9
57098,449814,1.0,9
57099,450775,0.8125,10
57100,451736,0.8125,10
57101,452664,0.6,9
57102,453004,1.0,9
57103,453965,0.4375,10
57104,454893,0.8666666666666667,9
57105,455854,0.5,10
57106,456009,1.0,10
57107,456970,0.5,10
57108,457898,0.6,9
57109,458826,0.6666666666666666,9
57110,459006,1.0,9
57111,459934,0.13333333333333333,9
57112,460205,1.0,9
57113,460387,1.0,10
57114,461348,0.4375,10
57115,461525,1.0,9
57116,461896,1.0,10
57117,462071,1.0,9
57118,462279,1.0,9
57119,463207,0.8,9
57120,463409,1.0,9
57121,464370,0.6875,10
57122,465331,0.625,10
57123,466259,0.4,9
57124,467220,0.5625,10
57125,468181,0.375,10
57126,469142,0.5625,10
57127,469405,1.0,10
57128,470333,0.3333333333333333,9
57129,470596,1.0,9
57130,470849,1.0,10
57131,471176,1.0,9
57132,472104,0.3333333333333333,9
57133,473065,0.875,10
57134,473237,1.0,9
57135,473459,1.0,10
57136,474387,0.6,9
57137,474554,1.0,9
57138,474757,1.0,10
57139,475006,1.0,9
57140,475967,0.625,10
57141,476163,1.0,10
57142,476416,1.0,10
57143,477377,0.625,10
57144,478305,0.4666666666666667,9
57145,478556,1.0,10
57146,478819,1.0,9
57147,479747,0.7333333333333333,9
57148,480708,0.1875,10
57149,481669,0.8125,10
57150,481989,1.0,10
57151,482917,0.4666666666666667,9
57152,483845,0.7333333333333333,9
57153,484140,1.0,9
57154,484374,1.0,10
57155,484587,1.0,9
57156,484828,1.0,10
57157,485789,0.5,10
57158,486750,0.75,10
57159,486984,1.0,10
57160,487912,0.7333333333333333,9
57161,488873,0.6875,10
57162,489834,0.875,10
57163,490762,0.8666666666666667,9
57164,491723,0.8125,10
57165,492651,0.8,9
57166,492845,1.0,10
57167,493806,0.6875,10
57168,494767,0.5625,10
57169,495695,0.6,9
57170,496656,0.75,10
57171,496867,1.0,9
57172,497795,0.6666666666666666,9
57173,498723,0.7333333333333333,9
57174,498953,1.0,9
57175,499266,1.0,9
57176,500227,0.6875,10
57177,500417,1.0,9
57178,500727,1.0,9
57179,501655,0.6666666666666666,9
57180,501911,1.0,10
57181,502218,1.0,10
57182,502404,1.0,10
57183,503365,0.1875,10
57184,504326,0.5,10
57185,504666,1.0,9
57186,504909,1.0,10
57187,505870,0.5625,10
57188,506831,0.3125,10
57189,507792,0.5625,10
57190,508753,0.3125,10
57191,508977,1.0,10
57192,509343,1.0,10
57193,509512,1.0,9
57194,510440,0.8666666666666667,9
57195,511401,0.625,10
57196,512362,0.25,10
57197,512625,1.0,10
57198,512804,1.0,10
57199,513067,1.0,10
57200,513277,1.0,9
57201,513547,1.0,9
57202,514508,0.8125,10
57203,515469,0.875,10
57204,515697,1.0,10
57205,516658,0.375,10
57206,517586,0.6666666666666666,9
57207,518514,0.6666666666666666,9
57208,518683,1.0,10
57209,518872,1.0,9
57210,519800,0.5333333333333333,9
57211,520045,1.0,9
57212,520973,0.4,9
57213,521934,0.75,10
57214,522141,1.0,9
57215,523102,0.875,10
57216,523332,1.0,10
57217,524293,0.8125,10
57218,524572,1.0,10
57219,525533,0.875,10
57220,526494,0.5,10
57221,527455,0.75,10
57222,527816,1.0,10
57223,528119,1.0,10
57224,529047,0.8666666666666667,9
57225,529217,1.0,10
57226,529364,1.0,10
57227,530325,0.875,10
57228,530739,1.0,10
57229,530971,1.0,9
57230,531299,1.0,10
57231,532260,0.6875,10
57232,533221,0.5625,10
57233,533394,1.0,9
57234,534355,0.75,10
57235,534650,1.0,10
57236,534909,1.0,9
57237,535119,1.0,9
57238,536080,0.4375,10
57239,536392,1.0,9
57240,536653,1.0,10
57241,536884,1.0,9
57242,537845,0.5625,10
57243,538806,0.625,10
57244,539767,0.4375,10
57245,540096,1.0,9
57246,540372,1.0,9
57247,541300,0.8666666666666667,9
57248,542261,0.6875,10
57249,542555,1.0,10
57250,543483,0.7333333333333333,9
57251,543832,1.0,9
57252,544062,1.0,10
57253,544225,1.0,10
57254,544523,1.0,9
57255,545484,0.375,10
57256,546445,0.625,10
57257,546881,1.0,9
57258,547842,0.4375,10
57259,548770,0.8666666666666667,9
57260,549039,1.0,9
57261,549341,1.0,10
57262,549575,1.0,10
57263,549852,1.0,10
57264,549993,1.0,10
57265,550212,1.0,10
57266,551140,0.5333333333333333,9
57267,551355,1.0,9
57268,551608,1.0,9
57269,552536,0.8666666666666667,9
57270,553497,0.875,10
57271,554458,0.6875,10
57272,555386,0.4,9
57273,556347,0.6875,10
57274,557308,0.5,10
57275,558236,0.7333333333333333,9
57276,559197,0.8125,10
57277,560158,0.8125,10
57278,560369,1.0,9
57279,561330,0.75,10
57280,561536,1.0,9
57281,561719,1.0,10
57282,562647,0.5333333333333333,9
57283,563575,0.7333333333333333,9
57284,563849,1.0,10
57285,564011,1.0,9
57286,564440,1.0,10
57287,565401,0.875,10
57288,565735,1.0,9
57289,565991,1.0,10
57290,566124,1.0,10
57291,567085,0.5,10
57292,567305,1.0,10
57293,567470,1.0,9
57294,568398,0.6666666666666666,9
57295,568565,1.0,10
57296,568946,1.0,10
57297,569246,1.0,9
57298,569625,1.0,9
57299,570553,0.7333333333333333,9
57300,570768,1.0,9
57301,571030,1.0,9
57302,571214,1.0,9
57303,571457,1.0,9
57304,572418,0.8125,10
57305,572661,1.0,9
57306,572988,1.0,10
57307,573949,0.8125,10
57308,574207,1.0,10
57309,575168,0.75,10
57310,576096,0.8666666666666667,9
57311,577057,0.625,10
57312,577329,1.0,9
57313,578290,0.8125,10
57314,579218,0.8,9
57315,580179,0.4375,10
57316,580375,1.0,10
57317,581336,0.75,10
57318,582297,0.25,10
57319,582540,1.0,10
57320,582819,1.0,10
57321,583780,0.5625,10
57322,584741,0.6875,10
57323,585702,0.5,10
57324,585930,1.0,10
57325,586858,0.13333333333333333,9
57326,587038,1.0,9
57327,587238,1.0,10
57328,588199,0.3125,10
57329,589127,0.5333333333333333,9
57330,590055,0.7333333333333333,9
57331,590983,0.8666666666666667,9
57332,591944,0.75,10
57333,592905,0.5,10
57334,593089,1.0,9
57335,594050,0.625,10
57336,595011,0.875,10
57337,595939,0.6666666666666666,9
57338,596900,0.875,10
57339,597828,0.7333333333333333,9
57340,598091,1.0,10
57341,598418,1.0,10
57342,599346,0.6,9
57343,599776,1.0,9
57344,600737,0.6875,10
57345,600908,1.0,10
57346,601869,0.6875,10
57347,602797,0.26666666666666666,9
57348,603047,1.0,9
57349,603305,1.0,10
57350,604266,0.75,10
57351,604517,1.0,10
57352,605478,0.75,10
57353,605664,1.0,9
57354,605850,1.0,10
57355,606376,1.0,9
57356,607337,0.5625,10
57357,607511,1.0,10
57358,607844,1.0,10
57359,608114,1.0,10
57360,609042,0.4666666666666667,9
57361,610003,0.875,10
57362,610931,0.7333333333333333,9
57363,611892,0.6875,10
57364,612853,0.5,10
57365,613121,1.0,9
57366,614082,0.6875,10
57367,615010,0.4666666666666667,9
57368,615971,0.875,10
57369,616152,1.0,9
57370,617113,0.8125,10
57371,617301,1.0,9
57372,617458,1.0,9
57373,617690,1.0,9
57374,617920,1.0,10
57375,618225,1.0,10
57376,619186,0.4375,10
57377,619360,1.0,10
57378,619662,1.0,10
57379,619986,1.0,10
57380,620245,1.0,9
57381,621173,0.8666666666666667,9
57382,622101,0.2,9
57383,622521,1.0,10
57384,623482,0.3125,10
57385,624410,0.7333333333333333,9
57386,625371,0.5625,10
57387,626332,0.4375,10
57388,627260,0.8666666666666667,9
57389,627569,1.0,10
57390,627889,1.0,10
57391,628817,0.8666666666666667,9
57392,629029,1.0,10
57393,629990,0.875,10
57394,630214,1.0,9
57395,631175,0.375,10
57396,632103,0.8,9
57397,633064,0.75,10
57398,633310,1.0,9
57399,634271,0.5625,10
57400,634507,1.0,9
57401,635468,0.5625,10
57402,635761,1.0,10
57403,636689,0.4,9
57404,637650,0.875,10
57405,638611,0.25,10
57406,638842,1.0,9
57407,639095,1.0,10
57408,640023,0.4666666666666667,9
57409,640984,0.6875,10
57410,641143,1.0,9
57411,642104,0.875,10
57412,643065,0.875,10
57413,643993,0.7333333333333333,9
57414,644169,1.0,10
57415,645130,0.625,10
57416,646091,0.5,10
57417,646345,1.0,9
57418,647306,0.3125,10
57419,648267,0.4375,10
57420,649228,0.4375,10
57421,649467,1.0,9
57422,650395,0.6,9
57423,651356,0.6875,10
57424,652317,0.4375,10
57425,653278,0.8125,10
57426,654239,0.5,10
57427,655167,0.7333333333333333,9
57428,656128,0.75,10
57429,657056,0.7333333333333333,9
57430,657984,0.5333333333333333,9
57431,658912,0.6,9
57432,659058,1.0,10
57433,659290,1.0,10
57434,659537,1.0,9
57435,659860,1.0,10
57436,660788,0.6666666666666666,9
57437,660975,1.0,9
57438,661903,0.5333333333333333,9
57439,662831,0.8666666666666667,9
57440,663759,0.8666666666666667,9
57441,663927,1.0,10
57442,664217,1.0,10
57443,664496,1.0,10
57444,664809,1.0,10
57445,665737,0.26666666666666666,9
57446,665972,1.0,9
57447,666205,1.0,10
57448,667166,0.25,10
57449,667392,1.0,9
57450,668320,0.8666666666666667,9
57451,668554,1.0,9
57452,669515,0.5,10
57453,669769,1.0,9
57454,670730,0.6875,10
57455,671658,0.4666666666666667,9
57456,672586,0.4,9
57457,673514,0.9333333333333333,9
57458,674442,0.8,9
57459,675403,0.5,10
57460,675654,1.0,9
57461,676615,0.1875,10
57462,677576,0.25,10
57463,677753,1.0,10
57464,678714,0.5,10
57465,678959,1.0,10
57466,679887,0.6666666666666666,9
57467,680815,0.8666666666666667,9
57468,681070,1.0,9
57469,681351,1.0,10
57470,681641,1.0,9
57471,681812,1.0,9
57472,682740,0.6666666666666666,9
57473,683668,0.26666666666666666,9
57474,684064,1.0,10
57475,684992,0.8666666666666667,9
57476,685920,0.6666666666666666,9
57477,686848,0.2,9
57478,687776,0.7333333333333333,9
57479,688704,0.4,9
57480,689665,0.75,10
57481,690626,0.625,10
57482,690904,1.0,9
57483,691832,0.8,9
57484,692760,0.8,9
57485,693006,1.0,9
57486,693967,0.875,10
57487,694191,1.0,10
57488,694402,1.0,10
57489,695363,0.8125,10
57490,696324,0.5625,10
57491,696564,1.0,10
57492,696819,1.0,9
57493,697780,0.875,10
57494,698741,0.625,10
57495,699702,0.6875,10
57496,700630,0.4,9
57497,701558,0.3333333333333333,9
57498,702519,0.25,10
57499,703480,0.5625,10
57500,704441,0.1875,10
57501,704627,1.0,9
57502,704883,1.0,9
57503,705844,0.6875,10
57504,706091,1.0,10
57505,707052,0.5625,10
57506,707980,0.7333333333333333,9
57507,708167,1.0,10
57508,708412,1.0,9
57509,709373,0.875,10
57510,710334,0.5625,10
57511,710730,1.0,10
57512,711016,1.0,10
57513,711977,0.0625,10
57514,712218,1.0,10
57515,712388,1.0,9
57516,712669,1.0,9
57517,713630,0.125,10
57518,714558,0.7333333333333333,9
57519,714747,1.0,9
57520,715675,0.6666666666666666,9
57521,716636,0.375,10
57522,717597,0.75,10
57523,717797,1.0,10
57524,718758,0.8125,10
57525,719719,0.625,10
57526,720680,0.5625,10
57527,721641,0.8125,10
57528,721911,1.0,9
57529,722280,1.0,10
57530,723241,0.8125,10
57531,724169,0.7333333333333333,9
57532,724358,1.0,9
57533,724568,1.0,9
57534,725529,0.4375,10
57535,726490,0.6875,10
57536,727451,0.875,10
57537,727637,1.0,10
57538,727888,1.0,10
57539,728816,0.26666666666666666,9
57540,729777,0.5,10
57541,730705,0.8666666666666667,9
57542,731666,0.3125,10
57543,731851,1.0,9
57544,732812,0.75,10
57545,732996,1.0,9
57546,733203,1.0,10
57547,734131,0.8,9
57548,734512,1.0,9
57549,735440,0.8666666666666667,9
57550,736401,0.75,10
57551,736623,1.0,9
57552,736866,1.0,9
57553,737135,1.0,9
57554,738063,0.6666666666666666,9
57555,738991,0.6666666666666666,9
57556,739314,1.0,10
57557,739561,1.0,9
57558,740522,0.625,10
57559,741450,0.6666666666666666,9
57560,742411,0.1875,10
57561,743372,0.75,10
57562,743618,1.0,9
57563,743939,1.0,10
57564,744867,0.7333333333333333,9
57565,745795,0.8666666666666667,9
57566,746756,0.4375,10
57567,747684,0.4,9
57568,747924,1.0,10
