train_episode,train_steps,mix_progress,env
56692,184320,0.0,10
56693,185248,0.0,10
56694,186209,0.0,10
56695,187170,0.0,10
56696,188131,0.0,10
56697,189092,0.0,10
56698,189549,0.0,10
56699,189796,0.0,10
56700,190757,0.0,10
56701,191685,0.0,10
56702,191951,0.0,10
56703,192296,0.0,10
56704,192481,0.0,10
56705,192699,0.0,10
56706,193627,0.0,10
56707,194588,0.0,10
56708,194889,0.0,10
56709,195146,0.0,10
56710,195366,0.0,10
56711,196327,0.0,10
56712,197288,0.0,10
56713,198216,0.0,10
56714,199144,0.0,10
56715,200105,0.0,10
56716,201066,0.0,10
56717,201345,0.0,10
56718,202273,0.0,10
56719,202596,0.0,10
56720,203557,0.0,10
56721,204518,0.0,10
56722,205446,0.0,10
56723,206407,0.0,10
56724,207335,0.0,10
56725,208296,0.0,10
56726,209257,0.0,10
56727,210185,0.0,10
56728,210362,0.0,10
56729,210635,0.0,10
56730,211596,0.0,10
56731,211885,0.0,10
56732,212813,0.0,10
56733,213774,0.0,10
56734,213977,0.0,10
56735,214938,0.0,10
56736,215899,0.0,10
56737,216827,0.0,10
56738,217755,0.0,10
56739,218683,0.0,10
56740,219644,0.0,10
56741,220572,0.0,10
56742,221533,0.0,10
56743,221862,0.0,10
56744,222061,0.0,10
56745,222268,0.0,10
56746,223229,0.0,10
56747,223599,0.0,10
56748,223843,0.0,10
56749,224100,0.0,10
56750,224361,0.0,10
56751,225289,0.0,10
56752,225529,0.0,10
56753,225800,0.0,10
56754,226063,0.0,10
56755,226323,0.0,10
56756,227284,0.0,10
56757,228245,0.0,10
56758,229173,0.0,10
56759,229403,0.0,10
56760,229656,0.0,10
56761,229830,0.0,10
56762,230758,0.0,10
56763,230920,0.0,10
56764,231881,0.0,10
56765,232090,0.0,10
56766,233051,0.0,10
56767,233979,0.0,10
56768,234907,0.0,10
56769,235115,0.0,10
56770,235335,0.0,10
56771,236296,0.0,10
56772,236445,0.0,10
56773,237406,0.0,10
56774,237641,0.0,10
56775,238602,0.0,10
56776,238856,0.0,10
56777,239082,0.0,10
56778,240043,0.0,10
56779,241004,0.0,10
56780,241932,0.0,10
56781,242099,0.0,10
56782,243027,0.0,10
56783,243271,0.0,10
56784,244232,0.0,10
56785,244382,0.0,10
56786,245343,0.0,10
56787,246304,0.0,10
56788,246501,0.0,10
56789,247462,0.0,10
56790,248423,0.0,10
56791,249351,0.0,10
56792,250312,0.0,10
56793,250481,0.0,10
56794,251409,0.0,10
56795,252337,0.0,10
56796,252556,0.0,10
56797,253484,0.0,10
56798,254412,0.0,10
56799,255373,0.0,10
56800,256301,0.0,10
56801,257229,0.0,10
56802,257533,0.0,10
56803,258494,0.0,10
56804,259455,0.0,10
56805,260383,0.0,10
56806,261344,0.0,10
56807,261569,0.0,10
56808,262530,0.0,10
56809,263458,0.0,10
56810,264419,0.0,10
56811,265380,0.0,10
56812,266308,0.0,10
56813,266581,0.0,10
56814,267509,0.0,10
56815,267821,0.0,10
56816,268749,0.0,10
56817,269097,0.0,10
56818,269309,0.0,10
56819,269496,0.0,10
56820,269711,0.0,10
56821,269952,0.0,10
56822,270129,0.0,10
56823,270339,0.0,10
56824,270583,0.0,10
56825,271511,0.0,10
56826,271695,0.0,10
56827,271926,0.0,10
56828,272174,0.0,10
56829,273102,0.0,10
56830,273403,0.0,10
56831,273645,0.0,10
56832,274573,0.0,10
56833,275501,0.0,10
56834,276462,0.0,10
56835,276765,0.0,10
56836,277693,0.0,10
56837,278654,0.0,10
56838,279582,0.0,10
56839,280543,0.0,10
56840,281504,0.0,10
56841,282465,0.0,10
56842,283393,0.0,10
56843,283832,0.0,10
56844,284072,0.0,10
56845,285033,0.0,10
56846,285961,0.0,10
56847,286889,0.0,10
56848,287850,0.0,10
56849,288811,0.0,10
56850,289003,0.0,10
56851,289964,0.0,10
56852,290274,0.0,10
56853,291202,0.0,10
56854,292130,0.0,10
56855,293091,0.0,10
56856,293338,0.0,10
56857,294299,0.0,10
56858,294606,0.0,10
56859,295534,0.0,10
56860,295728,0.0,10
56861,296656,0.0,10
56862,296868,0.0,10
56863,297829,0.0,10
56864,298029,0.0,10
56865,298990,0.0,10
56866,299951,0.0,10
56867,300277,0.0,10
56868,301238,0.0,10
56869,302166,0.0,10
56870,303127,0.0,10
56871,303441,0.0,10
56872,304402,0.0,10
56873,305363,0.0,10
56874,306324,0.0,10
56875,307285,0.0,10
56876,308246,0.0,10
56877,309174,0.0,10
56878,310135,0.0,10
56879,311096,0.0,10
56880,312057,0.0,10
56881,312280,0.0,10
56882,312481,0.0,10
56883,312825,0.0,10
56884,313753,0.0,10
56885,314714,0.0,10
56886,315675,0.0,10
56887,315953,0.0,10
56888,316914,0.0,10
56889,317096,0.0,10
56890,317458,0.0,10
56891,318419,0.0,10
56892,319380,0.0,10
56893,319548,0.0,10
56894,319776,0.0,10
56895,320704,0.0,10
56896,321632,0.0,10
56897,322593,0.0,10
56898,323521,0.0,10
56899,324449,0.0,10
56900,325410,0.0,10
56901,325613,0.0,10
56902,326574,0.0,10
56903,327010,0.0,10
56904,327270,0.0,10
56905,328198,0.0,10
56906,329159,0.0,10
56907,330087,0.0,10
56908,331015,0.0,10
56909,331259,0.0,10
56910,332220,0.0,10
56911,333181,0.0,10
56912,334109,0.0,10
56913,334368,0.0,10
56914,335329,0.0,10
56915,335615,0.0,10
56916,336576,0.0,10
56917,337537,0.0,10
56918,338465,0.0,10
56919,339426,0.0,10
56920,339655,0.0,10
56921,339851,0.0,10
56922,340779,0.0,10
56923,341707,0.0,10
56924,342635,0.0,10
56925,342877,0.0,10
56926,343838,0.0,10
56927,344766,0.0,10
56928,345694,0.0,10
56929,346622,0.0,10
56930,346808,0.0,10
56931,346996,0.0,10
56932,347225,0.0,10
56933,348186,0.0,10
56934,348350,0.0,10
56935,349278,0.0,10
56936,350239,0.0,10
56937,350534,0.0,10
56938,350688,0.0,10
56939,351649,0.0,10
56940,352577,0.0,10
56941,353505,0.0,10
56942,353780,0.0,10
56943,353992,0.0,10
56944,354953,0.0,10
56945,355914,0.0,10
56946,356842,0.0,10
56947,357220,0.0,10
56948,358148,0.0,10
56949,358418,0.0,10
56950,359346,0.0,10
56951,360274,0.0,10
56952,360479,0.0,10
56953,360766,0.0,10
56954,361128,0.0,10
56955,361461,0.0,10
56956,361712,0.0,10
56957,361898,0.0,10
56958,362159,0.0,10
56959,363087,0.0,10
56960,363309,0.0,10
56961,364237,0.0,10
56962,365165,0.0,10
56963,366126,0.0,10
56964,367054,0.0,10
56965,367982,0.0,10
56966,368910,0.0,10
56967,369871,0.0,10
56968,370193,0.0,10
56969,370446,0.0,10
56970,371407,0.0,10
56971,371634,0.0,10
56972,372595,0.0,10
56973,372885,0.0,10
56974,373086,0.0,10
56975,373318,0.0,10
56976,373626,0.0,10
56977,374587,0.0,10
56978,375548,0.0,10
56979,375800,0.0,10
56980,376728,0.0,10
56981,377689,0.0,10
56982,378617,0.0,10
56983,378937,0.0,10
56984,379162,0.0,10
56985,379330,0.0,10
56986,379768,0.0,10
56987,380696,0.0,10
56988,380967,0.0,10
56989,381895,0.0,10
56990,382823,0.0,10
56991,383135,0.0,10
56992,384096,0.0,10
56993,384263,0.0,10
56994,385224,0.0,10
56995,386152,0.0,10
56996,386470,0.0,10
56997,387398,0.0,10
56998,387558,0.0,10
56999,387836,0.0,10
57000,388064,0.0,10
57001,388374,0.0,10
57002,388732,0.0,10
57003,389024,0.0,10
57004,389233,0.0,10
57005,389380,0.0,10
57006,389617,0.0,10
57007,389797,0.0,10
57008,390758,0.0,10
57009,391050,0.0,10
57010,391210,0.0,10
57011,392171,0.0,10
57012,393099,0.0,10
57013,394027,0.0,10
57014,394955,0.0,10
57015,395239,0.0,10
57016,396167,0.0,10
57017,397128,0.0,10
57018,397400,0.0,10
57019,398361,0.0,10
57020,399289,0.0,10
57021,399626,0.0,10
57022,399878,0.0,10
57023,400806,0.0,10
57024,400933,0.0,10
57025,401190,0.0,10
57026,402118,0.0,10
57027,402331,0.0,10
57028,403292,0.0,10
57029,404220,0.0,10
57030,405181,0.0,10
57031,406109,0.0,10
57032,407070,0.0,10
57033,407998,0.0,10
57034,408959,0.0,10
57035,409887,0.0,10
57036,410848,0.0,10
57037,411087,0.0,10
57038,411328,0.0,10
57039,412256,0.0,10
57040,413217,0.0,10
57041,414178,0.0,10
57042,415106,0.0,10
57043,416034,0.0,10
57044,416347,0.0,10
57045,416683,0.0,10
57046,416975,0.0,10
57047,417903,0.0,10
57048,418110,0.0,10
57049,418364,0.0,10
57050,419325,0.0,10
57051,420286,0.0,10
57052,420592,0.0,10
57053,421553,0.0,10
57054,422514,0.0,10
57055,422680,0.0,10
57056,423641,0.0,10
57057,423902,0.0,10
57058,424122,0.0,10
57059,424437,0.0,10
57060,424801,0.0,10
57061,425762,0.0,10
57062,426723,0.0,10
57063,427651,0.0,10
57064,428612,0.0,10
57065,428847,0.0,10
57066,429808,0.0,10
57067,430769,0.0,10
57068,430985,0.0,10
57069,431913,0.0,10
57070,432208,0.0,10
57071,432438,0.0,10
57072,432663,0.0,10
57073,433624,0.0,10
57074,434585,0.0,10
57075,435513,0.0,10
57076,436441,0.0,10
57077,437402,0.0,10
57078,437611,0.0,10
57079,438572,0.0,10
57080,439533,0.0,10
57081,439806,0.0,10
57082,440767,0.0,10
57083,441024,0.0,10
57084,441323,0.0,10
57085,441504,0.0,10
57086,441961,0.0,10
57087,442922,0.0,10
57088,443155,0.0,10
57089,443460,0.0,10
57090,444388,0.0,10
57091,444665,0.0,10
57092,444876,0.0,10
57093,445837,0.0,10
57094,446798,0.0,10
57095,447726,0.0,10
57096,448654,0.0,10
57097,449582,0.0,10
57098,449814,0.0,10
57099,450775,0.0,10
57100,451736,0.0,10
57101,452664,0.0,10
57102,453004,0.0,10
57103,453965,0.0,10
57104,454893,0.0,10
57105,455854,0.0,10
57106,456009,0.0,10
57107,456970,0.0,10
57108,457898,0.0,10
57109,458826,0.0,10
57110,459006,0.0,10
57111,459934,0.0,10
57112,460205,0.0,10
57113,460387,0.0,10
57114,461348,0.0,10
57115,461525,0.0,10
57116,461896,0.0,10
57117,462071,0.0,10
57118,462279,0.0,10
57119,463207,0.0,10
57120,463409,0.0,10
57121,464370,0.0,10
57122,465331,0.0,10
57123,466259,0.0,10
57124,467220,0.0,10
57125,468181,0.0,10
57126,469142,0.0,10
57127,469405,0.0,10
57128,470333,0.0,10
57129,470596,0.0,10
57130,470849,0.0,10
57131,471176,0.0,10
57132,472104,0.0,10
57133,473065,0.0,10
57134,473237,0.0,10
57135,473459,0.0,10
57136,474387,0.0,10
57137,474554,0.0,10
57138,474757,0.0,10
57139,475006,0.0,10
57140,475967,0.0,10
57141,476163,0.0,10
57142,476416,0.0,10
57143,477377,0.0,10
57144,478305,0.0,10
57145,478556,0.0,10
57146,478819,0.0,10
57147,479747,0.0,10
57148,480708,0.0,10
57149,481669,0.0,10
57150,481989,0.0,10
57151,482917,0.0,10
57152,483845,0.0,10
57153,484140,0.0,10
57154,484374,0.0,10
57155,484587,0.0,10
57156,484828,0.0,10
57157,485789,0.0,10
57158,486750,0.0,10
57159,486984,0.0,10
57160,487912,0.0,10
57161,488873,0.0,10
57162,489834,0.0,10
57163,490762,0.0,10
57164,491723,0.0,10
57165,492651,0.0,10
57166,492845,0.0,10
57167,493806,0.0,10
57168,494767,0.0,10
57169,495695,0.0,10
57170,496656,0.0,10
57171,496867,0.0,10
57172,497795,0.0,10
57173,498723,0.0,10
57174,498953,0.0,10
57175,499266,0.0,10
57176,500227,0.0,10
57177,500417,0.0,10
57178,500727,0.0,10
57179,501655,0.0,10
57180,501911,0.0,10
57181,502218,0.0,10
57182,502404,0.0,10
57183,503365,0.0,10
57184,504326,0.0,10
57185,504666,0.0,10
57186,504909,0.0,10
57187,505870,0.0,10
57188,506831,0.0,10
57189,507792,0.0,10
57190,508753,0.0,10
57191,508977,0.0,10
57192,509343,0.0,10
57193,509512,0.0,10
57194,510440,0.0,10
57195,511401,0.0,10
57196,512362,0.0,10
57197,512625,0.0,10
57198,512804,0.0,10
57199,513067,0.0,10
57200,513277,0.0,10
57201,513547,0.0,10
57202,514508,0.0,10
57203,515469,0.0,10
57204,515697,0.0,10
57205,516658,0.0,10
57206,517586,0.0,10
57207,518514,0.0,10
57208,518683,0.0,10
57209,518872,0.0,10
57210,519800,0.0,10
57211,520045,0.0,10
57212,520973,0.0,10
57213,521934,0.0,10
57214,522141,0.0,10
57215,523102,0.0,10
57216,523332,0.0,10
57217,524293,0.0,10
57218,524572,0.0,10
57219,525533,0.0,10
57220,526494,0.0,10
57221,527455,0.0,10
57222,527816,0.0,10
57223,528119,0.0,10
57224,529047,0.0,10
57225,529217,0.0,10
57226,529364,0.0,10
57227,530325,0.0,10
57228,530739,0.0,10
57229,530971,0.0,10
57230,531299,0.0,10
57231,532260,0.0,10
57232,533221,0.0,10
57233,533394,0.0,10
57234,534355,0.0,10
57235,534650,0.0,10
57236,534909,0.0,10
57237,535119,0.0,10
57238,536080,0.0,10
57239,536392,0.0,10
57240,536653,0.0,10
57241,536884,0.0,10
57242,537845,0.0,10
57243,538806,0.0,10
57244,539767,0.0,10
57245,540096,0.0,10
57246,540372,0.0,10
57247,541300,0.0,10
57248,542261,0.0,10
57249,542555,0.0,10
57250,543483,0.0,10
57251,543832,0.0,10
57252,544062,0.0,10
57253,544225,0.0,10
57254,544523,0.0,10
57255,545484,0.0,10
57256,546445,0.0,10
57257,546881,0.0,10
57258,547842,0.0,10
57259,548770,0.0,10
57260,549039,0.0,10
57261,549341,0.0,10
57262,549575,0.0,10
57263,549852,0.0,10
57264,549993,0.0,10
57265,550212,0.0,10
57266,551140,0.0,10
57267,551355,0.0,10
57268,551608,0.0,10
57269,552536,0.0,10
57270,553497,0.0,10
57271,554458,0.0,10
57272,555386,0.0,10
57273,556347,0.0,10
57274,557308,0.0,10
57275,558236,0.0,10
57276,559197,0.0,10
57277,560158,0.0,10
57278,560369,0.0,10
57279,561330,0.0,10
57280,561536,0.0,10
57281,561719,0.0,10
57282,562647,0.0,10
57283,563575,0.0,10
57284,563849,0.0,10
57285,564011,0.0,10
57286,564440,0.0,10
57287,565401,0.0,10
57288,565735,0.0,10
57289,565991,0.0,10
57290,566124,0.0,10
57291,567085,0.0,10
57292,567305,0.0,10
57293,567470,0.0,10
57294,568398,0.0,10
57295,568565,0.0,10
57296,568946,0.0,10
57297,569246,0.0,10
57298,569625,0.0,10
57299,570553,0.0,10
57300,570768,0.0,10
57301,571030,0.0,10
57302,571214,0.0,10
57303,571457,0.0,10
57304,572418,0.0,10
57305,572661,0.0,10
57306,572988,0.0,10
57307,573949,0.0,10
57308,574207,0.0,10
57309,575168,0.0,10
57310,576096,0.0,10
57311,577057,0.0,10
57312,577329,0.0,10
57313,578290,0.0,10
57314,579218,0.0,10
57315,580179,0.0,10
57316,580375,0.0,10
57317,581336,0.0,10
57318,582297,0.0,10
57319,582540,0.0,10
57320,582819,0.0,10
57321,583780,0.0,10
57322,584741,0.0,10
57323,585702,0.0,10
57324,585930,0.0,10
57325,586858,0.0,10
57326,587038,0.0,10
57327,587238,0.0,10
57328,588199,0.0,10
57329,589127,0.0,10
57330,590055,0.0,10
57331,590983,0.0,10
57332,591944,0.0,10
57333,592905,0.0,10
57334,593089,0.0,10
57335,594050,0.0,10
57336,595011,0.0,10
57337,595939,0.0,10
57338,596900,0.0,10
57339,597828,0.0,10
57340,598091,0.0,10
57341,598418,0.0,10
57342,599346,0.0,10
57343,599776,0.0,10
57344,600737,0.0,10
57345,600908,0.0,10
57346,601869,0.0,10
57347,602797,0.0,10
57348,603047,0.0,10
57349,603305,0.0,10
57350,604266,0.0,10
57351,604517,0.0,10
57352,605478,0.0,10
57353,605664,0.0,10
57354,605850,0.0,10
57355,606376,0.0,10
57356,607337,0.0,10
57357,607511,0.0,10
57358,607844,0.0,10
57359,608114,0.0,10
57360,609042,0.0,10
57361,610003,0.0,10
57362,610931,0.0,10
57363,611892,0.0,10
57364,612853,0.0,10
57365,613121,0.0,10
57366,614082,0.0,10
57367,615010,0.0,10
57368,615971,0.0,10
57369,616152,0.0,10
57370,617113,0.0,10
57371,617301,0.0,10
57372,617458,0.0,10
57373,617690,0.0,10
57374,617920,0.0,10
57375,618225,0.0,10
57376,619186,0.0,10
57377,619360,0.0,10
57378,619662,0.0,10
57379,619986,0.0,10
57380,620245,0.0,10
57381,621173,0.0,10
57382,622101,0.0,10
57383,622521,0.0,10
57384,623482,0.0,10
57385,624410,0.0,10
57386,625371,0.0,10
57387,626332,0.0,10
57388,627260,0.0,10
57389,627569,0.0,10
57390,627889,0.0,10
57391,628817,0.0,10
57392,629029,0.0,10
57393,629990,0.0,10
57394,630214,0.0,10
57395,631175,0.0,10
57396,632103,0.0,10
57397,633064,0.0,10
57398,633310,0.0,10
57399,634271,0.0,10
57400,634507,0.0,10
57401,635468,0.0,10
57402,635761,0.0,10
57403,636689,0.0,10
57404,637650,0.0,10
57405,638611,0.0,10
57406,638842,0.0,10
57407,639095,0.0,10
57408,640023,0.0,10
57409,640984,0.0,10
57410,641143,0.0,10
57411,642104,0.0,10
57412,643065,0.0,10
57413,643993,0.0,10
57414,644169,0.0,10
57415,645130,0.0,10
57416,646091,0.0,10
57417,646345,0.0,10
57418,647306,0.0,10
57419,648267,0.0,10
57420,649228,0.0,10
57421,649467,0.0,10
57422,650395,0.0,10
57423,651356,0.0,10
57424,652317,0.0,10
57425,653278,0.0,10
57426,654239,0.0,10
57427,655167,0.0,10
57428,656128,0.0,10
57429,657056,0.0,10
57430,657984,0.0,10
57431,658912,0.0,10
57432,659058,0.0,10
57433,659290,0.0,10
57434,659537,0.0,10
57435,659860,0.0,10
57436,660788,0.0,10
57437,660975,0.0,10
57438,661903,0.0,10
57439,662831,0.0,10
57440,663759,0.0,10
57441,663927,0.0,10
57442,664217,0.0,10
57443,664496,0.0,10
57444,664809,0.0,10
57445,665737,0.0,10
57446,665972,0.0,10
57447,666205,0.0,10
57448,667166,0.0,10
57449,667392,0.0,10
57450,668320,0.0,10
57451,668554,0.0,10
57452,669515,0.0,10
57453,669769,0.0,10
57454,670730,0.0,10
57455,671658,0.0,10
57456,672586,0.0,10
57457,673514,0.0,10
57458,674442,0.0,10
57459,675403,0.0,10
57460,675654,0.0,10
57461,676615,0.0,10
57462,677576,0.0,10
57463,677753,0.0,10
57464,678714,0.0,10
57465,678959,0.0,10
57466,679887,0.0,10
57467,680815,0.0,10
57468,681070,0.0,10
57469,681351,0.0,10
57470,681641,0.0,10
57471,681812,0.0,10
57472,682740,0.0,10
57473,683668,0.0,10
57474,684064,0.0,10
57475,684992,0.0,10
57476,685920,0.0,10
57477,686848,0.0,10
57478,687776,0.0,10
57479,688704,0.0,10
57480,689665,0.0,10
57481,690626,0.0,10
57482,690904,0.0,10
57483,691832,0.0,10
57484,692760,0.0,10
57485,693006,0.0,10
57486,693967,0.0,10
57487,694191,0.0,10
57488,694402,0.0,10
57489,695363,0.0,10
57490,696324,0.0,10
57491,696564,0.0,10
57492,696819,0.0,10
57493,697780,0.0,10
57494,698741,0.0,10
57495,699702,0.0,10
57496,700630,0.0,10
57497,701558,0.0,10
57498,702519,0.0,10
57499,703480,0.0,10
57500,704441,0.0,10
57501,704627,0.0,10
57502,704883,0.0,10
57503,705844,0.0,10
57504,706091,0.0,10
57505,707052,0.0,10
57506,707980,0.0,10
57507,708167,0.0,10
57508,708412,0.0,10
57509,709373,0.0,10
57510,710334,0.0,10
57511,710730,0.0,10
57512,711016,0.0,10
57513,711977,0.0,10
57514,712218,0.0,10
57515,712388,0.0,10
57516,712669,0.0,10
57517,713630,0.0,10
57518,714558,0.0,10
57519,714747,0.0,10
57520,715675,0.0,10
57521,716636,0.0,10
57522,717597,0.0,10
57523,717797,0.0,10
57524,718758,0.0,10
57525,719719,0.0,10
57526,720680,0.0,10
57527,721641,0.0,10
57528,721911,0.0,10
57529,722280,0.0,10
57530,723241,0.0,10
57531,724169,0.0,10
57532,724358,0.0,10
57533,724568,0.0,10
57534,725529,0.0,10
57535,726490,0.0,10
57536,727451,0.0,10
57537,727637,0.0,10
57538,727888,0.0,10
57539,728816,0.0,10
57540,729777,0.0,10
57541,730705,0.0,10
57542,731666,0.0,10
57543,731851,0.0,10
57544,732812,0.0,10
57545,732996,0.0,10
57546,733203,0.0,10
57547,734131,0.0,10
57548,734512,0.0,10
57549,735440,0.0,10
57550,736401,0.0,10
57551,736623,0.0,10
57552,736866,0.0,10
57553,737135,0.0,10
57554,738063,0.0,10
57555,738991,0.0,10
57556,739314,0.0,10
57557,739561,0.0,10
57558,740522,0.0,10
57559,741450,0.0,10
57560,742411,0.0,10
57561,743372,0.0,10
57562,743618,0.0,10
57563,743939,0.0,10
57564,744867,0.0,10
57565,745795,0.0,10
57566,746756,0.0,10
57567,747684,0.0,10
57568,747924,0.0,10
57569,748103,0.0,10
57570,749064,0.0,10
57571,749992,0.0,10
57572,750268,0.0,10
57573,751196,0.0,10
57574,752157,0.0,10
57575,753118,0.0,10
57576,754079,0.0,10
57577,755040,0.0,10
57578,755419,0.0,10
57579,755753,0.0,10
57580,756714,0.0,10
57581,756953,0.0,10
57582,757881,0.0,10
57583,758181,0.0,10
57584,758415,0.0,10
57585,758571,0.0,10
57586,759532,0.0,10
57587,760460,0.0,10
57588,760787,0.0,10
57589,761748,0.0,10
57590,762709,0.0,10
57591,763670,0.0,10
57592,764631,0.0,10
57593,764868,0.0,10
57594,765065,0.0,10
57595,766026,0.0,10
57596,766987,0.0,10
57597,767948,0.0,10
57598,768909,0.0,10
57599,769837,0.0,10
57600,770798,0.0,10
57601,771034,0.0,10
57602,771302,0.0,10
57603,772230,0.0,10
57604,772494,0.0,10
57605,773455,0.0,10
57606,773650,0.0,10
57607,773911,0.0,10
57608,774279,0.0,10
57609,775207,0.0,10
57610,776168,0.0,10
57611,776403,0.0,10
57612,777331,0.0,10
57613,778259,0.0,10
57614,779220,0.0,10
57615,780181,0.0,10
57616,780384,0.0,10
57617,780610,0.0,10
57618,781538,0.0,10
57619,782499,0.0,10
57620,782724,0.0,10
57621,783685,0.0,10
57622,784646,0.0,10
57623,784911,0.0,10
57624,785872,0.0,10
57625,786082,0.0,10
57626,787010,0.0,10
57627,787971,0.0,10
57628,788932,0.0,10
57629,789860,0.0,10
57630,790170,0.0,10
57631,790426,0.0,10
57632,791387,0.0,10
57633,792315,0.0,10
57634,793276,0.0,10
57635,793533,0.0,10
57636,794494,0.0,10
57637,795455,0.0,10
57638,796416,0.0,10
57639,796710,0.0,10
57640,797671,0.0,10
57641,797898,0.0,10
57642,798859,0.0,10
57643,799084,0.0,10
57644,799360,0.0,10
57645,799651,0.0,10
57646,800612,0.0,10
57647,800893,0.0,10
57648,801190,0.0,10
57649,802151,0.0,10
57650,802302,0.0,10
57651,802536,0.0,10
57652,803497,0.0,10
57653,804458,0.0,10
57654,805386,0.0,10
57655,806347,0.0,10
57656,806614,0.0,10
57657,807542,0.0,10
57658,807708,0.0,10
57659,808636,0.0,10
57660,808927,0.0,10
57661,809888,0.0,10
57662,810816,0.0,10
57663,811777,0.0,10
