train_episode,train_steps,reward,env
43918,78516,-2459.0,1
43919,78660,-597.0,1
43920,79238,-1995.0,1
43921,79816,-2418.0,1
43922,79946,-506.0,1
43923,80020,-288.0,0
43924,80184,-531.0,0
43925,80237,-280.0,1
43926,80352,-318.0,0
43927,80463,-427.0,1
43928,80544,-351.0,1
43929,81122,-1899.0,1
43930,81202,-266.0,1
43931,81307,-253.0,0
43932,81367,-222.0,0
43933,81945,-2436.0,1
43934,82023,-224.0,1
43935,82168,-603.0,1
43936,82254,-372.0,1
43937,82358,-411.0,0
43938,82433,-292.0,0
43939,82505,-356.0,1
43940,82666,-547.0,0
43941,82821,-601.0,0
43942,82967,-509.0,1
43943,83050,-335.0,1
43944,83179,-478.0,1
43945,83755,-879.0,0
43946,83791,-198.0,1
43947,83881,-361.0,1
43948,84457,-1858.0,0
43949,84539,-357.0,1
43950,84685,-580.0,1
43951,84757,-289.0,0
43952,84837,-272.0,0
43953,84946,-415.0,0
43954,85055,-418.0,1
43955,85195,-544.0,0
43956,85271,-333.0,1
43957,85379,-297.0,0
43958,85492,-371.0,1
43959,85572,-287.0,0
43960,85646,-300.0,0
43961,85795,-528.0,1
43962,85876,-355.0,1
43963,85935,-205.0,0
43964,86012,-275.0,0
43965,86125,-455.0,1
43966,86197,-287.0,0
43967,86271,-327.0,1
43968,86415,-545.0,1
43969,86474,-252.0,1
43970,86579,-405.0,0
43971,86636,-217.0,0
43972,86798,-544.0,0
43973,87376,-1401.0,1
43974,87954,-2511.0,1
43975,88028,-290.0,0
43976,88100,-282.0,1
43977,88244,-541.0,1
43978,88357,-393.0,0
43979,88455,-339.0,0
43980,88528,-289.0,1
43981,88673,-554.0,0
43982,88763,-280.0,0
43983,88823,-216.0,0
43984,88909,-350.0,1
43985,89009,-347.0,0
43986,89218,-525.0,0
43987,89794,-891.0,0
43988,89870,-365.0,1
43989,89947,-242.0,0
43990,90033,-292.0,0
43991,90139,-320.0,0
43992,90213,-284.0,0
43993,90368,-482.0,0
43994,90514,-548.0,1
43995,90596,-330.0,1
43996,90782,-633.0,0
43997,90861,-322.0,1
43998,91086,-726.0,1
43999,91247,-542.0,0
44000,91342,-405.0,0
44001,91397,-250.0,1
44002,91502,-273.0,1
44003,91561,-218.0,0
44004,91708,-551.0,1
44005,91813,-364.0,0
44006,91884,-240.0,0
44007,92462,-1487.0,1
44008,93040,-3535.0,1
44009,93143,-422.0,0
44010,93283,-579.0,0
44011,93353,-295.0,0
44012,93406,-237.0,1
44013,93485,-278.0,0
44014,93522,-196.0,1
44015,93670,-573.0,1
44016,93820,-521.0,1
44017,93891,-313.0,1
44018,93986,-368.0,1
44019,94109,-518.0,1
44020,94205,-342.0,1
44021,94302,-367.0,1
44022,94444,-523.0,0
44023,94515,-296.0,0
44024,94656,-478.0,1
44025,94735,-285.0,0
44026,94796,-218.0,0
44027,94901,-361.0,0
44028,95006,-420.0,1
44029,95092,-373.0,1
44030,95241,-539.0,1
44031,95323,-301.0,0
44032,95385,-228.0,0
44033,95497,-343.0,0
44034,95576,-308.0,1
44035,95720,-546.0,0
44036,96298,-2005.0,1
44037,96356,-224.0,0
44038,96500,-547.0,1
44039,96573,-283.0,0
44040,97151,-3533.0,1
44041,97217,-266.0,0
44042,97379,-543.0,0
44043,97506,-434.0,1
44044,97556,-244.0,1
44045,97637,-327.0,1
44046,97730,-312.0,0
44047,97791,-229.0,0
44048,97880,-389.0,1
44049,98026,-603.0,1
44050,98077,-224.0,0
44051,98187,-403.0,0
44052,98245,-259.0,1
44053,98821,-1304.0,0
44054,98881,-218.0,0
44055,98989,-401.0,1
44056,99088,-351.0,0
44057,99203,-523.0,3
44058,99286,-424.0,2
44059,99450,-569.0,2
44060,99599,-662.0,3
44061,99693,-369.0,2
44062,99838,-573.0,1
44063,99944,-416.0,1
44064,100644,-2408.0,3
44065,100793,-718.0,3
44066,100950,-725.0,3
44067,101650,-3289.0,3
44068,101786,-704.0,3
44069,101907,-548.0,3
44070,102568,-1646.0,2
44071,102703,-573.0,3
44072,102869,-570.0,2
44073,102974,-411.0,1
44074,103123,-720.0,3
44075,103784,-1591.0,2
44076,104445,-2395.0,2
44077,105023,-3019.0,1
44078,105116,-474.0,3
44079,105246,-690.0,3
44080,105402,-738.0,3
44081,105500,-495.0,3
44082,105626,-442.0,1
44083,105751,-682.0,3
44084,105855,-464.0,3
44085,106012,-839.0,2
44086,106129,-628.0,3
44087,106231,-517.0,2
44088,106360,-790.0,3
44089,106420,-280.0,1
44090,106564,-572.0,1
44091,107264,-1945.0,3
44092,107964,-5221.0,3
44093,108121,-705.0,3
44094,108226,-408.0,1
44095,108887,-2234.0,2
44096,109025,-488.0,1
44097,109147,-547.0,3
44098,109294,-713.0,3
44099,109404,-511.0,3
44100,109567,-561.0,2
44101,109676,-631.0,3
44102,110337,-1624.0,2
44103,110494,-720.0,3
44104,110599,-413.0,1
44105,111299,-5031.0,3
44106,111426,-605.0,1
44107,111551,-663.0,2
44108,111673,-558.0,3
44109,111770,-496.0,3
44110,111907,-582.0,3
44111,112103,-938.0,3
44112,112803,-1942.0,3
44113,113464,-1717.0,2
44114,113611,-562.0,1
44115,114311,-1949.0,3
44116,114404,-488.0,3
44117,115104,-2429.0,3
44118,115804,-1991.0,3
44119,115914,-862.0,3
44120,116010,-444.0,2
44121,116710,-3158.0,3
44122,116876,-612.0,2
44123,117537,-1789.0,2
44124,117693,-733.0,3
44125,118393,-5046.0,3
44126,119093,-3093.0,3
44127,119259,-616.0,2
44128,119370,-429.0,1
44129,119465,-465.0,2
44130,119548,-273.0,1
44131,120209,-3397.0,2
44132,120301,-477.0,3
44133,120467,-716.0,3
44134,121167,-3019.0,3
44135,121828,-3056.0,2
44136,122528,-2593.0,3
44137,122614,-380.0,1
44138,122696,-382.0,3
44139,123357,-2253.0,2
44140,123464,-519.0,3
44141,123629,-704.0,3
44142,123774,-578.0,1
44143,123896,-446.0,1
44144,124030,-450.0,1
44145,124730,-3137.0,3
44146,124896,-618.0,2
44147,125596,-4377.0,3
44148,126296,-1770.0,3
44149,126460,-514.0,1
44150,127160,-1921.0,3
44151,127279,-677.0,3
44152,127450,-817.0,3
44153,128150,-2297.0,3
44154,128236,-546.0,3
44155,128356,-663.0,3
44156,128455,-465.0,2
44157,128621,-572.0,2
44158,129321,-4395.0,3
44159,129497,-1066.0,3
44160,129643,-602.0,1
44161,129767,-552.0,1
44162,130428,-3374.0,2
44163,130564,-488.0,1
44164,131225,-3538.0,2
44165,131320,-501.0,3
44166,131476,-737.0,3
44167,132176,-4426.0,3
44168,132345,-818.0,3
44169,133045,-5664.0,3
44170,133193,-551.0,1
44171,133344,-494.0,1
44172,133922,-1466.0,1
44173,134091,-794.0,3
44174,134253,-702.0,3
44175,134914,-1690.0,2
44176,135010,-495.0,3
44177,135116,-412.0,1
44178,135262,-576.0,1
44179,135383,-427.0,1
44180,135493,-500.0,3
44181,135656,-574.0,2
44182,135826,-820.0,3
44183,135922,-507.0,3
44184,136023,-396.0,2
44185,136135,-427.0,1
44186,136251,-614.0,2
44187,136951,-1992.0,3
44188,137612,-1848.0,2
44189,138312,-3130.0,3
44190,138394,-402.0,1
44191,138574,-608.0,1
44192,138743,-824.0,3
44193,138901,-728.0,3
44194,139057,-750.0,3
44195,139757,-3043.0,3
44196,139921,-576.0,2
44197,140582,-3564.0,2
44198,140719,-570.0,2
44199,141380,-1722.0,2
44200,142041,-1356.0,2
44201,142741,-4974.0,3
44202,142831,-365.0,2
44203,142998,-782.0,3
44204,143144,-572.0,1
44205,143292,-799.0,3
44206,143992,-2379.0,3
44207,144162,-617.0,2
44208,144249,-433.0,2
44209,144349,-599.0,3
44210,144464,-525.0,3
44211,144547,-294.0,3
44212,145208,-3535.0,2
44213,145786,-1330.0,1
44214,146486,-2664.0,3
44215,146598,-498.0,3
44216,146745,-603.0,2
44217,146852,-606.0,2
44218,146949,-448.0,2
44219,147069,-423.0,1
44220,147188,-621.0,3
44221,147340,-785.0,3
44222,147482,-586.0,3
44223,147566,-420.0,2
44224,147790,-774.0,2
44225,147888,-446.0,2
44226,148013,-455.0,1
44227,148158,-573.0,1
44228,148257,-336.0,1
44229,148416,-730.0,3
44230,148523,-536.0,3
44231,149184,-3544.0,2
44232,149281,-373.0,2
44233,149445,-621.0,2
44234,150145,-2434.0,3
44235,150241,-478.0,3
44236,150388,-579.0,1
44237,150570,-853.0,3
44238,150628,-272.0,1
44239,150793,-573.0,2
44240,150874,-400.0,3
44241,150983,-428.0,1
44242,151140,-709.0,3
44243,151718,-1835.0,1
44244,151868,-714.0,3
44245,151993,-553.0,3
44246,152101,-501.0,3
44247,152213,-421.0,1
44248,152913,-2529.0,3
44249,152975,-270.0,1
44250,153120,-550.0,1
44251,153186,-272.0,1
44252,153279,-417.0,2
44253,153419,-715.0,3
44254,153576,-704.0,3
44255,153741,-568.0,2
44256,154402,-2315.0,2
44257,154548,-532.0,1
44258,155209,-2396.0,2
44259,155367,-717.0,3
44260,156067,-4312.0,3
44261,156177,-617.0,2
44262,156342,-569.0,2
44263,156472,-588.0,3
44264,157050,-1585.0,1
44265,157628,-3021.0,1
44266,157727,-381.0,2
44267,157852,-667.0,2
44268,158552,-1921.0,3
44269,158645,-559.0,3
44270,158740,-501.0,3
44271,159440,-2005.0,3
44272,159605,-693.0,3
44273,160305,-1871.0,3
44274,160392,-412.0,2
44275,161092,-3206.0,3
44276,161670,-2517.0,1
44277,162370,-2460.0,3
44278,162500,-732.0,2
44279,162611,-387.0,2
44280,162685,-358.0,2
44281,163263,-3021.0,1
44282,163409,-576.0,1
44283,163507,-507.0,3
44284,163630,-485.0,2
44285,163799,-812.0,3
44286,163928,-632.0,3
44287,164097,-758.0,3
44288,164797,-2472.0,3
44289,164908,-653.0,3
44290,165032,-776.0,2
44291,165693,-1843.0,2
44292,165842,-731.0,3
44293,166012,-576.0,2
44294,166111,-477.0,3
44295,166273,-746.0,3
44296,166973,-1929.0,3
44297,167673,-1908.0,3
44298,167837,-925.0,3
44299,168498,-1679.0,2
44300,168622,-648.0,3
44301,169322,-3157.0,3
44302,169428,-418.0,1
44303,169537,-462.0,2
44304,169657,-619.0,3
44305,169743,-354.0,1
44306,169887,-707.0,3
44307,170053,-580.0,2
44308,170216,-706.0,3
44309,170877,-2145.0,2
44310,170986,-416.0,1
44311,171647,-3406.0,2
44312,172347,-2051.0,3
44313,172515,-818.0,3
44314,172616,-506.0,3
44315,173277,-2810.0,2
44316,173443,-572.0,2
44317,173506,-270.0,1
44318,173705,-1086.0,3
44319,174405,-3973.0,3
44320,174492,-404.0,2
44321,174600,-519.0,3
44322,175300,-1930.0,3
44323,175878,-3532.0,1
44324,175937,-269.0,1
44325,176598,-3537.0,2
44326,176692,-591.0,3
44327,176794,-462.0,2
44328,177494,-3692.0,3
44329,178194,-2696.0,3
44330,178360,-582.0,2
44331,178466,-485.0,3
44332,178562,-410.0,2
44333,178712,-674.0,1
44334,179412,-1898.0,3
44335,180112,-5038.0,3
44336,180812,-1819.0,3
44337,180940,-670.0,2
44338,181082,-694.0,3
44339,181782,-1916.0,3
44340,181862,-338.0,1
44341,181976,-426.0,1
44342,182080,-451.0,2
44343,182226,-575.0,1
44344,182288,-271.0,1
44345,182421,-422.0,1
44346,182523,-532.0,2
44347,183223,-3349.0,3
44348,183351,-648.0,3
44349,183929,-1850.0,1
44350,184629,-1923.0,3
44351,185290,-1598.0,2
44352,185868,-1978.0,1
44353,186568,-1989.0,3
44354,186733,-612.0,2
44355,186841,-496.0,3
44356,186930,-489.0,3
44357,187060,-466.0,3
44358,187216,-727.0,3
44359,187308,-591.0,3
44360,187434,-453.0,1
44361,187543,-448.0,3
44362,187687,-549.0,1
44363,187777,-487.0,3
44364,187929,-678.0,3
44365,188629,-2746.0,3
44366,189329,-1916.0,3
44367,189426,-366.0,2
44368,190087,-2208.0,2
44369,190147,-278.0,1
44370,190240,-527.0,3
44371,190386,-557.0,1
44372,190484,-500.0,3
44373,190617,-664.0,3
44374,190782,-628.0,2
44375,190913,-727.0,2
44376,191050,-636.0,3
44377,191159,-421.0,1
44378,191280,-430.0,1
44379,191980,-1918.0,3
44380,192110,-715.0,2
44381,192810,-3016.0,3
44382,192977,-900.0,3
44383,193677,-1764.0,3
44384,193819,-513.0,1
44385,193911,-591.0,3
44386,193972,-282.0,1
44387,194057,-411.0,2
44388,194218,-689.0,3
44389,194366,-614.0,1
44390,194474,-493.0,3
44391,194623,-780.0,3
44392,194722,-506.0,3
44393,194812,-339.0,1
44394,194901,-590.0,3
44395,195024,-646.0,2
44396,195130,-702.0,3
44397,195300,-625.0,2
44398,195367,-334.0,2
44399,195554,-566.0,2
44400,195677,-540.0,3
44401,195762,-451.0,2
44402,195827,-288.0,1
44403,196488,-2941.0,2
44404,196562,-330.0,2
44405,197223,-1602.0,2
44406,197383,-529.0,2
44407,197556,-702.0,1
44408,197652,-505.0,3
44409,198352,-2387.0,3
44410,198511,-700.0,3
44411,199211,-1773.0,3
44412,199872,-4657.0,2
44413,200082,-1082.0,3
44414,200782,-2507.0,3
44415,200937,-823.0,3
44416,201082,-855.0,3
44417,201157,-325.0,1
44418,201248,-520.0,3
44419,201948,-1826.0,3
44420,202061,-439.0,1
44421,202225,-848.0,3
44422,202925,-2112.0,3
44423,203046,-570.0,3
44424,203746,-2248.0,3
44425,203868,-634.0,2
44426,204062,-725.0,3
44427,204132,-327.0,2
44428,204832,-3834.0,3
44429,204912,-440.0,2
44430,205573,-2870.0,2
44431,206234,-1876.0,2
44432,206292,-266.0,1
44433,206953,-4050.0,2
44434,207099,-710.0,3
44435,207199,-519.0,3
44436,207321,-434.0,1
44437,207379,-274.0,1
44438,207483,-414.0,1
44439,208183,-3219.0,3
44440,208309,-721.0,2
44441,208406,-504.0,3
44442,208501,-638.0,3
44443,208692,-878.0,3
44444,209392,-4314.0,3
44445,210053,-1035.0,2
44446,210198,-568.0,1
44447,210859,-1633.0,2
44448,210973,-598.0,3
44449,211130,-745.0,3
44450,211225,-392.0,2
44451,211319,-519.0,3
44452,211445,-694.0,2
44453,211531,-413.0,2
44454,211653,-553.0,3
44455,212314,-2269.0,2
44456,213014,-1974.0,3
44457,213159,-548.0,1
44458,213311,-782.0,3
44459,213457,-592.0,3
44460,213572,-454.0,1
44461,213699,-647.0,3
44462,213758,-282.0,1
44463,213914,-745.0,3
44464,214614,-2499.0,3
44465,214766,-1021.0,3
44466,215427,-1595.0,2
44467,215554,-438.0,1
44468,215722,-583.0,2
44469,215801,-366.0,1
44470,215963,-732.0,3
44471,216110,-673.0,3
44472,216215,-422.0,1
44473,216394,-954.0,3
44474,217094,-4308.0,3
44475,217218,-656.0,2
44476,217918,-3673.0,3
44477,218038,-428.0,1
44478,218147,-427.0,1
44479,218310,-572.0,2
44480,218403,-453.0,2
44481,218548,-603.0,3
44482,218669,-633.0,2
44483,218816,-580.0,1
44484,218947,-453.0,1
44485,219059,-673.0,3
44486,219226,-596.0,2
44487,219385,-735.0,3
44488,219480,-506.0,3
44489,220141,-1606.0,2
44490,220246,-417.0,1
44491,220314,-290.0,1
44492,220479,-688.0,3
44493,220605,-688.0,2
44494,220708,-507.0,3
44495,220868,-503.0,1
44496,221568,-5134.0,3
44497,221760,-822.0,3
44498,221925,-568.0,2
44499,222625,-6355.0,3
44500,223325,-2165.0,3
44501,223463,-495.0,1
44502,223616,-535.0,2
44503,223694,-415.0,3
44504,223793,-426.0,2
44505,223924,-787.0,2
44506,224022,-368.0,2
44507,224120,-382.0,2
44508,224219,-508.0,3
44509,224385,-814.0,3
44510,225046,-2279.0,2
44511,225146,-499.0,3
44512,225303,-830.0,3
44513,225394,-500.0,3
44514,225511,-664.0,3
44515,225667,-826.0,2
44516,225728,-272.0,1
44517,226389,-4141.0,2
44518,226499,-428.0,1
44519,227199,-1954.0,3
44520,227278,-339.0,1
44521,227424,-550.0,1
44522,228124,-5097.0,3
44523,228223,-383.0,2
44524,228336,-578.0,3
44525,228470,-554.0,1
44526,228609,-630.0,1
44527,228779,-623.0,2
44528,228870,-480.0,3
44529,229531,-1884.0,2
44530,229678,-605.0,1
44531,230339,-4005.0,2
44532,230917,-2004.0,1
44533,231146,-814.0,2
44534,231807,-2355.0,2
44535,232468,-2275.0,2
44536,233129,-2231.0,2
44537,233255,-434.0,1
44538,233347,-502.0,3
44539,233509,-730.0,3
44540,233591,-422.0,2
44541,233721,-662.0,2
44542,233848,-710.0,3
44543,233980,-468.0,1
44544,234125,-577.0,1
44545,234183,-274.0,1
44546,234329,-677.0,3
44547,234429,-510.0,3
44548,234537,-489.0,3
44549,235115,-2050.0,1
44550,235253,-545.0,1
44551,235314,-281.0,1
44552,235477,-577.0,2
44553,236177,-5048.0,3
44554,236281,-463.0,2
44555,236428,-559.0,1
44556,236525,-413.0,2
44557,236584,-276.0,1
44558,236731,-736.0,3
44559,236896,-580.0,2
44560,236991,-371.0,2
44561,237092,-510.0,3
44562,237203,-417.0,1
44563,237286,-453.0,2
44564,237432,-549.0,1
44565,237496,-345.0,1
44566,237643,-690.0,3
44567,238304,-2231.0,2
44568,238469,-619.0,2
44569,238566,-367.0,1
44570,238685,-424.0,1
44571,238782,-495.0,3
44572,238866,-428.0,1
44573,238965,-463.0,2
44574,239083,-827.0,4
44575,239783,-2644.0,3
44576,240487,-2144.0,4
44577,241187,-2612.0,3
44578,242089,-6093.0,5
44579,242991,-6993.0,5
44580,243153,-904.0,4
44581,243857,-2979.0,4
44582,244028,-889.0,4
44583,244186,-729.0,3
44584,245088,-6707.0,5
44585,245242,-930.0,3
44586,246144,-6123.0,5
44587,246271,-1140.0,5
44588,247173,-5070.0,5
44589,248075,-7768.0,5
44590,248977,-3728.0,5
44591,249879,-6250.0,5
44592,250011,-937.0,5
44593,250275,-1297.0,5
44594,250470,-980.0,5
44595,251170,-2479.0,3
44596,252072,-6278.0,5
44597,252974,-3405.0,5
44598,253678,-2788.0,4
44599,253791,-586.0,3
44600,253981,-1306.0,5
44601,254883,-6882.0,5
44602,255583,-4386.0,3
44603,255763,-923.0,4
44604,255904,-586.0,3
44605,256806,-6902.0,5
44606,257506,-2015.0,3
44607,258408,-6200.0,5
44608,259310,-5905.0,5
44609,260212,-6719.0,5
44610,261114,-5874.0,5
44611,261209,-498.0,3
44612,262111,-2571.0,5
44613,262811,-1871.0,3
44614,263713,-10125.0,5
44615,264615,-2781.0,5
44616,265517,-7751.0,5
44617,265681,-909.0,4
44618,265782,-639.0,4
44619,265977,-1037.0,5
44620,266879,-10171.0,5
44621,267781,-5941.0,5
44622,268485,-2730.0,4
44623,269387,-5475.0,5
44624,270289,-4912.0,5
44625,271191,-10966.0,5
44626,272093,-9256.0,5
44627,272995,-5861.0,5
44628,273897,-7841.0,5
44629,274597,-2395.0,3
44630,275499,-3039.0,5
44631,275638,-641.0,3
44632,275793,-904.0,4
44633,275889,-495.0,3
44634,276023,-737.0,3
44635,276180,-756.0,3
44636,276290,-581.0,3
44637,277192,-3923.0,5
44638,277318,-566.0,3
44639,278022,-5158.0,4
44640,278924,-5105.0,5
44641,279624,-3229.0,3
44642,280328,-2316.0,4
44643,281028,-2413.0,3
44644,281266,-1769.0,5
44645,282168,-5473.0,5
44646,282346,-984.0,3
44647,283248,-7495.0,5
44648,284150,-6672.0,5
44649,284383,-1702.0,5
44650,285285,-9219.0,5
44651,285462,-1016.0,4
44652,286364,-4508.0,5
44653,286521,-751.0,3
44654,286648,-731.0,3
44655,287550,-7566.0,5
44656,288452,-4172.0,5
44657,288620,-792.0,4
44658,289522,-7008.0,5
44659,290424,-8535.0,5
44660,290580,-742.0,3
44661,291482,-4039.0,5
44662,292384,-8452.0,5
44663,293084,-3681.0,3
44664,293986,-8593.0,5
44665,294888,-10255.0,5
44666,295790,-2765.0,5
44667,296692,-5465.0,5
44668,297594,-2626.0,5
44669,298496,-6763.0,5
44670,299398,-4085.0,5
44671,300300,-7500.0,5
44672,301202,-4145.0,5
44673,301902,-4319.0,3
44674,302059,-899.0,4
44675,302961,-3856.0,5
44676,303121,-762.0,3
44677,304023,-3579.0,5
44678,304174,-748.0,3
44679,305076,-2765.0,5
44680,305776,-2445.0,3
44681,305967,-1567.0,5
44682,306869,-7804.0,5
44683,307011,-736.0,4
44684,307133,-970.0,5
44685,307232,-497.0,3
44686,308134,-3126.0,5
44687,308834,-2665.0,3
44688,309026,-1272.0,5
44689,309726,-1959.0,3
44690,310628,-6470.0,5
44691,310721,-602.0,3
44692,311623,-3457.0,5
44693,311750,-768.0,4
44694,312652,-4592.0,5
44695,313352,-7000.0,3
44696,314254,-7906.0,5
44697,315156,-2973.0,5
44698,316058,-5196.0,5
44699,316960,-7850.0,5
44700,317664,-4048.0,4
44701,318566,-7595.0,5
44702,319270,-5918.0,4
44703,319462,-1202.0,5
44704,320364,-6656.0,5
44705,320482,-989.0,4
44706,320640,-928.0,4
44707,321542,-7625.0,5
44708,322444,-11857.0,5
44709,322694,-1720.0,5
44710,323398,-2828.0,4
44711,324300,-5481.0,5
44712,325202,-6922.0,5
44713,325361,-805.0,3
44714,325555,-1286.0,5
44715,326457,-5073.0,5
44716,326562,-485.0,3
44717,326808,-1649.0,5
44718,327710,-6865.0,5
44719,328612,-9401.0,5
44720,329514,-9353.0,5
44721,329798,-1542.0,5
44722,330700,-7765.0,5
44723,330891,-1594.0,5
44724,331056,-919.0,3
44725,331958,-6720.0,5
44726,332658,-1947.0,3
44727,333560,-8373.0,5
44728,334462,-4541.0,5
44729,335364,-7662.0,5
44730,335492,-704.0,4
44731,335664,-1135.0,4
44732,336566,-9273.0,5
44733,337468,-11753.0,5
44734,338370,-2822.0,5
44735,339074,-3202.0,4
44736,339976,-6977.0,5
44737,340680,-4523.0,4
44738,340864,-1553.0,5
44739,341024,-730.0,3
44740,341728,-3976.0,4
44741,342630,-2677.0,5
44742,343532,-7896.0,5
44743,344434,-6173.0,5
44744,344596,-902.0,4
44745,345498,-5318.0,5
44746,345828,-1839.0,5
44747,346730,-6744.0,5
44748,346873,-1032.0,5
44749,347032,-696.0,3
44750,347223,-1030.0,3
44751,348125,-8490.0,5
44752,349027,-8762.0,5
44753,349727,-2637.0,3
44754,349842,-525.0,3
44755,349972,-595.0,3
44756,350130,-918.0,4
44757,350834,-3242.0,4
44758,350996,-754.0,3
44759,351898,-9304.0,5
44760,352089,-1205.0,5
44761,352250,-1076.0,4
44762,352390,-757.0,4
44763,353292,-7951.0,5
44764,354194,-6195.0,5
44765,354894,-4309.0,3
44766,355594,-3702.0,3
44767,355795,-1252.0,5
44768,355932,-614.0,3
44769,356096,-918.0,4
44770,356998,-4964.0,5
44771,357094,-491.0,3
44772,357218,-785.0,4
44773,357400,-953.0,4
44774,358302,-10057.0,5
44775,359204,-8394.0,5
44776,360106,-3523.0,5
44777,361008,-3927.0,5
44778,361147,-721.0,4
44779,362049,-5928.0,5
44780,362951,-6716.0,5
44781,363853,-3431.0,5
44782,363953,-503.0,3
44783,364082,-688.0,3
44784,364984,-3476.0,5
44785,365684,-4307.0,3
44786,365828,-720.0,4
44787,365993,-819.0,3
44788,366895,-4997.0,5
44789,367599,-1865.0,4
44790,367791,-1239.0,5
44791,368491,-2073.0,3
44792,368649,-1090.0,5
44793,368812,-1356.0,5
44794,368980,-812.0,4
44795,369882,-2753.0,5
44796,370582,-3041.0,3
44797,370742,-1017.0,4
