train_episode,train_steps,time,env
43926,80352,1776844498.9560294,0
43927,80463,1776844499.2568948,1
43928,80544,1776844499.6181562,1
43929,81122,1776844501.0869572,1
43930,81202,1776844501.310494,1
43931,81307,1776844501.5827274,0
43932,81367,1776844502.3870137,0
43933,81945,1776844503.5734665,1
43934,82023,1776844503.8354747,1
43935,82168,1776844504.559938,1
43936,82254,1776844504.8290248,1
43937,82358,1776844505.4022841,0
43938,82433,1776844505.7637932,0
43939,82505,1776844506.6070054,1
43940,82666,1776844507.0671299,0
43941,82821,1776844507.6460736,0
43942,82967,1776844508.3641753,1
43943,83050,1776844662.444242,1
43944,83179,1776844662.7449386,1
43945,83755,1776844664.264115,0
43946,83791,1776844664.4364097,1
43947,83881,1776844664.7541075,1
43948,84457,1776844666.5705729,0
43949,84539,1776844666.8153794,1
43950,84685,1776844667.2099166,1
43951,84757,1776844667.4512253,0
43952,84837,1776844668.6406927,0
43953,84946,1776844668.9440055,0
43954,85055,1776844669.6633139,1
43955,85195,1776844669.8897197,0
43956,85271,1776844670.2752705,1
43957,85379,1776844670.8778439,0
43958,85492,1776844671.7458925,1
43959,85572,1776844672.1583683,0
43960,85646,1776844672.3419747,0
43961,85795,1776844673.710628,1
43962,85876,1776844673.9218638,1
43963,85935,1776844674.1279795,0
43964,86012,1776844674.376562,0
43965,86125,1776844675.6676886,1
43966,86197,1776844675.8672564,0
43967,86271,1776844676.0872664,1
43968,86415,1776844677.3912766,1
43969,86474,1776844677.664015,1
43970,86579,1776844677.8865418,0
43971,86636,1776844678.918975,0
43972,86798,1776844679.8386588,0
43973,87376,1776844681.554328,1
43974,87954,1776844682.384671,1
43975,88028,1776844828.5540318,0
43976,88100,1776844828.7679245,1
43977,88244,1776844829.1644044,1
43978,88357,1776844830.2205603,0
43979,88455,1776844830.4287212,0
43980,88528,1776844830.7191095,1
43981,88673,1776844831.544932,0
43982,88763,1776844831.7495565,0
43983,88823,1776844832.0107985,0
43984,88909,1776844833.807414,1
43985,89009,1776844834.1109235,0
43986,89218,1776844834.7411518,0
43987,89794,1776844836.7998886,0
43988,89870,1776844837.0316038,1
43989,89947,1776844837.2792425,0
43990,90033,1776844837.517425,0
43991,90139,1776844838.849662,0
43992,90213,1776844839.0732474,0
43993,90368,1776844840.0551171,0
43994,90514,1776844840.649606,1
43995,90596,1776844840.9564145,1
43996,90782,1776844842.0134933,0
43997,90861,1776844842.6483064,1
43998,91086,1776844843.32387,1
43999,91247,1776844843.9087267,0
44000,91342,1776844844.135828,0
44001,91397,1776844844.4163008,1
44002,91502,1776844845.3835528,1
44003,91561,1776844845.7305055,0
44004,91708,1776844846.7896578,1
44005,91813,1776844847.1536393,0
44006,91884,1776844847.3887959,0
44007,92462,1776844970.268959,1
44008,93040,1776844971.031972,1
44009,93143,1776844971.359313,0
44010,93283,1776844971.6638596,0
44011,93353,1776844972.2714386,0
44012,93406,1776844972.6994112,1
44013,93485,1776844973.1710234,0
44014,93522,1776844973.950211,1
44015,93670,1776844974.4389248,1
44016,93820,1776844975.0989463,1
44017,93891,1776844975.387938,1
44018,93986,1776844976.2267215,1
44019,94109,1776844976.749547,1
44020,94205,1776844977.1979358,1
44021,94302,1776844977.6791928,1
44022,94444,1776844978.64195,0
44023,94515,1776844979.031787,0
44024,94656,1776844979.4660716,1
44025,94735,1776844979.7469091,0
44026,94796,1776844980.3105454,0
44027,94901,1776844981.2917645,0
44028,95006,1776844981.6162748,1
44029,95092,1776844982.0929897,1
44030,95241,1776844983.0297585,1
44031,95323,1776844983.2293932,0
44032,95385,1776844983.5735755,0
44033,95497,1776844985.2691338,0
44034,95576,1776844985.5311952,1
44035,95720,1776844985.8131938,0
44036,96298,1776844987.2571476,1
44037,96356,1776844987.4697087,0
44038,96500,1776844988.6630378,1
44039,96573,1776845114.3860726,0
44040,97151,1776845115.0874364,1
44041,97217,1776845115.426378,0
44042,97379,1776845116.5587687,0
44043,97506,1776845116.962351,1
44044,97556,1776845117.1550393,1
44045,97637,1776845117.4117558,1
44046,97730,1776845118.9064286,0
44047,97791,1776845119.0788677,0
44048,97880,1776845119.4753356,1
44049,98026,1776845119.7865684,1
44050,98077,1776845120.3413424,0
44051,98187,1776845121.1641638,0
44052,98245,1776845121.7916343,1
44053,98821,1776845123.013848,0
44054,98881,1776845123.183944,0
44055,98989,1776845123.5031483,1
44056,99088,1776845123.7600183,0
44057,99203,1776845126.0780191,3
44058,99286,1776845126.5846822,2
44059,99450,1776845127.0283756,2
44060,99599,1776845127.6643906,3
44061,99693,1776845128.361285,2
44062,99838,1776845130.1144605,1
44063,99944,1776845130.4597886,1
44064,100644,1776845135.369878,3
44065,100793,1776845136.065023,3
44066,100950,1776845136.6194437,3
44067,101650,1776845139.2939122,3
44068,101786,1776845139.8539183,3
44069,101907,1776845140.4067612,3
44070,102568,1776845142.793526,2
44071,102703,1776845364.7746608,3
44072,102869,1776845365.2835464,2
44073,102974,1776845365.613828,1
44074,103123,1776845369.1629293,3
44075,103784,1776845372.448143,2
44076,104445,1776845374.0397136,2
44077,105023,1776845376.1604915,1
44078,105116,1776845376.5184598,3
44079,105246,1776845377.1145608,3
44080,105402,1776845378.068231,3
44081,105500,1776845379.1544132,3
44082,105626,1776845379.5216665,1
44083,105751,1776845380.3817716,3
44084,105855,1776845380.9203997,3
44085,106012,1776845383.1285963,2
44086,106129,1776845383.6723843,3
44087,106231,1776845384.0055428,2
44088,106360,1776845384.7493072,3
44089,106420,1776845385.65674,1
44090,106564,1776845387.469454,1
44091,107264,1776845392.9875717,3
44092,107964,1776845395.1939278,3
44093,108121,1776845395.7279577,3
44094,108226,1776845396.0300548,1
44095,108887,1776845398.7568583,2
44096,109025,1776845399.2769642,1
44097,109147,1776845399.7638652,3
44098,109294,1776845400.4287872,3
44099,109404,1776845402.0665438,3
44100,109567,1776845402.9645839,2
44101,109676,1776845403.7587192,3
44102,110337,1776845407.0651808,2
44103,110494,1776845725.3079193,3
44104,110599,1776845725.6159232,1
44105,111299,1776845727.3833427,3
44106,111426,1776845727.7802308,1
44107,111551,1776845728.5179992,2
44108,111673,1776845729.0404983,3
44109,111770,1776845730.440168,3
44110,111907,1776845731.3830702,3
44111,112103,1776845733.79371,3
44112,112803,1776845737.7786932,3
44113,113464,1776845739.575451,2
44114,113611,1776845740.324544,1
44115,114311,1776845743.6733434,3
44116,114404,1776845744.067022,3
44117,115104,1776845747.427814,3
44118,115804,1776845750.5793974,3
44119,115914,1776845750.9918497,3
44120,116010,1776845751.2943773,2
44121,116710,1776845753.897792,3
44122,116876,1776845755.0569122,2
44123,117537,1776845758.563999,2
44124,117693,1776845759.1651468,3
44125,118393,1776845763.1371174,3
44126,119093,1776845765.8131893,3
44127,119259,1776845766.2892728,2
44128,119370,1776845766.615641,1
44129,119465,1776845768.1414595,2
44130,119548,1776845769.3053606,1
44131,120209,1776845771.0424564,2
44132,120301,1776845771.4001493,3
44133,120467,1776845773.0228236,3
44134,121167,1776845777.833988,3
44135,121828,1776846248.232019,2
44136,122528,1776846250.6139019,3
44137,122614,1776846250.8512218,1
44138,122696,1776846251.3005784,3
44139,123357,1776846254.253133,2
44140,123464,1776846254.7486494,3
44141,123629,1776846255.6384046,3
44142,123774,1776846256.980253,1
44143,123896,1776846257.9168565,1
44144,124030,1776846259.432285,1
44145,124730,1776846262.6175241,3
44146,124896,1776846263.5930357,2
44147,125596,1776846266.2017963,3
44148,126296,1776846268.824582,3
44149,126460,1776846269.7488635,1
44150,127160,1776846272.266432,3
44151,127279,1776846273.2259417,3
44152,127450,1776846274.0332851,3
44153,128150,1776846278.270327,3
44154,128236,1776846278.6016219,3
44155,128356,1776846279.0424578,3
44156,128455,1776846280.725663,2
44157,128621,1776846281.9398582,2
44158,129321,1776846283.644937,3
44159,129497,1776846284.3003125,3
44160,129643,1776846285.3771007,1
44161,129767,1776846286.203119,1
44162,130428,1776846289.5466316,2
44163,130564,1776846289.9932568,1
44164,131225,1776846291.1107037,2
44165,131320,1776846291.5076146,3
44166,131476,1776846294.3025,3
44167,132176,1776846709.686986,3
44168,132345,1776846710.2811928,3
44169,133045,1776846711.932325,3
44170,133193,1776846712.2931385,1
44171,133344,1776846713.0506234,1
44172,133922,1776846714.9175148,1
44173,134091,1776846716.4180877,3
44174,134253,1776846717.0086503,3
44175,134914,1776846719.0169663,2
44176,135010,1776846719.4229012,3
44177,135116,1776846719.7277915,1
44178,135262,1776846720.0736256,1
44179,135383,1776846721.3861969,1
44180,135493,1776846722.2659628,3
44181,135656,1776846722.981051,2
44182,135826,1776846723.8980002,3
44183,135922,1776846724.3030107,3
44184,136023,1776846724.7366838,2
44185,136135,1776846726.197678,1
44186,136251,1776846728.1567996,2
44187,136951,1776846732.2118351,3
44188,137612,1776846733.770608,2
44189,138312,1776846736.3498867,3
44190,138394,1776846736.6097143,1
44191,138574,1776846737.0101202,1
44192,138743,1776846738.074391,3
44193,138901,1776846740.5629244,3
44194,139057,1776846742.6308832,3
44195,139757,1776846744.7737381,3
44196,139921,1776846745.3148084,2
44197,140582,1776846748.2379658,2
44198,140719,1776846748.64923,2
44199,141380,1776847103.2402098,2
44200,142041,1776847105.7725463,2
44201,142741,1776847107.6053243,3
44202,142831,1776847108.0946639,2
44203,142998,1776847109.867913,3
44204,143144,1776847110.8612335,1
44205,143292,1776847111.7825243,3
44206,143992,1776847114.8656464,3
44207,144162,1776847115.319894,2
44208,144249,1776847115.6402645,2
44209,144349,1776847116.0305328,3
44210,144464,1776847119.0516012,3
44211,144547,1776847121.2862945,3
44212,145208,1776847122.612343,2
44213,145786,1776847125.429662,1
44214,146486,1776847128.249932,3
44215,146598,1776847128.7777328,3
44216,146745,1776847129.3253627,2
44217,146852,1776847129.6176524,2
44218,146949,1776847131.2921674,2
44219,147069,1776847131.6506546,1
44220,147188,1776847132.112659,3
44221,147340,1776847134.055364,3
44222,147482,1776847134.724927,3
44223,147566,1776847135.0193837,2
44224,147790,1776847135.7729392,2
44225,147888,1776847137.0088284,2
44226,148013,1776847137.4288146,1
44227,148158,1776847138.4305437,1
44228,148257,1776847139.0903726,1
44229,148416,1776847142.075413,3
44230,148523,1776847143.416328,3
44231,149184,1776847467.5714731,2
44232,149281,1776847467.8509514,2
44233,149445,1776847468.383732,2
44234,150145,1776847470.9494674,3
44235,150241,1776847471.335687,3
44236,150388,1776847471.6698403,1
44237,150570,1776847472.6190417,3
44238,150628,1776847472.8637214,1
44239,150793,1776847474.6260207,2
44240,150874,1776847475.0608938,3
44241,150983,1776847477.3072088,1
44242,151140,1776847478.4970214,3
44243,151718,1776847480.740396,1
44244,151868,1776847481.6938686,3
44245,151993,1776847482.1682668,3
44246,152101,1776847483.7178118,3
44247,152213,1776847484.0317345,1
44248,152913,1776847488.446486,3
44249,152975,1776847488.639016,1
44250,153120,1776847488.9805353,1
44251,153186,1776847489.2581425,1
44252,153279,1776847491.1031847,2
44253,153419,1776847491.9647393,3
44254,153576,1776847492.8043516,3
44255,153741,1776847495.6534913,2
44256,154402,1776847498.8406425,2
44257,154548,1776847499.248123,1
44258,155209,1776847503.0888338,2
44259,155367,1776847503.7078032,3
44260,156067,1776847506.5440862,3
44261,156177,1776847506.8545518,2
44262,156342,1776847507.9916084,2
44263,156472,1776847847.7613223,3
44264,157050,1776847849.0930755,1
44265,157628,1776847851.0919967,1
44266,157727,1776847851.4703915,2
44267,157852,1776847852.0503058,2
44268,158552,1776847855.9799218,3
44269,158645,1776847856.3744009,3
44270,158740,1776847856.8770344,3
44271,159440,1776847861.2941165,3
44272,159605,1776847862.0682888,3
44273,160305,1776847865.6514966,3
44274,160392,1776847866.0397367,2
44275,161092,1776847870.0899162,3
44276,161670,1776847871.4033782,1
44277,162370,1776847874.2212029,3
44278,162500,1776847874.5964987,2
44279,162611,1776847875.0334952,2
44280,162685,1776847876.5409873,2
44281,163263,1776847879.2934754,1
44282,163409,1776847879.6843996,1
44283,163507,1776847880.104711,3
44284,163630,1776847880.5217156,2
44285,163799,1776847883.4550424,3
44286,163928,1776847884.7186575,3
44287,164097,1776847885.4747756,3
44288,164797,1776847887.9190261,3
44289,164908,1776847888.354495,3
44290,165032,1776847888.7460504,2
44291,165693,1776847892.2733693,2
44292,165842,1776847892.8406897,3
44293,166012,1776847893.338423,2
44294,166111,1776847895.019213,3
44295,166273,1776848320.6786427,3
44296,166973,1776848323.5059862,3
44297,167673,1776848326.4112933,3
44298,167837,1776848327.2563105,3
44299,168498,1776848329.30002,2
44300,168622,1776848330.0512762,3
44301,169322,1776848332.3629127,3
44302,169428,1776848332.677287,1
44303,169537,1776848333.07867,2
44304,169657,1776848333.565336,3
44305,169743,1776848334.746448,1
44306,169887,1776848336.5073645,3
44307,170053,1776848336.9905376,2
44308,170216,1776848338.3800185,3
44309,170877,1776848340.5560095,2
44310,170986,1776848340.8600984,1
44311,171647,1776848342.4508457,2
44312,172347,1776848346.5772662,3
44313,172515,1776848347.2939026,3
44314,172616,1776848347.754452,3
44315,173277,1776848349.66299,2
44316,173443,1776848350.2431254,2
44317,173506,1776848351.2248335,1
44318,173705,1776848352.0303125,3
44319,174405,1776848355.1584055,3
44320,174492,1776848355.6083786,2
44321,174600,1776848356.7407312,3
44322,175300,1776848359.440612,3
44323,175878,1776848359.8323772,1
44324,175937,1776848360.0356665,1
44325,176598,1776848362.4366553,2
44326,176692,1776848362.787958,3
44327,176794,1776848762.5480428,2
44328,177494,1776848764.2351515,3
44329,178194,1776848767.7841961,3
44330,178360,1776848768.3187006,2
44331,178466,1776848768.782335,3
44332,178562,1776848771.3077667,2
44333,178712,1776848771.6990564,1
44334,179412,1776848779.9916737,3
44335,180112,1776848782.5132616,3
44336,180812,1776848785.34541,3
44337,180940,1776848786.0891259,2
44338,181082,1776848786.6458583,3
44339,181782,1776848789.786835,3
44340,181862,1776848790.032078,1
44341,181976,1776848790.3789413,1
44342,182080,1776848792.4608088,2
44343,182226,1776848792.8888912,1
44344,182288,1776848793.9723494,1
44345,182421,1776848795.4420073,1
44346,182523,1776848796.4478564,2
44347,183223,1776848800.6852705,3
44348,183351,1776848801.2277956,3
44349,183929,1776848803.2429307,1
44350,184629,1776848806.6040008,3
44351,185290,1776848808.401518,2
44352,185868,1776848810.1720152,1
44353,186568,1776848812.6939328,3
44354,186733,1776848813.155768,2
44355,186841,1776848813.6713784,3
44356,186930,1776848814.9481514,3
44357,187060,1776848815.7238338,3
44358,187216,1776848816.6257951,3
44359,187308,1776849302.9278643,3
44360,187434,1776849303.260624,1
44361,187543,1776849303.8384311,3
44362,187687,1776849305.6382263,1
44363,187777,1776849306.1411035,3
44364,187929,1776849307.4383469,3
44365,188629,1776849311.9363148,3
44366,189329,1776849314.3977897,3
44367,189426,1776849314.7464824,2
44368,190087,1776849316.4811926,2
44369,190147,1776849316.662416,1
44370,190240,1776849317.1364427,3
44371,190386,1776849317.54582,1
44372,190484,1776849319.891319,3
44373,190617,1776849320.3437374,3
44374,190782,1776849320.8675523,2
44375,190913,1776849323.2388399,2
44376,191050,1776849323.7368786,3
44377,191159,1776849325.9436634,1
44378,191280,1776849326.2912643,1
44379,191980,1776849330.184395,3
44380,192110,1776849330.5411003,2
44381,192810,1776849334.111577,3
44382,192977,1776849334.707078,3
44383,193677,1776849337.6686466,3
44384,193819,1776849338.0369973,1
44385,193911,1776849338.369006,3
44386,193972,1776849338.571799,1
44387,194057,1776849339.7917466,2
44388,194218,1776849341.533378,3
44389,194366,1776849341.8795755,1
44390,194474,1776849342.417961,3
44391,194623,1776849673.0983438,3
44392,194722,1776849673.550857,3
44393,194812,1776849673.795779,1
44394,194901,1776849675.5903275,3
44395,195024,1776849675.9100885,2
44396,195130,1776849676.5554376,3
44397,195300,1776849677.0732272,2
44398,195367,1776849677.6955807,2
44399,195554,1776849679.1102703,2
44400,195677,1776849679.6692004,3
44401,195762,1776849680.207142,2
44402,195827,1776849680.7520978,1
44403,196488,1776849682.5430832,2
44404,196562,1776849683.0967007,2
44405,197223,1776849686.5146065,2
44406,197383,1776849687.1239452,2
44407,197556,1776849687.6478841,1
44408,197652,1776849689.367435,3
44409,198352,1776849692.689669,3
44410,198511,1776849693.7056205,3
44411,199211,1776849698.354959,3
44412,199872,1776849699.6612437,2
44413,200082,1776849700.4240258,3
44414,200782,1776849703.5545788,3
44415,200937,1776849704.279601,3
44416,201082,1776849704.8422673,3
44417,201157,1776849706.064904,1
44418,201248,1776849706.9256752,3
44419,201948,1776849710.4035149,3
44420,202061,1776849711.3757665,1
44421,202225,1776849711.933687,3
44422,202925,1776849714.6016588,3
44423,203046,1776850085.3457203,3
44424,203746,1776850087.7779732,3
44425,203868,1776850088.1680596,2
44426,204062,1776850089.7235353,3
44427,204132,1776850090.1695,2
44428,204832,1776850092.4807668,3
44429,204912,1776850092.704464,2
44430,205573,1776850097.8757198,2
44431,206234,1776850099.8707752,2
44432,206292,1776850100.062873,1
44433,206953,1776850102.6239285,2
44434,207099,1776850103.5713706,3
44435,207199,1776850104.0493371,3
44436,207321,1776850104.879289,1
44437,207379,1776850105.538589,1
44438,207483,1776850105.8576872,1
44439,208183,1776850110.076739,3
44440,208309,1776850110.4264116,2
44441,208406,1776850110.912172,3
44442,208501,1776850114.2674155,3
44443,208692,1776850114.983585,3
44444,209392,1776850117.1539803,3
44445,210053,1776850119.9681897,2
44446,210198,1776850120.3511693,1
44447,210859,1776850122.9343188,2
44448,210973,1776850123.455482,3
44449,211130,1776850124.0465508,3
44450,211225,1776850124.4091828,2
44451,211319,1776850125.6726654,3
44452,211445,1776850126.0331047,2
44453,211531,1776850126.2637804,2
44454,211653,1776850127.4522073,3
44455,212314,1776850498.9518712,2
44456,213014,1776850501.7059517,3
44457,213159,1776850502.1262727,1
44458,213311,1776850502.7218258,3
44459,213457,1776850503.2782857,3
44460,213572,1776850504.7098908,1
44461,213699,1776850505.2065415,3
44462,213758,1776850505.4058228,1
44463,213914,1776850508.2012074,3
44464,214614,1776850510.9922266,3
44465,214766,1776850511.9038901,3
44466,215427,1776850513.6845074,2
44467,215554,1776850514.083249,1
44468,215722,1776850515.017001,2
44469,215801,1776850516.1021779,1
44470,215963,1776850518.5240595,3
44471,216110,1776850519.8295069,3
44472,216215,1776850522.037764,1
44473,216394,1776850522.8271987,3
44474,217094,1776850527.3441637,3
44475,217218,1776850528.20787,2
44476,217918,1776850530.8562877,3
44477,218038,1776850531.200832,1
44478,218147,1776850532.0841892,1
44479,218310,1776850532.5814688,2
44480,218403,1776850533.3510554,2
44481,218548,1776850534.8000145,3
44482,218669,1776850535.0955436,2
44483,218816,1776850535.4287083,1
44484,218947,1776850535.7933764,1
44485,219059,1776850537.991102,3
44486,219226,1776850538.4953542,2
44487,219385,1776850881.420984,3
44488,219480,1776850881.857409,3
44489,220141,1776850883.8202484,2
44490,220246,1776850884.183487,1
44491,220314,1776850885.610325,1
44492,220479,1776850886.612258,3
44493,220605,1776850886.9485013,2
44494,220708,1776850888.5801628,3
44495,220868,1776850889.7032418,1
44496,221568,1776850892.620706,3
44497,221760,1776850893.8049998,3
44498,221925,1776850895.589004,2
44499,222625,1776850897.3463387,3
44500,223325,1776850900.0803032,3
44501,223463,1776850900.6240103,1
44502,223616,1776850901.136414,2
44503,223694,1776850901.5418403,3
44504,223793,1776850902.998577,2
44505,223924,1776850903.8022068,2
44506,224022,1776850904.1564069,2
44507,224120,1776850904.4942195,2
44508,224219,1776850907.3035007,3
44509,224385,1776850907.9950461,3
44510,225046,1776850910.2381182,2
44511,225146,1776850910.6973486,3
44512,225303,1776850911.7138045,3
44513,225394,1776850913.1708734,3
44514,225511,1776850913.837042,3
44515,225667,1776850914.6986609,2
44516,225728,1776850915.3571165,1
44517,226389,1776850919.4478614,2
44518,226499,1776850919.7981563,1
44519,227199,1776851207.2945058,3
44520,227278,1776851207.519278,1
44521,227424,1776851207.9144785,1
44522,228124,1776851209.4995768,3
44523,228223,1776851210.104888,2
44524,228336,1776851210.5391202,3
44525,228470,1776851210.9830132,1
44526,228609,1776851212.1782591,1
44527,228779,1776851214.7875211,2
44528,228870,1776851215.1802795,3
44529,229531,1776851218.066351,2
44530,229678,1776851218.4442697,1
44531,230339,1776851219.4936137,2
44532,230917,1776851221.0284898,1
44533,231146,1776851222.5623813,2
44534,231807,1776851224.7168107,2
44535,232468,1776851226.193321,2
44536,233129,1776851228.168114,2
44537,233255,1776851228.5082157,1
44538,233347,1776851228.8824406,3
44539,233509,1776851229.5429888,3
44540,233591,1776851230.1338663,2
44541,233721,1776851231.216763,2
44542,233848,1776851232.2707918,3
44543,233980,1776851233.1729465,1
44544,234125,1776851233.568643,1
44545,234183,1776851233.7385004,1
44546,234329,1776851234.9394948,3
44547,234429,1776851236.2084222,3
44548,234537,1776851236.857625,3
44549,235115,1776851238.4763706,1
44550,235253,1776851239.609143,1
44551,235314,1776851539.9510162,1
44552,235477,1776851540.3861823,2
44553,236177,1776851542.171804,3
44554,236281,1776851542.6980026,2
44555,236428,1776851543.0320241,1
44556,236525,1776851543.471598,2
44557,236584,1776851544.2022018,1
44558,236731,1776851546.0300322,3
44559,236896,1776851546.7013624,2
44560,236991,1776851547.0493636,2
44561,237092,1776851547.4950762,3
44562,237203,1776851548.3295162,1
44563,237286,1776851549.0391128,2
44564,237432,1776851549.8490424,1
44565,237496,1776851550.6392155,1
44566,237643,1776851551.7242348,3
44567,238304,1776851553.6319377,2
44568,238469,1776851554.1246302,2
44569,238566,1776851554.450809,1
44570,238685,1776851554.793807,1
44571,238782,1776851556.2683582,3
44572,238866,1776851557.0123749,1
44573,238965,1776851557.3704572,2
44574,239083,1776851560.5846486,4
44575,239783,1776851563.539748,3
44576,240487,1776851569.1918564,4
44577,241187,1776851573.3236823,3
44578,242089,1776851578.8967605,5
44579,242991,1776851583.2440648,5
44580,243153,1776851584.0008316,4
44581,243857,1776851587.8391623,4
44582,244028,1776851588.6498525,4
44583,244186,1776852018.0561488,3
