train_episode,train_steps,time,env
45391,150513,1776889887.1277657,1
45392,151474,1776889899.0657897,1
45393,152435,1776889903.807227,1
45394,153337,1776889907.845441,0
45395,154239,1776890241.2604392,0
45396,155141,1776890246.7913947,0
45397,155353,1776890248.4920015,1
45398,156255,1776890258.354793,0
45399,157216,1776890265.168787,1
45400,158177,1776890272.2336526,1
45401,159079,1776890277.0660212,0
45402,160040,1776890282.709096,1
45403,161001,1776890764.68113,1
45404,161903,1776890770.2531085,0
45405,162147,1776890771.648005,1
45406,162299,1776890772.943865,0
45407,162553,1776890774.3402038,0
45408,162707,1776890778.9196007,0
45409,162929,1776890781.0572367,1
45410,163831,1776890785.1189013,0
45411,164792,1776891012.1349635,1
45412,165694,1776891017.4380848,0
45413,166655,1776891022.9049685,1
45414,166797,1776891023.8065593,0
45415,167758,1776891029.3865929,1
45416,167898,1776891030.2938893,0
45417,168800,1776891036.3600378,0
45418,168976,1776891037.3063533,0
45419,169878,1776891380.7508585,0
45420,170049,1776891381.4995883,0
45421,170951,1776891385.1235645,0
45422,171912,1776891392.5694482,1
45423,172873,1776891395.1593173,1
45424,173834,1776891400.0508223,1
45425,174795,1776891406.2532547,1
45426,175697,1776891409.0434227,0
45427,175871,1776891760.8964694,1
45428,176832,1776891763.0676842,1
45429,176998,1776891763.991592,0
45430,177900,1776891783.938079,0
45431,178861,1776891790.5237796,1
45432,179822,1776891794.4788327,1
45433,180783,1776891800.326751,1
45434,181744,1776891802.9822845,1
45435,182705,1776892083.8600755,1
45436,183607,1776892087.2878149,0
45437,184509,1776892090.1976085,0
45438,185470,1776892096.9640572,1
45439,185745,1776892098.1698751,1
45440,186647,1776892103.004134,0
45441,186826,1776892104.0121465,1
45442,187728,1776892113.4400032,0
45443,188630,1776892453.4425495,0
45444,189532,1776892458.570626,0
45445,190493,1776892465.2496018,1
45446,191454,1776892471.0472538,1
45447,192356,1776892476.0530653,0
45448,193258,1776892479.0145783,0
45449,194219,1776892482.3927915,1
45450,194394,1776892483.2942038,0
45451,194634,1776892863.49725,0
45452,195536,1776892869.5808313,0
45453,196497,1776892874.1346414,1
45454,196688,1776892880.2858977,0
45455,197649,1776892884.4030595,1
45456,198610,1776892890.548029,1
45457,199571,1776892896.6907003,1
45458,200532,1776892900.3705904,1
45459,201434,1776893284.8448505,0
45460,202336,1776893290.2883832,0
45461,202521,1776893291.703747,0
45462,203423,1776893298.1914353,0
45463,204325,1776893307.7485528,0
45464,205227,1776893312.722055,0
45465,206129,1776893317.8773396,0
45466,206345,1776893319.9318209,1
45467,207247,1776893668.4541752,0
45468,207561,1776893670.281569,1
45469,208522,1776893675.0877671,1
45470,209424,1776893678.8308928,0
45471,210385,1776893682.7386265,1
45472,211287,1776893687.8472366,0
45473,211474,1776893688.9552734,0
45474,212435,1776893701.4191833,1
45475,213337,1776894062.6088593,0
45476,214298,1776894067.5050683,1
45477,215200,1776894071.7519064,0
45478,216102,1776894075.0797198,0
45479,216259,1776894077.8039033,0
45480,217161,1776894081.8160877,0
45481,217282,1776894082.417182,0
45482,217503,1776894088.5196812,0
45483,218464,1776894370.5502543,1
45484,219366,1776894375.8940024,0
45485,220268,1776894381.1391585,0
45486,221170,1776894383.7324574,0
45487,221328,1776894384.7384229,1
45488,222289,1776894392.7292433,1
45489,223191,1776894399.9847438,0
45490,224093,1776894403.2411642,0
45491,224995,1776894791.346023,0
45492,225897,1776894794.602885,0
45493,226093,1776894795.5343237,0
45494,227054,1776894807.4329882,1
45495,227339,1776894809.3855119,1
45496,228300,1776894814.6165526,1
45497,229202,1776894819.9773827,0
45498,230104,1776894828.9259052,0
45499,230268,1776895219.9873934,0
45500,231229,1776895225.635825,1
45501,232190,1776895231.3067257,1
45502,232440,1776895233.3036456,0
45503,233401,1776895238.9683535,1
45504,233563,1776895240.3661106,0
45505,234465,1776895247.001912,0
45506,235426,1776895251.6669235,1
45507,236328,1776895584.191827,0
45508,237289,1776895588.8068705,1
45509,237466,1776895589.8593447,1
45510,238427,1776895594.8994637,1
45511,239388,1776895604.0049403,1
45512,239580,1776895605.048698,0
45513,240541,1776895612.6206136,1
45514,240764,1776895614.0038712,1
45515,241666,1776895985.188328,0
45516,242627,1776895991.6054773,1
45517,243529,1776895998.1009212,0
45518,243773,1776896000.0804815,1
45519,244734,1776896001.8061965,1
45520,245636,1776896006.7721276,0
45521,246597,1776896021.8159776,1
45522,247558,1776896024.9670737,1
45523,248519,1776896474.4608345,1
45524,249421,1776896479.100763,0
45525,250382,1776896485.06881,1
45526,251284,1776896489.032588,0
45527,252245,1776896497.9377036,1
45528,253147,1776896502.689881,0
45529,254108,1776896506.7073114,1
45530,255010,1776896510.1117494,0
45531,255971,1776896948.8936567,1
45532,256873,1776896953.8270485,0
45533,257775,1776896959.098825,0
45534,257998,1776896960.9932697,0
45535,258900,1776896964.7383106,0
45536,259861,1776896971.727245,1
45537,260049,1776896972.6853387,0
45538,261010,1776896983.549002,1
45539,261912,1776897365.0164356,0
45540,262873,1776897366.7212167,1
45541,263834,1776897369.848022,1
45542,263959,1776897374.6037056,0
45543,264861,1776897375.9869711,0
45544,265822,1776897381.735822,1
45545,266783,1776897391.4613693,1
45546,267744,1776897397.532925,1
45547,267893,1776897739.9609692,0
45548,268795,1776897744.4357016,0
45549,269756,1776897748.3192258,1
45550,269936,1776897754.7352,0
45551,270897,1776897762.467106,1
45552,271858,1776897768.7487762,1
45553,271973,1776897770.0064075,1
45554,272934,1776897777.581308,1
45555,273895,1776898126.6196492,1
45556,274053,1776898127.3509042,0
45557,274955,1776898132.0799043,0
45558,275857,1776898137.4164963,0
45559,276759,1776898145.8237853,0
45560,277661,1776898149.5480182,0
45561,278563,1776898154.3312912,0
45562,279465,1776898159.3938267,0
45563,280367,1776898586.1081657,0
45564,280624,1776898587.3362057,0
45565,281585,1776898589.8063316,1
45566,282546,1776898599.1012983,1
45567,283448,1776898606.3906462,0
45568,284409,1776898612.7622807,1
45569,285370,1776898617.9404714,1
45570,286331,1776898621.0173008,1
45571,287233,1776899048.1389785,0
45572,287424,1776899049.193567,0
45573,288385,1776899053.536112,1
45574,288605,1776899054.7369733,0
45575,289566,1776899064.8636162,1
45576,290468,1776899075.8652656,0
45577,291429,1776899081.1754253,1
45578,291621,1776899082.8326068,0
45579,291774,1776899429.1408672,0
45580,292676,1776899434.7067597,0
45581,293637,1776899440.8766267,1
45582,293884,1776899442.473171,0
45583,294786,1776899451.0830438,0
45584,295747,1776899458.5048985,1
45585,295925,1776899459.6393797,1
45586,296213,1776899461.2938552,1
45587,296408,1776899815.4645364,0
45588,296575,1776899816.304903,0
45589,297536,1776899822.567594,1
45590,297712,1776899823.443281,0
45591,297990,1776899825.4128208,0
45592,298160,1776899828.750286,0
45593,299121,1776899835.2558935,1
45594,300023,1776899839.7970748,0
45595,300984,1776900120.8077683,1
45596,301886,1776900126.9870071,0
45597,302788,1776900131.7798107,0
45598,303690,1776900137.94907,0
45599,304592,1776900142.3654592,0
45600,305494,1776900151.7454135,0
45601,306455,1776900158.465537,1
45602,307416,1776900165.1246805,1
45603,308318,1776900686.2582169,0
45604,309220,1776900689.249373,0
45605,309456,1776900690.8292725,0
45606,310358,1776900696.4362652,0
45607,311319,1776900709.1535366,1
45608,312221,1776900715.3617926,0
45609,313123,1776900720.4858868,0
45610,314084,1776900724.3365834,1
45611,314986,1776901171.6309993,0
45612,315947,1776901178.2150688,1
45613,316107,1776901178.9201283,0
45614,317068,1776901183.3317127,1
45615,318029,1776901200.2575536,1
45616,318990,1776901204.753256,1
45617,319951,1776901210.388603,1
45618,320912,1776901219.8379607,1
45619,321873,1776901721.4295075,1
45620,322834,1776901727.7154028,1
45621,323795,1776901734.190181,1
45622,324697,1776901739.1941724,0
45623,324956,1776901740.7264826,1
45624,325917,1776901748.8828032,1
45625,326819,1776901754.1701145,0
45626,327020,1776901756.697566,0
45627,327981,1776902218.7755387,1
45628,328883,1776902221.8064601,0
45629,329785,1776902225.4738398,0
45630,330746,1776902240.8162365,1
45631,331707,1776902246.9900088,1
45632,332668,1776902253.028217,1
45633,332813,1776902254.5795212,1
45634,333774,1776902262.2032034,1
45635,334735,1776902715.0463862,1
45636,335637,1776902720.5630114,0
45637,336598,1776902728.693789,1
45638,337500,1776902732.4010057,0
45639,338461,1776902739.0981495,1
45640,339422,1776902744.032253,1
45641,340383,1776902755.002194,1
45642,341344,1776902762.4441915,1
45643,342305,1776903275.8938475,1
45644,343207,1776903280.5503526,0
45645,344109,1776903284.1849508,0
45646,345070,1776903288.783042,1
45647,346031,1776903298.3507066,1
45648,346992,1776903308.3489099,1
45649,347894,1776903312.4546847,0
45650,348796,1776903317.3427694,0
45651,349757,1776903786.3124878,1
45652,350718,1776903791.044581,1
45653,351679,1776903794.178305,1
45654,352640,1776903801.5331028,1
45655,353542,1776903806.500884,0
45656,354444,1776903812.5114703,0
45657,355405,1776903822.736021,1
45658,356307,1776903826.2471247,0
45659,357268,1776904337.9807646,1
45660,358229,1776904344.3936265,1
45661,359131,1776904347.7029424,0
45662,359378,1776904350.846994,0
45663,360339,1776904358.8613982,1
45664,361241,1776904364.697893,0
45665,362143,1776904368.5050628,0
45666,363104,1776904370.6527636,1
45667,364065,1776904794.0067916,1
45668,364967,1776904798.4429681,0
45669,365869,1776904802.691601,0
45670,366830,1776904812.038625,1
45671,367732,1776904816.0117984,0
45672,368634,1776904819.9808912,0
45673,369595,1776904826.1058657,1
45674,370556,1776904831.3057163,1
45675,371458,1776905280.0794144,0
45676,372360,1776905281.1548548,0
45677,373321,1776905287.0364385,1
45678,373483,1776905287.833366,0
45679,374444,1776905289.698823,1
45680,374679,1776905297.4043372,1
45681,375581,1776905301.243147,0
45682,376542,1776905306.899022,1
45683,377444,1776905577.0621972,0
45684,378346,1776905578.7337582,0
45685,379307,1776905582.81277,1
45686,380268,1776905589.3066187,1
45687,381170,1776905592.975911,0
45688,382072,1776905595.6381955,0
45689,382974,1776905597.7941425,0
45690,383935,1776905605.594408,1
45691,384837,1776905944.3156164,0
45692,385739,1776905950.8197203,0
45693,386641,1776905952.92424,0
45694,387543,1776905955.997917,0
45695,388504,1776905961.3129487,1
45696,388697,1776905963.0541348,0
45697,389599,1776905970.3284726,0
45698,390560,1776905976.9277108,1
45699,391462,1776906417.8792303,0
45700,392423,1776906422.9020872,1
45701,393384,1776906429.3857641,1
45702,394286,1776906437.2087603,0
45703,395247,1776906441.819134,1
45704,396149,1776906447.2528358,0
45705,397051,1776906452.5912142,0
45706,398012,1776906454.428247,1
45707,398914,1776906902.31078,0
45708,399875,1776906908.6243927,1
45709,400777,1776906911.7289174,0
45710,400922,1776906912.5214937,0
45711,401883,1776906917.9385314,1
45712,402785,1776906923.2227147,0
45713,403746,1776906934.9105566,1
45714,404707,1776906939.1797163,1
45715,405668,1776907330.4958932,1
45716,406629,1776907331.549189,1
45717,407590,1776907336.399749,1
45718,408551,1776907348.4616337,1
45719,409453,1776907353.8434317,0
45720,410355,1776907358.9471815,0
45721,410630,1776907361.316821,1
45722,411591,1776907365.3549662,1
45723,412493,1776907765.2430835,0
45724,413395,1776907769.0155437,0
45725,414356,1776907775.9664307,1
45726,415258,1776907778.7471285,0
45727,416160,1776907782.9543183,0
45728,417062,1776907791.6245763,0
45729,418023,1776907797.9829998,1
45730,418984,1776907804.292222,1
45731,419945,1776908281.7100973,1
45732,420906,1776908288.0908506,1
45733,421808,1776908290.4013138,0
45734,422710,1776908294.9429605,0
45735,423671,1776908297.9152112,1
45736,424573,1776908301.1278965,0
45737,425534,1776908307.9875998,1
45738,426436,1776908314.541367,0
45739,427397,1776908704.0029497,1
45740,428358,1776908711.35875,1
45741,429260,1776908714.4081664,0
45742,430162,1776908717.0430472,0
45743,431064,1776908722.056005,0
45744,431966,1776908726.8144555,0
45745,432927,1776908732.5053854,1
45746,433888,1776908734.8926773,1
45747,434790,1776909160.6952057,0
45748,434925,1776909161.5701172,0
45749,435886,1776909167.2027829,1
45750,436052,1776909168.5822985,0
45751,436954,1776909172.9584827,0
45752,437915,1776909176.8572416,1
45753,438817,1776909186.914149,0
45754,439778,1776909192.6948497,1
45755,440680,1776909545.4376857,0
45756,441641,1776909551.2907102,1
45757,441802,1776909552.5656698,0
45758,442009,1776909553.8583376,1
45759,442911,1776909566.263396,0
45760,443872,1776909569.944807,1
45761,444774,1776909573.8201504,0
45762,445735,1776909579.3110256,1
45763,446696,1776909915.6993668,1
45764,446935,1776909917.29673,1
45765,447169,1776909918.835945,1
45766,448130,1776909930.3730628,1
45767,449032,1776909935.6097252,0
45768,449993,1776909939.7292001,1
45769,450124,1776909940.3622282,0
45770,451085,1776909949.1836543,1
45771,452046,1776910329.4690197,1
45772,452948,1776910334.4540257,0
45773,453106,1776910335.667006,1
45774,453314,1776910336.8280542,0
45775,454275,1776910349.9476826,1
45776,455236,1776910354.495808,1
45777,456197,1776910358.9365695,1
45778,457099,1776910364.568725,0
45779,458060,1776910728.6291592,1
45780,459021,1776910732.4895568,1
45781,459251,1776910733.765194,0
45782,459458,1776910740.3695302,0
45783,459679,1776910741.5097558,1
45784,460581,1776910746.0807834,0
45785,461542,1776910751.7231946,1
45786,462503,1776910753.9268477,1
45787,463405,1776911015.9240098,0
45788,464366,1776911022.8099186,1
45789,465327,1776911028.3128233,1
45790,466229,1776911033.2990143,0
45791,467190,1776911037.1250863,1
45792,468092,1776911043.857464,0
45793,469053,1776911049.4786344,1
45794,469955,1776911058.366737,0
45795,470266,1776911532.645461,1
45796,471227,1776911535.492745,1
45797,472129,1776911539.925945,0
45798,473031,1776911552.8028092,0
45799,473933,1776911558.512241,0
45800,474894,1776911564.8237004,1
45801,475796,1776911572.1600733,0
45802,476757,1776911578.9771147,1
45803,477718,1776912022.7227883,1
45804,478620,1776912028.077162,0
45805,479581,1776912033.6096885,1
45806,479823,1776912034.8546524,0
45807,480784,1776912039.6203394,1
45808,480980,1776912041.3921416,0
45809,481155,1776912045.2005107,1
45810,482116,1776912053.5487473,1
45811,483018,1776912416.7928064,0
45812,483920,1776912422.2945445,0
45813,484822,1776912426.67578,0
45814,485783,1776912430.9455824,1
45815,485998,1776912432.6100416,0
45816,486151,1776912436.8545065,1
45817,487112,1776912444.2246459,1
45818,487277,1776912444.9772334,0
45819,488179,1776912784.7050996,0
45820,489140,1776912791.7180297,1
45821,490042,1776912795.571031,0
45822,491003,1776912799.5916562,1
45823,491905,1776912804.5699117,0
45824,492807,1776912808.394093,0
45825,493709,1776912810.8775527,0
45826,493913,1776912812.9597912,1
45827,494815,1776913200.7171116,0
45828,495776,1776913207.6442983,1
45829,496074,1776913208.9913676,0
45830,496296,1776913210.217613,1
45831,497198,1776913216.3445451,0
45832,497474,1776913218.1645277,0
45833,497648,1776913221.6850362,0
45834,498609,1776913227.5804281,1
45835,498720,1776913525.7622793,1
45836,499681,1776913531.2462401,1
45837,500583,1776913535.8952327,0
45838,500795,1776913537.7689955,1
45839,501697,1776913543.353133,0
45840,502599,1776913549.569767,0
45841,503560,1776913554.8645816,1
45842,503795,1776913557.3547385,1
45843,504697,1776913913.1218488,0
45844,504908,1776913914.360206,1
45845,505034,1776913914.9862008,0
45846,505995,1776913919.1599152,1
45847,506897,1776913930.8991225,0
45848,507799,1776913934.2726579,0
45849,508760,1776913940.312696,1
45850,509662,1776913944.5193458,0
45851,510564,1776914308.8212106,0
45852,511466,1776914311.9528463,0
45853,512368,1776914316.2297385,0
45854,513270,1776914324.6016712,0
45855,514172,1776914326.5364864,0
45856,515074,1776914329.6910222,0
45857,515976,1776914334.7652807,0
45858,516937,1776914342.3224008,1
45859,517898,1776914686.5455382,1
45860,518859,1776914692.407937,1
45861,519102,1776914693.7961333,0
45862,520004,1776914699.653471,0
45863,520965,1776914706.984458,1
45864,521867,1776914708.870278,0
45865,522769,1776914713.4310093,0
45866,523730,1776914726.625689,1
45867,524632,1776915131.0188742,0
45868,525534,1776915136.6499243,0
45869,525691,1776915137.4683876,0
45870,525963,1776915139.1360993,0
45871,526924,1776915145.1707664,1
45872,527083,1776915146.086425,1
45873,528044,1776915155.403454,1
45874,528946,1776915159.9303682,0
45875,529848,1776915513.2740653,0
45876,530809,1776915519.3319273,1
45877,531770,1776915523.5396895,1
45878,532672,1776915528.6449003,0
45879,533574,1776915531.8237424,0
45880,534535,1776915539.9777048,1
45881,535496,1776915543.788609,1
45882,536457,1776915548.4039986,1
45883,537418,1776915954.947001,1
45884,537622,1776915955.9327927,1
45885,538524,1776915959.8728404,0
45886,539426,1776915972.1156464,0
45887,540387,1776915977.118067,1
45888,541289,1776915981.277793,0
45889,542191,1776915987.195303,0
45890,543152,1776915993.5467806,1
45891,544054,1776916420.3840647,0
45892,544230,1776916421.2939742,0
45893,545191,1776916427.4783618,1
45894,546152,1776916441.944249,1
45895,547054,1776916446.6606166,0
45896,548015,1776916451.1953802,1
45897,548976,1776916460.7318363,1
45898,549878,1776916465.582123,0
45899,550839,1776916900.7652936,1
45900,551084,1776916902.1389196,1
45901,551986,1776916905.6818416,0
45902,552888,1776916910.6425893,0
45903,553849,1776916920.7434409,1
45904,554751,1776916924.9124758,0
45905,555712,1776916931.4091752,1
45906,556614,1776916936.1417215,0
45907,556806,1776917287.0611,1
45908,557708,1776917291.11633,0
45909,557843,1776917292.2150877,1
45910,558046,1776917293.0477817,1
45911,559007,1776917297.9560611,1
45912,559968,1776917307.9965482,1
45913,560929,1776917312.651929,1
45914,561062,1776917313.2620866,0
45915,562023,1776917583.9296186,1
45916,562984,1776917590.0643096,1
45917,563945,1776917598.62631,1
45918,564906,1776917604.752791,1
45919,565808,1776917609.278287,0
45920,566769,1776917612.0367336,1
45921,566943,1776917613.762928,0
45922,567187,1776917617.302915,1
45923,568148,1776918065.08891,1
45924,569109,1776918071.2594655,1
45925,569288,1776918072.7987785,1
45926,569457,1776918073.7765903,0
45927,570418,1776918086.0787828,1
45928,571320,1776918091.214656,0
45929,572222,1776918095.2215476,0
45930,572494,1776918096.682739,1
45931,573455,1776918475.2891269,1
45932,574357,1776918479.9226477,0
45933,574491,1776918480.6366313,1
45934,575393,1776918492.6947958,0
45935,576354,1776918499.1400218,1
45936,577256,1776918504.9675424,0
45937,578217,1776918511.518955,1
45938,579178,1776918517.579494,1
45939,580080,1776918980.0086477,0
45940,580982,1776918982.689995,0
45941,581884,1776918987.8681138,0
45942,582786,1776918989.730671,0
45943,583688,1776918998.979893,0
45944,584649,1776919003.0790045,1
45945,585551,1776919006.892237,0
45946,585741,1776919008.0017002,1
45947,586643,1776919338.7649806,0
45948,587604,1776919344.2308059,1
45949,587837,1776919345.4556117,0
45950,588739,1776919352.9486883,0
45951,589641,1776919358.2212746,0
45952,590142,1776919361.532882,0
45953,591103,1776919369.1131582,1
45954,592005,1776919374.3342733,0
45955,592966,1776919757.0980966,1
45956,593927,1776919762.9498994,1
45957,594888,1776919769.3274121,1
45958,595790,1776919773.0861294,0
45959,596751,1776919778.798558,1
45960,596905,1776919780.479064,1
45961,597866,1776919787.4349346,1
45962,597979,1776919787.889038,0
45963,598940,1776920153.530631,1
45964,599842,1776920157.9383337,0
45965,600803,1776920164.3790483,1
45966,601764,1776920169.2862966,1
45967,602666,1776920172.8780124,0
45968,603568,1776920176.298265,0
45969,604529,1776920183.6627967,1
45970,604696,1776920184.5804079,0
45971,605598,1776920595.0422244,0
45972,606559,1776920601.2619464,1
45973,607520,1776920607.025561,1
45974,608481,1776920611.5174608,1
45975,609383,1776920615.693685,0
45976,610285,1776920622.2747414,0
45977,610493,1776920623.355035,0
45978,611454,1776920630.2156405,1
45979,612415,1776921097.5154197,1
45980,613376,1776921102.7142425,1
45981,613569,1776921104.0339875,0
45982,614471,1776921114.5565443,0
45983,615373,1776921118.9639506,0
45984,616275,1776921125.1327102,0
45985,616518,1776921127.1706703,0
45986,617479,1776921131.8215413,1
45987,618381,1776921560.8919754,0
45988,618560,1776921561.9356885,0
45989,619521,1776921569.4336858,1
45990,620423,1776921583.4582262,0
45991,621384,1776921591.2590172,1
45992,621533,1776921591.8850265,0
45993,622494,1776921595.7346525,1
45994,623455,1776921603.004965,1
45995,624416,1776922024.7658763,1
45996,625377,1776922030.486523,1
45997,626279,1776922033.8398843,0
45998,626413,1776922035.2979174,0
45999,627374,1776922041.780132,1
46000,628276,1776922046.5636184,0
