train_episode,train_steps,percent_done,env
45380,143175,0.5625,1
45381,144136,0.3125,1
45382,145038,0.35714285714285715,0
45383,145999,0.3125,1
45384,146960,0.1875,1
45385,147144,1.0,0
45386,148046,0.7857142857142857,0
45387,148948,0.5714285714285714,0
45388,149200,1.0,0
45389,149407,1.0,0
45390,150368,0.4375,1
45391,150513,1.0,1
45392,151474,0.875,1
45393,152435,0.4375,1
45394,153337,0.6428571428571429,0
45395,154239,0.6428571428571429,0
45396,155141,0.8571428571428571,0
45397,155353,1.0,1
45398,156255,0.8571428571428571,0
45399,157216,0.8125,1
45400,158177,0.875,1
45401,159079,0.42857142857142855,0
45402,160040,0.6875,1
45403,161001,0.4375,1
45404,161903,0.6428571428571429,0
45405,162147,1.0,1
45406,162299,1.0,0
45407,162553,1.0,0
45408,162707,1.0,0
45409,162929,1.0,1
45410,163831,0.35714285714285715,0
45411,164792,0.6875,1
45412,165694,0.8571428571428571,0
45413,166655,0.6875,1
45414,166797,1.0,0
45415,167758,0.625,1
45416,167898,1.0,0
45417,168800,0.5,0
45418,168976,1.0,0
45419,169878,0.42857142857142855,0
45420,170049,1.0,0
45421,170951,0.5714285714285714,0
45422,171912,0.4375,1
45423,172873,0.375,1
45424,173834,0.5,1
45425,174795,0.3125,1
45426,175697,0.5,0
45427,175871,1.0,1
45428,176832,0.125,1
45429,176998,1.0,0
45430,177900,0.35714285714285715,0
45431,178861,0.8125,1
45432,179822,0.1875,1
45433,180783,0.625,1
45434,181744,0.25,1
45435,182705,0.625,1
45436,183607,0.7857142857142857,0
45437,184509,0.2857142857142857,0
45438,185470,0.875,1
45439,185745,1.0,1
45440,186647,0.6428571428571429,0
45441,186826,1.0,1
45442,187728,0.6428571428571429,0
45443,188630,0.5,0
45444,189532,0.7857142857142857,0
45445,190493,0.3125,1
45446,191454,0.375,1
45447,192356,0.2857142857142857,0
45448,193258,0.5714285714285714,0
45449,194219,0.375,1
45450,194394,1.0,0
45451,194634,1.0,0
45452,195536,0.6428571428571429,0
45453,196497,0.5625,1
45454,196688,1.0,0
45455,197649,0.375,1
45456,198610,0.75,1
45457,199571,0.375,1
45458,200532,0.4375,1
45459,201434,0.5714285714285714,0
45460,202336,0.5,0
45461,202521,1.0,0
45462,203423,0.14285714285714285,0
45463,204325,0.6428571428571429,0
45464,205227,0.8571428571428571,0
45465,206129,0.2857142857142857,0
45466,206345,1.0,1
45467,207247,0.2857142857142857,0
45468,207561,1.0,1
45469,208522,0.5,1
45470,209424,0.5,0
45471,210385,0.4375,1
45472,211287,0.8571428571428571,0
45473,211474,1.0,0
45474,212435,0.4375,1
45475,213337,0.8571428571428571,0
45476,214298,0.375,1
45477,215200,0.5,0
45478,216102,0.2857142857142857,0
45479,216259,1.0,0
45480,217161,0.5,0
45481,217282,1.0,0
45482,217503,1.0,0
45483,218464,0.5,1
45484,219366,0.5714285714285714,0
45485,220268,0.8571428571428571,0
45486,221170,0.21428571428571427,0
45487,221328,1.0,1
45488,222289,0.5625,1
45489,223191,0.8571428571428571,0
45490,224093,0.2857142857142857,0
45491,224995,0.42857142857142855,0
45492,225897,0.42857142857142855,0
45493,226093,1.0,0
45494,227054,0.875,1
45495,227339,1.0,1
45496,228300,0.4375,1
45497,229202,0.7142857142857143,0
45498,230104,0.7142857142857143,0
45499,230268,1.0,0
45500,231229,0.4375,1
45501,232190,0.3125,1
45502,232440,1.0,0
45503,233401,0.75,1
45504,233563,1.0,0
45505,234465,0.35714285714285715,0
45506,235426,0.3125,1
45507,236328,0.5714285714285714,0
45508,237289,0.25,1
45509,237466,1.0,1
45510,238427,0.625,1
45511,239388,0.8125,1
45512,239580,1.0,0
45513,240541,0.875,1
45514,240764,1.0,1
45515,241666,0.6428571428571429,0
45516,242627,0.625,1
45517,243529,0.2857142857142857,0
45518,243773,1.0,1
45519,244734,0.0625,1
45520,245636,0.7142857142857143,0
45521,246597,0.875,1
45522,247558,0.25,1
45523,248519,0.6875,1
45524,249421,0.5714285714285714,0
45525,250382,0.625,1
45526,251284,0.5,0
45527,252245,0.3125,1
45528,253147,0.7142857142857143,0
45529,254108,0.375,1
45530,255010,0.5,0
45531,255971,0.5625,1
45532,256873,0.7142857142857143,0
45533,257775,0.5,0
45534,257998,1.0,0
45535,258900,0.5714285714285714,0
45536,259861,0.8125,1
45537,260049,1.0,0
45538,261010,0.375,1
45539,261912,0.8571428571428571,0
45540,262873,0.0,1
45541,263834,0.125,1
45542,263959,1.0,0
45543,264861,0.21428571428571427,0
45544,265822,0.625,1
45545,266783,0.25,1
45546,267744,0.875,1
45547,267893,1.0,0
45548,268795,0.5,0
45549,269756,0.375,1
45550,269936,1.0,0
45551,270897,0.3125,1
45552,271858,0.875,1
45553,271973,1.0,1
45554,272934,0.625,1
45555,273895,0.4375,1
45556,274053,1.0,0
45557,274955,0.5,0
45558,275857,0.7857142857142857,0
45559,276759,0.14285714285714285,0
45560,277661,0.21428571428571427,0
45561,278563,0.7857142857142857,0
45562,279465,0.7142857142857143,0
45563,280367,0.6428571428571429,0
45564,280624,1.0,0
45565,281585,0.1875,1
45566,282546,0.75,1
45567,283448,0.8571428571428571,0
45568,284409,0.75,1
45569,285370,0.125,1
45570,286331,0.4375,1
45571,287233,0.6428571428571429,0
45572,287424,1.0,0
45573,288385,0.3125,1
45574,288605,1.0,0
45575,289566,0.8125,1
45576,290468,0.5,0
45577,291429,0.25,1
45578,291621,1.0,0
45579,291774,1.0,0
45580,292676,0.14285714285714285,0
45581,293637,0.875,1
45582,293884,1.0,0
45583,294786,0.7857142857142857,0
45584,295747,0.6875,1
45585,295925,1.0,1
45586,296213,1.0,1
45587,296408,1.0,0
45588,296575,1.0,0
45589,297536,0.5,1
45590,297712,1.0,0
45591,297990,1.0,0
45592,298160,1.0,0
45593,299121,0.875,1
45594,300023,0.7142857142857143,0
45595,300984,0.375,1
45596,301886,0.42857142857142855,0
45597,302788,0.6428571428571429,0
45598,303690,0.42857142857142855,0
45599,304592,0.7142857142857143,0
45600,305494,0.42857142857142855,0
45601,306455,0.875,1
45602,307416,0.3125,1
45603,308318,0.7142857142857143,0
45604,309220,0.42857142857142855,0
45605,309456,1.0,0
45606,310358,0.8571428571428571,0
45607,311319,0.875,1
45608,312221,0.6428571428571429,0
45609,313123,0.8571428571428571,0
45610,314084,0.1875,1
45611,314986,0.7142857142857143,0
45612,315947,0.8125,1
45613,316107,1.0,0
45614,317068,0.625,1
45615,318029,0.5625,1
45616,318990,0.5,1
45617,319951,0.3125,1
45618,320912,0.5625,1
45619,321873,0.875,1
45620,322834,0.875,1
45621,323795,0.625,1
45622,324697,0.6428571428571429,0
45623,324956,1.0,1
45624,325917,0.75,1
45625,326819,0.35714285714285715,0
45626,327020,1.0,0
45627,327981,0.4375,1
45628,328883,0.2857142857142857,0
45629,329785,0.2857142857142857,0
45630,330746,0.6875,1
45631,331707,0.8125,1
45632,332668,0.3125,1
45633,332813,1.0,1
45634,333774,0.6875,1
45635,334735,0.75,1
45636,335637,0.8571428571428571,0
45637,336598,0.9375,1
45638,337500,0.35714285714285715,0
45639,338461,0.1875,1
45640,339422,0.375,1
45641,340383,0.375,1
45642,341344,0.375,1
45643,342305,0.375,1
45644,343207,0.35714285714285715,0
45645,344109,0.5,0
45646,345070,0.5625,1
45647,346031,0.5,1
45648,346992,0.4375,1
45649,347894,0.6428571428571429,0
45650,348796,0.6428571428571429,0
45651,349757,0.375,1
45652,350718,0.5625,1
45653,351679,0.375,1
45654,352640,0.875,1
45655,353542,0.8571428571428571,0
45656,354444,0.8571428571428571,0
45657,355405,0.8125,1
45658,356307,0.5,0
45659,357268,0.25,1
45660,358229,0.875,1
45661,359131,0.5,0
45662,359378,1.0,0
45663,360339,0.25,1
45664,361241,0.8571428571428571,0
45665,362143,0.5,0
45666,363104,0.3125,1
45667,364065,0.375,1
45668,364967,0.5,0
45669,365869,0.5714285714285714,0
45670,366830,0.5,1
45671,367732,0.6428571428571429,0
45672,368634,0.2857142857142857,0
45673,369595,0.875,1
45674,370556,0.5625,1
45675,371458,0.14285714285714285,0
45676,372360,0.07142857142857142,0
45677,373321,0.4375,1
45678,373483,1.0,0
45679,374444,0.1875,1
45680,374679,1.0,1
45681,375581,0.14285714285714285,0
45682,376542,0.8125,1
45683,377444,0.5714285714285714,0
45684,378346,0.14285714285714285,0
45685,379307,0.5,1
45686,380268,0.75,1
45687,381170,0.5714285714285714,0
45688,382072,0.35714285714285715,0
45689,382974,0.14285714285714285,0
45690,383935,0.125,1
45691,384837,0.7857142857142857,0
45692,385739,0.2857142857142857,0
45693,386641,0.0,0
45694,387543,0.2857142857142857,0
45695,388504,0.625,1
45696,388697,1.0,0
45697,389599,0.7857142857142857,0
45698,390560,0.875,1
45699,391462,0.2857142857142857,0
45700,392423,0.625,1
45701,393384,0.875,1
45702,394286,0.6428571428571429,0
45703,395247,0.625,1
45704,396149,0.7142857142857143,0
45705,397051,0.7857142857142857,0
45706,398012,0.1875,1
45707,398914,0.5714285714285714,0
45708,399875,0.875,1
45709,400777,0.5,0
45710,400922,1.0,0
45711,401883,0.4375,1
45712,402785,0.21428571428571427,0
45713,403746,0.625,1
45714,404707,0.5,1
45715,405668,0.5,1
45716,406629,0.0,1
45717,407590,0.5,1
45718,408551,0.75,1
45719,409453,0.7857142857142857,0
45720,410355,0.5714285714285714,0
45721,410630,1.0,1
45722,411591,0.625,1
45723,412493,0.35714285714285715,0
45724,413395,0.42857142857142855,0
45725,414356,0.1875,1
45726,415258,0.14285714285714285,0
45727,416160,0.42857142857142855,0
45728,417062,0.5714285714285714,0
45729,418023,0.875,1
45730,418984,0.875,1
45731,419945,0.375,1
45732,420906,0.875,1
45733,421808,0.35714285714285715,0
45734,422710,0.35714285714285715,0
45735,423671,0.1875,1
45736,424573,0.42857142857142855,0
45737,425534,0.75,1
45738,426436,0.5,0
45739,427397,0.1875,1
45740,428358,0.875,1
45741,429260,0.35714285714285715,0
45742,430162,0.35714285714285715,0
45743,431064,0.6428571428571429,0
45744,431966,0.21428571428571427,0
45745,432927,0.6875,1
45746,433888,0.3125,1
45747,434790,0.8571428571428571,0
45748,434925,1.0,0
45749,435886,0.5625,1
45750,436052,1.0,0
45751,436954,0.5,0
45752,437915,0.125,1
45753,438817,0.5714285714285714,0
45754,439778,0.5625,1
45755,440680,0.42857142857142855,0
45756,441641,0.75,1
45757,441802,1.0,0
45758,442009,1.0,1
45759,442911,0.5714285714285714,0
45760,443872,0.0625,1
45761,444774,0.07142857142857142,0
45762,445735,0.375,1
45763,446696,0.8125,1
45764,446935,1.0,1
45765,447169,1.0,1
45766,448130,0.5,1
45767,449032,0.7857142857142857,0
45768,449993,0.3125,1
45769,450124,1.0,0
45770,451085,0.8125,1
45771,452046,0.3125,1
45772,452948,0.35714285714285715,0
45773,453106,1.0,1
45774,453314,1.0,0
45775,454275,0.875,1
45776,455236,0.5625,1
45777,456197,0.3125,1
45778,457099,0.6428571428571429,0
45779,458060,0.25,1
45780,459021,0.5,1
45781,459251,1.0,0
45782,459458,1.0,0
45783,459679,1.0,1
45784,460581,0.7142857142857143,0
45785,461542,0.3125,1
45786,462503,0.3125,1
45787,463405,0.35714285714285715,0
45788,464366,0.625,1
45789,465327,0.5625,1
45790,466229,0.8571428571428571,0
45791,467190,0.0625,1
45792,468092,0.35714285714285715,0
45793,469053,0.5625,1
45794,469955,0.7857142857142857,0
45795,470266,1.0,1
45796,471227,0.0625,1
45797,472129,0.6428571428571429,0
45798,473031,0.6428571428571429,0
45799,473933,0.7857142857142857,0
45800,474894,0.25,1
45801,475796,0.2857142857142857,0
45802,476757,0.875,1
45803,477718,0.875,1
45804,478620,0.5,0
45805,479581,0.5625,1
45806,479823,1.0,0
45807,480784,0.25,1
45808,480980,1.0,0
45809,481155,1.0,1
45810,482116,0.1875,1
45811,483018,0.42857142857142855,0
45812,483920,0.7857142857142857,0
45813,484822,0.7857142857142857,0
45814,485783,0.5625,1
45815,485998,1.0,0
45816,486151,1.0,1
45817,487112,0.5625,1
45818,487277,1.0,0
45819,488179,0.2857142857142857,0
45820,489140,0.875,1
45821,490042,0.5714285714285714,0
45822,491003,0.375,1
45823,491905,0.7857142857142857,0
45824,492807,0.5714285714285714,0
45825,493709,0.35714285714285715,0
45826,493913,1.0,1
45827,494815,0.5,0
45828,495776,0.875,1
45829,496074,1.0,0
45830,496296,1.0,1
45831,497198,0.2857142857142857,0
45832,497474,1.0,0
45833,497648,1.0,0
45834,498609,0.6875,1
45835,498720,1.0,1
45836,499681,0.5,1
45837,500583,0.42857142857142855,0
45838,500795,1.0,1
45839,501697,0.8571428571428571,0
45840,502599,0.5,0
45841,503560,0.6875,1
45842,503795,1.0,1
45843,504697,0.35714285714285715,0
45844,504908,1.0,1
45845,505034,1.0,0
45846,505995,0.1875,1
45847,506897,0.7857142857142857,0
45848,507799,0.35714285714285715,0
45849,508760,0.875,1
45850,509662,0.42857142857142855,0
45851,510564,0.14285714285714285,0
45852,511466,0.5714285714285714,0
45853,512368,0.5,0
45854,513270,0.5,0
45855,514172,0.0,0
45856,515074,0.5,0
45857,515976,0.7857142857142857,0
45858,516937,0.5,1
45859,517898,0.8125,1
45860,518859,0.5,1
45861,519102,1.0,0
45862,520004,0.2857142857142857,0
45863,520965,0.5,1
45864,521867,0.14285714285714285,0
45865,522769,0.5,0
45866,523730,0.4375,1
45867,524632,0.5714285714285714,0
45868,525534,0.8571428571428571,0
45869,525691,1.0,0
45870,525963,1.0,0
45871,526924,0.25,1
45872,527083,1.0,1
45873,528044,0.75,1
45874,528946,0.6428571428571429,0
45875,529848,0.5,0
45876,530809,0.4375,1
45877,531770,0.3125,1
45878,532672,0.8571428571428571,0
45879,533574,0.35714285714285715,0
45880,534535,0.625,1
45881,535496,0.125,1
45882,536457,0.5625,1
45883,537418,0.3125,1
45884,537622,1.0,1
45885,538524,0.5,0
45886,539426,0.8571428571428571,0
45887,540387,0.5625,1
45888,541289,0.42857142857142855,0
45889,542191,0.7142857142857143,0
45890,543152,0.75,1
45891,544054,0.21428571428571427,0
45892,544230,1.0,0
45893,545191,0.375,1
45894,546152,0.5625,1
45895,547054,0.42857142857142855,0
45896,548015,0.375,1
45897,548976,0.5,1
45898,549878,0.7857142857142857,0
45899,550839,0.3125,1
45900,551084,1.0,1
45901,551986,0.5,0
45902,552888,0.5714285714285714,0
45903,553849,0.125,1
45904,554751,0.5714285714285714,0
45905,555712,0.75,1
45906,556614,0.5,0
45907,556806,1.0,1
45908,557708,0.7142857142857143,0
45909,557843,1.0,1
45910,558046,1.0,1
45911,559007,0.5,1
45912,559968,0.625,1
45913,560929,0.4375,1
45914,561062,1.0,0
45915,562023,0.875,1
45916,562984,0.875,1
45917,563945,0.5,1
45918,564906,0.4375,1
45919,565808,0.5714285714285714,0
45920,566769,0.25,1
45921,566943,1.0,0
45922,567187,1.0,1
45923,568148,0.6875,1
45924,569109,0.8125,1
45925,569288,1.0,1
45926,569457,1.0,0
45927,570418,0.0625,1
45928,571320,0.8571428571428571,0
45929,572222,0.42857142857142855,0
45930,572494,1.0,1
45931,573455,0.8125,1
45932,574357,0.5714285714285714,0
45933,574491,1.0,1
45934,575393,0.21428571428571427,0
45935,576354,0.1875,1
45936,577256,0.7857142857142857,0
45937,578217,0.875,1
45938,579178,0.75,1
45939,580080,0.42857142857142855,0
45940,580982,0.42857142857142855,0
45941,581884,0.2857142857142857,0
45942,582786,0.2857142857142857,0
45943,583688,0.5714285714285714,0
45944,584649,0.4375,1
45945,585551,0.42857142857142855,0
45946,585741,1.0,1
45947,586643,0.7142857142857143,0
45948,587604,0.5625,1
45949,587837,1.0,0
45950,588739,0.35714285714285715,0
45951,589641,0.7142857142857143,0
45952,590142,1.0,0
45953,591103,0.75,1
45954,592005,0.5714285714285714,0
45955,592966,0.3125,1
45956,593927,0.375,1
45957,594888,0.625,1
45958,595790,0.5,0
45959,596751,0.5,1
45960,596905,1.0,1
45961,597866,0.5625,1
45962,597979,1.0,0
45963,598940,0.4375,1
45964,599842,0.5,0
45965,600803,0.8125,1
45966,601764,0.5625,1
45967,602666,0.5714285714285714,0
45968,603568,0.21428571428571427,0
45969,604529,0.6875,1
45970,604696,1.0,0
45971,605598,0.5714285714285714,0
45972,606559,0.8125,1
45973,607520,0.625,1
45974,608481,0.25,1
45975,609383,0.35714285714285715,0
45976,610285,0.9285714285714286,0
45977,610493,1.0,0
45978,611454,0.875,1
45979,612415,0.875,1
45980,613376,0.6875,1
45981,613569,1.0,0
45982,614471,0.8571428571428571,0
45983,615373,0.7857142857142857,0
45984,616275,0.6428571428571429,0
45985,616518,1.0,0
45986,617479,0.5625,1
45987,618381,0.5714285714285714,0
45988,618560,1.0,0
45989,619521,0.4375,1
45990,620423,0.5714285714285714,0
45991,621384,0.625,1
45992,621533,1.0,0
45993,622494,0.25,1
45994,623455,0.625,1
45995,624416,0.5625,1
45996,625377,0.8125,1
45997,626279,0.5,0
45998,626413,1.0,0
45999,627374,0.875,1
46000,628276,0.7142857142857143,0
