train_episode,train_steps,reward,env
45439,185745,-1849.0,1
45440,186647,-6445.0,0
45441,186826,-1313.0,1
45442,187728,-5085.0,0
45443,188630,-6977.0,0
45444,189532,-4069.0,0
45445,190493,-11077.0,1
45446,191454,-9962.0,1
45447,192356,-9351.0,0
45448,193258,-6373.0,0
45449,194219,-9935.0,1
45450,194394,-1325.0,0
45451,194634,-1526.0,0
45452,195536,-5289.0,0
45453,196497,-7544.0,1
45454,196688,-1451.0,0
45455,197649,-10031.0,1
45456,198610,-4807.0,1
45457,199571,-10048.0,1
45458,200532,-9279.0,1
45459,201434,-6001.0,0
45460,202336,-6775.0,0
45461,202521,-1300.0,0
45462,203423,-10944.0,0
45463,204325,-5404.0,0
45464,205227,-2950.0,0
45465,206129,-9252.0,0
45466,206345,-1613.0,1
45467,207247,-9531.0,0
45468,207561,-1958.0,1
45469,208522,-8183.0,1
45470,209424,-7649.0,0
45471,210385,-9235.0,1
45472,211287,-2949.0,0
45473,211474,-1110.0,0
45474,212435,-9144.0,1
45475,213337,-2779.0,0
45476,214298,-9884.0,1
45477,215200,-7481.0,0
45478,216102,-9451.0,0
45479,216259,-1421.0,0
45480,217161,-6933.0,0
45481,217282,-1107.0,0
45482,217503,-1218.0,0
45483,218464,-8564.0,1
45484,219366,-5802.0,0
45485,220268,-3177.0,0
45486,221170,-10040.0,0
45487,221328,-1339.0,1
45488,222289,-7547.0,1
45489,223191,-2769.0,0
45490,224093,-9259.0,0
45491,224995,-7589.0,0
45492,225897,-7499.0,0
45493,226093,-1569.0,0
45494,227054,-3426.0,1
45495,227339,-2126.0,1
45496,228300,-9272.0,1
45497,229202,-4515.0,0
45498,230104,-4561.0,0
45499,230268,-1065.0,0
45500,231229,-9107.0,1
45501,232190,-11000.0,1
45502,232440,-1560.0,0
45503,233401,-4829.0,1
45504,233563,-1092.0,0
45505,234465,-8349.0,0
45506,235426,-11153.0,1
45507,236328,-6122.0,0
45508,237289,-11815.0,1
45509,237466,-1426.0,1
45510,238427,-6914.0,1
45511,239388,-3617.0,1
45512,239580,-1213.0,0
45513,240541,-3331.0,1
45514,240764,-1574.0,1
45515,241666,-5274.0,0
45516,242627,-6598.0,1
45517,243529,-9392.0,0
45518,243773,-1765.0,1
45519,244734,-14434.0,1
45520,245636,-4629.0,0
45521,246597,-2600.0,1
45522,247558,-11827.0,1
45523,248519,-5863.0,1
45524,249421,-6029.0,0
45525,250382,-6780.0,1
45526,251284,-6634.0,0
45527,252245,-11168.0,1
45528,253147,-5580.0,0
45529,254108,-9778.0,1
45530,255010,-6814.0,0
45531,255971,-7423.0,1
45532,256873,-4170.0,0
45533,257775,-6634.0,0
45534,257998,-1449.0,0
45535,258900,-6181.0,0
45536,259861,-3948.0,1
45537,260049,-1400.0,0
45538,261010,-10044.0,1
45539,261912,-2825.0,0
45540,262873,-15376.0,1
45541,263834,-13553.0,1
45542,263959,-1160.0,0
45543,264861,-10374.0,0
45544,265822,-6744.0,1
45545,266783,-11628.0,1
45546,267744,-3211.0,1
45547,267893,-996.0,0
45548,268795,-7055.0,0
45549,269756,-10086.0,1
45550,269936,-1284.0,0
45551,270897,-10932.0,1
45552,271858,-3555.0,1
45553,271973,-884.0,1
45554,272934,-6702.0,1
45555,273895,-8935.0,1
45556,274053,-1212.0,0
45557,274955,-6920.0,0
45558,275857,-3519.0,0
45559,276759,-10897.0,0
45560,277661,-10034.0,0
45561,278563,-3821.0,0
45562,279465,-4771.0,0
45563,280367,-5001.0,0
45564,280624,-1501.0,0
45565,281585,-12646.0,1
45566,282546,-4759.0,1
45567,283448,-3942.0,0
45568,284409,-4817.0,1
45569,285370,-13616.0,1
45570,286331,-9071.0,1
45571,287233,-5275.0,0
45572,287424,-1106.0,0
45573,288385,-10971.0,1
45574,288605,-1118.0,0
45575,289566,-4254.0,1
45576,290468,-7378.0,0
45577,291429,-11914.0,1
45578,291621,-1363.0,0
45579,291774,-1163.0,0
45580,292676,-10960.0,0
45581,293637,-3434.0,1
45582,293884,-1725.0,0
45583,294786,-4136.0,0
45584,295747,-5876.0,1
45585,295925,-1487.0,1
45586,296213,-1799.0,1
45587,296408,-1127.0,0
45588,296575,-1219.0,0
45589,297536,-8220.0,1
45590,297712,-1357.0,0
45591,297990,-1449.0,0
45592,298160,-1132.0,0
45593,299121,-3112.0,1
45594,300023,-4771.0,0
45595,300984,-10055.0,1
45596,301886,-7540.0,0
45597,302788,-5357.0,0
45598,303690,-7789.0,0
45599,304592,-4704.0,0
45600,305494,-7466.0,0
45601,306455,-3496.0,1
45602,307416,-10874.0,1
45603,308318,-4562.0,0
45604,309220,-7637.0,0
45605,309456,-1318.0,0
45606,310358,-2551.0,0
45607,311319,-3460.0,1
45608,312221,-5119.0,0
45609,313123,-3126.0,0
45610,314084,-12723.0,1
45611,314986,-4474.0,0
45612,315947,-3907.0,1
45613,316107,-1206.0,0
45614,317068,-6935.0,1
45615,318029,-7458.0,1
45616,318990,-8315.0,1
45617,319951,-10933.0,1
45618,320912,-7400.0,1
45619,321873,-3448.0,1
45620,322834,-3688.0,1
45621,323795,-7064.0,1
45622,324697,-5395.0,0
45623,324956,-1563.0,1
45624,325917,-4825.0,1
45625,326819,-8497.0,0
45626,327020,-1184.0,0
45627,327981,-9568.0,1
45628,328883,-9463.0,0
45629,329785,-9359.0,0
45630,330746,-5501.0,1
45631,331707,-3828.0,1
45632,332668,-11045.0,1
45633,332813,-1285.0,1
45634,333774,-6021.0,1
45635,334735,-5198.0,1
45636,335637,-2941.0,0
45637,336598,-2318.0,1
45638,337500,-8832.0,0
45639,338461,-12859.0,1
45640,339422,-9854.0,1
45641,340383,-10055.0,1
45642,341344,-10265.0,1
45643,342305,-10265.0,1
45644,343207,-8402.0,0
45645,344109,-6737.0,0
45646,345070,-7606.0,1
45647,346031,-8078.0,1
45648,346992,-9227.0,1
45649,347894,-5096.0,0
45650,348796,-5629.0,0
45651,349757,-10320.0,1
45652,350718,-7595.0,1
45653,351679,-10000.0,1
45654,352640,-3994.0,1
45655,353542,-2678.0,0
45656,354444,-3238.0,0
45657,355405,-3904.0,1
45658,356307,-6876.0,0
45659,357268,-11787.0,1
45660,358229,-3309.0,1
45661,359131,-6995.0,0
45662,359378,-1718.0,0
45663,360339,-11940.0,1
45664,361241,-3037.0,0
45665,362143,-6833.0,0
45666,363104,-10967.0,1
45667,364065,-10041.0,1
45668,364967,-6938.0,0
45669,365869,-5991.0,0
45670,366830,-8701.0,1
45671,367732,-5287.0,0
45672,368634,-9214.0,0
45673,369595,-3602.0,1
45674,370556,-7351.0,1
45675,371458,-10964.0,0
45676,372360,-11752.0,0
45677,373321,-8920.0,1
45678,373483,-1039.0,0
45679,374444,-12637.0,1
45680,374679,-2159.0,1
45681,375581,-10887.0,0
45682,376542,-4344.0,1
45683,377444,-6197.0,0
45684,378346,-10992.0,0
45685,379307,-8503.0,1
45686,380268,-5364.0,1
45687,381170,-6261.0,0
45688,382072,-8490.0,0
45689,382974,-11034.0,0
45690,383935,-13539.0,1
45691,384837,-3411.0,0
45692,385739,-9392.0,0
45693,386641,-12628.0,0
45694,387543,-9311.0,0
45695,388504,-6690.0,1
45696,388697,-1306.0,0
45697,389599,-3770.0,0
45698,390560,-3031.0,1
45699,391462,-9455.0,0
45700,392423,-6404.0,1
45701,393384,-3219.0,1
45702,394286,-5868.0,0
45703,395247,-6662.0,1
45704,396149,-4370.0,0
45705,397051,-3693.0,0
45706,398012,-12596.0,1
45707,398914,-6113.0,0
45708,399875,-3329.0,1
45709,400777,-6719.0,0
45710,400922,-856.0,0
45711,401883,-9186.0,1
45712,402785,-10354.0,0
45713,403746,-6751.0,1
45714,404707,-8174.0,1
45715,405668,-8256.0,1
45716,406629,-15376.0,1
45717,407590,-8191.0,1
45718,408551,-5261.0,1
45719,409453,-3931.0,0
45720,410355,-5895.0,0
45721,410630,-1818.0,1
45722,411591,-7159.0,1
45723,412493,-8501.0,0
45724,413395,-7913.0,0
45725,414356,-12768.0,1
45726,415258,-10906.0,0
45727,416160,-7594.0,0
45728,417062,-5811.0,0
45729,418023,-2922.0,1
45730,418984,-2991.0,1
45731,419945,-10167.0,1
45732,420906,-3233.0,1
45733,421808,-8473.0,0
45734,422710,-8479.0,0
45735,423671,-12821.0,1
45736,424573,-7761.0,0
45737,425534,-4687.0,1
45738,426436,-6756.0,0
45739,427397,-12667.0,1
45740,428358,-3029.0,1
45741,429260,-8339.0,0
45742,430162,-8461.0,0
45743,431064,-4966.0,0
45744,431966,-10131.0,0
45745,432927,-5792.0,1
45746,433888,-11322.0,1
45747,434790,-2778.0,0
45748,434925,-1063.0,0
45749,435886,-7198.0,1
45750,436052,-1315.0,0
45751,436954,-6622.0,0
45752,437915,-13629.0,1
45753,438817,-6223.0,0
45754,439778,-7208.0,1
45755,440680,-7955.0,0
45756,441641,-4586.0,1
45757,441802,-960.0,0
45758,442009,-1525.0,1
45759,442911,-6103.0,0
45760,443872,-15294.0,1
45761,444774,-11798.0,0
45762,445735,-10136.0,1
45763,446696,-4301.0,1
45764,446935,-1769.0,1
45765,447169,-2169.0,1
45766,448130,-8131.0,1
45767,449032,-3507.0,0
45768,449993,-10960.0,1
45769,450124,-1156.0,0
45770,451085,-3818.0,1
45771,452046,-10825.0,1
45772,452948,-8343.0,0
45773,453106,-1319.0,1
45774,453314,-1280.0,0
45775,454275,-3697.0,1
45776,455236,-7515.0,1
45777,456197,-10854.0,1
45778,457099,-5028.0,0
45779,458060,-11871.0,1
45780,459021,-8376.0,1
45781,459251,-1514.0,0
45782,459458,-1623.0,0
45783,459679,-1852.0,1
45784,460581,-4932.0,0
45785,461542,-10939.0,1
45786,462503,-11050.0,1
45787,463405,-8380.0,0
45788,464366,-6789.0,1
45789,465327,-7380.0,1
45790,466229,-3207.0,0
45791,467190,-14457.0,1
45792,468092,-8346.0,0
45793,469053,-7293.0,1
45794,469955,-3405.0,0
45795,470266,-2028.0,1
45796,471227,-14484.0,1
45797,472129,-5318.0,0
45798,473031,-5078.0,0
45799,473933,-3642.0,0
45800,474894,-12147.0,1
45801,475796,-9286.0,0
45802,476757,-3428.0,1
45803,477718,-3582.0,1
45804,478620,-6763.0,0
45805,479581,-7045.0,1
45806,479823,-1346.0,0
45807,480784,-11955.0,1
45808,480980,-1312.0,0
45809,481155,-1144.0,1
45810,482116,-12600.0,1
45811,483018,-7898.0,0
45812,483920,-3343.0,0
45813,484822,-4094.0,0
45814,485783,-7172.0,1
45815,485998,-1916.0,0
45816,486151,-1464.0,1
45817,487112,-7657.0,1
45818,487277,-1483.0,0
45819,488179,-9177.0,0
45820,489140,-2992.0,1
45821,490042,-5818.0,0
45822,491003,-9963.0,1
45823,491905,-3745.0,0
45824,492807,-5979.0,0
45825,493709,-8586.0,0
45826,493913,-1565.0,1
45827,494815,-6793.0,0
45828,495776,-3931.0,1
45829,496074,-1808.0,0
45830,496296,-1860.0,1
45831,497198,-9310.0,0
45832,497474,-1739.0,0
45833,497648,-1380.0,0
45834,498609,-5570.0,1
45835,498720,-978.0,1
45836,499681,-8072.0,1
45837,500583,-7471.0,0
45838,500795,-1379.0,1
45839,501697,-2779.0,0
45840,502599,-6860.0,0
45841,503560,-5647.0,1
45842,503795,-2081.0,1
45843,504697,-8452.0,0
45844,504908,-1174.0,1
45845,505034,-1133.0,0
45846,505995,-12652.0,1
45847,506897,-3967.0,0
45848,507799,-8385.0,0
45849,508760,-3432.0,1
45850,509662,-7740.0,0
45851,510564,-10866.0,0
45852,511466,-5982.0,0
45853,512368,-6869.0,0
45854,513270,-6779.0,0
45855,514172,-12628.0,0
45856,515074,-6904.0,0
45857,515976,-3522.0,0
45858,516937,-8266.0,1
45859,517898,-4248.0,1
45860,518859,-8367.0,1
45861,519102,-1777.0,0
45862,520004,-9408.0,0
45863,520965,-8264.0,1
45864,521867,-10881.0,0
45865,522769,-7008.0,0
45866,523730,-9308.0,1
45867,524632,-6079.0,0
45868,525534,-2804.0,0
45869,525691,-1077.0,0
45870,525963,-1639.0,0
45871,526924,-11795.0,1
45872,527083,-1284.0,1
45873,528044,-5175.0,1
45874,528946,-5142.0,0
45875,529848,-6875.0,0
45876,530809,-9190.0,1
45877,531770,-11010.0,1
45878,532672,-2794.0,0
45879,533574,-8509.0,0
45880,534535,-6976.0,1
45881,535496,-13514.0,1
45882,536457,-7645.0,1
45883,537418,-10819.0,1
45884,537622,-1860.0,1
45885,538524,-6829.0,0
45886,539426,-2965.0,0
45887,540387,-7897.0,1
45888,541289,-7670.0,0
45889,542191,-4538.0,0
45890,543152,-4972.0,1
45891,544054,-10174.0,0
45892,544230,-1237.0,0
45893,545191,-10331.0,1
45894,546152,-7389.0,1
45895,547054,-7826.0,0
45896,548015,-10173.0,1
45897,548976,-8438.0,1
45898,549878,-3937.0,0
45899,550839,-10842.0,1
45900,551084,-2255.0,1
45901,551986,-6894.0,0
45902,552888,-6188.0,0
45903,553849,-13583.0,1
45904,554751,-6260.0,0
45905,555712,-4846.0,1
45906,556614,-6780.0,0
45907,556806,-1248.0,1
45908,557708,-4303.0,0
45909,557843,-1177.0,1
45910,558046,-2129.0,1
45911,559007,-8205.0,1
45912,559968,-6451.0,1
45913,560929,-9235.0,1
45914,561062,-949.0,0
45915,562023,-3376.0,1
45916,562984,-3690.0,1
45917,563945,-8466.0,1
45918,564906,-9142.0,1
45919,565808,-5827.0,0
45920,566769,-11844.0,1
45921,566943,-1135.0,0
45922,567187,-1895.0,1
45923,568148,-5704.0,1
45924,569109,-3984.0,1
45925,569288,-1328.0,1
45926,569457,-1098.0,0
45927,570418,-14437.0,1
45928,571320,-3215.0,0
45929,572222,-7470.0,0
45930,572494,-1915.0,1
45931,573455,-4002.0,1
45932,574357,-5954.0,0
45933,574491,-998.0,1
45934,575393,-10080.0,0
45935,576354,-12639.0,1
45936,577256,-3743.0,0
45937,578217,-2905.0,1
45938,579178,-4618.0,1
45939,580080,-7590.0,0
45940,580982,-7650.0,0
45941,581884,-9181.0,0
45942,582786,-9382.0,0
45943,583688,-5977.0,0
45944,584649,-9314.0,1
45945,585551,-7481.0,0
45946,585741,-1333.0,1
45947,586643,-4306.0,0
45948,587604,-7580.0,1
45949,587837,-2059.0,0
45950,588739,-8571.0,0
45951,589641,-4160.0,0
45952,590142,-2450.0,0
45953,591103,-4640.0,1
45954,592005,-6283.0,0
45955,592966,-10822.0,1
45956,593927,-10087.0,1
45957,594888,-7686.0,1
45958,595790,-6758.0,0
45959,596751,-8423.0,1
45960,596905,-983.0,1
45961,597866,-7493.0,1
45962,597979,-1138.0,0
45963,598940,-9106.0,1
45964,599842,-6839.0,0
45965,600803,-4026.0,1
45966,601764,-7512.0,1
45967,602666,-6179.0,0
45968,603568,-10042.0,0
45969,604529,-5693.0,1
45970,604696,-1389.0,0
45971,605598,-6379.0,0
45972,606559,-3443.0,1
45973,607520,-6721.0,1
45974,608481,-11741.0,1
45975,609383,-8531.0,0
45976,610285,-2124.0,0
45977,610493,-1190.0,0
45978,611454,-2946.0,1
45979,612415,-3778.0,1
45980,613376,-5783.0,1
45981,613569,-1541.0,0
45982,614471,-3025.0,0
45983,615373,-3535.0,0
45984,616275,-4998.0,0
45985,616518,-1485.0,0
45986,617479,-7128.0,1
45987,618381,-5950.0,0
45988,618560,-1510.0,0
45989,619521,-8842.0,1
45990,620423,-5981.0,0
45991,621384,-6764.0,1
45992,621533,-1186.0,0
45993,622494,-11668.0,1
45994,623455,-6303.0,1
45995,624416,-7223.0,1
45996,625377,-4421.0,1
45997,626279,-6753.0,0
45998,626413,-1044.0,0
45999,627374,-3642.0,1
46000,628276,-4789.0,0
