train_episode,train_steps,reward,env
47501,47673,149.02127075195312,8
47502,47841,125.10964107513428,6
47503,48645,77.62948560714722,7
47504,49547,73.75166749954224,8
47505,49743,149.01936721801758,8
47506,50645,87.34883776307106,8
47507,51349,94.27886199951172,6
47508,52153,57.00824075937271,7
47509,52354,126.40368938446045,6
47510,53158,90.88890647888184,7
47511,54060,129.17914658784866,8
47512,54962,42.35610008239746,8
47513,55864,11.170371532440186,8
47514,56668,44.892123222351074,7
47515,56952,147.79046821594238,8
47516,57854,70.69378423690796,8
47517,58558,33.768067359924316,6
47518,59460,35.77168530784547,8
47519,59722,140.1858959197998,7
47520,59922,126.32743263244629,6
47521,60157,148.41567039489746,8
47522,60961,108.79048347473145,7
47523,61665,57.65554076433182,6
47524,62369,94.14468145370483,6
47525,63271,66.55302724055946,8
47526,63559,140.20035934448242,7
47527,63825,140.0044345855713,7
47528,64727,99.45978832244873,8
47529,65629,85.3093318939209,8
47530,66433,19.99602460861206,7
47531,67335,119.50968933105469,8
47532,68237,88.49771160259843,8
47533,68448,125.09854507446289,6
47534,69152,94.36004304885864,6
47535,70054,119.78239822387695,8
47536,70225,124.75817489624023,6
47537,70441,149.01283740997314,8
47538,70627,126.35862159729004,6
47539,71431,45.70882272720337,7
47540,72333,68.265426248312,8
47541,73235,106.66435182094574,8
47542,74137,19.572099056094885,8
47543,74314,125.10986137390137,6
47544,75216,117.56282424926758,8
47545,76118,87.07518720626831,8
47546,76395,138.32657051086426,7
47547,77199,35.888984978199005,7
47548,78003,86.49889203906059,7
47549,78303,150.24321174621582,8
47550,79107,71.83559332415462,7
47551,80009,118.19760227203369,8
47552,80205,136.49590682983398,7
47553,80414,147.26029205322266,8
47554,80576,125.11738681793213,6
47555,80863,140.2000675201416,7
47556,81567,94.77536296844482,6
47557,82469,120.40035820007324,8
47558,82673,126.3326063156128,6
47559,82882,127.28870391845703,6
47560,83092,149.02259731292725,8
47561,83338,138.31782817840576,7
47562,84042,94.73165082931519,6
47563,84298,149.01163959503174,8
47564,85200,86.4260802268982,8
47565,86102,107.94032740592957,8
47566,86906,82.55905616283417,7
47567,87808,119.46206092834473,8
47568,87981,125.11390686035156,6
47569,88883,59.20847749710083,8
47570,89075,126.35619831085205,6
47571,89879,96.6665661484003,7
47572,90055,146.05716705322266,8
47573,90859,78.32918739318848,7
47574,91093,148.61565971374512,8
47575,91797,79.01986932754517,6
47576,92699,105.89705607295036,8
47577,92853,124.76314449310303,6
47578,93064,126.35786533355713,6
47579,93868,76.17006063461304,7
47580,94672,41.702273700386286,7
47581,94816,124.83496761322021,6
47582,95718,121.08033066987991,8
47583,96620,137.4248840212822,8
47584,96814,137.66800022125244,7
47585,97017,126.35544490814209,6
47586,97309,140.00246715545654,7
47587,97558,124.83373260498047,6
47588,98362,59.301670705899596,7
47589,99264,120.37594318389893,8
47590,100166,117.46982622146606,8
47591,100316,124.76002407073975,6
47592,101218,51.420081950724125,8
47593,102022,44.53044607490301,7
47594,102189,125.11021423339844,6
47595,102993,56.513829573988914,7
47596,103697,65.4473996385932,6
47597,104080,151.5380802154541,8
47598,104982,65.34997056424618,8
47599,105786,86.70787087082863,7
47600,106092,140.2181911468506,7
47601,106994,116.94944620132446,8
47602,107896,38.825252290815115,8
47603,108024,124.83834075927734,6
47604,108828,76.65463752299547,7
47605,108984,124.76216506958008,6
47606,109788,82.06868094205856,7
47607,110025,149.0190668106079,8
47608,110729,94.86516427993774,6
47609,111533,29.996376037597656,7
47610,111825,150.2123146057129,8
47611,112727,43.457866191864014,8
47612,113118,151.5370979309082,8
47613,113381,148.33837604522705,8
47614,114185,25.162961948662996,7
47615,114365,124.75732707977295,6
47616,114593,138.32554817199707,7
47617,114790,149.0047903060913,8
47618,115087,150.22151470184326,8
47619,115361,139.24198150634766,7
47620,115572,147.15914249420166,8
47621,115845,139.99521732330322,7
47622,116091,140.19993591308594,7
47623,116334,139.47854900360107,7
47624,117138,77.11972665786743,7
47625,117942,107.7898097038269,7
47626,118844,96.18573646992445,8
47627,118992,135.3896942138672,7
47628,119225,148.33334350585938,8
47629,120029,75.60450220108032,7
47630,120833,54.357965379953384,7
47631,121026,137.67186450958252,7
47632,121928,87.48691844940186,8
47633,122077,124.83584403991699,6
47634,122881,77.20170545578003,7
47635,123150,126.39078998565674,6
47636,123335,126.3448429107666,6
47637,123615,151.53216361999512,8
47638,124419,54.53532210737467,7
47639,125223,109.1867413520813,7
47640,125927,84.21410340070724,6
47641,126829,106.59680962562561,8
47642,127731,103.31050872802734,8
47643,127927,137.67174625396729,7
47644,128078,124.8353624343872,6
47645,128980,67.24324918165803,8
47646,129211,138.3380880355835,7
47647,130113,88.4602609090507,8
47648,130326,126.35208892822266,6
47649,130629,148.96114826202393,8
47650,131531,85.72978918254375,8
47651,131759,147.55127429962158,8
47652,132661,53.771696373820305,8
47653,132820,124.7631664276123,6
47654,133624,51.89750162139535,7
