train_episode,train_steps,rel_skill,env
47813,215182,0.9389662889695021,6
47814,215986,0.7633284170016211,7
47815,216304,0.764356549902264,7
47816,216541,0.7148440663162884,8
47817,217443,0.7149803395343071,8
47818,218345,0.7150056394455402,8
47819,218649,0.802673318736336,7
47820,218871,0.802673318736336,7
47821,219116,0.8800895741311977,7
47822,219397,0.714676709307103,8
47823,219642,0.802673318736336,7
47824,219835,,9
47825,220763,,9
47826,221691,,9
47827,222593,0.7146767040917019,8
47828,223521,,9
47829,224449,,9
47830,224708,,9
47831,225512,0.802673318736336,7
47832,226440,,9
47833,227244,0.7637354894962745,7
47834,228146,0.7132662666367161,8
47835,229048,0.7148625862059582,8
47836,229950,0.7134321007487503,8
47837,230261,0.8021624023883408,7
47838,230530,0.8021623919575385,7
47839,231432,0.7136181341096416,8
47840,231631,0.879354228638659,7
47841,231877,0.7134320903179479,8
47842,232036,0.879354228638659,7
47843,232225,,9
47844,232432,0.7491696830700879,8
47845,233236,0.8802567277397362,7
47846,233460,0.8802567277397362,7
47847,234388,,9
47848,234626,0.8802567277397362,7
47849,235554,0.7647468951151465,9
47850,235842,0.7999410497675074,9
47851,236770,0.8006011005128866,9
47852,237019,0.7999853233083151,9
47853,237921,0.7850771123821563,8
47854,238725,0.8793494878389659,7
47855,238954,0.9185755775188877,7
47856,239144,0.7854754282181906,8
47857,239399,0.7975179795842524,9
47858,239654,0.7853160090496355,8
47859,240582,0.7975243110813122,9
47860,240798,0.879349493054367,7
47861,241602,0.8793494878389659,7
47862,241871,0.7862796430836076,8
47863,242105,0.7862796482990089,8
47864,242359,0.9177906231301114,7
47865,243261,0.7862037277037048,8
47866,244065,0.9193700865226672,7
47867,244421,0.7977837459987267,9
47868,245323,0.7863237601623791,8
47869,245570,0.7861888585948767,8
47870,246374,0.8810066137708273,7
47871,246630,0.7861888585948767,8
47872,246921,0.7860348790897757,8
47873,247179,0.7860348790897757,8
47874,247983,0.8042242121611047,7
47875,248911,0.7957700326558517,9
47876,249245,0.7858719134484029,8
47877,250049,0.7659078709899314,7
47878,250853,0.7638601428004141,7
47879,251657,0.7643389427078046,7
47880,252461,0.763979137394249,7
47881,252752,0.7857112843067688,8
47882,253040,0.7857112843067688,8
47883,253844,0.7635234782219938,7
47884,254101,0.7635234782219938,7
47885,255003,0.7862288398604946,8
47886,255905,0.7869909038533937,8
47887,256266,0.7861853381990651,8
47888,256468,0.7635234782219938,7
47889,256731,0.7861853381990651,8
47890,256983,0.764101840138339,7
47891,257885,0.7848475460674282,8
47892,258813,0.7905367582734855,9
47893,259141,0.7852915436025948,8
47894,259945,0.763652528109347,7
47895,260317,0.7853737904795574,8
47896,260588,0.764101840138339,7
47897,260948,0.7906246377837466,9
47898,261167,0.7639517930457447,7
47899,262095,0.7924105058942903,9
47900,262997,0.7855277699846583,8
47901,263244,0.7644204907210059,7
47902,264172,0.7511715865094686,9
47903,265100,0.784368628440982,9
47904,266002,0.7856840494816897,8
47905,266275,0.7642742873790979,7
47906,267177,0.7858083533539487,8
47907,267434,0.7844231241681463,9
47908,268362,0.7874369428456023,9
47909,269290,0.78584270422144,9
47910,270094,0.7643122502844504,7
47911,270996,0.7859119312218292,8
47912,271212,0.7863749649713848,8
47913,271456,0.8024965896511899,7
47914,272358,0.7862902355634499,8
47915,273162,0.7640665162259949,7
47916,274090,0.788692190822408,9
47917,274294,0.8018684154379602,7
47918,275098,0.8018684154379602,7
47919,275902,0.762060380861067,7
47920,276191,0.7620603860764682,7
47921,276447,0.762060380861067,7
47922,276697,0.800600817391107,7
47923,277146,0.7862902355634499,8
47924,278074,0.783182442806899,9
47925,278302,0.8773793543885385,7
47926,279204,0.7862135274425643,8
47927,279528,0.7863766234689672,8
47928,280430,0.7863766234689672,8
47929,280792,0.915697604396552,7
47930,281070,0.9156976096119531,7
47931,281972,0.7863766234689672,8
47932,282900,0.7512968917387586,9
47933,283704,0.9158629691224779,7
47934,284606,0.7861448301779257,8
47935,284871,0.7863766234689672,8
47936,285096,0.7865916753221488,8
47937,286024,0.7193386200964805,9
47938,286926,0.7866265663561931,8
47939,287828,0.7865916753221488,8
47940,288632,0.9157406105948672,7
47941,288885,0.9155983500962682,7
47942,289787,0.7866265663561931,8
47943,290591,0.9155190603517874,7
47944,291519,0.7206468982727127,9
47945,292421,0.786754317608647,8
47946,292653,0.7866013081681698,8
47947,293457,0.915668804951112,7
47948,293812,0.7217369119086227,9
47949,294740,0.7218936190685525,9
47950,295544,0.9162150921500621,7
47951,295766,0.786449524346975,8
47952,295935,0.9163072795817166,7
47953,296207,0.7216706658825492,9
47954,296545,0.7550130945731539,9
47955,297447,0.7866797686638594,8
47956,298375,0.7206687612345534,9
47957,299303,0.7549200831081095,9
47958,300205,0.786272925646859,8
47959,301009,0.9171522006535188,7
47960,301270,0.7861495657622175,8
47961,301558,0.9170082868727386,7
47962,301747,0.786619478625959,8
47963,302016,0.786619478625959,8
47964,302820,0.9171477154084847,7
47965,303722,0.7867396675466694,8
47966,304036,0.786619478625959,8
47967,304313,0.7882645279238075,9
47968,304507,0.7868396050645107,8
47969,304789,0.9171477154084847,7
47970,305034,0.9171477154084847,7
47971,305266,0.9172567120782146,7
47972,305514,0.9171197243502311,7
47973,306442,0.7891514016828821,9
47974,307344,0.7867165893963486,8
47975,308272,0.7889203333326078,9
47976,308512,0.7871660809841533,9
47977,309440,0.753862154620397,9
47978,310342,0.7868348277570092,8
47979,310601,0.9171197243502311,7
47980,311503,0.7867113739951461,8
47981,312405,0.7875001408422017,8
47982,312927,0.7871845487198111,9
47983,313161,0.9171197243502311,7
47984,314089,0.7881054373255282,9
47985,314339,0.9172598882575469,7
47986,314566,0.9172461978293904,7
47987,315370,0.9172598882575469,7
47988,315616,0.9177628563341095,7
47989,315857,0.7881470145039141,9
47990,316141,0.917674762992399,7
47991,316419,0.917674762992399,7
47992,316693,0.7875001408422017,8
47993,317045,0.7882237799942129,9
47994,317313,0.9178135500337973,7
47995,318241,0.7884890248685668,9
47996,318527,0.7885599543249201,9
47997,318794,0.9176747525615966,7
47998,319696,0.7878063944162104,8
47999,320500,0.917674762992399,7
48000,321304,0.9178064988113717,7
48001,321484,0.7877889280375834,8
48002,322412,0.7893757473810066,9
48003,322659,0.7877889280375834,8
48004,323561,0.7879305574726371,8
48005,323750,0.7877889280375834,8
48006,324025,0.7877889280375834,8
48007,324286,0.9178092577586077,7
48008,324639,0.7901496294730302,9
48009,325567,0.790071716594467,9
48010,325937,0.7876484929294052,8
48011,326170,0.7876484929294052,8
48012,327098,0.7903168404509818,9
48013,327383,0.787638933099001,8
48014,328285,0.7877361168850074,8
48015,328559,0.9176797124081402,7
48016,328844,0.9176797176235414,7
48017,329043,0.9178251334398679,7
48018,329945,0.7874265880390435,8
48019,330125,0.9179345838495024,7
48020,330929,0.9179163664531024,7
48021,331098,0.9179163664531024,7
48022,332000,0.7869959158539492,8
48023,332804,0.9179163664531024,7
48024,333032,0.7872873211807346,8
48025,333836,0.9168002445187731,7
48026,334064,0.7880860546594879,8
48027,334992,0.7900480334576065,9
48028,335796,0.9168883900144954,7
48029,336724,0.7910696001681357,9
48030,337652,0.7904502139059321,9
48031,337858,0.7880877548802799,8
48032,338118,0.7880877548802799,8
48033,338407,0.9168883900144954,7
48034,339335,0.7912341930146837,9
48035,340237,0.7887737053080304,8
48036,341041,0.9167550582827549,7
48037,341845,0.9166261805036414,7
48038,342747,0.7888606095382666,8
48039,343675,0.7897923014750459,9
48040,343941,0.7893447030778776,8
48041,344208,0.7894249524561797,8
48042,344460,0.7898005105165385,9
48043,344800,0.7892682296500463,8
48044,345066,0.9166245480830649,7
48045,345968,0.7892139216773252,8
48046,346227,0.9165402619842322,7
48047,347155,0.7900081512846115,9
48048,347450,0.9165402619842322,7
48049,348378,0.7906307606647582,9
48050,348670,0.9188521345984499,7
48051,348901,0.9173443621108229,7
48052,349803,0.7892139216773252,8
48053,350040,0.7906234382414701,9
48054,350334,0.9188521241676475,7
48055,350527,0.7906370295770037,9
48056,351429,0.7885081944482151,8
48057,352331,0.7879513356310276,8
48058,353233,0.7881783203221604,8
48059,354135,0.7879983211804603,8
48060,355037,0.7879513356310276,8
48061,355939,0.7885428142813968,8
48062,356867,0.7913758641729469,9
48063,357795,0.7912156939866185,9
48064,358002,0.9188521293830487,7
48065,358250,0.7884581265966716,8
48066,358494,0.7913752331094014,9
48067,359422,0.7919215985393695,9
48068,360226,0.9186888299559989,7
48069,361128,0.7881793373253949,8
48070,362030,0.7870556374131183,8
48071,362834,0.9183533231966455,7
48072,363762,0.7573463659785051,9
48073,364566,0.9182082985354092,7
48074,365468,0.7867574259877638,8
48075,365715,0.786619478625959,8
48076,366519,0.9181185101883079,7
48077,366749,0.7906813187640147,9
48078,367028,0.7906720353498744,9
48079,367832,0.9183427880862166,7
48080,368058,0.790706029334912,9
48081,368277,0.9182153914810446,7
48082,369081,0.9184421571253268,7
48083,369885,0.9182969760020544,7
48084,370167,0.786619478625959,8
48085,370400,0.790744878858469,9
48086,370597,0.7865238333833074,8
48087,371525,0.790093819464763,9
48088,372329,0.9182504076847178,7
48089,373231,0.786619478625959,8
48090,373464,0.7865238333833074,8
48091,373675,0.7901322413254213,9
48092,373942,0.9182504076847178,7
48093,374844,0.7864826838678202,8
48094,375746,0.7866138303464568,8
48095,375931,0.7901829767483187,9
48096,376154,0.7866138303464568,8
48097,377056,0.786655490971262,8
48098,377860,0.918381851441223,7
48099,378664,0.9188310330851848,7
48100,379015,0.919104424416217,7
47501,47642,0.9326505893599755,6
47502,48446,0.760197298735721,7
47503,49348,0.7041967882536875,8
47504,50250,0.7053009564884608,8
47505,51152,0.7043536362294498,8
47506,51344,0.9326505893599755,6
47507,52246,0.7046179423315874,8
47508,53050,0.7601973039511222,7
47509,53233,0.9326505893599755,6
47510,54135,0.7043536362294498,8
47511,54939,0.7603627469080662,7
47512,55841,0.7044371295872998,8
47513,56645,0.7606766723372437,7
47514,57547,0.7037289093964149,8
47515,58449,0.7042359037627058,8
47516,59153,0.9327030250036649,6
47517,60055,0.703898222181051,8
47518,60859,0.7608447438563938,7
47519,61070,0.7033167571009904,8
47520,61874,0.7606962822457649,7
47521,62776,0.7033167571009904,8
47522,62955,0.9330491763968723,6
47523,63857,0.7027339933860304,8
47524,64561,0.9328523575862946,6
47525,64756,0.9332056488637482,6
47526,65005,0.7605059722558877,7
47527,65907,0.7029548812731576,8
47528,66158,0.7610916200877127,7
47529,66416,0.7611095141292383,7
47530,66633,0.7029548760577564,8
47531,66821,0.9332056488637482,6
47532,67723,0.7039933876067921,8
47533,67972,0.7040726773512729,8
47534,68676,0.9332774910153119,6
47535,69578,0.7040726825666741,8
47536,69852,0.7040726773512729,8
47537,70126,0.7611095141292383,7
47538,70304,0.9332774910153119,6
47539,71008,0.9333253162443383,6
47540,71323,0.7614870830992894,7
47541,72127,0.7609297496805923,7
47542,72323,0.9342867806714104,6
47543,72623,0.7611137698966195,7
47544,73525,0.7043997403760794,8
47545,74427,0.7042948951657068,8
47546,75131,0.9336529112400674,6
47547,75298,0.7610834162616212,7
47548,75609,0.7610386889809091,7
47549,76413,0.7608414477228338,7
47550,77315,0.7047077776172995,8
47551,78217,0.7045902016125916,8
47552,78394,0.7608924491311926,7
47553,78676,0.7047077776172995,8
47554,78819,0.9336529112400674,6
47555,78976,0.9336529112400674,6
47556,79162,0.7608924491311926,7
47557,80064,0.7043578659198251,8
47558,80230,0.933605492812335,6
47559,80466,0.933605492812335,6
47560,80738,0.7041664189724857,8
47561,80957,0.9337709774924885,6
47562,81197,0.9337709827078896,6
47563,82099,0.7043587264610234,8
47564,82382,0.7043587264610234,8
47565,83284,0.7041311680757583,8
47566,83592,0.7043587264610234,8
47567,84396,0.76099623039972,7
47568,84621,0.76099623039972,7
47569,84905,0.760834547747043,7
47570,85144,0.703936529302883,8
47571,85848,0.9334051066673346,6
47572,86750,0.7032529727442846,8
47573,86996,0.76099623039972,7
47574,87898,0.7034852249906318,8
47575,88120,0.7034852249906318,8
47576,88323,0.9334051066673346,6
47577,88476,0.9334051066673346,6
47578,88711,0.76099623039972,7
47579,89415,0.9327390634259738,6
47580,89590,0.9327390634259738,6
47581,90492,0.7033667362907136,8
47582,90730,0.9327390634259738,6
47583,91055,0.7034792429254526,8
47584,91316,0.7612177232733867,7
47585,91528,0.7612177232733867,7
47586,91864,0.7032518357868224,8
47587,92513,0.7614502780130037,7
47588,93317,0.761939790354464,7
47589,94021,0.9323929276789699,6
47590,94923,0.7034815220557781,8
47591,95825,0.703670225702085,8
47592,96087,0.9323929276789699,6
47593,96299,0.7619397955698652,7
47594,96487,0.9323413577918802,6
47595,97389,0.703672802110279,8
47596,98193,0.7619948962835691,7
47597,99095,0.7036328104138586,8
47598,99899,0.7614682502855473,7
47599,100603,0.931747980735473,6
47600,101407,0.7620342047624319,7
47601,101585,0.7614682502855473,7
47602,102487,0.7044101242398735,8
47603,103389,0.7046349966935194,8
47604,103590,0.7048093997097292,8
47605,104394,0.7616733876610431,7
47606,105098,0.9321944034321988,6
47607,105802,0.9321817091456721,6
47608,106704,0.704809394494328,8
47609,107408,0.9316027735351946,6
47610,107681,0.7051953185371053,8
47611,108583,0.7050692831516471,8
47612,108838,0.7058918875217038,8
47613,109740,0.7058918823063027,8
47614,110544,0.7617970343927507,7
47615,110768,0.9316027735351946,6
47616,111670,0.7061035806565111,8
47617,112572,0.7063238009722844,8
47618,112800,0.7061374390411175,8
47619,113604,0.7620172964317335,7
47620,114506,0.7055700398980999,8
47621,115310,0.7621651791328289,7
47622,116212,0.7055434309211649,8
47623,117114,0.7046681509989633,8
47624,117918,0.7627872513266518,7
47625,118107,0.7626664782810068,7
47626,118911,0.7624401820228326,7
47627,119269,0.7046681457835621,8
47628,119547,0.7623985213980276,7
47629,120351,0.7625060212476122,7
47630,120558,0.762977018914804,7
47631,120778,0.7046681457835621,8
47632,121064,0.7628310659121535,7
47633,121303,0.8017846926024573,7
47634,121457,0.9316027735351946,6
47635,121641,0.8017846926024573,7
47636,121795,0.9317372265781937,6
47637,121950,0.9317372265781937,6
47638,122136,0.8017846926024573,7
47639,122363,0.7045617985376431,8
47640,122607,0.7043824513210933,8
47641,122855,0.7041622988055358,8
47642,123559,0.9311657385606332,6
47643,123761,0.8785707867162311,7
47644,124663,0.7043824513210933,8
47645,125565,0.7043925379070188,8
47646,125809,0.916896567763581,7
47647,126101,,9
47648,126373,0.9168883847990943,7
47649,127275,0.7043472056397673,8
47650,127486,0.7043026661134983,8
47651,127815,0.7040933512016394,8
47652,128054,0.9168856623596666,7
47653,128956,0.7038433405141977,8
47654,129250,0.9168883952298966,7
47655,130178,,9
47656,130365,0.9180848760659533,7
47657,131169,0.9180848760659533,7
47658,131417,0.7038433405141977,8
47659,132319,0.7038433405141977,8
47660,133247,,9
47661,133485,0.7038433405141977,8
47662,134387,0.7038482064835196,8
47663,135191,0.9187043196975702,7
47664,135413,,9
47665,136217,0.918075467482184,7
47666,136487,0.7036847036558229,8
47667,137291,0.918845876117007,7
47668,137543,,9
47669,137848,0.7049214891123721,8
47670,138065,0.9192841627878569,7
47671,138869,0.9191240186785347,7
47672,139673,0.9191240238939358,7
47673,140002,0.7050988388302613,8
47674,140220,0.9191240238939358,7
47675,141122,0.70509883361486,8
47676,141372,0.7049214891123721,8
47677,142274,0.7049214891123721,8
47678,142465,0.9192841627878569,7
47679,143269,0.9183694231401576,7
47680,144171,0.7050988388302613,8
47681,144428,0.7049214838969708,8
47682,144653,0.9185294107874438,7
47683,145581,,9
47684,146385,0.9186736740001046,7
47685,147287,0.7045074227647063,8
47686,148189,0.704669689542318,8
47687,148993,0.9181034585404376,7
47688,149221,,9
47689,149455,0.7047135614972331,8
47690,150259,0.918229238371237,7
47691,150400,,9
47692,150601,0.7046429919035627,8
47693,151405,0.9171067171396323,7
47694,151653,0.7044458758151163,8
47695,151873,0.7047135667126343,8
47696,152060,,9
47697,152339,0.9162262478932341,9
47698,152674,0.7048804960589209,8
47699,153478,0.9170620263667285,7
47700,154406,0.9076837075706946,9
47701,154659,0.9170630068621546,7
47702,155561,0.7050231842204185,8
47703,156365,0.9171919159336754,7
47704,157293,0.9114894797053408,9
47705,157577,0.9170630068621546,7
47706,158381,0.9171478249319099,7
47707,159309,0.9107955914369602,9
47708,159566,0.91701757550228,7
47709,160370,0.9164968385538207,7
47710,161272,0.7050143754077877,8
47711,161532,0.7050143754077877,8
47712,161715,0.9166245480830649,7
47713,162617,0.705141005348983,8
47714,163002,0.7048418499360107,8
47715,163806,0.9161925981246761,7
47716,164708,0.7050329630976732,8
47717,165610,0.7052011441402485,8
47718,166512,0.7054453657323554,8
47719,167316,0.9150039925444351,7
47720,168218,0.7050531101925183,8
47721,168572,0.9121703503323201,9
47722,169474,0.7050531101925183,8
47723,169684,0.7405777163903527,8
47724,170586,0.7050531101925183,8
47725,171390,0.9147290887470542,7
47726,172292,0.7401985671537373,8
47727,173220,0.913110483768474,9
47728,174122,0.7416986677861955,8
47729,174414,0.9141801677704968,9
47730,174624,0.9147290887470542,7
47731,175526,0.7060113827940544,8
47732,175790,0.915322716142719,9
47733,176594,0.8761681609056898,7
47734,177496,0.706149225847835,8
47735,178300,0.7993895821850486,7
