train_episode,train_steps,std_history,env
47698,154803,0.2352626621723175,7
47699,155104,0.21661560237407684,8
47700,155256,0.17784933745861053,6
47701,156060,0.23559065163135529,7
47702,156300,0.17784933745861053,6
47703,157202,0.2162030190229416,8
47704,158104,0.21622899174690247,8
47705,158371,0.21471859514713287,8
47706,159175,0.23580528795719147,7
47707,159472,0.23626500368118286,7
47708,159706,0.21471861004829407,8
47709,160608,0.2142559438943863,8
47710,160795,0.17784932255744934,6
47711,161697,0.2137347161769867,8
47712,161847,0.17784933745861053,6
47713,162170,0.23626500368118286,7
47714,162364,0.23626500368118286,7
47715,162643,0.2366928905248642,7
47716,163347,0.17798250913619995,6
47717,163637,0.2137347161769867,8
47718,163838,0.2366928905248642,7
47719,164105,0.2371174842119217,7
47720,164909,0.236692875623703,7
47721,165073,0.23753884434700012,7
47722,165975,0.213670551776886,8
47723,166877,0.21363115310668945,8
47724,167235,0.21272167563438416,8
47725,168137,0.21116295456886292,8
47726,168365,0.21110467612743378,8
47727,169169,0.23709285259246826,7
47728,169323,0.17784933745861053,6
47729,169605,0.23709285259246826,7
47730,170309,0.18045803904533386,6
47731,171211,0.21110467612743378,8
47732,171506,0.23709285259246826,7
47733,172408,0.2111665904521942,8
47734,172646,0.18056191504001617,6
47735,173548,0.2111665904521942,8
47736,174352,0.2373061180114746,7
47737,175254,0.21098379790782928,8
47738,176156,0.20598691701889038,8
47739,176960,0.23671038448810577,7
47740,177862,0.2059321254491806,8
47741,178764,0.20544841885566711,8
47742,178934,0.23684315383434296,7
47743,179836,0.20493869483470917,8
47744,180075,0.23660694062709808,7
47745,180879,0.2370850294828415,7
47746,181077,0.2370850294828415,7
47747,181781,0.18045803904533386,6
47748,182683,0.20486928522586823,8
47749,182903,0.2037593126296997,8
47750,183805,0.2037593126296997,8
47751,183982,0.17618201673030853,6
47752,184884,0.2032613605260849,8
47753,185059,0.2040330022573471,8
47754,185257,0.17618201673030853,6
47755,185434,0.17618203163146973,6
47756,185676,0.20351377129554749,8
47757,186578,0.2037402093410492,8
47758,187480,0.2035401165485382,8
47759,187829,0.2370850294828415,7
47760,188066,0.2375217080116272,7
47761,188770,0.1760873943567276,6
47762,189063,0.23761357367038727,7
47763,189767,0.17598877847194672,6
47764,189982,0.2029976099729538,8
47765,190151,0.17598877847194672,6
47766,191053,0.2024795114994049,8
47767,191857,0.2375217080116272,7
47768,192045,0.20291748642921448,8
47769,192265,0.20291748642921448,8
47770,193069,0.23867979645729065,7
47771,193773,0.1761292964220047,6
47772,194577,0.23937511444091797,7
47773,195479,0.20555920898914337,8
47774,196283,0.2400382161140442,7
47775,196457,0.1761292964220047,6
47776,196736,0.20555920898914337,8
47777,196939,0.24049720168113708,7
47778,197074,0.17554476857185364,6
47779,197221,0.17110545933246613,6
47780,197442,0.2398224174976349,7
47781,198344,0.20510202646255493,8
47782,199148,0.23937511444091797,7
47783,199852,0.17858238518238068,6
47784,200000,0.1711054891347885,6
47785,200286,0.17548295855522156,6
47786,200571,0.23945201933383942,7
47787,201375,0.23903034627437592,7
47788,202277,0.2045649290084839,8
47789,202480,0.2045649290084839,8
47790,203382,0.20438434183597565,8
47791,203544,0.17548297345638275,6
47792,203838,0.20486928522586823,8
47793,204105,0.2381437122821808,7
47794,205007,0.2038879245519638,8
47795,205811,0.23803652822971344,7
47796,206713,0.20543600618839264,8
47797,206916,0.2043653130531311,8
47798,207067,0.17548297345638275,6
47799,207969,0.2053804248571396,8
47800,208871,0.2051725834608078,8
47801,209773,0.20463381707668304,8
47802,209993,0.17486055195331573,6
47803,210177,0.17548295855522156,6
47804,210981,0.2382601499557495,7
47805,211883,0.2050979733467102,8
47806,212687,0.23796473443508148,7
47807,212857,0.17486055195331573,6
47808,213561,0.17503173649311066,6
47809,213760,0.17564168572425842,6
47810,214464,0.17564168572425842,6
47811,214688,0.23796473443508148,7
47812,215028,0.20463381707668304,8
47813,215182,0.1743793487548828,6
47814,215986,0.23664192855358124,7
47815,216304,0.23370440304279327,7
47816,216541,0.20248425006866455,8
47817,217443,0.2020948976278305,8
47818,218345,0.20202261209487915,8
47819,218649,0.2341179996728897,7
47820,218871,0.2341179996728897,7
47821,219116,0.23270851373672485,7
47822,219397,0.20296241343021393,8
47823,219642,0.2341179996728897,7
47824,219835,0.0,9
47825,220763,0.06666666269302368,9
47826,221691,0.19626134634017944,9
47827,222593,0.20296242833137512,8
47828,223521,0.19075870513916016,9
47829,224449,0.176886647939682,9
47830,224708,0.18223576247692108,9
47831,225512,0.2341179996728897,7
47832,226440,0.16876232624053955,9
47833,227244,0.23547886312007904,7
47834,228146,0.2069922536611557,8
47835,229048,0.2024313360452652,8
47836,229950,0.20651844143867493,8
47837,230261,0.2355777621269226,7
47838,230530,0.235577791929245,7
47839,231432,0.20598691701889038,8
47840,231631,0.2348095029592514,7
47841,231877,0.20651847124099731,8
47842,232036,0.2348095029592514,7
47843,232225,0.16996730864048004,9
47844,232432,0.20645172894001007,8
47845,233236,0.23223093152046204,7
47846,233460,0.23223093152046204,7
47847,234388,0.17622780799865723,9
47848,234626,0.23223093152046204,7
47849,235554,0.1959591805934906,9
47850,235842,0.1906423568725586,9
47851,236770,0.18875649571418762,9
47852,237019,0.19051586091518402,9
47853,237921,0.2058999091386795,8
47854,238725,0.2348230481147766,7
47855,238954,0.23263858258724213,7
47856,239144,0.20476186275482178,8
47857,239399,0.19756542146205902,9
47858,239654,0.20521734654903412,8
47859,240582,0.1975473314523697,9
47860,240798,0.23482303321361542,7
47861,241602,0.2348230481147766,7
47862,241871,0.20246410369873047,8
47863,242105,0.20246408879756927,8
47864,242359,0.23488131165504456,7
47865,243261,0.20268100500106812,8
47866,244065,0.23036855459213257,7
47867,244421,0.19680608808994293,9
47868,245323,0.2023380547761917,8
47869,245570,0.20272348821163177,8
47870,246374,0.23008839786052704,7
47871,246630,0.20272348821163177,8
47872,246921,0.20316343009471893,8
47873,247179,0.20316343009471893,8
47874,247983,0.22968687117099762,7
47875,248911,0.20255956053733826,9
47876,249245,0.2036290466785431,8
47877,250049,0.2292720526456833,7
47878,250853,0.2351227104663849,7
47879,251657,0.2337547093629837,7
47880,252461,0.23478272557258606,7
47881,252752,0.2040879875421524,8
47882,253040,0.2040879875421524,8
47883,253844,0.23608461022377014,7
47884,254101,0.23608461022377014,7
47885,255003,0.20260925590991974,8
47886,255905,0.2004319280385971,8
47887,256266,0.20273354649543762,8
47888,256468,0.23608461022377014,7
47889,256731,0.20273354649543762,8
47890,256983,0.2344321459531784,7
47891,257885,0.2065558135509491,8
47892,258813,0.21751178801059723,9
47893,259141,0.20528724789619446,8
47894,259945,0.23571589589118958,7
47895,260317,0.20505225658416748,8
47896,260588,0.2344321459531784,7
47897,260948,0.2172607034444809,9
47898,261167,0.2348608523607254,7
47899,262095,0.2121582180261612,9
47900,262997,0.20461231470108032,8
47901,263244,0.2335217148065567,7
47902,264172,0.2347458153963089,9
47903,265100,0.2351350337266922,9
47904,266002,0.20416580140590668,8
47905,266275,0.23393943905830383,7
47906,267177,0.2038106471300125,8
47907,267434,0.23497933149337769,9
47908,268362,0.22636841237545013,9
47909,269290,0.2309233844280243,9
47910,270094,0.23383097350597382,7
47911,270996,0.2035147100687027,8
47912,271212,0.20219175517559052,8
47913,271456,0.23462294042110443,7
47914,272358,0.20243383944034576,8
47915,273162,0.23453307151794434,7
47916,274090,0.2227819859981537,9
47917,274294,0.2364177256822586,7
47918,275098,0.2364177256822586,7
47919,275902,0.240264892578125,7
47920,276191,0.2402648776769638,7
47921,276447,0.240264892578125,7
47922,276697,0.24003943800926208,7
47923,277146,0.20243383944034576,8
47924,278074,0.23852413892745972,9
47925,278302,0.24045200645923615,7
47926,279204,0.20265300571918488,8
47927,279528,0.20218701660633087,8
47928,280430,0.20218701660633087,8
47929,280792,0.24086137115955353,7
47930,281070,0.24086135625839233,7
47931,281972,0.20218701660633087,8
47932,282900,0.23438780009746552,9
47933,283704,0.2403889000415802,7
47934,284606,0.20284928381443024,8
47935,284871,0.20218701660633087,8
47936,285096,0.20157258212566376,8
47937,286024,0.230459064245224,9
47938,286926,0.20147289335727692,8
47939,287828,0.20157258212566376,8
47940,288632,0.24073849618434906,7
47941,288885,0.24114495515823364,7
47942,289787,0.20147289335727692,8
47943,290591,0.2413714975118637,7
47944,291519,0.2267211228609085,9
47945,292421,0.20110788941383362,8
47946,292653,0.20154505968093872,8
47947,293457,0.24094365537166595,7
47948,293812,0.22360679507255554,9
47949,294740,0.223159059882164,9
47950,295544,0.23938283324241638,7
47951,295766,0.20197872817516327,8
47952,295935,0.23911944031715393,7
47953,296207,0.2237960696220398,9
47954,296545,0.22377006709575653,9
47955,297447,0.20132088661193848,8
47956,298375,0.2266586571931839,9
47957,299303,0.2240358144044876,9
47958,300205,0.20248329639434814,8
47959,301009,0.23670537769794464,7
47960,301270,0.20283575356006622,8
47961,301558,0.23711656033992767,7
47962,301747,0.20149314403533936,8
47963,302016,0.20149314403533936,8
47964,302820,0.23671819269657135,7
47965,303722,0.20114974677562714,8
47966,304036,0.20149314403533936,8
47967,304313,0.2240038812160492,9
47968,304507,0.20086421072483063,8
47969,304789,0.23671819269657135,7
47970,305034,0.23671819269657135,7
47971,305266,0.23640677332878113,7
47972,305514,0.23679816722869873,7
47973,306442,0.2214699536561966,9
47974,307344,0.2012156844139099,8
47975,308272,0.22213014960289001,9
47976,308512,0.2271423041820526,9
47977,309440,0.22705847024917603,9
47978,310342,0.2008778601884842,8
47979,310601,0.23679816722869873,7
47980,311503,0.20123058557510376,8
47981,312405,0.19897696375846863,8
47982,312927,0.2270895391702652,9
47983,313161,0.23679816722869873,7
47984,314089,0.22445842623710632,9
47985,314339,0.23639769852161407,7
47986,314566,0.23643681406974792,7
47987,315370,0.23639769852161407,7
47988,315616,0.2349606454372406,7
47989,315857,0.22433963418006897,9
47990,316141,0.23521234095096588,7
47991,316419,0.23521234095096588,7
47992,316693,0.19897696375846863,8
47993,317045,0.22412030398845673,9
47994,317313,0.2348158061504364,7
47995,318241,0.22336246073246002,9
47996,318527,0.2231598049402237,9
47997,318794,0.23521237075328827,7
47998,319696,0.1981019526720047,8
47999,320500,0.23521234095096588,7
48000,321304,0.23483595252037048,7
48001,321484,0.1981518566608429,8
48002,322412,0.22082896530628204,9
48003,322659,0.1981518566608429,8
48004,323561,0.19774720072746277,8
48005,323750,0.1981518566608429,8
48006,324025,0.1981518566608429,8
48007,324286,0.23482806980609894,7
48008,324639,0.21861787140369415,9
48009,325567,0.21884047985076904,9
48010,325937,0.19855310022830963,8
48011,326170,0.19855310022830963,8
48012,327098,0.2181401252746582,9
48013,327383,0.19858041405677795,8
48014,328285,0.1983027458190918,8
48015,328559,0.23519819974899292,7
48016,328844,0.23519818484783173,7
48017,329043,0.23478271067142487,7
48018,329945,0.19918711483478546,8
48019,330125,0.23446999490261078,7
48020,330929,0.2345220446586609,7
48021,331098,0.2345220446586609,7
48022,332000,0.20041760802268982,8
48023,332804,0.2345220446586609,7
48024,333032,0.19958502054214478,8
48025,333836,0.23771096765995026,7
48026,334064,0.1973029226064682,8
48027,334992,0.2189081460237503,9
48028,335796,0.23745912313461304,7
48029,336724,0.2159893810749054,9
48030,337652,0.21775905787944794,9
48031,337858,0.197298064827919,8
48032,338118,0.197298064827919,8
48033,338407,0.23745912313461304,7
48034,339335,0.21551911532878876,9
48035,340237,0.1953382045030594,8
48036,341041,0.23784007132053375,7
48037,341845,0.23820829391479492,7
48038,342747,0.1950899064540863,8
48039,343675,0.21963880956172943,9
48040,343941,0.19370678067207336,8
48041,344208,0.19347749650478363,8
48042,344460,0.21961535513401031,9
48043,344800,0.19392527639865875,8
48044,345066,0.2382129579782486,7
48045,345968,0.1940804421901703,8
48046,346227,0.23845377564430237,7
48047,347155,0.21902209520339966,9
48048,347450,0.23845377564430237,7
48049,348378,0.21724320948123932,9
48050,348670,0.23184841871261597,7
48051,348901,0.23615634441375732,7
48052,349803,0.1940804421901703,8
48053,350040,0.21726413071155548,9
48054,350334,0.23184844851493835,7
48055,350527,0.21722529828548431,9
48056,351429,0.19609680771827698,8
48057,352331,0.19768783450126648,8
48058,353233,0.19703930616378784,8
48059,354135,0.1975535899400711,8
48060,355037,0.19768783450126648,8
48061,355939,0.19599789381027222,8
48062,356867,0.21511434018611908,9
48063,357795,0.21557196974754333,9
48064,358002,0.23184843361377716,7
48065,358250,0.19623985886573792,8
48066,358494,0.21511614322662354,9
48067,359422,0.21355509757995605,9
48068,360226,0.23231500387191772,7
48069,361128,0.19703640043735504,8
48070,362030,0.20024697482585907,8
48071,362834,0.23327359557151794,7
48072,363762,0.21710357069969177,9
48073,364566,0.23368795216083527,7
48074,365468,0.20109900832176208,8
48075,365715,0.20149314403533936,8
48076,366519,0.23394449055194855,7
48077,366749,0.21709875762462616,9
48078,367028,0.2171252816915512,9
48079,367832,0.23330369591712952,7
48080,368058,0.2170281559228897,9
48081,368277,0.23366768658161163,7
48082,369081,0.23301978409290314,7
48083,369885,0.23343458771705627,7
48084,370167,0.20149314403533936,8
48085,370400,0.21691715717315674,9
48086,370597,0.20176641643047333,8
48087,371525,0.21877732872962952,9
48088,372329,0.23356764018535614,7
48089,373231,0.20149314403533936,8
48090,373464,0.20176641643047333,8
48091,373675,0.21866755187511444,9
48092,373942,0.23356764018535614,7
48093,374844,0.20188398659229279,8
48094,375746,0.2015092819929123,8
48095,375931,0.2185225933790207,9
48096,376154,0.2015092819929123,8
48097,377056,0.20139025151729584,8
48098,377860,0.2331920862197876,7
48099,378664,0.23190870881080627,7
48100,379015,0.23112758994102478,7
47501,47642,0.1924242228269577,6
47502,48446,0.24558798968791962,7
47503,49348,0.2329050749540329,8
47504,50250,0.22975030541419983,8
47505,51152,0.23245693743228912,8
47506,51344,0.1924242228269577,6
47507,52246,0.2317017763853073,8
47508,53050,0.24558797478675842,7
47509,53233,0.1924242228269577,6
47510,54135,0.23245693743228912,8
47511,54939,0.2451152801513672,7
47512,55841,0.23221838474273682,8
47513,56645,0.2442183494567871,7
47514,57547,0.23424187302589417,8
47515,58449,0.23279331624507904,8
47516,59153,0.19227440655231476,6
47517,60055,0.2337581217288971,8
47518,60859,0.24373814463615417,7
47519,61070,0.23541945219039917,8
47520,61874,0.24416232109069824,7
47521,62776,0.23541945219039917,8
47522,62955,0.1912854015827179,6
47523,63857,0.2370844930410385,8
47524,64561,0.19184774160385132,6
47525,64756,0.19083833694458008,6
47526,65005,0.24470606446266174,7
47527,65907,0.23645338416099548,8
47528,66158,0.2430327832698822,7
47529,66416,0.2429816573858261,7
47530,66633,0.23645339906215668,8
47531,66821,0.19083833694458008,6
47532,67723,0.23348622024059296,8
47533,67972,0.2332596778869629,8
47534,68676,0.19063307344913483,6
47535,69578,0.2332596629858017,8
47536,69852,0.2332596778869629,8
47537,70126,0.2429816573858261,7
47538,70304,0.19063307344913483,6
47539,71008,0.19049642980098724,6
47540,71323,0.2419028878211975,7
47541,72127,0.24349527060985565,7
47542,72323,0.18774938583374023,6
47543,72623,0.24296949803829193,7
47544,73525,0.2323252111673355,8
47545,74427,0.23262476921081543,8
47546,75131,0.1895604431629181,6
47547,75298,0.24305622279644012,7
47548,75609,0.24318401515483856,7
47549,76413,0.2437475621700287,7
47550,77315,0.2314451038837433,8
47551,78217,0.2317810356616974,8
47552,78394,0.24360184371471405,7
47553,78676,0.2314451038837433,8
47554,78819,0.1895604431629181,6
47555,78976,0.1895604431629181,6
47556,79162,0.24360184371471405,7
47557,80064,0.2324448525905609,8
47558,80230,0.18969592452049255,6
47559,80466,0.18969592452049255,6
47560,80738,0.23299184441566467,8
47561,80957,0.18922311067581177,6
47562,81197,0.18922309577465057,6
47563,82099,0.23244239389896393,8
47564,82382,0.23244239389896393,8
47565,83284,0.2330925613641739,8
47566,83592,0.23244239389896393,8
47567,84396,0.24330532550811768,7
47568,84621,0.24330532550811768,7
47569,84905,0.24376727640628815,7
47570,85144,0.23364867269992828,8
47571,85848,0.19026845693588257,6
47572,86750,0.23560169339179993,8
47573,86996,0.24330532550811768,7
47574,87898,0.2349381148815155,8
47575,88120,0.2349381148815155,8
47576,88323,0.19026845693588257,6
47577,88476,0.19026845693588257,6
47578,88711,0.24330532550811768,7
47579,89415,0.19217143952846527,6
47580,89590,0.19217143952846527,6
47581,90492,0.23527665436267853,8
47582,90730,0.19217143952846527,6
47583,91055,0.23495520651340485,8
47584,91316,0.24267248809337616,7
47585,91528,0.24267248809337616,7
47586,91864,0.23560494184494019,8
47587,92513,0.2420080453157425,7
47588,93317,0.24060943722724915,7
47589,94021,0.19316039979457855,6
47590,94923,0.23494869470596313,8
47591,95825,0.23440954089164734,8
47592,96087,0.19316039979457855,6
47593,96299,0.24060942232608795,7
47594,96487,0.19330774247646332,6
47595,97389,0.23440217971801758,8
47596,98193,0.24045199155807495,7
47597,99095,0.234516441822052,8
47598,99899,0.2419566959142685,7
47599,100603,0.19500310719013214,6
47600,101407,0.24033968150615692,7
47601,101585,0.2419566959142685,7
47602,102487,0.23229554295539856,8
47603,103389,0.23165304958820343,8
47604,103590,0.23115475475788116,8
47605,104394,0.24137058854103088,7
47606,105098,0.19372761249542236,6
47607,105802,0.1937638819217682,6
47608,106704,0.23115476965904236,8
47609,107408,0.19541798532009125,6
47610,107681,0.2300521284341812,8
47611,108583,0.23041222989559174,8
47612,108838,0.22806192934513092,8
47613,109740,0.22806194424629211,8
47614,110544,0.24101731181144714,7
47615,110768,0.19541798532009125,6
47616,111670,0.22745709121227264,8
47617,112572,0.22682788968086243,8
47618,112800,0.22736035287380219,8
47619,113604,0.24038799107074738,7
47620,114506,0.22898149490356445,8
47621,115310,0.23996546864509583,7
47622,116212,0.22905752062797546,8
47623,117114,0.23155832290649414,8
47624,117918,0.23818811774253845,7
47625,118107,0.23853318393230438,7
47626,118911,0.23917974531650543,7
47627,119269,0.23155833780765533,8
47628,119547,0.2392987757921219,7
47629,120351,0.2389916330575943,7
47630,120558,0.2376459240913391,7
47631,120778,0.23155833780765533,8
47632,121064,0.23806293308734894,7
47633,121303,0.23665693402290344,7
47634,121457,0.19541798532009125,6
47635,121641,0.23665693402290344,7
47636,121795,0.19503383338451385,6
47637,121950,0.19503383338451385,6
47638,122136,0.23665693402290344,7
47639,122363,0.23186218738555908,8
47640,122607,0.23237460851669312,8
47641,122855,0.2330036163330078,8
47642,123559,0.1966666579246521,6
47643,123761,0.23704791069030762,7
47644,124663,0.23237460851669312,8
47645,125565,0.2323457896709442,8
47646,125809,0.23743575811386108,7
47647,126101,0.0,9
47648,126373,0.23745913803577423,7
47649,127275,0.23247531056404114,8
47650,127486,0.2326025664806366,8
47651,127815,0.23320060968399048,8
47652,128054,0.23746691644191742,7
47653,128956,0.23391492664813995,8
47654,129250,0.23745910823345184,7
47655,130178,0.09999999403953552,9
47656,130365,0.23404058814048767,7
47657,131169,0.23404058814048767,7
47658,131417,0.23391492664813995,8
47659,132319,0.23391492664813995,8
47660,133247,0.27932900190353394,9
47661,133485,0.23391492664813995,8
47662,134387,0.2339010238647461,8
47663,135191,0.232270747423172,7
47664,135413,0.27233555912971497,9
47665,136217,0.23406746983528137,7
47666,136487,0.23436817526817322,8
47667,137291,0.23186630010604858,7
47668,137543,0.2585429251194,9
47669,137848,0.230834499001503,8
47670,138065,0.2306140512228012,7
47671,138869,0.2310716062784195,7
47672,139673,0.2310715913772583,7
47673,140002,0.2303277850151062,8
47674,140220,0.2310715913772583,7
47675,141122,0.2303277999162674,8
47676,141372,0.230834499001503,8
47677,142274,0.230834499001503,8
47678,142465,0.2306140512228012,7
47679,143269,0.23322759568691254,7
47680,144171,0.2303277850151062,8
47681,144428,0.23083451390266418,8
47682,144653,0.23277048766613007,7
47683,145581,0.27148425579071045,9
47684,146385,0.23235830664634705,7
47685,147287,0.23201754689216614,8
47686,148189,0.23155392706394196,8
47687,148993,0.233987495303154,7
47688,149221,0.2642749845981598,9
47689,149455,0.2314285784959793,8
47690,150259,0.23362812399864197,7
47691,150400,0.2559025287628174,9
47692,150601,0.23163020610809326,8
47693,151405,0.2368353307247162,7
47694,151653,0.23219339549541473,8
47695,151873,0.23142856359481812,8
47696,152060,0.24745620787143707,9
47697,152339,0.23935095965862274,9
47698,152674,0.23095162212848663,8
47699,153478,0.23696301877498627,7
47700,154406,0.26375824213027954,9
47701,154659,0.23696021735668182,7
47702,155561,0.23054394125938416,8
47703,156365,0.2365919053554535,7
47704,157293,0.2528845965862274,9
47705,157577,0.23696021735668182,7
47706,158381,0.23671787977218628,7
47707,159309,0.2548671364784241,9
47708,159566,0.23709002137184143,7
47709,160370,0.23857784271240234,7
47710,161272,0.23056910932064056,8
47711,161532,0.23056910932064056,8
47712,161715,0.2382129579782486,7
47713,162617,0.23020730912685394,8
47714,163002,0.23106203973293304,8
47715,163806,0.23944710195064545,7
47716,164708,0.2305160015821457,8
47717,165610,0.23003548383712769,8
47718,166512,0.22933770716190338,8
47719,167316,0.2428431212902069,7
47720,168218,0.23045843839645386,8
47721,168572,0.2509392499923706,9
47722,169474,0.23045843839645386,8
47723,169684,0.23100022971630096,8
