train_episode,train_steps,reward,env
47628,119225,-1653.0,8
47629,120029,-4193.0,7
47630,120833,-5446.0,7
47631,121026,-1454.0,7
47632,121928,-5596.0,8
47633,122077,-999.0,6
47634,122881,-4196.0,7
47635,123150,-1347.0,6
47636,123335,-1159.0,6
47637,123615,-2255.0,8
47638,124419,-6087.0,7
47639,125223,-3151.0,7
47640,125927,-2790.0,6
47641,126829,-4350.0,8
47642,127731,-4179.0,8
47643,127927,-1515.0,7
47644,128078,-955.0,6
47645,128980,-7450.0,8
47646,129211,-1516.0,7
47647,130113,-6361.0,8
47648,130326,-1283.0,6
47649,130629,-1992.0,8
47650,131531,-5268.0,8
47651,131759,-1740.0,8
47652,132661,-6900.0,8
47653,132820,-1107.0,6
47654,133624,-6264.0,7
47655,133812,-1184.0,6
47656,134011,-1160.0,6
47657,134254,-1307.0,7
47658,135156,-3958.0,8
47659,135441,-1968.0,7
47660,135681,-2121.0,7
47661,135835,-1148.0,6
47662,136212,-2095.0,8
47663,137016,-2090.0,7
47664,137208,-1374.0,6
47665,137333,-962.0,6
47666,137628,-1861.0,8
47667,137839,-1478.0,7
47668,138026,-1214.0,6
47669,138402,-2322.0,8
47670,139106,-2273.0,6
47671,140008,-4725.0,8
47672,140303,-2038.0,7
47673,140477,-1140.0,6
47674,141281,-3905.0,7
47675,141560,-2156.0,8
47676,142364,-4090.0,7
47677,142558,-1305.0,6
47678,143460,-5543.0,8
47679,144362,-4667.0,8
47680,144656,-2147.0,8
47681,145460,-2476.0,7
47682,145744,-1744.0,7
47683,145988,-2084.0,8
47684,146143,-901.0,6
47685,146847,-3965.0,6
47686,147651,-3883.0,7
47687,148553,-4535.0,8
47688,149455,-7137.0,8
47689,149621,-1205.0,6
47690,150425,-7502.0,7
47691,150711,-1936.0,7
47692,151515,-5433.0,7
47693,152417,-3309.0,8
47694,153319,-3477.0,8
47695,153588,-1538.0,7
47696,153768,-1425.0,8
47697,154572,-6331.0,7
47698,154803,-2146.0,7
47699,155104,-2088.0,8
47700,155256,-1170.0,6
47701,156060,-4865.0,7
47702,156300,-1307.0,6
47703,157202,-3741.0,8
47704,158104,-3201.0,8
47705,158371,-1581.0,8
47706,159175,-5520.0,7
47707,159472,-2195.0,7
47708,159706,-1407.0,8
47709,160608,-4878.0,8
47710,160795,-1241.0,6
47711,161697,-4263.0,8
47712,161847,-940.0,6
47713,162170,-2341.0,7
47714,162364,-1325.0,7
47715,162643,-2064.0,7
47716,163347,-2844.0,6
47717,163637,-2444.0,8
47718,163838,-1395.0,7
47719,164105,-1820.0,7
47720,164909,-5684.0,7
47721,165073,-1127.0,7
47722,165975,-4247.0,8
47723,166877,-6355.0,8
47724,167235,-1844.0,8
47725,168137,-3023.0,8
47726,168365,-1598.0,8
47727,169169,-4275.0,7
47728,169323,-985.0,6
47729,169605,-2028.0,7
47730,170309,-6434.0,6
47731,171211,-4274.0,8
47732,171506,-2273.0,7
47733,172408,-5289.0,8
47734,172646,-1256.0,6
47735,173548,-4939.0,8
47736,174352,-5383.0,7
47737,175254,-5073.0,8
47738,176156,-4328.0,8
47739,176960,-6297.0,7
47740,177862,-3914.0,8
47741,178764,-2920.0,8
47742,178934,-1334.0,7
47743,179836,-4797.0,8
47744,180075,-1518.0,7
47745,180879,-6155.0,7
47746,181077,-1799.0,7
47747,181781,-2211.0,6
47748,182683,-3794.0,8
47749,182903,-1841.0,8
47750,183805,-7510.0,8
47751,183982,-1060.0,6
47752,184884,-4405.0,8
47753,185059,-1346.0,8
47754,185257,-1135.0,6
47755,185434,-1164.0,6
47756,185676,-1672.0,8
47757,186578,-5319.0,8
47758,187480,-4495.0,8
47759,187829,-2894.0,7
47760,188066,-1535.0,7
47761,188770,-2122.0,6
47762,189063,-1541.0,7
47763,189767,-2240.0,6
47764,189982,-1662.0,8
47765,190151,-1093.0,6
47766,191053,-3798.0,8
47767,191857,-5153.0,7
47768,192045,-1705.0,8
47769,192265,-1588.0,8
47770,193069,-6267.0,7
47771,193773,-2993.0,6
47772,194577,-6371.0,7
47773,195479,-9209.0,8
47774,196283,-6140.0,7
47775,196457,-1222.0,6
47776,196736,-2140.0,8
47777,196939,-1456.0,7
47778,197074,-968.0,6
47779,197221,-1062.0,6
47780,197442,-1975.0,7
47781,198344,-4610.0,8
47782,199148,-4009.0,7
47783,199852,-7291.0,6
47784,200000,-1125.0,6
47785,200286,-1883.0,6
47786,200571,-2343.0,7
47787,201375,-4629.0,7
47788,202277,-3769.0,8
47789,202480,-1568.0,8
47790,203382,-3553.0,8
47791,203544,-1028.0,6
47792,203838,-2538.0,8
47793,204105,-1533.0,7
47794,205007,-4182.0,8
47795,205811,-5170.0,7
47796,206713,-7925.0,8
47797,206916,-1647.0,8
47798,207067,-911.0,6
47799,207969,-4223.0,8
47800,208871,-3281.0,8
47801,209773,-4638.0,8
47802,209993,-1566.0,6
47803,210177,-1018.0,6
47804,210981,-5947.0,7
47805,211883,-7242.0,8
47806,212687,-3494.0,7
47807,212857,-1189.0,6
47808,213561,-2825.0,6
47809,213760,-1465.0,6
47810,214464,-3387.0,6
47811,214688,-1981.0,7
47812,215028,-2484.0,8
47813,215182,-910.0,6
47814,215986,-6356.0,7
47815,216304,-2322.0,7
47816,216541,-1672.0,8
47817,217443,-6365.0,8
47818,218345,-4155.0,8
47819,218649,-1997.0,7
47820,218871,-1435.0,7
47821,219116,-1807.0,7
47822,219397,-2195.0,8
47823,219642,-1544.0,7
47824,219835,-1611.0,9
47825,220763,-3431.0,9
47826,221691,-7412.0,9
47827,222593,-4119.0,8
47828,223521,-6411.0,9
47829,224449,-3465.0,9
47830,224708,-2060.0,9
47831,225512,-7081.0,7
47832,226440,-4021.0,9
47833,227244,-6812.0,7
47834,228146,-11003.0,8
47835,229048,-4689.0,8
47836,229950,-3129.0,8
47837,230261,-2059.0,7
47838,230530,-1458.0,7
47839,231432,-4563.0,8
47840,231631,-1460.0,7
47841,231877,-1676.0,8
47842,232036,-1210.0,7
47843,232225,-1504.0,9
47844,232432,-1627.0,8
47845,233236,-2994.0,7
47846,233460,-1724.0,7
47847,234388,-6887.0,9
47848,234626,-1761.0,7
47849,235554,-8433.0,9
47850,235842,-2255.0,9
47851,236770,-3690.0,9
47852,237019,-2053.0,9
47853,237921,-3207.0,8
47854,238725,-7931.0,7
47855,238954,-1794.0,7
47856,239144,-1394.0,8
47857,239399,-1609.0,9
47858,239654,-1661.0,8
47859,240582,-6997.0,9
47860,240798,-1754.0,7
47861,241602,-6077.0,7
47862,241871,-2128.0,8
47863,242105,-2138.0,8
47864,242359,-1581.0,7
47865,243261,-5666.0,8
47866,244065,-2845.0,7
47867,244421,-2094.0,9
47868,245323,-5437.0,8
47869,245570,-1803.0,8
47870,246374,-4516.0,7
47871,246630,-1600.0,8
47872,246921,-2107.0,8
47873,247179,-1894.0,8
47874,247983,-2926.0,7
47875,248911,-7359.0,9
47876,249245,-2230.0,8
47877,250049,-4019.0,7
47878,250853,-7174.0,7
47879,251657,-8973.0,7
47880,252461,-4653.0,7
47881,252752,-2383.0,8
47882,253040,-2228.0,8
47883,253844,-7293.0,7
47884,254101,-1796.0,7
47885,255003,-8648.0,8
47886,255905,-6242.0,8
47887,256266,-2393.0,8
47888,256468,-1227.0,7
47889,256731,-2438.0,8
47890,256983,-1884.0,7
47891,257885,-10102.0,8
47892,258813,-9123.0,9
47893,259141,-2229.0,8
47894,259945,-4335.0,7
47895,260317,-2892.0,8
47896,260588,-1415.0,7
47897,260948,-2083.0,9
47898,261167,-1670.0,7
47899,262095,-5193.0,9
47900,262997,-3943.0,8
47901,263244,-2060.0,7
47902,264172,-7632.0,9
47903,265100,-10690.0,9
47904,266002,-3700.0,8
47905,266275,-2056.0,7
47906,267177,-4726.0,8
47907,267434,-1957.0,9
47908,268362,-5423.0,9
47909,269290,-3947.0,9
47910,270094,-3702.0,7
47911,270996,-3612.0,8
47912,271212,-1673.0,8
47913,271456,-1480.0,7
47914,272358,-6425.0,8
47915,273162,-5541.0,7
47916,274090,-3821.0,9
47917,274294,-1359.0,7
47918,275098,-6876.0,7
47919,275902,-8897.0,7
47920,276191,-2065.0,7
47921,276447,-1674.0,7
47922,276697,-1803.0,7
47923,277146,-2653.0,8
47924,278074,-10794.0,9
47925,278302,-1877.0,7
47926,279204,-6131.0,8
47927,279528,-2452.0,8
47928,280430,-3866.0,8
47929,280792,-2506.0,7
47930,281070,-1595.0,7
47931,281972,-4563.0,8
47932,282900,-4192.0,9
47933,283704,-5522.0,7
47934,284606,-6537.0,8
47935,284871,-2041.0,8
47936,285096,-1875.0,8
47937,286024,-4356.0,9
47938,286926,-3734.0,8
47939,287828,-6595.0,8
47940,288632,-5376.0,7
47941,288885,-2000.0,7
47942,289787,-6937.0,8
47943,290591,-5150.0,7
47944,291519,-4661.0,9
47945,292421,-4971.0,8
47946,292653,-1562.0,8
47947,293457,-3637.0,7
47948,293812,-1993.0,9
47949,294740,-4342.0,9
47950,295544,-6910.0,7
47951,295766,-1766.0,8
47952,295935,-1404.0,7
47953,296207,-1776.0,9
47954,296545,-3017.0,9
47955,297447,-3602.0,8
47956,298375,-7901.0,9
47957,299303,-4320.0,9
47958,300205,-7343.0,8
47959,301009,-4520.0,7
47960,301270,-2179.0,8
47961,301558,-2314.0,7
47962,301747,-1624.0,8
47963,302016,-2309.0,8
47964,302820,-2916.0,7
47965,303722,-4239.0,8
47966,304036,-2147.0,8
47967,304313,-2013.0,9
47968,304507,-1589.0,8
47969,304789,-1926.0,7
47970,305034,-1881.0,7
47971,305266,-1420.0,7
47972,305514,-1874.0,7
47973,306442,-3141.0,9
47974,307344,-5654.0,8
47975,308272,-7504.0,9
47976,308512,-1987.0,9
47977,309440,-9173.0,9
47978,310342,-3771.0,8
47979,310601,-1594.0,7
47980,311503,-5647.0,8
47981,312405,-7347.0,8
47982,312927,-2235.0,9
47983,313161,-1450.0,7
47984,314089,-4315.0,9
47985,314339,-1953.0,7
47986,314566,-1383.0,7
47987,315370,-3988.0,7
47988,315616,-1478.0,7
47989,315857,-1753.0,9
47990,316141,-1883.0,7
47991,316419,-1735.0,7
47992,316693,-2251.0,8
47993,317045,-2009.0,9
47994,317313,-2083.0,7
47995,318241,-6942.0,9
47996,318527,-2161.0,9
47997,318794,-1564.0,7
47998,319696,-5810.0,8
47999,320500,-5374.0,7
48000,321304,-3135.0,7
48001,321484,-1422.0,8
48002,322412,-4043.0,9
48003,322659,-1597.0,8
48004,323561,-3548.0,8
48005,323750,-1071.0,8
48006,324025,-1610.0,8
48007,324286,-2130.0,7
48008,324639,-2004.0,9
48009,325567,-3570.0,9
48010,325937,-2286.0,8
48011,326170,-1631.0,8
48012,327098,-6884.0,9
48013,327383,-2285.0,8
48014,328285,-4896.0,8
48015,328559,-1626.0,7
48016,328844,-1910.0,7
48017,329043,-1495.0,7
48018,329945,-7101.0,8
48019,330125,-1177.0,7
48020,330929,-4461.0,7
48021,331098,-1355.0,7
48022,332000,-7335.0,8
48023,332804,-4967.0,7
48024,333032,-1648.0,8
48025,333836,-8294.0,7
48026,334064,-1476.0,8
48027,334992,-7059.0,9
48028,335796,-4094.0,7
48029,336724,-3605.0,9
48030,337652,-2669.0,9
48031,337858,-1680.0,8
48032,338118,-1651.0,8
48033,338407,-1990.0,7
48034,339335,-6807.0,9
48035,340237,-6473.0,8
48036,341041,-5520.0,7
48037,341845,-5000.0,7
48038,342747,-4808.0,8
48039,343675,-9226.0,9
48040,343941,-2220.0,8
48041,344208,-1507.0,8
48042,344460,-1610.0,9
48043,344800,-2204.0,8
48044,345066,-2096.0,7
48045,345968,-5356.0,8
48046,346227,-1800.0,7
48047,347155,-6442.0,9
48048,347450,-2049.0,7
48049,348378,-4682.0,9
48050,348670,-1590.0,7
48051,348901,-1564.0,7
48052,349803,-5415.0,8
48053,350040,-2016.0,9
48054,350334,-1955.0,7
48055,350527,-1967.0,9
48056,351429,-7923.0,8
48057,352331,-8061.0,8
48058,353233,-7124.0,8
48059,354135,-3382.0,8
48060,355037,-4678.0,8
48061,355939,-7846.0,8
48062,356867,-6333.0,9
48063,357795,-5321.0,9
48064,358002,-1595.0,7
48065,358250,-1512.0,8
48066,358494,-1894.0,9
48067,359422,-4726.0,9
48068,360226,-5550.0,7
48069,361128,-6127.0,8
48070,362030,-9277.0,8
48071,362834,-6282.0,7
48072,363762,-8847.0,9
48073,364566,-5547.0,7
48074,365468,-7458.0,8
48075,365715,-1606.0,8
48076,366519,-4913.0,7
48077,366749,-1978.0,9
48078,367028,-2003.0,9
48079,367832,-4383.0,7
48080,368058,-2030.0,9
48081,368277,-1376.0,7
48082,369081,-4245.0,7
48083,369885,-5330.0,7
48084,370167,-2445.0,8
48085,370400,-1989.0,9
48086,370597,-1729.0,8
48087,371525,-8049.0,9
48088,372329,-4307.0,7
48089,373231,-4798.0,8
48090,373464,-1474.0,8
48091,373675,-1998.0,9
48092,373942,-1419.0,7
48093,374844,-4764.0,8
48094,375746,-5454.0,8
48095,375931,-1636.0,9
48096,376154,-1433.0,8
48097,377056,-3777.0,8
48098,377860,-3429.0,7
48099,378664,-3203.0,7
48100,379015,-2192.0,7
47501,47642,-958.0,6
47502,48446,-3452.0,7
47503,49348,-8870.0,8
47504,50250,-5777.0,8
47505,51152,-5547.0,8
47506,51344,-1215.0,6
47507,52246,-9374.0,8
47508,53050,-6422.0,7
47509,53233,-1098.0,6
47510,54135,-7733.0,8
47511,54939,-4341.0,7
47512,55841,-5524.0,8
47513,56645,-4000.0,7
47514,57547,-10325.0,8
47515,58449,-8094.0,8
47516,59153,-2273.0,6
47517,60055,-5472.0,8
47518,60859,-2879.0,7
47519,61070,-1787.0,8
47520,61874,-6385.0,7
47521,62776,-9515.0,8
47522,62955,-1054.0,6
47523,63857,-8471.0,8
47524,64561,-4007.0,6
47525,64756,-1199.0,6
47526,65005,-1540.0,7
47527,65907,-4351.0,8
47528,66158,-1773.0,7
47529,66416,-1835.0,7
47530,66633,-1616.0,8
47531,66821,-1280.0,6
47532,67723,-5423.0,8
47533,67972,-2146.0,8
47534,68676,-2299.0,6
47535,69578,-5292.0,8
47536,69852,-2167.0,8
47537,70126,-2192.0,7
47538,70304,-1439.0,6
47539,71008,-2360.0,6
47540,71323,-2399.0,7
47541,72127,-7400.0,7
47542,72323,-1074.0,6
47543,72623,-1714.0,7
47544,73525,-6351.0,8
47545,74427,-4196.0,8
47546,75131,-4841.0,6
47547,75298,-1405.0,7
47548,75609,-2217.0,7
47549,76413,-7391.0,7
47550,77315,-4430.0,8
47551,78217,-3151.0,8
47552,78394,-869.0,7
47553,78676,-2218.0,8
47554,78819,-1031.0,6
47555,78976,-1106.0,6
47556,79162,-1678.0,7
47557,80064,-7883.0,8
47558,80230,-1307.0,6
47559,80466,-1156.0,6
47560,80738,-1804.0,8
47561,80957,-1416.0,6
47562,81197,-1825.0,6
47563,82099,-5273.0,8
47564,82382,-2127.0,8
47565,83284,-7090.0,8
47566,83592,-1966.0,8
47567,84396,-3317.0,7
47568,84621,-1624.0,7
47569,84905,-2057.0,7
47570,85144,-1619.0,8
47571,85848,-4121.0,6
47572,86750,-10216.0,8
47573,86996,-1527.0,7
47574,87898,-4665.0,8
47575,88120,-1762.0,8
47576,88323,-1242.0,6
47577,88476,-1149.0,6
47578,88711,-1629.0,7
47579,89415,-4681.0,6
47580,89590,-1131.0,6
47581,90492,-6623.0,8
47582,90730,-1342.0,6
47583,91055,-2176.0,8
47584,91316,-2064.0,7
47585,91528,-1445.0,7
47586,91864,-2651.0,8
47587,92513,-2099.0,7
47588,93317,-4918.0,7
47589,94021,-4240.0,6
47590,94923,-5626.0,8
47591,95825,-3399.0,8
47592,96087,-1343.0,6
47593,96299,-1416.0,7
47594,96487,-1208.0,6
47595,97389,-3439.0,8
47596,98193,-2252.0,7
47597,99095,-5794.0,8
47598,99899,-6711.0,7
47599,100603,-4661.0,6
47600,101407,-4456.0,7
47601,101585,-1250.0,7
47602,102487,-3389.0,8
47603,103389,-3918.0,8
47604,103590,-1554.0,8
47605,104394,-6272.0,7
47606,105098,-3759.0,6
47607,105802,-2832.0,6
47608,106704,-3944.0,8
47609,107408,-4757.0,6
47610,107681,-1908.0,8
47611,108583,-6317.0,8
47612,108838,-1773.0,8
47613,109740,-2879.0,8
47614,110544,-4148.0,7
47615,110768,-1476.0,6
47616,111670,-4850.0,8
47617,112572,-4209.0,8
47618,112800,-1539.0,8
47619,113604,-3268.0,7
47620,114506,-8524.0,8
47621,115310,-2972.0,7
47622,116212,-6973.0,8
47623,117114,-10194.0,8
47624,117918,-5503.0,7
47625,118107,-1429.0,7
47626,118911,-5352.0,7
47627,119269,-2479.0,8
47628,119547,-1772.0,7
47629,120351,-2827.0,7
47630,120558,-1482.0,7
47631,120778,-1634.0,8
47632,121064,-1874.0,7
47633,121303,-1361.0,7
47634,121457,-909.0,6
47635,121641,-1228.0,7
47636,121795,-1120.0,6
47637,121950,-938.0,6
47638,122136,-1887.0,7
47639,122363,-1749.0,8
47640,122607,-2067.0,8
47641,122855,-2303.0,8
47642,123559,-4997.0,6
47643,123761,-1963.0,7
47644,124663,-6083.0,8
47645,125565,-3972.0,8
47646,125809,-1728.0,7
47647,126101,-1693.0,9
47648,126373,-1713.0,7
47649,127275,-3709.0,8
47650,127486,-1873.0,8
47651,127815,-2286.0,8
47652,128054,-1616.0,7
47653,128956,-6947.0,8
47654,129250,-2282.0,7
47655,130178,-4416.0,9
47656,130365,-1443.0,7
47657,131169,-4048.0,7
47658,131417,-1798.0,8
47659,132319,-4259.0,8
47660,133247,-10066.0,9
47661,133485,-1870.0,8
47662,134387,-3994.0,8
47663,135191,-4479.0,7
47664,135413,-1814.0,9
47665,136217,-4969.0,7
47666,136487,-1746.0,8
47667,137291,-3685.0,7
47668,137543,-1840.0,9
47669,137848,-2316.0,8
47670,138065,-1300.0,7
47671,138869,-3604.0,7
47672,139673,-5508.0,7
47673,140002,-2643.0,8
47674,140220,-1374.0,7
47675,141122,-3080.0,8
47676,141372,-2060.0,8
47677,142274,-6301.0,8
47678,142465,-1294.0,7
47679,143269,-7708.0,7
47680,144171,-3244.0,8
47681,144428,-1842.0,8
47682,144653,-1563.0,7
47683,145581,-8567.0,9
47684,146385,-3552.0,7
47685,147287,-8447.0,8
47686,148189,-5355.0,8
47687,148993,-7017.0,7
47688,149221,-2090.0,9
47689,149455,-1470.0,8
47690,150259,-3398.0,7
47691,150400,-1246.0,9
47692,150601,-1534.0,8
47693,151405,-8122.0,7
47694,151653,-2396.0,8
47695,151873,-1774.0,8
47696,152060,-1516.0,9
47697,152339,-1855.0,9
47698,152674,-1845.0,8
47699,153478,-3990.0,7
47700,154406,-9165.0,9
47701,154659,-1424.0,7
47702,155561,-5885.0,8
47703,156365,-3148.0,7
47704,157293,-3364.0,9
47705,157577,-1840.0,7
47706,158381,-4497.0,7
47707,159309,-7340.0,9
47708,159566,-1484.0,7
47709,160370,-6918.0,7
47710,161272,-6972.0,8
47711,161532,-1557.0,8
47712,161715,-1339.0,7
47713,162617,-3934.0,8
47714,163002,-2302.0,8
47715,163806,-5970.0,7
47716,164708,-4619.0,8
47717,165610,-9478.0,8
47718,166512,-3058.0,8
47719,167316,-8131.0,7
47720,168218,-6277.0,8
47721,168572,-2055.0,9
47722,169474,-3793.0,8
47723,169684,-1437.0,8
47724,170586,-4472.0,8
47725,171390,-6362.0,7
47726,172292,-7812.0,8
47727,173220,-6144.0,9
47728,174122,-4426.0,8
47729,174414,-2415.0,9
47730,174624,-1845.0,7
47731,175526,-4671.0,8
47732,175790,-2219.0,9
47733,176594,-5396.0,7
47734,177496,-5773.0,8
47735,178300,-3548.0,7
47736,179202,-8488.0,8
47737,180130,-5230.0,9
47738,181058,-12478.0,9
47739,181392,-2125.0,8
47740,182320,-6292.0,9
47741,182549,-1714.0,9
47742,183451,-4221.0,8
47743,184255,-4347.0,7
47744,185059,-3288.0,7
47745,185225,-1463.0,8
47746,186029,-8386.0,7
47747,186957,-6787.0,9
47748,187761,-3651.0,7
47749,188663,-3180.0,8
47750,189565,-4439.0,8
47751,190467,-6735.0,8
47752,191271,-3966.0,7
47753,191473,-1494.0,8
47754,191738,-1596.0,8
47755,192542,-2835.0,7
47756,192775,-1961.0,7
47757,193158,-2199.0,8
47758,193962,-6769.0,7
47759,194133,-1516.0,7
47760,195035,-5341.0,8
47761,195295,-1497.0,8
47762,195584,-2084.0,8
47763,195821,-1922.0,8
47764,196625,-6083.0,7
47765,197429,-9022.0,7
47766,198233,-6377.0,7
47767,199037,-7138.0,7
47768,199452,-2546.0,8
47769,199745,-2031.0,8
47770,199986,-1617.0,8
47771,200914,-7131.0,9
47772,201133,-1484.0,7
47773,201937,-2750.0,7
47774,202865,-3864.0,9
47775,203767,-5417.0,8
47776,204571,-5979.0,7
47777,205375,-3327.0,7
47778,206303,-11428.0,9
47779,206498,-1279.0,7
47780,206712,-1856.0,9
47781,207516,-7491.0,7
47782,208418,-3057.0,8
47783,208686,-2242.0,7
47784,209025,-1787.0,7
47785,209270,-1295.0,7
47786,210172,-6036.0,8
47787,210424,-1481.0,7
47788,210744,-1791.0,8
47789,211548,-3671.0,7
47790,212450,-3023.0,8
47791,212777,-2108.0,9
47792,213048,-2111.0,8
47793,213976,-9642.0,9
47794,214780,-7061.0,7
47795,215154,-2155.0,9
47796,215412,-2071.0,9
47797,216314,-2146.0,8
47798,216500,-1779.0,9
47799,217402,-10112.0,8
47800,218304,-3196.0,8
47801,218645,-1632.0,7
47802,219449,-6849.0,7
47803,219800,-2258.0,7
47804,220604,-4847.0,7
47805,220870,-1557.0,8
47806,221674,-9038.0,7
47807,221938,-1773.0,8
47808,222742,-6430.0,7
47809,222935,-1554.0,7
47810,223194,-1600.0,7
47811,223998,-3368.0,7
47812,224361,-2439.0,8
47813,224516,-1188.0,7
47814,225320,-4775.0,7
47815,225541,-1852.0,8
47816,225786,-2224.0,9
47817,226688,-4799.0,8
47818,227590,-4325.0,8
47819,228394,-3338.0,7
47820,229296,-7016.0,8
47821,229539,-1540.0,8
47822,229755,-1735.0,8
47823,230683,-3895.0,9
47824,231585,-3155.0,8
47825,232487,-3940.0,8
47826,233389,-9300.0,8
47827,234291,-6665.0,8
47828,235095,-4938.0,7
47829,236023,-4113.0,9
47830,236254,-1889.0,7
47831,237058,-7687.0,7
47832,237270,-1859.0,8
47833,237532,-2099.0,8
47834,238434,-5642.0,8
47835,239336,-5181.0,8
47836,239623,-2146.0,7
47837,239893,-2253.0,7
47838,240795,-3294.0,8
47839,240989,-1374.0,7
47840,241891,-6931.0,8
47841,242141,-1552.0,9
47842,242377,-1565.0,7
47843,243279,-3416.0,8
47844,244181,-4284.0,8
47845,245109,-3280.0,9
47846,245413,-2076.0,7
47847,246341,-5401.0,9
47848,246599,-1943.0,7
47849,247403,-3279.0,7
47850,247691,-2036.0,9
47851,247887,-1650.0,8
47852,248815,-7996.0,9
47853,249743,-4548.0,9
47854,249954,-1872.0,9
47855,250758,-3237.0,7
47856,251018,-1694.0,8
47857,251334,-2290.0,7
47858,251642,-2082.0,7
47859,251858,-1600.0,7
47860,252219,-2202.0,8
47861,252558,-1936.0,8
47862,252756,-1529.0,8
47863,253684,-4317.0,9
47864,253955,-2025.0,7
47865,254214,-1675.0,7
47866,254464,-1607.0,8
47867,255366,-4941.0,8
47868,255548,-1672.0,9
47869,255840,-1524.0,7
47870,256768,-9088.0,9
47871,257696,-5185.0,9
47872,258598,-6236.0,8
47873,259402,-3636.0,7
47874,260304,-6482.0,8
47875,261108,-3578.0,7
47876,261344,-1865.0,8
47877,262246,-4263.0,8
47878,262489,-1775.0,7
47879,262671,-1108.0,7
47880,262861,-1475.0,8
47881,263665,-6938.0,7
47882,263874,-1436.0,7
47883,264776,-7686.0,8
47884,265028,-2204.0,8
47885,265930,-3093.0,8
47886,266832,-6421.0,8
47887,267636,-8278.0,7
47888,268538,-7217.0,8
47889,269440,-3188.0,8
47890,269651,-1841.0,9
47891,270455,-5510.0,7
47892,270717,-2101.0,7
47893,270929,-1936.0,8
47894,271162,-1650.0,8
47895,272064,-10079.0,8
47896,272294,-1749.0,9
47897,272582,-1828.0,9
47898,273386,-2594.0,7
