train_episode,train_steps,reward,env
45572,107780,-2273.0,2
45573,107875,-372.0,2
45574,108019,-578.0,1
45575,108597,-2431.0,1
45576,108678,-351.0,2
45577,108861,-653.0,3
45578,108995,-800.0,3
45579,109656,-2963.0,2
45580,109766,-446.0,3
45581,110427,-1642.0,2
45582,110533,-607.0,2
45583,110696,-560.0,2
45584,110815,-575.0,3
45585,110873,-266.0,1
45586,110965,-382.0,2
45587,111626,-2256.0,2
45588,112300,-1964.0,3
45589,112459,-614.0,2
45590,113133,-2404.0,3
45591,113218,-417.0,2
45592,113383,-564.0,2
45593,114044,-1017.0,2
45594,114188,-574.0,1
45595,114294,-423.0,1
45596,114427,-417.0,1
45597,114671,-748.0,2
45598,114756,-352.0,1
45599,114841,-240.0,1
45600,115502,-2792.0,2
45601,115628,-701.0,2
45602,116302,-3070.0,3
45603,116963,-2253.0,2
45604,117637,-1352.0,3
45605,117800,-560.0,2
45606,118461,-2179.0,2
45607,118545,-455.0,3
45608,119206,-2163.0,2
45609,119352,-371.0,2
45610,120013,-1867.0,2
45611,120196,-653.0,3
45612,120339,-606.0,2
45613,120464,-444.0,1
45614,120607,-592.0,1
45615,120689,-413.0,2
45616,120845,-517.0,3
45617,120968,-432.0,1
45618,121103,-765.0,3
45619,121777,-2402.0,3
45620,122451,-1900.0,3
45621,122574,-646.0,2
45622,122678,-336.0,1
45623,123352,-2449.0,3
45624,123454,-524.0,2
45625,123638,-604.0,3
45626,123696,-281.0,1
45627,124357,-2276.0,2
45628,124490,-452.0,1
45629,124652,-561.0,2
45630,124770,-422.0,1
45631,124856,-279.0,1
45632,125530,-1612.0,3
45633,125661,-753.0,3
45634,125784,-653.0,2
45635,125842,-268.0,1
45636,126516,-4192.0,3
45637,126607,-409.0,3
45638,126754,-551.0,1
45639,126891,-724.0,3
45640,127552,-1583.0,2
45641,128213,-4055.0,2
45642,128380,-569.0,2
45643,128468,-394.0,2
45644,129142,-3127.0,3
45645,129301,-545.0,2
45646,129962,-2140.0,2
45647,130623,-2946.0,2
45648,131284,-2992.0,2
45649,131945,-3665.0,2
45650,132049,-420.0,1
45651,132178,-548.0,1
45652,132312,-741.0,3
45653,132455,-541.0,2
45654,132637,-662.0,3
45655,132784,-572.0,1
45656,132891,-434.0,3
45657,133565,-3635.0,3
45658,133732,-568.0,2
45659,133807,-396.0,3
45660,134481,-1836.0,3
45661,135142,-2869.0,2
45662,135803,-3071.0,2
45663,136477,-4199.0,3
45664,137055,-1455.0,1
45665,137716,-2289.0,2
45666,138390,-3479.0,3
45667,138968,-1417.0,1
45668,139629,-4060.0,2
45669,139685,-211.0,1
45670,139785,-450.0,2
45671,139929,-547.0,1
45672,140043,-482.0,1
45673,140621,-1850.0,1
45674,140787,-567.0,2
45675,140888,-310.0,1
45676,141562,-2617.0,3
45677,142223,-1652.0,2
45678,142884,-3463.0,2
45679,143069,-662.0,3
45680,143743,-2255.0,3
45681,143889,-544.0,1
45682,144563,-1686.0,3
45683,144692,-453.0,1
45684,145366,-4804.0,3
45685,145944,-2513.0,1
45686,146038,-552.0,3
45687,146131,-480.0,3
45688,146296,-561.0,2
45689,146874,-1901.0,1
45690,147548,-2923.0,3
45691,148222,-3717.0,3
45692,148896,-3059.0,3
45693,149474,-1356.0,1
45694,149549,-270.0,1
45695,149693,-553.0,1
45696,149744,-267.0,1
45697,149908,-561.0,2
45698,150054,-545.0,2
45699,150728,-3702.0,3
45700,151389,-2874.0,2
45701,151516,-755.0,3
45702,151622,-415.0,1
45703,151686,-267.0,1
45704,152360,-2024.0,3
45705,152524,-559.0,2
45706,152681,-524.0,3
45707,152823,-590.0,1
45708,153497,-2251.0,3
45709,153594,-357.0,1
45710,153780,-668.0,3
45711,153916,-481.0,1
45712,154577,-1581.0,2
45713,154680,-421.0,1
45714,155258,-3493.0,1
45715,155932,-3613.0,3
45716,156053,-627.0,2
45717,156148,-407.0,3
45718,156325,-768.0,3
45719,156471,-546.0,1
45720,156572,-512.0,2
45721,156677,-578.0,2
45722,157351,-1934.0,3
45723,158025,-2088.0,3
45724,158129,-425.0,1
45725,158803,-4862.0,3
45726,158956,-562.0,2
45727,159121,-565.0,2
45728,159246,-432.0,1
45729,159338,-406.0,3
45730,159466,-768.0,3
45731,160127,-2953.0,2
45732,160801,-1774.0,3
45733,160911,-597.0,2
45734,161056,-549.0,1
45735,161143,-433.0,2
45736,161254,-409.0,1
45737,161435,-643.0,3
45738,162096,-1697.0,2
45739,162289,-611.0,3
45740,162963,-1859.0,3
45741,163637,-1443.0,3
45742,164215,-4046.0,1
45743,164290,-392.0,3
45744,164951,-3009.0,2
45745,165080,-456.0,1
45746,165741,-3492.0,2
45747,166402,-1720.0,2
45748,167076,-3557.0,3
45749,167164,-405.0,3
45750,167248,-439.0,2
45751,167398,-671.0,1
45752,167541,-545.0,1
45753,167653,-444.0,1
45754,167746,-435.0,2
45755,167931,-657.0,3
45756,168060,-531.0,1
45757,168638,-2941.0,1
45758,168774,-491.0,1
45759,168907,-796.0,3
45760,169069,-565.0,2
45761,169247,-712.0,3
45762,169921,-3676.0,3
45763,170595,-2491.0,3
45764,171256,-1946.0,2
45765,171930,-4917.0,3
45766,172604,-2385.0,3
45767,172691,-368.0,2
45768,172854,-782.0,2
45769,173040,-658.0,3
45770,173701,-2277.0,2
45771,174375,-3107.0,3
45772,175049,-1148.0,3
45773,175193,-502.0,1
45774,175367,-854.0,3
45775,176041,-2406.0,3
45776,176151,-553.0,3
45777,176265,-404.0,1
45778,176395,-666.0,2
45779,177069,-3073.0,3
45780,177743,-4808.0,3
45781,178012,-634.0,3
45782,178107,-380.0,3
45783,178186,-354.0,2
45784,178282,-390.0,3
45785,178430,-557.0,1
45786,178593,-569.0,2
45787,179267,-4147.0,3
45788,179941,-3057.0,3
45789,180078,-738.0,3
45790,180752,-2328.0,3
45791,181413,-1654.0,2
45792,181501,-436.0,2
45793,181648,-789.0,3
45794,182322,-4776.0,3
45795,182424,-493.0,2
45796,182553,-474.0,1
45797,183227,-1919.0,3
45798,183376,-584.0,1
45799,183434,-295.0,1
45800,184095,-2256.0,2
45801,184170,-264.0,1
45802,184334,-563.0,2
45803,184449,-461.0,3
45804,184631,-803.0,3
45805,184760,-725.0,2
45806,184901,-566.0,2
45807,185008,-419.0,1
45808,185156,-551.0,1
45809,185817,-1744.0,2
45810,186009,-614.0,3
45811,186587,-1994.0,1
45812,187261,-4836.0,3
45813,187431,-795.0,2
45814,188092,-2274.0,2
45815,188235,-568.0,1
45816,188334,-570.0,2
45817,188430,-433.0,2
45818,188536,-422.0,1
45819,188698,-589.0,3
45820,188861,-579.0,2
45821,189522,-2754.0,2
45822,189588,-298.0,1
45823,189774,-621.0,3
45824,189917,-578.0,1
45825,190044,-431.0,1
45826,190138,-424.0,3
45827,190271,-691.0,2
45828,190399,-524.0,1
45829,190977,-1355.0,1
45830,191164,-620.0,3
45831,191742,-1417.0,1
45832,192416,-3610.0,3
45833,192518,-428.0,3
45834,193096,-2405.0,1
45835,193162,-304.0,1
45836,193836,-2469.0,3
45837,194510,-2866.0,3
45838,194624,-424.0,3
45839,194774,-674.0,3
45840,194914,-837.0,2
45841,195049,-669.0,3
45842,195169,-414.0,1
45843,195843,-2297.0,3
45844,195990,-546.0,1
45845,196110,-557.0,1
45846,196296,-669.0,3
45847,196344,-233.0,1
45848,196480,-562.0,1
45849,196641,-774.0,2
45850,197315,-4790.0,3
45851,197989,-2457.0,3
45852,198175,-608.0,3
45853,198307,-837.0,3
45854,198382,-403.0,3
45855,198508,-440.0,1
45856,198675,-565.0,2
45857,199349,-3051.0,3
45858,200010,-1929.0,2
45859,200156,-745.0,3
45860,200830,-3614.0,3
45861,201491,-3466.0,2
45862,202069,-1358.0,1
45863,202212,-567.0,1
45864,202873,-1785.0,2
45865,203006,-536.0,1
45866,203680,-4191.0,3
45867,203844,-559.0,2
45868,203920,-413.0,2
45869,204014,-374.0,2
45870,204103,-434.0,2
45871,204249,-549.0,1
45872,204357,-434.0,3
45873,204545,-662.0,3
45874,204710,-590.0,2
45875,204818,-389.0,3
45876,205492,-1399.0,3
45877,205633,-620.0,3
45878,205758,-465.0,3
45879,206432,-1825.0,3
45880,207106,-3068.0,3
45881,207767,-3464.0,2
45882,208441,-2893.0,3
45883,209102,-2941.0,2
45884,209216,-521.0,2
45885,209359,-542.0,1
45886,210033,-2407.0,3
45887,210162,-546.0,1
45888,210823,-1622.0,2
45889,210907,-422.0,2
45890,211485,-2529.0,1
45891,211548,-279.0,1
45892,211727,-752.0,3
45893,212401,-1985.0,3
45894,212512,-431.0,3
45895,212674,-569.0,2
45896,212819,-658.0,3
45897,213493,-2422.0,3
45898,214167,-2298.0,3
45899,214841,-1331.0,3
45900,214954,-593.0,3
45901,215628,-5440.0,3
45902,216206,-1963.0,1
45903,216351,-573.0,1
45904,216475,-653.0,2
45905,217149,-2363.0,3
45906,217727,-3049.0,1
45907,218401,-3616.0,3
45908,218586,-656.0,3
45909,218747,-937.0,3
45910,218926,-726.0,3
45911,219088,-564.0,2
45912,219194,-438.0,1
45913,219321,-440.0,1
45914,219436,-458.0,3
45915,220110,-2496.0,3
45916,220297,-662.0,3
45917,220435,-548.0,3
45918,220579,-567.0,1
45919,220655,-396.0,3
45920,220933,-995.0,3
45921,221607,-1786.0,3
45922,222268,-2272.0,2
45923,222417,-806.0,3
45924,223091,-2924.0,3
45925,223174,-415.0,2
45926,223848,-3691.0,3
45927,223989,-545.0,1
45928,224085,-438.0,2
45929,224759,-2993.0,3
45930,224835,-332.0,1
45931,225509,-2955.0,3
45932,225653,-594.0,1
45933,225831,-564.0,3
45934,226492,-2228.0,2
45935,226656,-559.0,2
45936,226755,-436.0,2
45937,227416,-3538.0,2
45938,227552,-451.0,1
45939,227691,-561.0,2
45940,228365,-1938.0,3
45941,228438,-354.0,2
45942,229099,-4002.0,2
45943,229231,-631.0,1
45944,229370,-451.0,1
45945,229450,-309.0,1
45946,229595,-579.0,1
45947,229725,-544.0,2
45948,229906,-815.0,3
45949,230484,-1579.0,1
45950,230574,-390.0,2
45951,230694,-438.0,1
45952,230848,-520.0,3
45953,231031,-653.0,3
45954,231692,-1645.0,2
45955,231787,-356.0,1
45956,231917,-653.0,3
45957,232082,-567.0,2
45958,232176,-457.0,2
45959,232269,-413.0,1
45960,232373,-429.0,1
45961,232516,-539.0,1
45962,232562,-224.0,1
45963,233223,-2953.0,2
45964,233388,-559.0,2
45965,233545,-540.0,3
45966,233608,-330.0,2
45967,233749,-523.0,1
45968,233937,-612.0,3
45969,234067,-448.0,1
45970,234172,-359.0,1
45971,234833,-2917.0,2
45972,235494,-1669.0,2
45973,235600,-446.0,1
45974,235677,-361.0,3
45975,235801,-437.0,1
45976,235960,-754.0,3
45977,236056,-441.0,2
45978,236730,-3582.0,3
45979,236813,-317.0,1
45980,237487,-3119.0,3
45981,237630,-573.0,1
45982,238304,-2038.0,3
45983,238470,-565.0,2
45984,239131,-1605.0,2
45985,239274,-543.0,1
45986,239348,-444.0,3
45987,239526,-803.0,3
45988,240200,-2859.0,3
45989,240778,-2052.0,1
45990,241439,-3537.0,2
45991,241568,-461.0,2
45992,241733,-566.0,2
45993,241804,-297.0,2
45994,242465,-4054.0,2
45995,242650,-664.0,3
45996,242787,-837.0,3
45997,243448,-2151.0,2
45998,244109,-2156.0,2
45999,244783,-2443.0,3
46000,245457,-1888.0,3
46001,245586,-447.0,1
46002,246164,-1353.0,1
46003,246838,-5428.0,3
46004,246996,-926.0,3
46005,247081,-425.0,2
46006,247231,-679.0,5
46007,247931,-1881.0,4
46008,248631,-1966.0,4
46009,249305,-2309.0,3
46010,249438,-572.0,4
46011,249618,-1023.0,5
46012,250320,-2557.0,5
46013,250409,-485.0,4
46014,250570,-733.0,4
46015,250661,-558.0,5
46016,250770,-455.0,4
46017,250911,-775.0,4
46018,251008,-534.0,5
46019,251708,-1812.0,4
46020,252408,-1960.0,4
46021,252557,-861.0,5
46022,252685,-674.0,4
46023,253387,-2528.0,5
46024,253569,-745.0,3
46025,253713,-746.0,5
46026,254415,-6360.0,5
46027,254527,-543.0,4
46028,254713,-675.0,3
46029,254839,-750.0,5
46030,254997,-753.0,4
46031,255671,-1653.0,3
46032,255820,-896.0,4
46033,256522,-2132.0,5
46034,257222,-3053.0,4
46035,257313,-501.0,3
46036,257987,-5440.0,3
46037,258153,-856.0,4
46038,258853,-2522.0,4
46039,259553,-3808.0,4
46040,260227,-1789.0,3
46041,260379,-719.0,4
46042,260562,-619.0,3
46043,260719,-720.0,4
46044,260897,-737.0,3
46045,261571,-3628.0,3
46046,261716,-741.0,5
46047,261852,-749.0,3
46048,262526,-4805.0,3
46049,263200,-3007.0,3
46050,263299,-682.0,5
46051,264001,-2105.0,5
46052,264139,-750.0,3
46053,264839,-2577.0,4
46054,265020,-920.0,4
46055,265694,-4799.0,3
46056,265805,-624.0,4
46057,266505,-2684.0,4
46058,267205,-3048.0,4
46059,267905,-4337.0,4
46060,268053,-684.0,5
46061,268727,-3568.0,3
46062,268857,-709.0,4
46063,268987,-773.0,3
46064,269180,-817.0,4
46065,269361,-753.0,3
46066,269433,-505.0,4
46067,269591,-750.0,4
46068,270265,-2977.0,3
46069,270399,-551.0,4
46070,270575,-848.0,4
46071,270712,-881.0,3
46072,270823,-553.0,5
46073,270920,-643.0,5
46074,271064,-678.0,5
46075,271764,-3728.0,4
46076,272438,-2159.0,3
46077,273138,-1751.0,4
46078,273257,-629.0,5
46079,273446,-809.0,3
46080,273595,-862.0,5
46081,273680,-425.0,3
46082,273832,-738.0,4
46083,273979,-740.0,5
46084,274679,-1914.0,4
46085,274808,-624.0,4
46086,275508,-1911.0,4
46087,275655,-647.0,4
46088,275785,-575.0,4
46089,276459,-2644.0,3
46090,277159,-3676.0,4
46091,277861,-3203.0,5
46092,278561,-1921.0,4
46093,278741,-844.0,3
46094,279441,-3844.0,4
46095,279550,-612.0,4
46096,279703,-784.0,5
46097,279883,-649.0,3
46098,280583,-2445.0,4
46099,280667,-433.0,3
46100,280760,-451.0,3
46101,280905,-835.0,3
46102,281027,-757.0,4
46103,281172,-671.0,5
46104,281349,-782.0,3
46105,281449,-491.0,4
46106,282123,-1967.0,3
46107,282797,-3733.0,3
46108,283497,-3756.0,4
46109,284197,-4506.0,4
46110,284286,-425.0,3
46111,284449,-723.0,4
46112,285149,-3839.0,4
46113,285823,-1825.0,3
46114,286525,-3187.0,5
46115,286629,-639.0,5
46116,287329,-2150.0,4
46117,288003,-3709.0,3
46118,288677,-2927.0,3
46119,288825,-835.0,5
46120,288969,-651.0,3
46121,289671,-5089.0,5
46122,289772,-693.0,5
46123,290446,-4400.0,3
46124,291146,-2013.0,4
46125,291279,-501.0,3
46126,291979,-3049.0,4
46127,292679,-2667.0,4
46128,293353,-1725.0,3
46129,293541,-658.0,3
46130,294241,-1957.0,4
46131,294941,-2579.0,4
46132,295095,-738.0,4
46133,295769,-4231.0,3
46134,296471,-4429.0,5
46135,296619,-867.0,5
46136,296766,-661.0,4
46137,297440,-3541.0,3
46138,298140,-1862.0,4
46139,298842,-4061.0,5
46140,299025,-612.0,3
46141,299114,-410.0,3
46142,299788,-2241.0,3
46143,299948,-745.0,4
46144,300096,-704.0,5
46145,300770,-1913.0,3
46146,300919,-692.0,4
46147,301593,-3595.0,3
46148,301730,-828.0,5
46149,302430,-1758.0,4
46150,302614,-658.0,3
46151,302731,-500.0,3
46152,302882,-688.0,4
46153,303046,-830.0,4
46154,303720,-1904.0,3
46155,304420,-3093.0,4
46156,304559,-526.0,3
46157,304746,-619.0,3
46158,304892,-802.0,5
46159,305013,-722.0,5
46160,305115,-680.0,5
46161,305225,-493.0,3
46162,305414,-1010.0,5
46163,306116,-2006.0,5
46164,306790,-4194.0,3
46165,306880,-487.0,4
46166,307008,-788.0,3
46167,307187,-651.0,3
46168,307318,-613.0,4
46169,307477,-708.0,4
46170,307574,-493.0,3
46171,308248,-2249.0,3
46172,308922,-2873.0,3
46173,309068,-677.0,5
46174,309770,-2103.0,5
46175,309877,-498.0,4
46176,309976,-668.0,5
46177,310068,-414.0,3
46178,310157,-484.0,4
46179,310831,-4203.0,3
46180,311533,-5141.0,5
46181,312235,-1959.0,5
46182,312909,-2292.0,3
46183,313609,-2128.0,4
46184,313767,-736.0,4
46185,314469,-2425.0,5
46186,315171,-2084.0,5
46187,315873,-3132.0,5
46188,316023,-884.0,5
46189,316167,-682.0,5
46190,316325,-713.0,4
46191,316525,-802.0,4
46192,316690,-747.0,4
46193,317364,-1449.0,3
46194,317475,-565.0,5
46195,317605,-552.0,4
46196,317759,-853.0,3
46197,317941,-660.0,3
46198,318085,-825.0,5
46199,318256,-656.0,3
46200,318958,-3765.0,5
46201,319122,-711.0,4
46202,319824,-6411.0,5
46203,319966,-635.0,4
46204,320668,-3815.0,5
46205,320855,-653.0,3
46206,320965,-433.0,3
46207,321639,-2663.0,3
46208,321802,-709.0,4
46209,321962,-731.0,4
46210,322054,-473.0,4
46211,322235,-602.0,3
46212,322379,-717.0,5
46213,322511,-791.0,3
46214,322688,-755.0,3
46215,323362,-1726.0,3
46216,324062,-1916.0,4
46217,324764,-4353.0,5
46218,324911,-798.0,5
46219,325019,-441.0,3
46220,325693,-2539.0,3
46221,325851,-733.0,4
46222,326525,-3718.0,3
46223,326675,-931.0,4
46224,326822,-791.0,3
46225,327496,-4214.0,3
46226,327644,-863.0,5
46227,328318,-4152.0,3
46228,328511,-719.0,4
46229,329185,-3756.0,3
46230,329343,-963.0,5
46231,330017,-2391.0,3
46232,330164,-672.0,5
46233,330302,-808.0,3
46234,330400,-493.0,4
46235,331100,-1964.0,4
46236,331802,-3116.0,5
46237,332502,-1922.0,4
46238,333202,-5669.0,4
46239,333876,-3708.0,3
46240,334037,-560.0,3
46241,334185,-657.0,4
46242,334859,-3618.0,3
46243,335559,-2031.0,4
46244,336259,-3208.0,4
46245,336933,-3060.0,3
46246,337633,-1926.0,4
46247,338307,-1797.0,3
46248,339007,-1890.0,4
46249,339707,-2617.0,4
46250,339816,-458.0,3
46251,340490,-2236.0,3
46252,340639,-709.0,5
46253,340755,-660.0,4
46254,340863,-527.0,4
46255,340949,-483.0,4
46256,341100,-901.0,5
46257,341201,-578.0,4
46258,341346,-734.0,5
46259,341461,-545.0,5
46260,341596,-814.0,3
46261,342270,-3706.0,3
46262,342421,-823.0,4
46263,343121,-3044.0,4
46264,343821,-4389.0,4
46265,344523,-7052.0,5
46266,344651,-737.0,4
46267,344823,-768.0,4
46268,345497,-3617.0,3
46269,345676,-555.0,3
46270,345823,-567.0,3
46271,346523,-2006.0,4
46272,347225,-1809.0,5
46273,347370,-779.0,5
46274,348070,-2437.0,4
46275,348184,-520.0,4
46276,348858,-2385.0,3
46277,349007,-752.0,5
46278,349195,-676.0,3
46279,349352,-777.0,3
46280,349520,-759.0,4
46281,349666,-731.0,5
46282,350368,-2084.0,5
46283,351068,-2178.0,4
46284,351742,-2413.0,3
46285,352442,-4714.0,4
46286,352527,-521.0,4
46287,353227,-3869.0,4
46288,353395,-726.0,4
46289,353468,-443.0,4
46290,354170,-5089.0,5
46291,354283,-453.0,3
46292,354436,-922.0,5
46293,355136,-1810.0,4
46294,355224,-476.0,4
46295,355924,-2453.0,4
46296,356098,-715.0,4
46297,356800,-2076.0,5
