train_episode,train_steps,reward,env
45251,45385,63.561269760131836,0
45252,45496,93.58994960784912,3
45253,45653,95.2606554031372,3
45254,45796,73.76825618743896,1
45255,45880,72.4407730102539,1
45256,46003,73.03309631347656,1
45257,46063,62.08150100708008,0
45258,46195,73.95794677734375,1
45259,46295,72.44989585876465,1
45260,46584,192.44469738006592,12
45261,46691,62.31480884552002,0
45262,46814,72.8229751586914,1
45263,46881,62.20208930969238,0
45264,46984,72.87893390655518,1
45265,47146,63.5623893737793,0
45266,47722,16.821904182434082,0
45267,47896,73.76268196105957,1
45268,48474,42.050811767578125,1
45269,48525,61.3954496383667,0
45270,49103,-13.866929149255157,1
45271,49291,72.34746646881104,1
45272,49362,62.629727363586426,0
45273,49486,73.03433513641357,1
45274,49614,73.4427080154419,1
45275,49694,62.04413414001465,0
45276,50272,-12.810746192932129,1
45277,50380,62.31894397735596,0
45278,50470,62.37357139587402,0
45279,50562,73.32768440246582,1
45280,50704,63.56208419799805,0
45281,50796,61.33735275268555,0
45282,50930,73.03547191619873,1
45283,51013,62.01363277435303,0
45284,51591,42.57801008224487,1
45285,51682,72.84012031555176,1
45286,51831,73.76841640472412,1
45287,51961,62.40719413757324,0
45288,52102,63.560625076293945,0
45289,52255,62.1882905960083,0
45290,52378,62.53934669494629,0
45291,52954,-14.093724846839905,0
45292,53025,61.81945991516113,0
45293,53601,-8.977568447589874,0
45294,53744,73.76908302307129,1
45295,53805,72.44120979309082,1
45296,53909,61.99528503417969,0
45297,54031,73.03349304199219,1
45298,54090,62.08410358428955,0
45299,54231,63.558547019958496,0
45300,54409,62.61713123321533,0
45301,54524,72.63918590545654,1
45302,54584,72.4412317276001,1
45303,54704,62.54079246520996,0
45304,54812,72.87759780883789,1
45305,54922,62.31894588470459,0
45306,54993,62.62980937957764,0
45307,55569,31.907861709594727,0
45308,55662,61.8858060836792,0
45309,56238,0.7945666313171387,0
45310,56317,62.04414463043213,0
45311,56446,73.02879810333252,1
