train_episode,train_steps,time,env
46083,273979,1776934958.9877515,5
46084,274679,1776934961.61767,4
46085,274808,1776934962.3375897,4
46086,275508,1776934964.988203,4
46087,275655,1776934965.638076,4
46088,275785,1776934968.7641132,4
46089,276459,1776934972.7937613,3
46090,277159,1776934975.7042985,4
46091,277861,1776935128.2744381,5
46092,278561,1776935130.8885968,4
46093,278741,1776935131.7706687,3
46094,279441,1776935133.6355448,4
46095,279550,1776935134.1336145,4
46096,279703,1776935134.8358047,5
46097,279883,1776935137.173269,3
46098,280583,1776935139.5821416,4
46099,280667,1776935286.8638673,3
46100,280760,1776935287.2527714,3
46101,280905,1776935287.7729518,3
46102,281027,1776935289.902123,4
46103,281172,1776935290.7379584,5
46104,281349,1776935293.636403,3
46105,281449,1776935296.1052678,4
46106,282123,1776935298.3003385,3
46107,282797,1776935364.68719,3
46108,283497,1776935367.4691174,4
46109,284197,1776935370.1274369,4
46110,284286,1776935370.4830096,3
46111,284449,1776935371.1723852,4
46112,285149,1776935377.498232,4
46113,285823,1776935379.695795,3
46114,286525,1776935382.858855,5
46115,286629,1776935570.7288187,5
46116,287329,1776935573.383769,4
46117,288003,1776935575.3841784,3
46118,288677,1776935577.0782168,3
46119,288825,1776935577.6819615,5
46120,288969,1776935578.6032476,3
46121,289671,1776935581.9171891,5
46122,289772,1776935582.7640405,5
46123,290446,1776935706.6560707,3
46124,291146,1776935709.5740204,4
46125,291279,1776935710.0395105,3
46126,291979,1776935712.1992574,4
46127,292679,1776935714.8889744,4
46128,293353,1776935717.5803268,3
46129,293541,1776935718.7045283,3
46130,294241,1776935721.9671383,4
46131,294941,1776935917.9165351,4
46132,295095,1776935918.5127046,4
46133,295769,1776935920.105681,3
46134,296471,1776935922.3165023,5
46135,296619,1776935923.0057716,5
46136,296766,1776935925.7093368,4
46137,297440,1776935927.785803,3
46138,298140,1776935930.420828,4
46139,298842,1776936094.059387,5
46140,299025,1776936094.8157613,3
46141,299114,1776936095.1802378,3
46142,299788,1776936097.406177,3
46143,299948,1776936098.2097108,4
46144,300096,1776936098.8896742,5
46145,300770,1776936102.935896,3
46146,300919,1776936103.8486454,4
46147,301593,1776936218.6379666,3
46148,301730,1776936219.332268,5
46149,302430,1776936222.3445241,4
46150,302614,1776936222.9509373,3
46151,302731,1776936223.3961828,3
46152,302882,1776936226.7687056,4
46153,303046,1776936227.425972,4
46154,303720,1776936230.3449125,3
46155,304420,1776936344.2420547,4
46156,304559,1776936344.7967699,3
46157,304746,1776936345.687393,3
46158,304892,1776936346.3579128,5
46159,305013,1776936347.4270205,5
46160,305115,1776936347.8703218,5
46161,305225,1776936350.1394024,3
46162,305414,1776936350.993235,5
46163,306116,1776936435.6688669,5
46164,306790,1776936436.8792725,3
46165,306880,1776936437.2357957,4
46166,307008,1776936437.8415232,3
46167,307187,1776936439.3657067,3
46168,307318,1776936440.3933797,4
46169,307477,1776936441.3681467,4
46170,307574,1776936441.8158474,3
46171,308248,1776936525.7908487,3
46172,308922,1776936528.938167,3
46173,309068,1776936529.7857103,5
46174,309770,1776936532.7920163,5
46175,309877,1776936533.2386975,4
46176,309976,1776936534.0112681,5
46177,310068,1776936535.4782412,3
46178,310157,1776936537.81145,4
46179,310831,1776936667.5635347,3
46180,311533,1776936669.9158382,5
46181,312235,1776936673.2072313,5
46182,312909,1776936675.387897,3
46183,313609,1776936679.1030135,4
46184,313767,1776936679.6860852,4
46185,314469,1776936684.0660698,5
46186,315171,1776936687.3548603,5
46187,315873,1776936930.5019617,5
46188,316023,1776936931.105176,5
46189,316167,1776936931.8668156,5
46190,316325,1776936934.172576,4
46191,316525,1776936935.2639549,4
46192,316690,1776936936.0415578,4
46193,317364,1776936938.8219311,3
46194,317475,1776936939.6175196,5
46195,317605,1776937048.6286812,4
46196,317759,1776937049.0671465,3
46197,317941,1776937049.7482831,3
46198,318085,1776937052.6357908,5
46199,318256,1776937053.2298167,3
46200,318958,1776937056.3806627,5
46201,319122,1776937057.0174212,4
46202,319824,1776937059.0089574,5
46203,319966,1776937143.348687,4
46204,320668,1776937146.3150437,5
46205,320855,1776937146.9783564,3
46206,320965,1776937147.3829932,3
46207,321639,1776937149.863999,3
46208,321802,1776937150.4467282,4
46209,321962,1776937151.0201278,4
46210,322054,1776937151.7240474,4
46211,322235,1776937247.750592,3
46212,322379,1776937248.4400487,5
46213,322511,1776937248.9869657,3
46214,322688,1776937251.9611247,3
46215,323362,1776937255.4998138,3
46216,324062,1776937258.4129324,4
46217,324764,1776937264.917314,5
46218,324911,1776937265.490913,5
46219,325019,1776937405.3156798,3
46220,325693,1776937407.7179375,3
46221,325851,1776937408.3317807,4
46222,326525,1776937411.1500587,3
46223,326675,1776937411.9720776,4
46224,326822,1776937415.1733713,3
46225,327496,1776937420.2772038,3
46226,327644,1776937421.0700424,5
46227,328318,1776937536.8375502,3
46228,328511,1776937537.7617888,4
46229,329185,1776937540.1338048,3
46230,329343,1776937540.9907804,5
46231,330017,1776937543.9800925,3
46232,330164,1776937544.6404195,5
46233,330302,1776937545.0828238,3
46234,330400,1776937546.6196785,4
46235,331100,1776937659.0449283,4
46236,331802,1776937662.1586325,5
46237,332502,1776937665.2444372,4
46238,333202,1776937666.313285,4
46239,333876,1776937668.506225,3
46240,334037,1776937669.1759481,3
46241,334185,1776937672.2775028,4
46242,334859,1776937673.9958007,3
46243,335559,1776937858.9751563,4
46244,336259,1776937861.9342895,4
46245,336933,1776937864.3705585,3
46246,337633,1776937867.357134,4
46247,338307,1776937869.5524125,3
46248,339007,1776937872.7456255,4
46249,339707,1776937875.1305127,4
46250,339816,1776937875.4889045,3
46251,340490,1776938098.8642368,3
46252,340639,1776938099.4938083,5
46253,340755,1776938100.1339996,4
46254,340863,1776938100.5593164,4
46255,340949,1776938101.2247431,4
46256,341100,1776938103.5427516,5
46257,341201,1776938104.060758,4
46258,341346,1776938104.7771394,5
46259,341461,1776938175.7059245,5
46260,341596,1776938176.1054754,3
46261,342270,1776938178.755196,3
46262,342421,1776938182.3657653,4
46263,343121,1776938185.2475922,4
46264,343821,1776938187.1346457,4
46265,344523,1776938188.923651,5
46266,344651,1776938189.4028544,4
46267,344823,1776938310.5566692,4
46268,345497,1776938312.3737369,3
46269,345676,1776938313.2083807,3
46270,345823,1776938315.50969,3
46271,346523,1776938319.4897838,4
46272,347225,1776938323.4130375,5
46273,347370,1776938324.0381584,5
46274,348070,1776938327.80612,4
46275,348184,1776938495.1083336,4
46276,348858,1776938497.9745502,3
46277,349007,1776938498.7636092,5
46278,349195,1776938499.462545,3
46279,349352,1776938502.055677,3
46280,349520,1776938503.6347773,4
46281,349666,1776938505.411485,5
46282,350368,1776938509.0156083,5
46283,351068,1776938629.0053895,4
46284,351742,1776938631.539749,3
46285,352442,1776938635.0902505,4
46286,352527,1776938635.5282204,4
46287,353227,1776938639.8474066,4
46288,353395,1776938640.5657175,4
46289,353468,1776938641.2655404,4
46290,354170,1776938645.070677,5
46291,354283,1776938806.356228,3
46292,354436,1776938806.9105077,5
46293,355136,1776938809.7443016,4
46294,355224,1776938810.1871727,4
46295,355924,1776938813.718007,4
46296,356098,1776938814.6175225,4
46297,356800,1776938819.801213,5
46298,356888,1776938820.1277156,3
46299,357562,1776938955.7492008,3
46300,358262,1776938958.6245828,4
46301,358426,1776938959.2700443,4
46302,358608,1776938960.249352,3
46303,358762,1776938962.3811536,5
46304,359462,1776938965.2652214,4
46305,359629,1776938966.233427,3
46306,359769,1776938966.7379944,3
46307,360469,1776939108.8388245,4
46308,361171,1776939110.998952,5
46309,361316,1776939111.5140586,3
46310,361469,1776939112.3102772,4
46311,361627,1776939114.5996335,4
46312,361741,1776939115.2877316,4
46313,361856,1776939118.377443,5
46314,362556,1776939122.8474758,4
46315,363258,1776939242.0943909,5
46316,363420,1776939242.680996,3
46317,364094,1776939244.8047788,3
46318,364794,1776939247.5072494,4
46319,364947,1776939251.6911056,5
46320,365649,1776939254.4875119,5
46321,365762,1776939254.910905,4
46322,366462,1776939257.8771052,4
46323,367164,1776939441.7686374,5
46324,367269,1776939442.2369618,3
46325,367382,1776939442.9374888,4
46326,368084,1776939448.7842906,5
46327,368229,1776939449.4620411,5
46328,368378,1776939452.5077348,3
46329,368562,1776939453.2604916,3
46330,369262,1776939456.306346,4
46331,369423,1776939580.8701265,4
46332,370125,1776939584.14948,5
46333,370825,1776939586.1792097,4
46334,370973,1776939586.7516599,5
46335,371647,1776939590.6960015,3
46336,372349,1776939598.438682,5
46337,373049,1776939600.7082977,4
46338,373749,1776939602.7581773,4
46339,374449,1776939797.991584,4
46340,375123,1776939800.6860101,3
46341,375825,1776939804.165556,5
46342,375982,1776939804.8550963,4
46343,376684,1776939806.928718,5
46344,376790,1776939807.9770193,5
46345,377490,1776939813.0551944,4
46346,378192,1776939817.0967553,5
46347,378866,1776940039.8569853,3
46348,379568,1776940043.5668137,5
46349,380270,1776940046.3666883,5
46350,380348,1776940046.7181823,3
46351,380528,1776940047.7710893,3
46352,381230,1776940053.8964427,5
46353,381904,1776940056.353181,3
46354,382010,1776940056.7557611,3
46355,382710,1776940223.0180151,4
46356,383412,1776940225.1983624,5
46357,383560,1776940225.699215,3
46358,384234,1776940228.8546243,3
46359,384934,1776940232.1708112,4
46360,385608,1776940234.8349223,3
46361,386310,1776940239.199824,5
46362,386469,1776940239.9559886,5
46363,387171,1776940432.7151675,5
46364,387871,1776940435.605457,4
46365,388573,1776940437.7077847,5
46366,388751,1776940438.4128926,4
46367,389453,1776940442.4736626,5
46368,390155,1776940446.345521,5
46369,390857,1776940450.9308581,5
46370,391035,1776940451.683598,3
46371,391180,1776940687.0328422,4
46372,391882,1776940687.901627,5
46373,392582,1776940690.8883805,4
46374,393256,1776940694.504073,3
46375,393930,1776940696.780159,3
46376,394630,1776940698.6615932,4
46377,395330,1776940701.0752635,4
46378,395490,1776940702.018147,4
46379,396190,1776940866.9485092,4
46380,396381,1776940867.7101138,3
46381,396515,1776940868.3672497,4
46382,396676,1776940868.9538836,3
46383,396833,1776940871.9051516,5
46384,396976,1776940872.7253096,5
46385,397089,1776940875.379749,5
46386,397789,1776940881.236947,4
46387,398491,1776940972.0763116,5
46388,399191,1776940974.9773808,4
46389,399340,1776940975.6494257,6
46390,400042,1776940979.7646875,5
46391,400198,1776940980.39678,4
46392,400364,1776940981.0780158,4
46393,401068,1776940983.9581158,6
46394,401770,1776940987.985207,5
46395,402470,1776941174.7493575,4
46396,403172,1776941178.0831769,5
46397,403872,1776941181.827093,4
46398,404070,1776941182.889664,6
46399,404154,1776941183.2408483,4
46400,404314,1776941186.2351317,4
46401,405018,1776941190.8248994,6
46402,405171,1776941191.4863958,5
46403,405326,1776941381.641313,4
46404,406026,1776941383.7912953,4
46405,406728,1776941387.1335325,5
46406,406860,1776941387.6666672,4
46407,407564,1776941391.2037292,6
46408,407679,1776941391.7465231,5
46409,407788,1776941392.3392947,4
46410,407936,1776941395.626189,5
46411,408638,1776941524.471885,5
46412,409340,1776941527.4367383,5
46413,410044,1776941531.6101398,6
46414,410746,1776941533.9053166,5
46415,411446,1776941536.3069732,4
46416,411560,1776941536.774453,4
46417,412262,1776941540.5476809,5
46418,412964,1776941543.4027379,5
46419,413668,1776941791.9903824,6
46420,413828,1776941792.7624793,4
46421,414530,1776941795.4093466,5
46422,414690,1776941796.2835116,5
46423,414901,1776941797.1432781,6
46424,415044,1776941798.1971476,5
46425,415201,1776941798.8540752,4
46426,415373,1776941801.1416004,6
46427,415477,1776941932.7039468,5
46428,416179,1776941934.443721,5
46429,416883,1776941937.820786,6
46430,417069,1776941938.5396826,6
46431,417158,1776941939.2093592,4
46432,417333,1776941941.4730704,6
46433,417488,1776941942.1236076,5
46434,417606,1776941942.8735337,5
46435,418310,1776942050.2867923,6
46436,419010,1776942054.0601552,4
46437,419714,1776942057.416804,6
46438,419861,1776942058.0199711,5
46439,420563,1776942061.0458267,5
46440,420676,1776942061.9541974,4
46441,421378,1776942065.6209404,5
46442,422078,1776942070.1883514,4
46443,422780,1776942304.7516913,5
46444,423482,1776942308.100922,5
46445,424184,1776942310.7415912,5
46446,424361,1776942311.8033993,6
46447,425063,1776942314.77438,5
46448,425767,1776942318.9102302,6
46449,426467,1776942321.926787,4
46450,427169,1776942323.2980769,5
46451,427871,1776942568.7074502,5
46452,428575,1776942572.113105,6
46453,428736,1776942573.0046835,4
46454,429436,1776942575.0128336,4
46455,430136,1776942577.798579,4
46456,430354,1776942578.6549609,6
46457,430488,1776942579.1921444,4
46458,430600,1776942581.851754,4
46459,431302,1776942751.0655196,5
46460,432004,1776942753.9701192,5
46461,432706,1776942757.0514655,5
46462,433406,1776942759.8125777,4
46463,434108,1776942762.682361,5
46464,434810,1776942764.1866937,5
46465,435510,1776942765.4244409,4
46466,435679,1776942766.4322822,6
46467,435873,1776942989.3794396,6
46468,436575,1776942992.282695,5
46469,436785,1776942993.3319035,6
46470,436915,1776942993.9955971,4
46471,437617,1776942999.2524261,5
46472,438319,1776943002.3818438,5
46473,438467,1776943003.063327,6
46474,439167,1776943006.152713,4
46475,439869,1776943188.6915348,5
46476,440571,1776943190.638042,5
46477,440689,1776943191.1224527,4
46478,440841,1776943191.7867928,4
46479,440987,1776943195.599152,5
46480,441689,1776943198.4592493,5
46481,442391,1776943200.5019524,5
46482,443091,1776943203.055622,4
46483,443793,1776943362.372828,5
46484,444495,1776943365.6004581,5
46485,445195,1776943368.157165,4
46486,445899,1776943371.5403829,6
46487,446011,1776943372.087072,4
46488,446163,1776943373.1353807,6
46489,446272,1776943374.6523123,5
46490,446418,1776943375.4555016,5
46491,446582,1776943553.3447957,6
46492,447284,1776943556.3478734,5
46493,447444,1776943556.8275313,5
46494,448146,1776943561.5810854,5
46495,448846,1776943566.2553892,4
46496,448981,1776943566.9053018,5
46497,449683,1776943570.027762,5
46498,449795,1776943570.5889728,5
46499,450497,1776943751.2024682,5
46500,450649,1776943751.779721,5
46501,451353,1776943755.250057,6
46502,451518,1776943756.2799864,5
46503,451716,1776943757.156659,5
46504,451863,1776943759.1100638,5
46505,452053,1776943760.506701,6
46506,452753,1776943765.102404,4
46507,453453,1776943917.4739623,4
46508,453602,1776943918.0847583,4
46509,453764,1776943918.6746237,4
46510,453908,1776943919.537577,4
46511,454608,1776943925.3694067,4
46512,455308,1776943928.341114,4
46513,455458,1776943928.921398,5
46514,456162,1776943932.8074424,6
46515,456363,1776944102.4081223,6
46516,457063,1776944104.6835852,4
46517,457214,1776944105.4099133,5
46518,457916,1776944110.0779512,5
46519,458105,1776944110.9910123,5
46520,458807,1776944113.2826445,5
46521,459507,1776944116.055714,4
46522,459660,1776944116.6996822,6
46523,460362,1776944290.2841125,5
46524,461062,1776944294.134929,4
46525,461254,1776944294.819465,6
46526,461435,1776944295.5539134,4
46527,461583,1776944296.3472517,5
46528,461829,1776944301.110466,6
46529,462531,1776944302.5566483,5
46530,463235,1776944307.590842,6
46531,463621,1776944455.8404152,6
46532,464323,1776944458.8679795,5
46533,464435,1776944459.3539395,4
46534,464584,1776944460.2860248,5
46535,465286,1776944462.9787881,5
46536,465477,1776944464.2064266,6
46537,465568,1776944465.9706004,5
46538,466272,1776944469.876156,6
46539,466429,1776944627.704749,6
46540,466577,1776944628.450917,5
46541,467281,1776944632.0483103,6
46542,467470,1776944632.7490845,6
46543,467679,1776944633.692596,6
46544,468383,1776944638.2734094,6
46545,468542,1776944638.8890097,4
46546,469246,1776944641.9597657,6
46547,469948,1776944793.4781523,5
46548,470652,1776944796.5897205,6
46549,470879,1776944797.50442,4
46550,470979,1776944798.2165616,5
46551,471081,1776944799.8578508,4
46552,471785,1776944808.8382294,6
46553,472487,1776944811.5780084,5
46554,472583,1776944812.003334,5
46555,473285,1776944999.0620303,5
46556,473985,1776945002.6881948,4
46557,474080,1776945003.3570936,5
46558,474780,1776945005.8635914,4
46559,474914,1776945006.4981632,4
46560,475616,1776945011.817206,5
46561,475836,1776945012.9306111,6
46562,476540,1776945014.2227647,6
46563,477242,1776945189.8489568,5
46564,477523,1776945191.3918335,6
46565,478223,1776945193.6449833,4
46566,478927,1776945197.4650528,6
46567,479627,1776945199.6923933,4
46568,479760,1776945200.227293,4
46569,479854,1776945200.6528513,4
46570,480010,1776945201.3772984,6
46571,480710,1776945369.4207866,4
46572,480874,1776945370.1586573,5
46573,481578,1776945374.6460688,6
46574,481718,1776945375.2799244,4
46575,482418,1776945378.1778069,4
46576,482611,1776945379.3997333,6
46577,483313,1776945382.973752,5
46578,483416,1776945383.4303908,5
46579,483513,1776945576.6794343,5
46580,484213,1776945579.0383427,4
46581,484915,1776945582.7082052,5
46582,485093,1776945583.400571,6
46583,485244,1776945584.2763054,4
46584,485359,1776945584.7688334,4
46585,485446,1776945585.2791731,4
46586,485646,1776945588.1294112,4
46587,486346,1776945710.650184,4
46588,486437,1776945711.07146,5
46589,486582,1776945711.6010828,5
46590,487282,1776945720.3956413,4
46591,487982,1776945723.1746886,4
46592,488684,1776945726.043052,5
46593,489388,1776945729.5719898,6
46594,489551,1776945730.174816,4
46595,490251,1776945922.061676,4
46596,490400,1776945922.7262008,5
46597,490547,1776945923.4099932,6
46598,490733,1776945924.1410053,6
46599,490829,1776945926.4855568,5
46600,490996,1776945927.1559985,4
46601,491146,1776945927.7397819,5
46602,491302,1776945930.2562127,4
46603,492002,1776946015.955502,4
46604,492168,1776946016.7670014,5
46605,492872,1776946020.1314752,6
46606,493101,1776946021.0802495,4
46607,493217,1776946021.8687143,4
46608,493917,1776946023.6973004,4
46609,494152,1776946026.2113311,6
46610,494298,1776946027.074534,6
46611,494998,1776946168.1123407,4
46612,495087,1776946168.450971,4
46613,495248,1776946169.2175064,4
46614,495950,1776946172.3919702,5
46615,496121,1776946173.2903476,6
46616,496825,1776946178.9381368,6
46617,497525,1776946181.5213706,4
46618,498227,1776946184.6590424,5
46619,498929,1776946386.9093158,5
46620,499083,1776946387.4865685,6
46621,499228,1776946388.101013,5
46622,499374,1776946388.9055557,5
46623,499464,1776946389.9448755,5
46624,499633,1776946390.5995843,6
46625,499774,1776946394.4756455,5
46626,500478,1776946400.1034815,6
46627,500629,1776946522.0771062,4
46628,501331,1776946525.439332,5
46629,501480,1776946526.0240767,5
46630,502182,1776946529.9294412,5
46631,502375,1776946530.56226,6
46632,502483,1776946531.0563347,5
46633,502623,1776946533.7938244,5
46634,502722,1776946534.2729099,4
46635,502872,1776946661.0591497,6
46636,503572,1776946664.7024143,4
46637,503734,1776946665.5827367,4
46638,503837,1776946666.0489411,5
46639,504539,1776946670.13012,5
46640,504721,1776946670.9798799,6
46641,504872,1776946672.0128782,5
46642,505020,1776946672.639564,5
46643,505135,1776946806.84179,4
46644,505240,1776946807.4563513,5
46645,505381,1776946808.063328,6
46646,505525,1776946810.1703641,5
46647,505714,1776946810.9955354,6
46648,505843,1776946811.5343213,4
46649,506007,1776946812.1369476,6
46650,506103,1776946814.659198,4
46651,506203,1776946866.2434106,4
46652,506903,1776946868.9002404,4
46653,507607,1776946872.5793943,6
46654,507753,1776946873.2127745,5
46655,508455,1776946876.6211731,5
46656,508604,1776946877.239149,5
46657,509308,1776946881.0535192,6
46658,510010,1776946885.0889378,5
46659,510710,1776947079.8855236,4
46660,510812,1776947080.5766358,5
46661,511516,1776947083.1183982,6
46662,511633,1776947083.8598452,4
46663,511794,1776947084.436404,6
46664,511913,1776947086.1043994,5
46665,512031,1776947086.986897,4
46666,512130,1776947087.755834,4
46667,512830,1776947185.092358,4
46668,512945,1776947185.7713373,4
46669,513649,1776947189.958344,6
46670,513821,1776947190.6066473,4
46671,513962,1776947191.4544108,6
46672,514662,1776947195.6872284,4
46673,514808,1776947196.278144,5
46674,514919,1776947196.6798503,4
46675,515621,1776947334.4193757,5
46676,515769,1776947335.2008464,5
46677,515958,1776947336.1081815,6
46678,516662,1776947339.0326078,6
46679,516776,1776947339.5268376,4
46680,516935,1776947340.4698734,4
46681,517635,1776947344.0147192,4
46682,517819,1776947344.8725445,4
46683,518519,1776947485.4981818,4
46684,518712,1776947486.1881893,4
46685,518884,1776947487.0356724,6
46686,519058,1776947489.7681706,6
46687,519760,1776947491.0960033,5
46688,520460,1776947493.218516,4
46689,520554,1776947493.920976,4
46690,520703,1776947494.621297,6
46691,520804,1776947602.3872666,5
46692,521508,1776947605.625045,6
46693,521603,1776947606.1981866,4
46694,521721,1776947606.675282,5
46695,521866,1776947607.386256,5
46696,522566,1776947612.114523,4
46697,523266,1776947616.141512,4
46698,523438,1776947616.7506645,6
46699,523534,1776947746.1187189,5
46700,524238,1776947750.255092,6
46701,524397,1776947750.9320545,4
46702,524496,1776947751.3590982,4
46703,525198,1776947755.6949537,5
46704,525374,1776947756.350277,4
46705,525564,1776947757.3327196,6
46706,525675,1776947757.8840392,5
46707,525789,1776947893.619667,4
46708,525948,1776947894.249865,4
46709,526096,1776947894.972211,5
46710,526272,1776947897.206172,6
46711,526437,1776947898.2054482,6
46712,526623,1776947898.889454,6
46713,526720,1776947899.8924346,5
46714,527424,1776947903.767804,6
46715,527568,1776947994.144675,5
46716,527671,1776947994.73048,5
46717,527827,1776947995.3184123,4
46718,528015,1776947998.930348,6
46719,528715,1776948002.6736643,4
46720,529415,1776948005.622055,4
46721,530117,1776948008.7961905,5
46722,530233,1776948009.188302,4
46723,530381,1776948143.2205539,4
46724,530479,1776948143.6499996,5
46725,530633,1776948144.2446325,6
46726,530746,1776948146.8694448,5
46727,530930,1776948147.5863574,6
46728,531090,1776948148.5325723,5
46729,531188,1776948149.494594,4
46730,531890,1776948152.789236,5
46731,532592,1776948242.8803022,5
46732,532699,1776948243.3818529,5
46733,532914,1776948244.4980927,6
46734,533616,1776948247.671202,5
46735,533772,1776948248.4155805,4
46736,533924,1776948249.0735025,4
46737,534624,1776948253.3964822,4
46738,534772,1776948254.3750029,4
46739,534888,1776948399.6747637,4
46740,535592,1776948402.8225036,6
46741,535710,1776948403.3559875,4
46742,536410,1776948406.0699854,4
46743,536560,1776948407.0393198,5
46744,536718,1776948409.7999833,6
46745,537422,1776948412.7866712,6
46746,537649,1776948414.079559,6
46747,538349,1776948557.6905627,4
46748,539049,1776948560.4962416,4
46749,539749,1776948563.0901694,4
46750,540449,1776948566.1528227,4
46751,540634,1776948567.0299103,6
46752,541334,1776948569.5660775,4
46753,541426,1776948569.9799263,4
46754,542126,1776948572.786483,4
46755,542274,1776948772.138944,5
46756,542377,1776948772.5797825,5
46757,542525,1776948773.0604017,5
46758,542665,1776948775.035758,4
46759,542761,1776948775.4502609,4
46760,542917,1776948776.1682868,4
46761,543617,1776948781.8647082,4
46762,543811,1776948782.8851395,6
46763,544511,1776948863.6175976,4
46764,544655,1776948864.1419046,5
46765,545355,1776948867.3997424,4
46766,545621,1776948868.8031561,7
46767,545719,1776948870.2319005,5
46768,546523,1776948877.666191,7
46769,547225,1776948881.2678905,5
46770,548029,1776948885.7319753,7
46771,548731,1776949095.1078775,5
46772,548884,1776949095.8499238,6
46773,549588,1776949099.5395906,6
46774,549730,1776949100.1248128,6
46775,550534,1776949105.4030492,7
46776,550765,1776949106.3839138,6
46777,551467,1776949109.6942909,5
46778,551571,1776949110.1801896,5
46779,552375,1776949286.1560233,7
46780,553179,1776949290.4298356,7
46781,553438,1776949291.7154512,7
46782,553744,1776949293.3175905,7
46783,553968,1776949295.9763258,7
46784,554157,1776949296.716606,6
46785,554961,1776949301.7099133,7
46786,555765,1776949304.2859144,7
46787,556569,1776949532.416793,7
46788,556712,1776949533.1186142,5
46789,557416,1776949536.9505842,6
46790,557583,1776949537.7241673,5
46791,558285,1776949546.1565297,5
46792,558987,1776949548.543757,5
46793,559257,1776949551.3041801,6
46794,560061,1776949555.3140645,7
46795,560763,1776949764.5070362,5
46796,561567,1776949768.478434,7
46797,562371,1776949773.3811026,7
46798,562524,1776949773.995193,6
46799,562675,1776949774.550897,5
46800,563479,1776949780.709687,7
46801,563630,1776949781.4775364,5
46802,563916,1776949782.9194348,6
46803,564720,1776949980.7444394,7
46804,565524,1776949984.6529195,7
46805,565628,1776949985.4091842,5
46806,566432,1776949990.164301,7
46807,566579,1776949990.7040975,6
46808,566858,1776949991.9082801,7
46809,567662,1776949995.2421212,7
46810,567763,1776949996.1552603,5
46811,568467,1776950202.764475,6
46812,569271,1776950206.9121978,7
46813,569529,1776950208.2439096,7
46814,570233,1776950211.664737,6
46815,570448,1776950213.0810034,7
46816,570574,1776950216.313715,5
46817,571278,1776950219.9939442,6
46818,571433,1776950220.58607,6
46819,572237,1776950426.2061017,7
46820,573041,1776950430.3639164,7
46821,573129,1776950430.8175757,5
46822,573933,1776950434.3431559,7
46823,574116,1776950434.9987965,6
46824,574318,1776950436.3306048,7
46825,574472,1776950437.043121,6
46826,574589,1776950439.3852112,5
46827,575393,1776950622.7150578,7
46828,575525,1776950623.209861,5
46829,575671,1776950623.8455975,5
46830,576475,1776950628.5852597,7
46831,577177,1776950632.4713657,5
46832,577981,1776950638.8740547,7
46833,578144,1776950639.5334406,7
46834,578948,1776950644.2307603,7
46835,579650,1776950883.8155096,5
46836,579799,1776950884.4312394,5
46837,580501,1776950887.4396818,5
46838,580718,1776950888.6172872,5
46839,580870,1776950889.238702,6
46840,581572,1776950892.9561248,5
46841,581679,1776950893.4994495,5
46842,581951,1776950894.7974257,6
46843,582655,1776951065.3801692,6
46844,583357,1776951068.3677235,5
46845,583510,1776951069.3125823,5
46846,584212,1776951071.4800682,5
46847,584372,1776951072.1204307,6
46848,585074,1776951074.5437632,5
46849,585254,1776951075.6645179,6
46850,585494,1776951077.78096,7
46851,585639,1776951222.672397,5
46852,586341,1776951223.4637728,5
46853,587043,1776951225.0377529,5
46854,587219,1776951228.024278,7
46855,587364,1776951228.6212945,6
46856,587512,1776951232.260237,5
46857,588316,1776951236.6545293,7
46858,589120,1776951239.8140182,7
46859,589924,1776951382.1593523,7
46860,590728,1776951385.0047598,7
46861,591532,1776951389.1208842,7
46862,591777,1776951390.2400641,7
46863,592581,1776951397.4500968,7
46864,593385,1776951401.7706332,7
46865,593529,1776951402.381886,6
46866,593711,1776951403.2255476,7
46867,593857,1776951644.3486893,5
46868,594561,1776951648.3505547,6
46869,595265,1776951651.5938404,6
46870,595967,1776951654.2639787,5
46871,596671,1776951657.9662192,6
46872,596842,1776951658.7225704,6
46873,597646,1776951662.8911676,7
46874,598350,1776951665.6372547,6
46875,598504,1776951898.4728131,5
46876,598733,1776951899.3409665,6
46877,599014,1776951901.100439,7
46878,599223,1776951905.244523,6
46879,599925,1776951907.958836,5
46880,600729,1776951912.028194,7
46881,601533,1776951917.4729435,7
46882,601791,1776951918.5103781,7
46883,602595,1776952109.7629826,7
46884,602698,1776952110.1270084,5
46885,602849,1776952110.842869,6
46886,603653,1776952114.9263046,7
46887,603996,1776952116.4164295,5
46888,604141,1776952117.268561,6
46889,604843,1776952120.0926218,5
46890,605057,1776952121.1472743,7
46891,605250,1776952291.5312526,6
46892,605952,1776952293.908576,5
46893,606756,1776952297.530212,7
46894,606916,1776952298.4746134,6
46895,607061,1776952301.1642914,5
46896,607865,1776952304.7726135,7
46897,608669,1776952310.5779874,7
46898,609371,1776952312.9427056,5
46899,610175,1776952508.460196,7
46900,610979,1776952513.967066,7
46901,611783,1776952519.3351164,7
46902,611928,1776952520.4215875,6
46903,612732,1776952527.4078255,7
46904,613536,1776952532.8299513,7
46905,614240,1776952539.208882,6
46906,614328,1776952540.2665298,5
46907,614547,1776952859.2059574,7
46908,615351,1776952864.046223,7
46909,616155,1776952868.167568,7
46910,616857,1776952872.5580645,5
46911,617661,1776952876.323037,7
46912,618465,1776952880.3851671,7
46913,618610,1776952881.034774,5
46914,619414,1776952888.289817,7
46915,620116,1776953169.661834,5
46916,620920,1776953174.6185098,7
46917,621038,1776953175.1019557,5
